,UKF248,UKF251,UKF266,UKF269,UKF296,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.024894820784265203,0.07494106299888605,-0.0021923662246752743,-0.013728873764347097,0.01889164440200326,0.05427884653369251,0.09086629704480584,0.027508496150628413,-0.018338400843342394,0.09258936737971432,-0.008409314138246976
HALLMARK_ALLOGRAFT_REJECTION,-0.045369827923741134,-0.047345562368840514,-0.12366187504570238,-0.12315211122707312,-0.033555234228320435,-0.11075242026724877,0.06539553316846138,0.03171879251992855,0.004272307658011845,0.15168306554603117,0.06182730757707757
HALLMARK_ANDROGEN_RESPONSE,-0.026920994241432364,-0.020612964801110686,-0.06232343735035264,-0.10728304576243385,0.015294880968505042,-0.054958647078912126,0.09765174060188861,0.0396210765619478,-0.035278431074299704,0.1584475705860589,0.016925400419524086
HALLMARK_ANGIOGENESIS,-0.025819236198184835,0.032418830504913655,-0.10149576735684393,-0.128552344746354,0.030210975212275244,-0.06774165915054282,-0.014563560196868242,0.05286565304420386,0.02755037254845232,0.05535338154151243,0.04463216672039216
HALLMARK_APICAL_JUNCTION,0.018143847574487188,0.022660247368916444,-0.06715465109031138,-0.06140849745141563,0.0370777413812406,-0.005397084620310931,0.10064906292124498,0.025830848825289666,-0.04343874288835619,0.10924903964388558,0.037577427009126
HALLMARK_APICAL_SURFACE,0.04223814316487595,-0.01701845669514304,0.07172844091365085,0.10447840041797787,0.019852555155744606,0.053543689067627014,0.08284378172948413,0.03510643812718705,-0.08320457823833145,0.11994614119845576,-0.03113363795366317
HALLMARK_APOPTOSIS,0.07087938527349923,0.0442476338846744,0.009937473276444782,-0.08252254800264483,0.02070411471341497,-0.030280842459984792,-0.010198447999049207,0.04916987749604585,-0.0375693499947402,0.08407910338170964,0.04010812538152465
HALLMARK_BILE_ACID_METABOLISM,-0.02228777804249262,-0.032958415171682444,-0.03839969625900715,-0.09350401493582958,0.027439957108330203,-0.022966348846199344,0.079209392646427,0.060556970854565705,-0.02240523588565769,0.025048065461503757,-0.04917089047573479
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.060682769025703305,0.051299978056553806,-0.07771342994286133,-0.08518652266988137,0.060285472343965016,-0.0901220956122047,0.09031196752979219,0.047052712891982894,-0.03134783859623022,-0.022897127878006424,-0.05496216254812041
HALLMARK_COAGULATION,0.008016763124833334,0.009768195566820351,-0.15115358650553604,-0.1317214098582145,0.03937390041805809,-0.11622047397482571,0.034773944397197325,0.08426506283641529,-0.023736055522858724,0.1725955013870223,-0.0076663704444136106
HALLMARK_COMPLEMENT,-0.007467691458274283,-0.012642390851761054,-0.028748505514501414,-0.09887248483481653,-0.0011696707395228883,-0.01796362204151008,0.04147904225066292,0.06948411299219528,-0.04318804985383883,0.04488110013689083,0.03023793619355865
HALLMARK_DNA_REPAIR,0.05002691179524951,0.008357466546347,-0.04492189470210419,-0.05262032023762529,0.04949863798654513,0.06785506251925016,0.09451733281315967,0.03178354598634595,-0.053618431093038155,0.02673707836604429,0.009691020544727574
HALLMARK_E2F_TARGETS,-0.000661123788764508,0.005512552522216625,-0.13277611224282568,-0.09688884722984961,0.021379521802277934,0.11926321980081596,0.07180216013457591,0.07215607310933297,-0.07254582988904347,0.000993741450765813,-0.04249964728559951
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.032761913582639156,0.019906757783510778,-0.13312935281753963,-0.13428522958886877,0.053373981967967964,-0.10826665612159461,0.0544229568677438,0.06624452317905655,-0.012457774350510488,0.16579106410847216,0.03791085170233228
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02721725336174939,-0.023244945414029602,0.013814131361779615,-0.019952338830288536,0.006290856817782377,0.08025241793306005,0.08665941610579031,0.05547994697870722,-0.034748299219579386,0.0980004220841962,-0.024289000430326137
HALLMARK_ESTROGEN_RESPONSE_LATE,0.035228048011717854,0.01245251694967999,0.043043246315838536,0.09999939389312473,0.04246687827584598,0.03282905957456277,0.07703875199405173,0.039033562775347495,-0.03837048012696841,0.020979700251022766,0.044532694074189146
HALLMARK_FATTY_ACID_METABOLISM,0.05652743867730261,-0.04332978819144329,-0.018305312504056172,-0.037152749248961836,0.013460161086235782,-0.04655559645245468,0.05728142279375987,-0.00034862244533607204,-0.045445232079138975,-0.024999312261034638,0.04702638717136859
HALLMARK_G2M_CHECKPOINT,-0.021905245349663604,0.0007196107315575808,-0.1084412307018697,-0.10920925672291475,0.03657623655725139,-0.06000157047856573,0.055600549512071856,0.05693107703290381,-0.05131395565821557,0.03846447559629409,0.01874628302567715
HALLMARK_GLYCOLYSIS,0.06308542575125375,-0.052472965127919,0.019941285908812122,-0.011084537099269577,0.020511555387337753,0.11825914836237958,0.10452267511465697,0.08641175972282149,-0.03463456554117616,0.022543624472853147,0.022161236096323728
HALLMARK_HEDGEHOG_SIGNALING,0.012779262809640304,-0.04441136114892892,0.10621779027185678,0.14774341955042775,0.0012925312453747723,0.12534011357283298,0.06950300783751509,0.07318872347949368,-0.09947115645436265,-0.0013815374130308473,0.03333112381698691
HALLMARK_HEME_METABOLISM,0.026638221009940146,0.0466843055970318,-0.013664327694040855,-0.03638573033781076,0.06065127715748515,0.025829731191330075,0.1231852414540738,0.04030318799450376,-0.06540741894467664,0.04852898881913917,0.0008407551377770963
HALLMARK_HYPOXIA,0.014843079378624722,0.0326124089614301,-0.005396742886334901,0.07304110252103642,0.027202397297437477,0.03624793898111698,0.014770402520872548,-0.0383409873207812,0.03270683313318617,-0.027905232073393262,0.011020918138583791
HALLMARK_IL2_STAT5_SIGNALING,0.041966102758098346,0.020565435409004105,-0.011587361376325838,-0.10321126608706811,0.05395440610244764,-0.06647047249540358,0.07202304062073525,0.01495943881382072,-0.017328115707467256,0.059374523189289284,-0.008197305920214677
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.00013809842820481378,-0.03140560182733208,-0.13676439394170004,-0.11597482423165398,0.03884738324537306,-0.08838185544554496,0.0526121216982291,0.11735219603772909,-0.05312798449537677,0.0446497710198626,-0.0014304873804432139
HALLMARK_INFLAMMATORY_RESPONSE,0.03535225346810955,-0.010051071543963156,0.06880789754089901,-0.05422398268069926,0.061462057665030455,-0.009707002175511526,0.03495173718642281,0.05201909445998073,-0.034969625789184305,0.011246194235254142,0.024878339134902443
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.01755206955550108,-0.01741460035338373,-0.09478739435721899,-0.12177324143951644,0.024819523424303904,-0.07158390883854136,0.05407182731689814,0.02518004310706193,-0.05699650905076064,0.09957321149478807,0.08195221256462437
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.05928284409845933,0.009113294769678369,-0.05961515128583162,-0.12884936209219938,0.02929568398527805,-0.07804695414135003,0.0546438756441511,0.06451271013712363,0.020282233855754412,0.1371812210980812,0.024303102514134242
HALLMARK_KRAS_SIGNALING_DN,0.00846766007377296,0.02503396643550068,0.07403740986467224,0.09936555096271692,0.02167852129997215,0.09087967297547221,0.12094486628304477,0.013917966392833471,-0.030906034259022785,0.03111096546287352,0.010868747659137975
HALLMARK_KRAS_SIGNALING_UP,-0.009476480992954233,-0.018024389837150368,0.131709394091832,0.09807711278421812,0.0124910343253588,0.12015062170893726,0.03979636454104022,0.050213293474760855,-0.047733978622285476,0.16844793357665508,0.024271811702145422
HALLMARK_MITOTIC_SPINDLE,0.022710880485831104,0.021785726790851875,-0.07741725418033757,-0.0481671568283621,0.04170558473478625,0.03848052181163069,0.10311399284680965,0.049590854935304796,-0.08208775166039266,0.0863471306946995,0.03327791093850215
HALLMARK_MTORC1_SIGNALING,-0.00867338720660856,0.02381141804250582,-0.021529531571972967,-0.059426831204071495,0.008509504886958681,0.019158619775351427,0.06038291532809394,0.07356402086799366,0.03652105752008919,0.023789897985658514,0.05942178152033214
HALLMARK_MYC_TARGETS_V1,0.020372697766342398,0.0058962423522523014,-0.08603772250146235,-0.05965923272114748,0.06981251729340275,0.05117644054363144,0.09756241264427291,0.008696491584237517,-0.05582308718078197,0.0193575140635542,0.018142475902296694
HALLMARK_MYC_TARGETS_V2,0.02956836388497187,0.06598681007873874,-0.07109491709493332,0.017129031514731472,0.004709959400149471,0.03039344112220906,0.04021387183213594,0.031110366155284206,-0.03693718472823635,-0.02040525798017998,0.022502219622517673
HALLMARK_MYOGENESIS,0.030251894362042966,-0.0003464130091507671,0.05401633062906422,0.07160892085584258,0.04596972388443319,0.06090604765580368,0.08224425695847232,0.037351430316790876,-0.032818241580455945,0.16430167121985395,0.01332317218369693
HALLMARK_NOTCH_SIGNALING,0.016560016096614408,-0.009364076998195355,-0.025989450928323672,-0.07273865831387219,0.062104176200951336,0.08664412837292859,0.11057546828116434,0.045400688823398344,-0.021148922073335668,0.040526663688171684,-0.0587507084002276
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.009095870074309014,0.001510194448591248,0.06315561806193334,0.14012236483930776,0.042426413688239094,0.10820188800781574,0.0752355972101052,0.021150085180399198,-0.02732021056373376,0.003213564585814375,-0.05363286704940621
HALLMARK_P53_PATHWAY,-0.019409720774207415,-0.03402227895478801,-0.043552530903737015,-0.0624387424519336,0.004993479255770323,0.004543471777992002,0.13458908241289047,-0.02046232995521074,-0.016453713002928323,0.00014359074189719315,0.03184325241701487
HALLMARK_PANCREAS_BETA_CELLS,0.00484518034130745,0.02380759371986684,0.11333414282363638,0.12123171946988488,0.05083046716358435,0.1077161336093392,0.07215984848581018,0.042541987349305324,-0.05218774115747853,-0.016692631916590497,0.007069302434128693
HALLMARK_PEROXISOME,0.020599633689360308,0.05652778373968869,-0.010893889105235182,-0.01054456198610877,0.02253288900792983,0.047030618562328194,0.11162986683899104,0.03584037218088025,-0.0061696649973457494,0.06665599851693664,0.011142456120909913
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.01801845667375288,0.026087249317309186,0.04254858560932414,0.033572192980586474,0.0603652847280071,0.11001925950603966,0.15083865316638015,0.04051561962744529,-0.07389290066853871,0.07878339831031968,0.01210943542729916
HALLMARK_PROTEIN_SECRETION,0.02699837114366456,0.009525600940497507,0.0298346719879726,0.0007134288566226118,0.041663162393387625,0.11251050598356241,0.10716485697969481,0.0419045300577263,-0.04237411705457308,0.052745001437972804,0.0314498884270054
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.11045921892600082,-0.034682517696866144,-0.012479701979802344,0.11453823193517196,-0.02818268882540626,-0.11279245017641848,0.0661671885582829,-0.006200883554265142,0.04154768961191595,0.037761758787017305,0.10121501886702555
HALLMARK_SPERMATOGENESIS,0.007066109149659827,-0.007553534869519401,0.02855710996493478,0.06640646789036202,0.0369601867565347,0.11500829769403034,0.07498177434729202,0.02257855242353167,-0.020253738194533376,-0.008369944515335674,-0.001439986700786175
HALLMARK_TGF_BETA_SIGNALING,0.03603076273608398,0.006793754295469347,-0.029796746977555633,-0.0808190152317155,-0.04463342305038548,0.06317355991157438,0.052282833542985484,0.0664725574047382,-0.04673845198780266,0.12473694837758754,0.04342451257576038
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.03719847834213458,-0.024392677914188147,-0.08052633743501698,0.1278341257801406,0.06521938700800653,-0.016834119669552595,-0.004390257722733857,0.005821246670493731,0.044652385003831854,-0.012391989000158239,-0.012450228531836745
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.0028121962222900547,0.0009069860211153375,-0.07873106532932657,-0.06003643897779865,0.02983436950972004,0.09047321874314519,0.14065927211538354,0.04047720343036907,0.010448691276391586,0.08830386985973661,0.026315128565401365
HALLMARK_UV_RESPONSE_DN,0.021215510554237278,0.0414171890985199,0.11497406693885118,0.06746141757156215,0.07626711159977488,0.10152490696807827,0.054398447918201163,0.031001836242062663,-0.030764292430507677,0.159015720448708,-0.011637106296706787
HALLMARK_UV_RESPONSE_UP,0.05195935575649173,0.04105540652489725,0.06946378129482088,0.13969787655092927,0.010792575993769635,0.11023151697811073,0.14538489337936922,0.013292657625884252,-0.05631435363085496,-0.016184834880372978,0.057613279948921604
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.0016118151252830222,0.07136150733364673,-0.0728996472113349,-0.10051741232737935,0.005283010736274388,0.029766049776226208,0.07712906752097914,0.0028746662284521705,-0.0183609282569231,0.06921311974219274,0.025733892755688048
HALLMARK_XENOBIOTIC_METABOLISM,0.031186412127980224,0.044601943335386425,0.024914549985529957,-0.03481467086958134,0.033243533140284866,-0.010314146762120948,0.09201107654206687,0.040030441630432866,0.016199232203950052,0.046443208009191723,-0.024920908349566496
