,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.07087480158740053,0.04938311296884945,0.07215334728735397,0.04305514086651266,0.09613671633683447,0.006789328596244146,-0.018054598100307743,0.06730474463831211,0.04177052252390316,0.024360536573914578,0.08879513287001793,0.12659627048793,0.03842136093837794,0.03483205935360562,-0.036739989443487796,0.06318167112767428,0.05279563013916413
HALLMARK_ALLOGRAFT_REJECTION,0.034196529038754656,-0.027715111312799665,0.0483269128107289,0.019009542660143205,0.15829343480558927,-0.06751154587840394,-0.016352384159606992,0.031661584750481364,-0.03600421934657871,-0.010100212598395546,0.10703234361822028,0.1299447365491096,0.047620091855940724,0.005603981180645561,-0.07055375599815034,0.03704923095652053,-0.01112235870161838
HALLMARK_ANDROGEN_RESPONSE,0.026422091026393545,0.01943572316691584,0.04576794004827342,0.04437015342884676,0.09778199120011304,-0.027889788873209215,-0.006045190126516147,0.02691471322093273,0.025319486366774755,0.07479301460739446,0.041771184976686256,0.1329946215205628,0.03295485599818958,0.03986956713335559,-0.06882937449915119,0.0901243618970163,0.10741597596440206
HALLMARK_ANGIOGENESIS,0.013804683734541672,0.05935426307645884,-0.028035466108890773,0.05569643182944334,0.1344868984766969,0.06537964217685242,0.09357261882783888,-0.06632200349261513,0.03428500558410728,-0.07415350908669194,-0.033024904747992245,0.078647309586043,-0.0419028603478689,-0.04612236189458979,-0.0324214290504042,-0.010218347436251673,0.11269747452274051
HALLMARK_APICAL_JUNCTION,0.017389339432384413,0.05321154357320978,0.07800064628923066,0.05286364191445952,0.1816947952760641,0.05535641394599557,0.040265158614938915,0.008149465772230266,0.013967554003967115,0.052896189147370314,0.06764662974759592,0.12052254401143987,0.02469928510193747,0.06311938010818902,-0.03524333145934673,0.043834364383383284,0.07993075859724402
HALLMARK_APICAL_SURFACE,-0.07464010665010395,-0.07945623603961562,0.06810394655753586,0.05276493935012592,0.05885058505533549,0.007231495016867081,0.01606620759487738,0.0036282720947931127,0.04665534228250122,0.04838509198379919,0.03968787678597033,0.11723653763743747,0.011124123670436603,0.029570764575312346,0.0024445608962596795,0.14083155985485923,0.07519732557153964
HALLMARK_APOPTOSIS,0.05122117390241423,0.09272334744062642,-0.030568180570985783,-0.002468620742167687,0.07086146320872215,0.0460549005245438,0.014272539685482128,0.07447796056340562,0.048971594461373814,-0.022016436776318284,0.04713776693262558,-0.0024881065395279236,-0.039208095311555065,-0.010758844581841648,-0.029274400813097477,0.047890358471445356,0.08066328420155348
HALLMARK_BILE_ACID_METABOLISM,0.01733687227678956,-0.03298084273281376,0.10479606952400775,0.01859713393952493,0.18053177940349543,0.004097954445879517,0.04413132919199159,0.0812923096268283,-0.01475769012485859,0.017135278800991936,0.05691809953328513,0.10640888067084199,0.027155113187422586,0.06529564216861318,0.012459180548781559,0.11225697765703649,0.029552005142280173
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06711851827982458,-0.009493094307029482,0.07073146389644068,0.05234138346674687,0.05691369974961965,0.046058765352888845,0.04864547090420255,0.0337469255173272,0.16982943109922177,-0.0005939595746403379,0.012155530201136687,0.1172582661849372,0.02423332494666637,0.054472342752994014,-0.0065915225565494565,0.08456158334939033,0.030872191603934864
HALLMARK_COAGULATION,0.03466375818077954,0.017906949959776004,-0.02087804230492754,-0.014094342687100674,0.18958364249998746,-0.007284339112123222,0.0868203243073821,0.059005476658561797,0.010479791736041138,-0.021742389585671946,0.13259518987262692,0.10986849932579353,-0.012549567521486771,-0.0037412759110897215,-0.028067187239919477,0.06585224704295733,0.0752716370360648
HALLMARK_COMPLEMENT,-0.03233783147110726,0.009633755954924633,0.06386144214392253,0.030942336656703172,0.18192192699948895,0.04759030911593941,0.04711989741701902,-0.004087320484862794,0.034843292420152286,0.05318231452698408,0.10902618623201052,0.1239763491782538,0.0324807927335401,0.04962149182981582,-0.07390706100391174,0.07851173899064282,0.07701535287633289
HALLMARK_DNA_REPAIR,0.021219503883152253,0.06445908957598684,0.07543149785730209,0.06022579969147833,0.12417016436627532,-0.03627519056152704,0.08988902168154318,-0.025680479202294163,0.061578221771841406,0.016953494075850065,0.09951362992735122,0.13857751219928116,0.027733693349285694,0.0329660053820089,-0.040916639145483324,0.05946158594543489,0.05805484574234397
HALLMARK_E2F_TARGETS,0.007211105664543672,-0.024699815631049508,0.07999031970429665,0.04820555919793636,0.12867456036647637,-0.02705378691766357,0.03360957407991058,-0.002364207502924112,0.002103568621429955,0.05272938244070567,0.07875924262581091,0.14775270493653095,0.022648098616633278,0.05103869171944792,-0.030174948844070553,0.08246319551188361,0.06299848964530515
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.024487173795467915,0.08567369683518136,-0.0241852974477468,0.0011743519114191065,0.19659698979839826,0.031539522192351524,0.053765697452442106,-0.005580377319473413,0.013060322890910104,-0.01988543454178161,0.10811981486552504,0.025789654552362127,0.01231349088418101,0.031037168367485365,-0.05183955935248869,0.03502095916083677,0.07293145629958739
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.059210401574000655,0.016715869534204286,0.014919267799919374,0.02760518624491533,0.1287180219239155,0.0426979320588153,0.007371872328103745,0.08752510052373715,0.011163936182835057,-0.0398295041683302,0.07423168971030425,0.05637290718820779,-0.030906289576089107,0.07706118390106748,-0.004998402121841393,0.06506641671963309,0.06726217679280792
HALLMARK_ESTROGEN_RESPONSE_LATE,0.01244875136919921,-0.008620038754588541,0.005000878378590194,0.01101817953425612,-0.0003299603437659038,-0.09990691484400817,0.03480122397364775,-0.07218163249972694,-0.0006730211227474405,0.020092971881285747,0.009748176192809144,0.1674969306885052,0.048335788213890396,0.036521507695092686,-0.036683472782718086,0.08157445003387208,-0.0016843080677925507
HALLMARK_FATTY_ACID_METABOLISM,-0.0028048808101106787,0.06825307452090568,0.03515902053125012,0.035539552078821514,0.10189653026387127,-0.027965894209018852,0.0049934861034895694,0.03572478548196144,-0.020345079836449856,0.009738638443646067,0.06382432671982045,-0.011020427205051494,0.01808573971535891,0.08619814046111361,0.045451112862769635,0.045721203597434576,0.0784515967321373
HALLMARK_G2M_CHECKPOINT,0.03110656391496057,0.05202406902572389,0.07481712902495805,0.05798851434043564,0.132787954790115,-0.01691599806258735,0.026100936945244655,0.004575037190567976,-0.049263241615959345,0.05121101574701007,0.038850060667578935,0.1563752434239179,0.01866886728187564,0.005298430040604313,-0.052205909959392095,0.07035179468963579,0.10612398124490544
HALLMARK_GLYCOLYSIS,0.02216380773905399,0.020288966313072643,0.04032460573500264,0.043527640288084535,0.14219804923669188,0.06755974454196996,-0.018067614959894805,-0.04065206921341384,0.013576257070468788,-0.028734836275656414,0.058829536111800085,0.10210590652331765,0.023035701130284063,0.010216114195263372,-0.04111371860684879,0.08558369864417538,0.03414239874694055
HALLMARK_HEDGEHOG_SIGNALING,0.03003889394183323,-0.019851051576459108,0.017862560224858506,-0.025099097137571285,-0.09526342813416985,0.0012591505627418949,-0.04685488941453067,0.026206262752521255,0.059908602830073605,0.017956914898062264,0.04009037127109114,0.08384888431239244,0.042480538236310865,0.0034292014585101407,-0.022328287240577026,0.05031355350815278,0.06194523357724111
HALLMARK_HEME_METABOLISM,0.052188228043105196,0.05432560314346361,0.08329278761575382,0.014101382591007513,0.15626819647630993,-0.0066486142696286854,0.05955912762854562,0.00526918522793863,0.019110790986860776,0.07464743784521441,0.09102143171354615,0.14063560564260913,0.01658768420949027,0.03619266157044143,-0.0006928393980178014,0.08714946699152758,0.04061969815525698
HALLMARK_HYPOXIA,-0.005224607187091055,0.042557717767157374,-0.10201437418582564,-0.053980944674568765,-0.015003271415389374,0.04896753363389517,-0.04065453517173908,-0.05790229432227662,-0.016094189518608564,-0.024958460135682987,0.06964545819761117,-0.11706865409990093,-0.006175460941959345,0.04608059272502036,-0.01404153185521929,0.021170487667765796,0.05617684075477312
HALLMARK_IL2_STAT5_SIGNALING,0.08690200816550747,0.059077694635572504,0.08198610328585522,0.008318788667649136,0.14216045797145502,0.014683903654786544,0.02912693667913624,0.043626166894651805,0.09857439755042827,-0.06387933332164884,0.013945333615870524,0.13426691526373963,-0.0007107431972013382,0.04250258651978118,-0.0371079054120332,0.06621369697840683,0.02653740008148398
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.003811829718677194,0.001083933082814631,-0.046481244528295766,0.01900562079839032,0.20935226914210173,0.009797789492043914,0.05544169777731351,-0.07378799728791227,-0.03462086595117972,0.03636849113853264,0.08134753441938537,0.1274361669833092,0.01884551399854526,-0.004313148710000751,-0.10520358608153582,0.042636183299955305,0.13988927142028756
HALLMARK_INFLAMMATORY_RESPONSE,-0.055588579673229783,0.04933203122851967,-0.003777707131633443,-0.048779769024921725,0.19295932973849483,0.049241960673429626,0.006814095162576864,0.02328218445023461,0.06557559633011979,0.019056083301978784,0.07138141234531374,0.05956556865999294,0.015824731948469964,0.08200987939198118,-0.027615228361317568,0.03560323548135513,0.07473340514439711
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.02331929115286598,0.001952865192154866,0.02235598927623901,0.01876500647683046,0.14002661789923745,-0.05560461131700093,0.08150262686239869,0.020986546972733795,-0.00683130143683925,0.0641901471580066,0.08407450735934895,0.1433580087482738,0.00552213223216052,0.09481145013994284,-0.022959950496953985,0.06754172612787246,-0.02307240727496259
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.016363228476842552,0.036913050814995074,-0.014812985938306617,-0.037832746972420075,0.1920541609906917,0.0009181201134394641,-0.011102665253526088,-0.04331272748975103,0.009902019076936294,0.07367828289831066,0.11631693765314707,0.12269987893254468,-0.000917598722067467,0.005705312699588757,-0.029571652653653305,0.06637509001388084,0.1254994717912333
HALLMARK_KRAS_SIGNALING_DN,0.00030293105242768534,-0.022945465521666934,0.07521630087654456,0.018707847124446546,-0.02656362848892186,0.010614407764841217,0.08445852253144534,0.0523378152907237,0.03807621853393431,-0.08393314420258206,0.0318854399484844,0.10253437444069773,0.018666327302111672,0.03171615098847892,-0.014066475365455751,0.06350323060285343,0.07427597954409293
HALLMARK_KRAS_SIGNALING_UP,0.0722664895225749,0.05424466420713636,0.005236027295208963,-0.015656039705449848,-0.06622454302196139,-0.01775504605475257,-0.010584588173158173,0.025378403271331097,0.009892736302911896,0.067198068477883,0.06501575153451644,0.18620763237250934,0.014115269508909581,0.02646755209200575,-0.03707623752159315,0.08101191813555275,0.044794554566813236
HALLMARK_MITOTIC_SPINDLE,0.017224493006177587,0.018931778606658088,0.04656350895106678,0.05897843762377752,0.13010567252849542,0.0012741011083447803,0.04098410078677455,0.04498441876919801,0.05955835816445905,0.04908121068979395,0.06533322968669712,0.11140174185113157,0.004377803944929746,0.00830405909349053,-0.018957456428646196,0.07779270884091058,0.06477631945601149
HALLMARK_MTORC1_SIGNALING,0.011627053655222014,0.05560862798682091,-0.016039638298466947,0.03838853247630784,0.15681520429970539,0.014305378375372189,0.023957707437975997,-0.06420627058858717,0.010704578910476806,-0.06738514738717578,0.04693542135282502,0.048653808203445593,0.011331331562437619,0.02205804627289774,-0.04943174246781218,0.05824815360799667,0.09557237695775712
HALLMARK_MYC_TARGETS_V1,0.03062260482183175,0.07688176256630534,0.06790154448964011,0.047317749526290684,0.11568608555939977,-0.08455484059537956,0.06508008445220723,-0.044386121555175004,0.09193725413493987,0.06974409218354702,0.08947114965970329,0.12798368570283472,0.03820107542066626,0.04917462443958188,-0.05266355430899228,0.0649847857563015,0.07905691405582124
