,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.1197256516125351,0.10548233743282344,-0.016861863397812045,0.07588608400289248,0.06036941506599121,0.06751703936299612,0.27596500285835673,0.038401561486061185,-0.04620140791625448,0.1297659250522564,0.10300742213777683,0.0992511449878131,0.123427939521617,0.16439172540908448,0.09075642385808813,0.15123620504571553,0.08771469374170314,-0.007558635146069251,0.11538420794103285,0.07824161197220614,0.19566651451906458
HALLMARK_ALLOGRAFT_REJECTION,0.09274485765639522,0.026513868741451445,-0.09161297285439313,0.006929302999175792,0.030472884119568062,-0.14592317534117488,0.23311867531219083,0.08476635595149357,-0.04017736453936675,-0.2376710592221147,0.1307547610957577,-0.08171731018491667,0.06351500698523653,0.1122138495248091,0.07767327975790785,0.13424567455637845,0.03835576979834856,-0.01279279603454846,0.11997061426624601,0.060218289066333,-0.06039424668229531
HALLMARK_ANDROGEN_RESPONSE,0.07926594957829364,0.04740233325078395,-0.05283935911235352,0.11420118046141534,0.03584695924614139,-0.021203254346654744,0.21763184359588741,0.004439628303559261,-0.031817934039848825,-0.04737594842633198,0.1278126964689209,-0.05769819368199266,0.11182950622792123,0.08503717140022138,0.07923160776201597,0.1762866646191,0.037384550746496444,0.014793429042422921,0.11192325050015907,0.13250129296747673,0.103476165673697
HALLMARK_ANGIOGENESIS,-0.13763641976602997,0.0013940043235979424,0.0035049433722523183,0.021138547136523994,-0.049165909415837476,-0.13097231351818153,0.22761121367873952,-0.11612470466683435,-0.06422391303476381,-0.2339766849115186,-0.023457034898766105,-0.25662384775166747,-0.09125074700530057,0.04135824369255882,0.025646116710341924,-0.09352529041407805,-0.04093700624130639,-0.025178521072907252,0.004085208178463036,0.026322825980736986,-0.1697680921461897
HALLMARK_APICAL_JUNCTION,0.07024494930290454,0.07737883551455345,-0.05857619950972934,0.067816626913014,0.03320148272614348,-0.08252616774224643,0.30499832858549975,-0.0918479818393,-0.010539535226522958,0.12184497134744902,0.12692896988931487,-0.13169385630086217,0.10914543876023466,0.19947172984520672,0.09700615415973246,0.1327363586608007,0.06019773303197129,-0.02163864534342795,0.1937235185768785,0.09850343260703974,0.24104083867225856
HALLMARK_APICAL_SURFACE,0.1829267271851863,0.10014818368704961,0.035739698392853333,0.01872389018491536,0.05701982320229914,0.16480663280036859,-0.02882903621605578,0.04775289636790196,0.047699946401615644,0.1565283277336118,0.1374647654384711,-0.09238138792121617,0.146489546517428,0.09685049022545389,0.06773698737814829,0.13163888134976232,0.004340081626996587,0.015828997176650393,0.19476270458748,0.14776160962575322,0.214004118563873
HALLMARK_APOPTOSIS,0.0352870983409483,-0.0034850533848762894,-0.04356200623838981,0.10345278097438058,-0.005028732943698604,0.051704395120968305,0.08535425676045331,-0.06080763154350707,-0.03455439607470783,-0.05817676199137002,0.020754150927438843,0.11115718740629993,0.02033941728561271,0.1222363822517188,-0.0419434987464864,0.007094516874993326,0.07926303283080402,-0.05591942866874489,0.027538035070347796,0.1426342511632835,0.19815991764264906
HALLMARK_BILE_ACID_METABOLISM,0.0472372665623853,0.03827899059919995,-0.04273186375279555,-0.007464968780420602,0.029593829730450303,-0.05750677425634892,0.24623342625237765,-0.08637441725945462,-0.053833865494410514,-0.02375440841994458,0.07956888755849673,-0.08973080166049703,0.07884136963679997,0.07079164950962258,0.09774895569732556,0.1417595849465578,0.08405091511647557,-0.01969648060716176,0.056777401268032934,-0.0372437084628038,0.04412446321144991
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04543571840202504,0.03330581741330493,-0.046680196007776155,0.10981834380222542,0.04370154626888094,-0.09340757641198989,0.08340825764196043,-0.1126496790399391,-0.05500243269883892,-0.21201825589792353,0.11170775231091945,-0.20202865702945697,0.19602683390647896,0.06190020231924485,0.087187326140285,0.15797005873814296,0.052208641665690406,0.07354500841065899,0.04756014587164636,-0.030781088552173493,0.024264933400707442
HALLMARK_COAGULATION,0.04577572452348497,0.0591515485422817,-0.06990827001824987,0.04325792248960527,-0.005488081998897844,-0.1603933524404649,0.18304335939702204,-0.050374671945995986,-0.09744114903865082,-0.24378131123156435,0.11643503299461648,-0.12187179250066081,0.11160375912128523,0.23519317844261353,0.07708546556611581,0.15240344960637664,0.09833356449958072,0.07835894514874173,0.1558488357835538,0.11351037045054392,-0.1366226661324453
HALLMARK_COMPLEMENT,0.13289782822281104,0.03164431831809809,-0.03804087747085929,0.0060960681753904995,0.02729974136397896,0.08336282196136137,0.28031612098000047,-0.060120637909102145,0.008329462360963727,-0.16809547930636728,0.14084669658618174,0.052461222673855966,0.10626715446938009,0.15770439411945558,0.038390966555990065,0.1311076645970005,0.05985921467936472,0.03490711769638786,0.05507930124991606,0.10510023496780521,0.20903012891067857
HALLMARK_DNA_REPAIR,0.056642572291295136,0.08780104736063185,-0.08991281631399946,0.19831628608019541,0.0446235093178301,-0.017524719300494034,0.32817023013261576,0.012369188194217211,-0.012859859962564503,0.15945520046239955,0.15035482504817696,-0.09660183999710896,0.12108808922345005,0.16039560420153812,0.10180016203197681,0.15005963112545187,0.0656213907987066,0.017724316674667777,0.11354248113779314,-0.0451378401059217,0.26996617727717875
HALLMARK_E2F_TARGETS,0.1200623545294559,0.10934000950832763,-0.06884363436263323,0.0644346878321546,0.04728986131038328,-0.10889361194237278,0.2859956178527391,-0.05955972015856519,0.012996964254319877,0.22077088677093712,0.10453610134457074,-0.09382265428262007,0.1181339597848627,0.1356740810817814,0.02137226607888118,0.12290013288274934,0.033709574677936754,-0.042751252794786886,0.08364021738821788,-0.015042994371922943,0.16688676321216647
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.0976191978426516,-0.005497557809244394,0.011380456010774602,0.09775602276268108,-0.06676102705326811,-0.12805710394213954,0.26735068926183414,-0.11584470842679466,-0.08103521546739695,-0.21980269243340073,-0.017397345684949897,-0.1935646624148911,0.03292747783542593,0.20354391787740483,0.02074015734848051,-0.007794803582505096,0.016835213824240504,0.016393082112096096,0.15998693470093392,0.08822727726976916,0.10095799915097609
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.045040500243113055,0.03272541974339432,-0.036428241193772644,0.023833230551093345,0.06626560179986812,0.1486891808032593,0.24674512321590394,0.016385907095170564,-0.06668238372138428,0.2064859114212674,-0.02952169548176281,0.2478257985700653,0.0996481793898489,0.14662496627803168,0.05058592259066668,0.09670330511531543,0.08023864507312474,0.048650207053326455,0.05268763922115793,0.06402680937189163,0.18723644460085712
HALLMARK_ESTROGEN_RESPONSE_LATE,0.11082956658902543,0.04955498771420904,0.027817701464479313,0.012388808276974715,0.047182841337917995,0.03302718120616142,0.033649904528122464,0.047358626876456665,-0.026777652931706898,-0.025054453528793572,0.10152087500451748,-0.1904123003893458,0.014010181666665004,0.07988156933609042,0.05827928563744123,0.16295578887851664,-0.025103316807484583,-0.027897707658304738,0.0047007055870908615,0.010617941878603513,0.08764424412394564
HALLMARK_FATTY_ACID_METABOLISM,-0.01632036381322339,-0.00753086529741209,0.0002982394436701783,0.07365307020988128,0.009494940083650342,0.05489239523672915,0.13375016166904338,-0.014088718743492386,-0.0027195682577387157,0.05451415241433941,-0.028749981037164876,0.1448518876062228,-0.007517883320714539,0.026762065660457808,-0.015634844856034422,0.01723247177801825,0.014572317760400856,-0.020537914658885163,0.008124987811865124,0.0017598276854379848,0.07137533044191288
HALLMARK_G2M_CHECKPOINT,0.05905278254342141,0.04257379874082165,-0.03620922717918762,0.08404631977773239,0.06588979353044387,-0.11102606932269594,0.24727076679075577,-0.08631567462860043,-0.030495371467141708,-0.013224418123088898,0.12528016192471653,-0.18927729864433232,0.08939722586464095,0.11074259122670815,0.006815765329369451,0.06700434399171606,-0.011795393578694535,-0.027949511076606884,0.08734426808918136,0.005927167377769385,0.1884541489385573
HALLMARK_GLYCOLYSIS,0.01224185331265431,0.028374845332613335,0.010826683725445669,0.09463242432426786,0.052283473856917964,0.07577170624181646,0.2783232630443492,-0.050324419773102626,0.05344681786853938,0.24777394510423126,-0.023978293732169937,-0.014648096337375786,0.05537684288974834,0.11898017102000498,0.04706364152606645,0.08465410516364308,-0.016774647169313976,4.203418520000983e-05,0.06465051631918939,0.0796462272658509,0.28544823906805644
HALLMARK_HEDGEHOG_SIGNALING,0.12011404408184152,0.10807021448835716,0.01835240243621882,0.06330464049964828,0.04385884904059517,0.1781471599160436,0.031499913260872654,0.09520528750890093,0.09612808986661063,0.29181953750049205,0.023676728683952483,0.20743531671664397,0.009569099570218413,0.11563645778526867,-0.02346809264276281,0.07983972638667693,-0.010478867724215754,0.022185604695544002,0.0485466788692201,0.20151804156302985,0.24059747661602573
HALLMARK_HEME_METABOLISM,0.05177175925564833,0.05117261792286968,-0.03599814136167439,0.09430945053143319,0.09689544091913943,0.04085649256223283,0.3197293268773865,0.010678986368554423,-0.02854601654592946,0.145373661777552,0.10242395330196455,-0.022579412571989303,0.12588911311867154,0.13007699411096788,0.09313422220030844,0.11155409667063819,0.07109567861818572,0.023114594027675267,0.09836832966424906,0.08570715767573454,0.2005803608340672
HALLMARK_HYPOXIA,-0.16356975263307372,-0.1110011349120401,0.025631566056463547,0.10248776362908157,-0.04601191070866334,0.09666949691909887,0.01976499111561362,-0.0708513095916809,0.014826514136239094,0.03476223048661746,-0.10663230263993347,-0.20198713386703707,-0.1039597836041835,0.06910654929685238,-0.022482105744489608,-0.10702694211165903,-0.06043889796773666,-0.019920599173193176,0.03335917875984483,-0.1458534198057303,0.19463067278927848
HALLMARK_IL2_STAT5_SIGNALING,0.03738186655621707,0.03222740504813797,-0.016297183878134062,0.12660017146495917,0.047915925861331435,0.04029933061580872,0.2640316975016645,-0.05043303947514404,0.011910385630094144,-0.030908937408388328,-0.03549228557745653,-0.008789204181834334,0.15377211599902252,0.14688878214304416,0.010775691064637572,0.1264120559236452,-0.005030844230487809,0.037863090482908535,0.1218234400332542,0.04571745679715696,0.0327217621159156
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.1268028466518541,-0.020396565554700943,-0.057343563644243145,0.006897686444743217,0.0030212767815140065,-0.15193750290039756,0.20832263677058457,-0.11589676972373508,-0.07742220987810008,-0.24814543431359468,0.04825106354688301,-0.20863074292447392,0.14929366403466976,0.19215039655159996,-0.0031733774629895623,0.12068403285268542,-0.036981394249235626,0.10041011990022818,0.10153557894983631,-0.021634535553034503,-0.20501093713555102
HALLMARK_INFLAMMATORY_RESPONSE,-0.0029114948686548964,0.017971300163112006,0.056924953248618994,0.0027852517968403184,-0.027877465033404086,0.10673270124698386,0.13689944620303568,-0.15210927906962837,-0.01219631827656382,0.12636301066763744,-0.06570532648865181,-0.031157230310427542,0.06499703448317812,0.11346874590856812,0.06628124594976831,0.022024924460462728,0.04055474336058563,0.02864027236297036,-0.02669419431162557,0.0312857166566201,0.03608971230858871
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.1561498034673887,0.1198219669769676,-0.022306705134236104,0.12045794008877375,0.02793026860773937,-0.16750226389443856,0.2636068363017334,0.08353883899612025,-0.028348703602573307,-0.19357421782037207,0.11668762488697934,-0.16479102505990326,0.1538197007990728,0.07574238375863802,0.060660676370128834,0.14745034967490106,0.07071889593780542,0.02959527374950611,0.14062390038952463,0.1433346166250572,-0.14909257251906863
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.06625841998522944,0.007492533987291839,0.01592390220274166,0.10165105223315464,-0.06826006741905616,0.0010653878344304814,0.23618113521379816,-0.027141805175263066,-0.1057720388580024,-0.20393145792199985,0.07209404286309783,-0.2043455411365858,0.10354693250815007,0.16788128589106316,0.06487987485238733,0.10429137295050978,0.05860673662046128,0.017609822439726763,0.06831878491186691,-0.027270559717431808,0.12675974705552806
HALLMARK_KRAS_SIGNALING_DN,0.14675506985922132,0.10642571537312046,-0.099688043001582,0.022147236105280136,0.10385519568573566,0.1796479267162054,0.010926529531419163,0.0028729724079704,0.017564703781546946,0.2451848347184895,0.08790966728601862,0.013393727215424029,0.10283237340780854,0.09827237737888872,0.057586644573530035,0.1308108295368159,0.035943478167987555,-0.014219221769064157,0.07434521581165124,0.11221909309062071,0.2462995562514741
HALLMARK_KRAS_SIGNALING_UP,0.1560037812983694,0.05039255075876163,-0.006784805105951586,0.07272495218554104,0.0654758332986282,0.18978291982040368,0.1647394243001509,0.13391171885479505,0.03290978924471523,0.2458856713366383,0.10289642769473076,0.2115917052917869,0.01097026416055814,0.10793636763438534,0.03336462332389074,0.14052526977063803,0.029057347386439586,-0.0031360562400901976,0.14674116656971625,0.18693538251565275,0.26378151834285696
HALLMARK_MITOTIC_SPINDLE,0.13621299054899424,0.08988879502840337,-0.04872568587117019,0.09215988151079273,0.08449391331447251,-0.03247023889099886,0.303938136467616,-0.031159719290658302,-0.000530921928380504,0.13823871635640972,0.11637473443445495,-0.0028501074761807547,0.03924650430972651,0.1222969302294655,0.0629894288454936,0.13857278518907862,0.04433113191919441,0.021574262566236752,0.14383447794465523,0.14344033569062353,0.20896469009353913
HALLMARK_MTORC1_SIGNALING,-0.11687820065448562,-0.04558946198196289,-0.07442833712852416,0.1020806830273009,0.009396981631248101,-0.03927902082089107,0.26827738437794574,-0.06608993097030243,0.03670803958119798,0.16010628170142358,-0.006849045728497655,-0.1993150433250041,-0.002136217217436066,0.09088760898560815,-0.027135223514088754,-0.02279274521866594,-0.08308082596792743,0.029998607719780204,0.05244552521725451,0.03234144438222648,0.14760088470538593
HALLMARK_MYC_TARGETS_V1,0.05854927246281769,0.11101248450305767,-0.08959470690372111,0.19204724792562325,0.05655451683543114,-0.09275820296141962,0.3136255750581308,0.05041000024075005,-0.051448788159500096,0.1634321890185342,0.15920556187205068,-0.1574486950425044,0.16207606294508725,0.15618537366928525,0.09663195974925255,0.1355773609380711,0.0145689844892154,0.0321812809703847,0.11397859691515543,-0.02061862122286589,0.25315763638297273
HALLMARK_MYC_TARGETS_V2,-0.003067673925077737,0.0683819963828831,-0.0043928546207535855,0.04431512986400057,-0.020032933083331383,-0.09569777585874345,0.1816760178322506,-0.002056774594340896,-0.01559272557388528,0.035823328942973715,0.0475539750711948,-0.11484631747676026,0.15003964345603696,0.0980366576972771,0.044504011862561296,0.13954262180687907,0.03199035060865611,0.0633340706154608,0.08503860939855716,-0.07912977381011167,0.07021682290752024
HALLMARK_MYOGENESIS,0.13722843201555923,0.07489155631777675,-0.00661555921323478,0.06498875092981705,0.06005184774053482,0.13398985849285927,-0.05038765369865109,0.07486332694376308,-0.052981162809846924,0.16170013765938288,0.02179593864627863,0.2191033747843843,0.11357246881404902,0.12119007022935514,0.09089768602409155,0.1337741958750303,0.08069350395893234,0.07343205900926575,0.17273240978855806,0.21003134157597578,0.13284934318903274
HALLMARK_NOTCH_SIGNALING,0.03834170874524982,0.09102253000577405,-0.11308044290171304,0.08157839269141287,0.03845443538200924,0.040390942390405304,0.2947231108120273,0.07137203594343336,-0.03205696580488803,0.08359874689938608,0.1356980964127842,-0.06533974261453714,0.08378525210711767,0.13793283927759079,0.07045131306976125,0.14002869403890397,0.054491023764231906,-0.0033964857508446164,0.12055571438512674,-0.03485091411387498,0.11839335079481088
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.1646805811290208,0.1184557232128002,-0.061837920213935374,0.15284667634327692,0.0715476483300229,0.18766154913672842,0.1445683129671929,0.10404930129863149,0.03996547801746989,0.2537027410906695,0.15860198209777207,0.12758196297239235,0.15936904226443555,0.14762129075293162,0.10141109458665797,0.13704291950890551,0.07067042184441286,0.046220257446174334,0.11751597014361763,-0.03900220183971137,0.28449428539677835
HALLMARK_P53_PATHWAY,0.015529642897268216,-0.0030108952847885946,-0.10072973865662295,0.16195875284180514,0.028832130663249866,-0.013619603110509628,0.29805389926977616,0.015480566963236905,-0.033794597397419114,-0.05473919072027692,0.07789191680617559,-0.10282624780420829,0.07118140905307954,0.1303846244307208,0.0926425222650598,0.10271033031321067,0.03438705273399092,-0.019249744170545348,0.09245350452658725,-0.018813344282237597,0.19321133093918855
