,UKF260,UKF296,UKF334,ZH916bulk
HALLMARK_ADIPOGENESIS,0.018424396719429883,-0.028567670586754988,0.07000578444908004,0.026175940913990604
HALLMARK_ALLOGRAFT_REJECTION,0.04665131162788225,0.04650649163126464,0.059478058500603524,-0.04704917891994885
HALLMARK_ANDROGEN_RESPONSE,-0.011200998345763631,-0.009136677941213329,0.11391072614448007,0.016973111560009975
HALLMARK_ANGIOGENESIS,0.046895696612095014,-0.04402638511566542,0.08885346204802162,0.04320139897702636
HALLMARK_APICAL_JUNCTION,0.028458879199919875,-0.029432215916736202,0.15408966630699214,0.0038994809896840846
HALLMARK_APICAL_SURFACE,0.05567589668181359,-0.02859197362695645,0.07782509231507237,-0.015242858467805617
HALLMARK_APOPTOSIS,2.3698403120466813e-05,0.016883195854298566,-0.05928381827972184,0.000228771215237614
HALLMARK_BILE_ACID_METABOLISM,0.018658102495229884,0.0204813886768694,0.029866239556363396,0.018412952363746606
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.02198127824433588,0.009434408576843634,0.14655963434019148,0.013706414376528604
HALLMARK_COAGULATION,0.04152045666059568,-0.016919602626758228,0.10606203126778747,0.043000963291786674
HALLMARK_COMPLEMENT,0.021280723878401728,0.015335569728093327,0.04244047838264245,0.027806277376498406
HALLMARK_DNA_REPAIR,0.021785543935083432,-0.0583575362176977,0.14967939545332634,0.039160240337352645
HALLMARK_E2F_TARGETS,0.02151304641807478,-0.02771768782823867,0.1185545573696698,0.007002232282061286
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.004192912830106583,-0.008895586556693931,0.13936315777976713,0.06095329655019874
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.026992789645722028,-0.024584725123520695,-0.04934463597195523,0.05016303206007011
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04370004300796275,-0.00467060564120232,0.08312939650625524,-0.048453089324978924
HALLMARK_FATTY_ACID_METABOLISM,0.02184787059312827,0.022799931029047,0.014900253158760826,0.07233733777296422
HALLMARK_G2M_CHECKPOINT,-0.035188440951967936,-0.009447881998055902,0.14815184100651152,-0.0019672431172059845
HALLMARK_GLYCOLYSIS,-0.032901864915312114,0.010036540893401582,0.10784751006312125,0.07071349890351594
HALLMARK_HEDGEHOG_SIGNALING,-0.04350489582771383,0.020094840038440878,0.011165870616777684,0.008585020133107116
HALLMARK_HEME_METABOLISM,0.029285498550467925,-0.021664143967685626,0.14664363993993215,0.03870811973949661
HALLMARK_HYPOXIA,-0.005351412180971323,-0.027909937287319386,0.0458873028164,0.050233860127460526
HALLMARK_IL2_STAT5_SIGNALING,0.06216434459695421,-0.008748024574929191,0.07478580421156807,0.021595654172048097
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.00838226023759612,-0.004098693118585641,0.06740230384374417,-0.014107888172854558
HALLMARK_INFLAMMATORY_RESPONSE,-0.07152873802517963,-0.023533773515548938,0.13270248027001869,0.10648412566947671
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.016455052312019772,0.01402272492840979,0.13225421741928214,-0.030972240352348582
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.038013469728030345,-0.028720183251486214,0.12789334064242805,0.05791625270551605
HALLMARK_KRAS_SIGNALING_DN,0.021079779332350446,-0.04632826635687622,0.06065858086647765,-0.04048790084237312
