,UKF259,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.012624690912148524,0.06250688584281236,-0.015039249562865073,0.0011636237631152005,-0.030280342447541672,0.02057637554168732,0.1376279884348544
HALLMARK_ALLOGRAFT_REJECTION,-0.015951358885493695,0.14647073270142885,0.06414519481879744,0.050281818585939164,0.02403008747917586,0.08904829763598264,-0.05588843803136755
HALLMARK_ANDROGEN_RESPONSE,-0.006518920588610376,0.020805239127794438,-0.049733470247467576,-0.02993181015531467,0.02900897465638103,-0.041294222710688284,0.14489954037544295
HALLMARK_ANGIOGENESIS,0.012040658580365224,0.09293355874470224,-0.02112234737239714,-0.017740575490388107,-0.06300084068837411,-0.017480570919467517,0.17229168603491693
HALLMARK_APICAL_JUNCTION,-0.028054493420463858,0.056938058262026234,-0.026615328333405575,0.01113022140411367,-0.011107671841885896,-0.031028171045625517,0.1886376363178448
HALLMARK_APICAL_SURFACE,-0.07900508087840201,-0.05449777387378627,-0.06107388224038979,-0.014454136533653496,-0.05856690641253827,0.028497727621520568,0.033225237082565535
HALLMARK_APOPTOSIS,0.017679172092764487,0.023818463436265015,-0.038014679637505634,-0.022484337760247126,0.004158309971846574,-0.04405583674607765,0.005339931499831148
HALLMARK_BILE_ACID_METABOLISM,-0.01263068703462418,-0.09010893736751062,-0.031200743416077488,-0.025394154958294054,-0.027148056121993353,-0.0018657029094658994,0.07233981429740066
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.00863703659153847,0.06635210723793482,-0.05847820040414264,0.012099356753188026,0.0012411979639101601,-0.024427361278243614,0.11332791037994452
HALLMARK_COAGULATION,-0.012085368882896456,0.06709759292729238,-0.060753085928130876,-0.017715530403554603,-0.0007528656841000844,0.026837443840890682,0.17051174911224698
HALLMARK_COMPLEMENT,-0.021645956812588036,0.06267714350675851,0.00992143563709005,0.03121822682211105,-0.016468196979587357,-0.023653951586443647,0.1294157680597058
HALLMARK_DNA_REPAIR,-0.020260984587008826,0.02658856646280659,-0.0286891507428999,0.011976350052882072,-0.01649681876574115,-0.048213421593451704,0.15522484604667564
HALLMARK_E2F_TARGETS,-0.041160269813545244,-0.028169315650452185,-0.04321160703622776,-0.0269964181299084,-0.020273833654615044,-0.019155715106135594,0.10520211920539808
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0027359268299557847,0.06482342659221216,-0.05628306162275345,-0.01757746054327414,0.04331030450571399,0.0382287597228009,0.18418480774652746
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0021394677629179727,0.013420982002552893,0.006832436741974385,0.00021616739179315087,-0.013618866086862264,-0.011177174340834397,0.18595983655107207
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.047464029397387,0.017312709337604038,-0.013534510402740348,-0.0005486971598978218,-0.007148524486264157,-0.034969777167509965,0.04747923999380542
HALLMARK_FATTY_ACID_METABOLISM,-0.03122880611865965,-0.03476154880569822,0.04362097063266643,-0.007475030780001196,0.01525654249735237,0.049126002218322355,0.043522084538764445
HALLMARK_G2M_CHECKPOINT,-0.017132638774811085,-0.07334363496016941,-0.034677665206558676,0.003216434815228727,-0.028592824884944225,-0.0032196010747144945,0.09998355028909112
HALLMARK_GLYCOLYSIS,0.014464511187131837,-0.025968562725412387,-0.01208074944959754,0.02495769627536763,0.0039729778806828885,-0.06678216470683128,0.16795947101704842
HALLMARK_HEDGEHOG_SIGNALING,-0.03083285729343287,0.10244639241707272,-0.053734196507203985,0.0680499429591887,0.03300797218834796,0.06479792969286985,0.008839658722903498
HALLMARK_HEME_METABOLISM,-0.014847043952061205,0.020313264173218517,0.014447594773758135,0.009880081273505705,-0.03007771031815716,-0.026456289876338798,0.15427388337640893
HALLMARK_HYPOXIA,-0.025238537540236753,-0.03455291080502718,0.058578302242697194,0.03028313264673717,0.02588774019002186,0.028819364114856746,0.15510786430352633
HALLMARK_IL2_STAT5_SIGNALING,0.026898278776605437,0.1337050624056145,-0.06362731594414259,0.004744874012307857,-0.011826921949364598,-0.014237867391207073,0.19144847269609236
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0041945248440357534,0.045487433971681444,0.010743600579506542,0.02556163373207151,-0.014116155617623211,-0.018195637364952336,0.19937200357506227
HALLMARK_INFLAMMATORY_RESPONSE,-0.004421056835138698,-0.03665162879232359,-0.017804059629729252,-0.038765140778398106,0.0015480512811634239,0.019728756521662245,0.19598298989608764
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.012556226649641728,0.03333804823169536,-0.024301225324543037,0.012656000020973363,-0.019677072298911347,-0.05863247925769822,0.06436146624370591
