,MGH258,UKF296,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.02178450286586446,-0.0012643678009320973,-0.012704706107173789,-0.15839562046988276,-0.056089312486720076,0.027002953822466255,-0.042630898812742436,0.06380369092003312,0.00963390453741358,0.0375049794971177
HALLMARK_ALLOGRAFT_REJECTION,0.017375684979912955,-0.007856788713034283,0.056643847388526264,-0.039053810158559576,0.03154363065902929,0.06461061439967351,0.007874985223667546,0.06568982386556177,0.02225598921794556,0.06570001375400833
HALLMARK_ANDROGEN_RESPONSE,-0.05790388559802446,0.054307270078164244,0.02026591769937455,0.005218470023528214,-0.04907301360336601,0.057251562262996145,-0.04182567480902134,0.005711448957223535,0.055646485913725105,0.03367574209246012
HALLMARK_ANGIOGENESIS,-0.07591073186027081,0.010534326758738539,-0.04622184937415528,-0.13684412926089065,0.0003038704772768514,0.018301074034611925,-0.09865985808413684,0.015241573567171585,0.05697959457214142,0.035394404534579996
HALLMARK_APICAL_JUNCTION,-0.03703494909279533,0.004166048871758962,0.042022959752965876,-0.16358790811703788,-0.08539494159326054,0.026576471001566515,-0.02628807660097581,-0.07077044053937781,0.03834820508881163,0.01705174033419926
HALLMARK_APICAL_SURFACE,-0.029293051173498872,0.05609506958427418,-0.07757690955848273,-0.20042939313719196,-0.09168724392004429,0.03115131916920564,-0.04426988082002011,0.050486450095556655,0.020349306126087555,0.046859625748593176
HALLMARK_APOPTOSIS,0.05338627519010457,-0.011451052387370335,0.09478008554312606,-0.04002758896334636,0.012122196619445127,-0.017083121746254055,-0.017910294592773632,0.026687417186568054,-0.005059106388730801,0.02106685650707753
HALLMARK_BILE_ACID_METABOLISM,0.040704055801967266,-0.07103672010020483,-0.140326446310378,-0.11572512231409494,-0.04615053900920459,-0.014130796992454299,0.012781788345722252,0.05872067800602442,-0.018879349189513988,0.05350201694935887
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.001682188454985416,0.02040249116955605,-0.03547378598470014,-0.08846707236747349,-0.08795975825010383,0.05163505936053694,-0.02230102348157386,0.01667795814612289,0.0034100502403985483,0.012707724540948708
HALLMARK_COAGULATION,-0.004302646570718818,0.022060470964240086,0.1641810081551211,-0.2141636927576805,-0.06415920124469307,0.018338934547349823,-0.0014975402157635519,0.0796189871371776,0.013032052701927184,0.034750538045636735
HALLMARK_COMPLEMENT,0.0034917708753088228,0.043282973970985884,0.028965388278835193,-0.1261823104808926,-0.059287546329304774,0.07721720801354297,-0.011996442679299838,0.0987069481701255,0.04331900663927635,0.09901886689697759
HALLMARK_DNA_REPAIR,-0.034317153792125174,0.0206905520918553,-0.06106383515361435,-0.1545356902526552,-0.07400863262397553,0.04296161507424159,-0.06038953886355084,-0.04371979971844212,0.012799055177365272,0.02134821903563479
HALLMARK_E2F_TARGETS,0.008896902390783716,0.01963930686091595,-0.10916512609400009,-0.024505754181147053,-0.06382964464934705,0.025868576972245108,-0.04786994665993164,-0.10158122782326912,-0.003983361237565018,-0.006307381267434555
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.014804984169888626,-0.020649394166584796,0.05316596700129028,-0.17148979914796678,-0.041564372033609895,0.0011943109464704533,-0.008675575799426785,-0.0015286475561765017,0.04693575322616146,0.033100917853683916
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.008260142011783874,-0.024127469978900067,0.05341803004901631,-0.11280824048607765,-0.10042067519160966,0.006414055954050303,-0.00603109335731024,0.0161697833507413,-0.017372422529975028,0.02401133202534238
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04773031243893132,-0.012341873851130931,-0.060004530588338996,-0.05114087851166736,-0.08486632393873077,0.06081328776220168,-0.05290517897524829,0.008312868239462859,0.05225371759238662,0.031868396768339774
HALLMARK_FATTY_ACID_METABOLISM,-0.03673965895582595,-0.002162619980914794,0.06488611511598201,-0.008096491037119027,-0.01778095746826323,0.06502767930974929,0.026967744020353537,-0.04675738382275857,0.008481319644263215,-0.017034650031741892
HALLMARK_G2M_CHECKPOINT,-0.031026463068024163,-0.006096125430089869,-0.11505058321440942,-0.04453957093814898,-0.09814358373459632,0.042481993196792876,-0.027317480518132993,-0.04557786709857173,0.022106386129420053,-0.0014826295774303174
HALLMARK_GLYCOLYSIS,-0.018316258565252208,0.0071130599105586455,-0.08959758970486689,-0.057598813821940986,-0.12060421971584599,0.007001959664767718,-0.06800187682618687,-0.08702180700213641,0.026925023890883023,0.01990483500297247
HALLMARK_HEDGEHOG_SIGNALING,-0.021564815050068523,0.03032558891985294,0.08526943753275693,-0.03719347521864061,-0.07733929135702156,0.014704260001246368,0.018309173949306867,-0.07906330221935719,0.0575497068786106,-0.038827269318986564
HALLMARK_HEME_METABOLISM,-0.05993542865264248,-0.013000258947096647,0.04623156750204932,-0.17250231416336625,-0.04599185314913695,0.011146189764776198,-0.007362295837598769,-0.019746186843233607,0.013765571658338424,0.06386769853835002
HALLMARK_HYPOXIA,-0.017399178374777426,-0.019621431805220444,-0.09678448878040645,0.05622508792583438,0.010196814021925911,-0.0009301507604687943,-0.004100906805607986,-0.04037787855943041,0.06311454973862969,0.001859794955153647
HALLMARK_IL2_STAT5_SIGNALING,-0.060341665926927066,-0.007172941904071016,0.05247493511472137,-0.13506439741301862,-0.07086664948733072,0.04694463587501031,-0.001163715119157139,0.001173982182322462,0.0277905506399584,0.06143136007475678
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.04768369062735544,-0.02986932264672296,0.07195533753828909,-0.05342157999289137,-0.07440382116336854,-0.001962123451260249,0.0011214263576710653,-0.02173954767248108,0.06482841495620684,-0.006324874002818677
HALLMARK_INFLAMMATORY_RESPONSE,-0.012243443067262685,0.013205802904366869,-0.0051690135459525315,-0.06852044712917273,-0.05464182784176955,0.022432257942409946,0.0009624840621778805,0.048764075386345494,0.06021976711892733,-0.008989572911634063
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0029805837183606264,0.025739991711152755,0.03918625396434754,-0.14721784844792427,-0.044775739892026864,0.009379377197575771,0.06130434984154827,0.04196838821630791,0.02413885567290215,0.02592328847907882
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.014150389631136427,-0.006381318150383002,0.057980054192926934,-0.14203951642791385,-0.03312093994461351,0.05810529332306072,-0.04126483211539667,0.0871147147362104,0.012504102684625588,0.05092087883245257
HALLMARK_KRAS_SIGNALING_DN,-0.05108743333437034,0.0584358590559771,-0.07531176279546783,-0.16931839078691538,-0.08820457862157204,0.028164449768436076,-0.05295274437297485,-0.011723159087342097,0.005305842552025319,0.07230972692486981
HALLMARK_KRAS_SIGNALING_UP,-0.06319263470493869,0.027675389449429853,0.08761262272337458,-0.0724443614047826,-0.06403953325615634,0.03214974836307718,0.011947241611652068,-0.006075923910947943,0.0006137191253544793,0.06894321356691888
HALLMARK_MITOTIC_SPINDLE,-0.02973749502444363,0.019677932600078787,0.04459087844018486,-0.14065476309428668,-0.06896863660255452,0.011200185124133795,0.012710371853681972,-0.058545089527328724,0.039836473967796236,0.04324955712586033
HALLMARK_MTORC1_SIGNALING,-0.0008566721586624402,0.004976315010266017,0.013878259502956082,0.017074554056818538,-0.03876028013339361,0.019314287587589064,0.006900891397582717,-0.016831059251959164,0.07007552744952787,-0.0017643254823766
HALLMARK_MYC_TARGETS_V1,-0.034287459916137505,-0.008895167567250622,-0.11493343612042892,-0.057859998991126364,-0.036843912959366946,0.07123922745994848,-0.026637062204022757,-0.07852054335774124,0.03264841668468005,-0.0018065452207866829
HALLMARK_MYC_TARGETS_V2,-0.04517246466636571,-0.016815069719509454,-0.02275883219038035,-0.05971536535397036,-0.07268585686470178,0.05991190337983315,-0.09812190021718561,-0.011587510976487943,-0.009744130769615236,0.004346556597586909
HALLMARK_MYOGENESIS,-0.02686288976354163,0.0243523797143324,0.10487606111964953,-0.17705309465068844,-0.058127570785203454,0.04031974198066538,0.07457123364714181,-0.03177886923112251,0.010212304474190564,0.03254367207564902
HALLMARK_NOTCH_SIGNALING,0.00348877224798302,-0.018533784233135075,0.005501626849625082,-0.2070547180958188,-0.07637503228134251,0.014452443072313753,0.029452090884650034,-0.03618235298655189,-0.016802390128347614,-0.032072292149127324
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.018238628126841804,0.04382670710080551,-0.1153662506220193,-0.10639679797382527,-0.056347944831607294,0.048270566101444444,-0.0441403951353322,-0.011728952805090696,-0.00026200423063921707,0.017234001968599023
HALLMARK_P53_PATHWAY,0.013841638851033023,-0.0023423197982533157,-0.05032931130611469,-0.1272421437945797,-0.06211380461778555,0.0377553664213769,-0.0009108818776528918,0.015225615607816323,0.027608969384052093,0.020693667833423284
HALLMARK_PANCREAS_BETA_CELLS,-0.018773997160170492,0.0018666933162855026,-0.021295652821013526,-0.0853852773919021,-0.046555593243896916,0.03056909858260124,-0.06063679569301054,-0.08243828694608252,0.041603738092915524,0.02723284808540678
HALLMARK_PEROXISOME,-0.07951477291869975,0.03956445434018337,0.07924205853282279,-0.127108926742159,-0.07319060335011866,0.04536886261832349,-0.00018649838590957486,-0.027339725602191993,0.011807407375140872,0.062385742857477514
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.034862895670463315,0.01199448848656149,-0.02108339974786376,-0.05686703119901556,-0.0358390004394789,0.06423139296148374,-0.057781745487318216,-0.07828514799763693,0.003912933859132842,0.03470031251137021
HALLMARK_PROTEIN_SECRETION,-0.03543453855523249,0.005724851377226122,0.007711656513199662,-0.15570311895955194,-0.09049886760270338,0.02988959035235405,-0.0009329721529233184,-0.009344309141800042,0.025343642149481184,0.0056293508423960106
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.020832322560509636,0.10235401693677654,0.10406177073908428,-0.09986033110990906,-0.02506324736114437,0.05682050397335774,0.019351523524488146,0.08228191022082536,0.029265477907392968,0.09212581475182392
HALLMARK_SPERMATOGENESIS,-0.04358105208451978,0.039671911358168714,-0.10537045477479533,-0.024098268559092802,-0.062014819985292194,0.025858669136928643,-0.03092928127107356,-0.037801778487606484,0.0466456649406648,0.03999633697119967
HALLMARK_TGF_BETA_SIGNALING,0.05282166642974004,0.10605521844431193,0.023265319833847904,-0.16770910138083442,-0.05254435559772737,0.02707948144826593,0.03480354592702955,0.040810953277456416,0.06403484376566258,0.0599301090447395
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.007964992889100901,-0.01608025988046729,-0.008634885819340058,-0.012312850463699431,0.01798748877260632,0.04316941690275369,0.01738902521573026,0.03322565358344895,0.0403726516867743,0.038806109443323175
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.006980445657535058,-0.07880760508023177,-0.019764460868800595,-0.1290255203040052,-0.06624800551850592,0.05278635777670778,0.002365111765840789,-0.03521656179038156,0.07397546678376715,0.009965903767052251
HALLMARK_UV_RESPONSE_DN,0.013075661689669336,0.004578881841241638,0.10294718448162815,-0.10290376368630916,-0.017896947536891677,0.02576425145676222,0.004902149320979951,0.01700173430152353,0.05466816224386662,0.03691042175737115
HALLMARK_UV_RESPONSE_UP,0.0317560067000054,0.02842445799626596,-0.07206307422123819,-0.09076523395810514,-0.11068076101773355,0.0454099949746287,-0.0021638516044145337,-0.06128068371013297,0.06862243667713451,0.04067545801328231
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.03737682371402948,-0.029988116952508526,-0.029422798660817203,-0.03176870800590252,-0.011639404660546856,-0.049089144724154314,-0.05487122220565037,-0.1428925296937928,0.002277985909426404,-0.07423533037921697
HALLMARK_XENOBIOTIC_METABOLISM,-0.015750764915127665,0.07824064539289381,0.008118093239077641,-0.14099572585525255,-0.09077197434206838,0.05670852995550786,-0.03528860646156444,0.06084400144567647,0.011648831222586713,0.012872374376968265
