,MGH258,UKF248,UKF251,UKF259,UKF275,UKF296,UKF304,UKF313,ZH8811Abulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.018475011699386975,0.060089019657051365,0.05137736249455875,0.046661784515171084,0.08880300202060348,0.00853993077430402,-0.03900940726745814,0.06624899415677106,0.027990664461171915,0.0958122048059172,0.1074528082558939
HALLMARK_ALLOGRAFT_REJECTION,0.11604841808286481,0.10518001396177909,0.03640347629133529,0.08311895060969991,0.13680600860877645,0.08850411920183678,0.1391799663877654,0.08592648243887462,0.04558601512520914,0.2200364067413683,0.1045437769724032
HALLMARK_ANDROGEN_RESPONSE,0.021468551241124727,0.05643963924835267,0.03309981503154908,0.036919520011178424,0.07657063636264598,-0.0061126974979297125,0.03277238600256906,0.09373637557722886,-0.01569920429209503,0.20713304345305028,0.13053344554925475
HALLMARK_ANGIOGENESIS,-0.006709143925785607,0.05447461798809421,0.06375137440283767,-0.05714806490139434,-0.005844896058805603,-0.031315642632418185,0.07920843124878342,0.008589304036182898,0.028374912987133096,0.15537789749832553,0.04423025019385175
HALLMARK_APICAL_JUNCTION,-0.017136146787320783,0.09008765533959047,0.01963331632262554,0.03668245131162481,-0.028928464785013507,0.007081751817716712,0.0025870643411850408,0.0454868189139906,0.05535207371589784,0.23618138320292925,0.11426549857654275
HALLMARK_APICAL_SURFACE,0.0482120989666734,0.03968390753517329,-0.0013973030330268995,0.04304576094303452,0.1285352899973701,0.03990935636794452,-0.009699425867281574,0.03256256646661819,-0.06537011345552192,0.2372903074241267,0.12764787812598866
HALLMARK_APOPTOSIS,0.028767081797566527,0.0747376160989287,0.009572111491323356,0.042222803739659726,0.0305680735126209,0.005934489033089621,0.004888847657752336,0.0495204299276758,0.08576565186919387,0.11255423713066826,0.04183592999468411
HALLMARK_BILE_ACID_METABOLISM,-0.09669611935249098,-0.0038822822495465426,-0.028009200565762133,0.01790471631318844,0.03620240886176768,0.008777331870346811,-0.009315156787956554,0.03701410786761198,0.011362780342536393,-0.03796713710765643,0.07328229656603893
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.014959600418492295,-0.029025023451915623,0.010068558369451145,0.04009321015605454,-0.024610868242447067,0.022343016230218185,0.0460253715129647,0.04986793749781149,-0.01079659544705051,-0.03497851344315848,0.020983775466784947
HALLMARK_COAGULATION,0.1671678815884586,0.12993142537512747,-0.006276001856037644,0.07674424780353853,0.06540471873799725,-0.006885194905772013,0.06574862761657581,0.004871521357416343,0.07155480440158546,0.26798059780044325,0.08636583103629844
HALLMARK_COMPLEMENT,0.11702903565352493,0.07388080278226859,-0.010900340620277097,0.11319856792473189,0.055153190133509965,0.013049332535989498,0.09119418303215206,0.0981060274295301,0.01257998718221739,0.02524397892344265,0.07286942467081042
HALLMARK_DNA_REPAIR,-0.018334085278092088,0.02941108994100323,0.008089207470073754,0.09041669987681,0.06287963676719276,0.0035322050903082306,-0.0027560981277372164,0.05675223366080771,0.0012336069167191103,0.03643372715146352,0.10410661734121485
HALLMARK_E2F_TARGETS,-0.06540393502901977,0.010246672225445156,0.0008576800126945974,0.069213135561853,0.06023869303343743,-0.042892229335666374,-0.035856772763916626,0.06305952715039162,0.018892781414689745,0.017065500928629945,0.07207283340636884
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.07510001346085415,0.10279071488418508,0.05207405367216672,-0.020863161283873503,-0.04558681753417331,0.0413558948186978,0.052621163784533874,-0.06980271573065788,0.09769425786951956,0.3368681465959918,0.07758863316789967
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.00966225553632565,0.03420625176986062,0.004685128840286175,-0.012451315551432482,-0.019355218210072255,0.021485814355863015,-0.05521766946799997,-0.027489427449728737,0.05187402195661788,0.038895913499520034,0.09487063234911325
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06099301858419338,0.07738938418609866,-0.010348820008623161,0.009659626739280053,0.03597471701551851,-0.001886578160475757,0.053509328946606025,0.03402469626998204,-0.0341659188462791,-0.03857909748472869,-0.015297311204740531
HALLMARK_FATTY_ACID_METABOLISM,0.06656832012329039,0.016121200293351515,0.02145698232797247,0.02639841577546335,0.03474114942979201,0.010646260224464686,0.05115958785966533,-0.0015393786178449454,-0.027432308318902837,-0.0512323350028196,0.02397137673110503
HALLMARK_G2M_CHECKPOINT,-0.04811960074712979,0.007808702362019901,0.02003388176954397,0.061163954077603444,0.023205371995582803,0.014921291221140767,0.019167457294294407,0.04930961811590789,0.04219248498641703,0.014730935842521647,0.062086855923552814
HALLMARK_GLYCOLYSIS,-0.04843308969327717,-0.023451960959019802,0.0028401959978480375,-0.010673710640791588,-0.031090953138328627,-0.011879397652444373,-0.04569904777099821,-0.041522993545733015,0.02957387098992289,-0.00024431549379492503,0.06386238659730452
HALLMARK_HEDGEHOG_SIGNALING,0.09378237769704272,-0.054271475735931544,0.038891116768763494,0.054884599682599726,0.03283441168124249,-0.047677474761250005,-0.02893433432607647,-0.06544058486484625,0.011787186823932285,-0.006002276403642679,0.03412801569657483
HALLMARK_HEME_METABOLISM,0.023431756035195365,0.06334217871577721,0.0340337802461459,0.049020599610609145,0.03908162760085997,0.007144797802267375,0.0070144924733872155,0.023553617579152843,-0.00830834430362511,0.03047049346464997,0.11980085708767045
HALLMARK_HYPOXIA,-0.0674653853014802,-0.04420817317914183,-0.009698160757897442,-0.06433615968541011,-0.05878561889169749,0.0353971526175069,-0.02667450789459184,-0.1075456937972736,0.0001945272126948701,-0.08239418474984796,-0.02454102795374186
HALLMARK_IL2_STAT5_SIGNALING,0.09257044219778993,0.05200565541064164,0.059468897359933964,0.04131938941437519,-0.053595625641130254,-0.017836663363979214,0.028953493916217734,-0.11387055434786432,-0.003690041428786349,0.036000369430029135,0.0516183467958446
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.00997184675681932,0.08116634393920863,0.05570312450783117,0.01823528202689642,0.005889448283796785,-0.01902540152275016,0.0158021972382329,-0.012755960050124965,0.044919863578756485,0.0013245568835278266,-0.008962304337157393
HALLMARK_INFLAMMATORY_RESPONSE,-0.028019739488294698,0.05313581233028331,-0.011667016899175311,-0.023612404255124324,-0.07122321340754344,-0.00846602893978013,-0.008672747223998098,0.028983870120211867,0.01026893222310092,0.009064220489925768,0.05900383144014942
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.02234020497284594,0.09160487360043842,0.013521637834811522,0.12342971163753277,0.15056760939670394,0.022575331914696257,0.04436256488981977,0.05899380858048283,0.02498078922995214,0.221697397493639,0.1921256123795662
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.094605604767007,0.10002767402045817,0.020905126162812194,0.05729906220311228,0.10529829523081748,0.06464432420742058,0.07416665964002235,0.02816380058534848,0.0614077589003636,0.14360393540671193,0.07109869541205774
HALLMARK_KRAS_SIGNALING_DN,0.01097713965665747,-0.007343607768336345,0.0021846447302140523,-0.02305138699854009,-0.04657397448810048,0.002643539629799685,-0.05691538516025401,0.011233729611861707,-0.02009736455409418,-0.005878729743564016,0.15552823287221268
HALLMARK_KRAS_SIGNALING_UP,0.13340137759216725,0.008931891222789364,0.02742665294902595,0.040260937443147245,0.08276993756513001,-0.03229631579955726,-0.05227683359346808,0.08006002920068502,-0.022251583782497183,0.20585201352733953,0.16393613070569463
HALLMARK_MITOTIC_SPINDLE,0.05237482068502527,0.04015428835542313,0.04981465497141367,0.06595426014952749,0.01104708272080445,0.0024691294438819937,-0.03719565675785679,0.02433746390029723,0.053747076354186386,0.11700892744990238,0.15585161315186546
