,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.12372639111117215,0.03721233175383335,0.09243622872588393,0.13459007751850857,0.008686758617674746,0.007431109395972197,0.09525816022586173,0.1079431508084934,-0.03166925560491363,0.026383824497402012,0.02908445142734184,0.07159175800740004,0.23719635159129915,0.31725674808493975,0.34270567323305157,0.06357202434040733,0.12223015820173493
HALLMARK_ALLOGRAFT_REJECTION,-0.05002340051177848,-0.02257133861866974,0.10254196039806768,0.11673313594165172,-0.019557398629282508,0.012200463219570364,0.12042267041165157,0.20391361898285948,0.12861639323571494,-0.000711021438869868,0.053258569977836824,0.040105112633794474,0.04964908803899621,0.12693171003748374,0.22468070407317461,-0.03187717938815889,0.017591487356813203
HALLMARK_ANDROGEN_RESPONSE,0.06410581071579337,0.06820372624285843,0.06879232112443744,0.10361784242189148,0.10277222561311346,-0.0037941560888112152,0.14085744840153788,0.1561261798520142,0.08681880299220353,-0.0283038673731655,0.11467437507055431,0.12352855827350111,0.21145440458663875,0.3071546452137516,0.30196088314608754,0.056241745412565096,0.00839008239076952
HALLMARK_ANGIOGENESIS,-0.03279539019338127,0.035570864703316094,0.05980353117816066,0.002157947691801594,0.07086687821741336,0.04823103006560001,0.1536347828018979,0.22705639556356372,0.08955447709957667,0.02094502914268637,0.1272246907758405,-0.0725434826924882,-0.0898589872619608,-0.004422151324519347,-0.22073465039997117,-0.06846501498302712,-0.1311777115782936
HALLMARK_APICAL_JUNCTION,0.11868878364817863,0.05460616107872107,0.10731021727083832,0.11831983271200423,0.046442553961077125,0.025551920685799055,0.1806252651280219,0.19020941030164992,0.07457155146809466,0.06164036149816831,0.1038407323927758,0.11711407541823927,0.22392845683520174,0.3531352710002148,0.3611276482759154,0.25397774610711205,0.05022808939440978
HALLMARK_APICAL_SURFACE,0.11960080148507467,-0.011972521975820207,-0.05989178396230042,0.11387606304907208,0.024859401940775894,0.04684119257461859,-0.038678745051184925,-0.06906565397438899,0.07422457558241405,0.07601585132639006,0.0304719519269386,0.09391786159097683,0.19270989946343275,0.3088793582176644,0.3072196732418842,0.11553463082002426,0.021480682794803543
HALLMARK_APOPTOSIS,0.016522053948366106,0.09408959657916348,-0.006818488432960344,-0.041868651872955194,-0.008079325892846382,0.032492171857941496,-0.028410264188470657,0.0214031510709422,0.06968826883491591,0.00698217383798087,-0.00937829413848732,0.025282932022837004,0.12795244206916656,-0.12603956995773846,-0.16972519280493842,-0.07335498074360033,-0.02823127042088546
HALLMARK_BILE_ACID_METABOLISM,0.16294436537793966,-0.02861102143920779,0.03860611928346841,0.12068822441704447,-0.013793563916993233,0.01297947934943603,0.12413057918786222,0.19815052181916487,0.0617593163159091,-0.05224225616996394,0.02866243162794512,0.009462265217044515,0.1432734286817985,0.2899042866625701,0.32172466724984555,0.04652383751671296,0.14031087014528587
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.1899526502628271,0.06415581472952862,0.08153108546880919,0.049929751473317956,0.09201428828804893,0.009381230258350286,0.16126865549878236,0.12025630468224938,-0.014795915533445647,0.024038854187866773,0.1149448901473884,0.07125874682552362,0.24443862950624365,0.34684634623109517,0.3770231175719086,0.10444197840290892,0.11856139913789605
HALLMARK_COAGULATION,0.14953672896332643,0.0404242642065191,0.08303034756479026,0.009184863895027193,0.0405336851564695,0.06181408833216504,0.11742392860547395,0.14793829519553248,0.10858067549749681,0.05970231363818293,0.07501423771460293,0.012599773660378785,0.1767350252495006,0.18361559551998194,0.2665295590666187,-0.19532617464964958,-0.013923267644480401
HALLMARK_COMPLEMENT,0.10391625850811945,0.08407633285333997,0.07719934415891049,0.0885183718095443,0.03564606466038861,0.015343661667496537,0.11507308812233791,0.19428613700800518,0.07844888242897517,0.025813168695887748,0.016942655409077297,0.05601031801631373,0.1386511101056033,0.24730429765975118,0.205325228795114,0.043273420216049005,0.08041222326680192
HALLMARK_DNA_REPAIR,0.11107913004712845,0.06868545775375291,0.15452312087210196,0.19490578633152625,0.10236283320715946,0.042311338999475555,0.17938923700588838,0.1763916789065406,0.09689492784261924,0.05866248174837021,0.16525416225492928,0.13448436628888535,0.24336344278867356,0.3586596796822508,0.3821878982106579,0.28270047021125455,0.12558412032134877
HALLMARK_E2F_TARGETS,0.14247039191160762,-0.029307466655473978,0.08814130976918072,0.11763023757056833,0.004532053354370022,-0.024127989128830355,0.17969354874080667,0.20218027737858008,0.1207605543221769,0.052145155509161226,0.12369297494841304,0.08695137792525506,0.15952170734743693,0.2744126269302898,0.24347254408225813,0.2175538308759794,0.1290641746304027
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07898962432619588,0.07721357197278149,0.09907893622016778,-0.04762746654999875,0.10232141032267132,0.07008151950356646,0.16171416961788176,0.1776809090180727,0.022152463448073895,0.1322568090228476,0.16759052043537606,0.11732016531999609,0.18402464058288143,-0.008548077925753276,-0.09248977559116787,-0.07076791773229625,-0.06763073954809348
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06769680437015696,0.07719549528349087,0.07527353584520005,0.07367168969760243,-0.03086093400689727,0.053734690374594204,0.01124712860569977,0.14891202611867096,-0.00025484425607630486,0.06896873482342376,-0.04895034307147659,0.05518090404384404,0.18345342853111174,0.337269743661783,0.24609729041898207,0.20469936986048792,0.10663205939351428
HALLMARK_ESTROGEN_RESPONSE_LATE,0.13102532433125705,0.05680835414774505,0.00876887796162953,0.10033904661460943,0.05263776090727771,0.027334393427396467,0.09658007842876817,-0.00943922063184308,0.10565600109070289,0.008083923812840836,0.1103309566491064,0.07059349371153566,0.06705462670865413,0.3499203778002189,0.32980736088957485,0.06981790207609626,0.08498531504905309
HALLMARK_FATTY_ACID_METABOLISM,0.013144644045425096,0.06226110343257627,0.04864873819930962,-0.08157248245730103,0.03362888149368019,0.011389901481151455,-0.03826704876652673,0.11618292768667507,0.05469662936962647,0.044178002852182284,0.030582212230563267,0.16171292821067382,0.08607307418265404,0.07657488615352383,0.008941258954958363,0.07306755486285531,0.06797574290755262
HALLMARK_G2M_CHECKPOINT,0.08970967219211767,0.011122136378313824,0.10203919328126256,0.14934046879318225,0.02008378618495853,0.062427571928774156,0.17431355450930772,0.16437337477751432,0.09891131610087943,0.021484006529700825,0.1587385884931896,0.0403477616237368,0.19257857392974315,0.2614789958562465,0.16030563626576558,0.21507304381911102,0.08694929869971293
HALLMARK_GLYCOLYSIS,0.10268832868566294,0.09934662615296554,0.05059217721320427,0.1766666983880465,0.0589328198814802,0.054835338257738626,0.12090959594412123,0.17906688150572075,-0.045943538324323165,0.11189155232333321,0.10475749550452665,0.06935059319716966,0.21528091985221467,0.3545503561536842,0.2806508299184407,0.26220349511966484,0.11269077783117333
HALLMARK_HEDGEHOG_SIGNALING,0.10154102301466006,0.06166926734883277,0.05106222740685307,0.13469841493900192,0.06931187742946532,0.037185768314460584,-0.07708623531106963,-0.08795671731419995,-0.05174997432285385,0.0696594177242491,-0.04554820931141945,0.02925650647667203,0.23954319151888445,0.32239371758955904,0.2724336075751453,0.3264509005392333,0.02466746506378892
HALLMARK_HEME_METABOLISM,0.1201657202621819,0.08982934479406175,0.11797390270587824,0.18254081302644923,0.05996032297552944,0.029525560379983065,0.116269694853254,0.18317191369454405,0.049881515516430254,0.05626495208441723,0.0784564097062257,0.12075729161566913,0.20364653037834926,0.3844478883512055,0.3431481324664105,0.18918457393235827,0.12388907781332249
HALLMARK_HYPOXIA,-0.028253678330533428,0.04909487673137386,-0.02308848693960031,-0.07031839078951738,0.024154273577313114,0.06320488138774998,0.05796382397518549,-0.01190949395663014,0.0006316298524405378,-0.0038783082293074958,0.08397418133958418,0.030138357641448805,0.2050776200961743,-0.06949313043393962,-0.18675501486641377,-0.013104224238699166,-0.016877829732991644
