,MGH258,UKF313,ZH1019T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.011931867952542741,-0.020553005400666693,0.053681540569005835,0.08044241098618696
HALLMARK_ALLOGRAFT_REJECTION,-0.03155836852205916,0.01725127264573056,-0.01879977872038133,0.048974973522492415
HALLMARK_ANDROGEN_RESPONSE,0.03770855688387858,0.050664870671636046,0.005339897208568402,0.11745865394992393
HALLMARK_ANGIOGENESIS,-0.004123741486994795,0.0467824471682853,0.11588583799245539,0.024982405289812305
HALLMARK_APICAL_JUNCTION,0.038786620209493236,-0.03616857317402822,0.03830939362227497,0.10237899954385425
HALLMARK_APICAL_SURFACE,0.09572261542035436,-0.04072402121429047,-0.07187361845536634,0.07117613961525668
HALLMARK_APOPTOSIS,-0.0170270856989654,0.02997538817220916,0.02212249534340403,0.028067100534566895
HALLMARK_BILE_ACID_METABOLISM,0.003199135427392803,-0.01420046823042822,-0.022573525874856358,0.060257917775067955
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.06186259565016737,-0.002255219908156865,-0.03981229568242864,0.04262435115501324
HALLMARK_COAGULATION,-0.03147833140435924,-0.04573789706057987,0.05587922901627265,0.05744234576578941
HALLMARK_COMPLEMENT,-0.01782100148373691,0.02462194930669691,-0.05072247002078012,0.028645100593221947
HALLMARK_DNA_REPAIR,0.04924186527838351,0.0038091335178409525,-0.03742126146540807,0.08338889250149521
HALLMARK_E2F_TARGETS,0.04104268874563717,-0.016524483451615796,-0.09915094486628126,0.04082324419780696
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.043309872764464845,-0.05138291651742323,0.056999235612169435,0.06634974624904026
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05223039898436992,0.004275213389270635,0.16988255742351094,0.10415784454131644
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0027249167232612456,-0.03125392033038488,-0.017920613670405695,0.0333324878488779
HALLMARK_FATTY_ACID_METABOLISM,-0.046178816290003616,-0.0043521501439796224,0.05853837972934195,0.02316709595023781
HALLMARK_G2M_CHECKPOINT,0.030772162276038767,0.008970128434148893,-0.05379232917464738,0.023075935094957038
HALLMARK_GLYCOLYSIS,0.03394307299486338,-0.008712287327497046,0.13742566567524336,0.06801024011716486
HALLMARK_HEDGEHOG_SIGNALING,0.0010550065214321876,-0.04770849886714688,0.024076965961423506,0.03537062166948366
HALLMARK_HEME_METABOLISM,0.03095531896278925,0.03659574763153631,0.02956380416158339,0.09080415665284441
HALLMARK_HYPOXIA,0.03127355159012684,0.029611763280433783,0.18825689175743635,0.004358603399782362
HALLMARK_IL2_STAT5_SIGNALING,-0.004155543975522339,-0.013525316084360682,0.029270340643388685,0.09192188303440774
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.02774802260648559,0.010229484631573218,-0.0104580976444285,0.050107827965295594
HALLMARK_INFLAMMATORY_RESPONSE,-0.0013297082102392947,0.032138689084060076,-0.12296541371864123,0.023566744843571474
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06449607252476149,-0.006472116394065648,-0.08216282064149792,0.08556916616420163
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.050049145802487045,0.039895677283509935,-0.05643079576115417,0.02887139945561816
HALLMARK_KRAS_SIGNALING_DN,-0.009536030044037068,0.008111966571358625,0.007657251697299102,0.06767232783337823
HALLMARK_KRAS_SIGNALING_UP,0.006225591036231496,0.023236347115057943,-0.04190532304709627,0.06744653747724219
HALLMARK_MITOTIC_SPINDLE,0.015895383885845504,-0.006841585014310198,0.03372632023532909,0.09110999971780136
HALLMARK_MTORC1_SIGNALING,0.03281696226440396,-0.005948965304339643,0.14324572156748255,0.055128254731157775
HALLMARK_MYC_TARGETS_V1,0.02323775521275712,-0.0027135678961283443,-0.09571150640189065,0.09321948610007293
HALLMARK_MYC_TARGETS_V2,0.017646290409463944,-0.029278932456234197,-0.14936503970703943,0.06365445078115234
HALLMARK_MYOGENESIS,0.06288111394544785,0.011945313746907148,0.11128463610441101,0.0830141505410016
HALLMARK_NOTCH_SIGNALING,0.10744520761008494,-0.014587500748398183,-0.008765511383168332,0.08865689269870128
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06131555181202457,0.006763337149899888,-0.09624566201422498,0.05384805566251823
HALLMARK_P53_PATHWAY,-0.039821865587852466,-4.789737586520767e-05,0.04288755004560881,0.09269772535270578
HALLMARK_PANCREAS_BETA_CELLS,0.08814886303638714,0.0043622530162390205,-0.1034017570525496,0.050399102079051156
HALLMARK_PEROXISOME,0.006540540826043662,-0.019498703096749725,0.03960690409908429,0.0361878850316921
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03484289363114842,-0.014285513714497586,-0.05249141119721939,0.0922989108045951
HALLMARK_PROTEIN_SECRETION,0.06275971051021076,0.011306130757106752,0.08982688734003437,0.0797821205443186
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.05768717768403214,0.03145992942357483,-0.046149544409799514,0.07907254695932324
HALLMARK_SPERMATOGENESIS,0.04348975174312354,0.02882442358589114,0.060670279502383205,0.04833120706560238
HALLMARK_TGF_BETA_SIGNALING,0.06800289446394146,-0.0161914956082903,-0.12050068482815264,0.10044926148488104
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.03903879599049894,0.0016025398159920465,-0.07583739355004536,0.048670790508311974
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.03504783245782346,0.0023482066345189775,-0.00954919168993018,0.11325110035994157
HALLMARK_UV_RESPONSE_DN,0.005648516928881502,-0.002757928416182497,-0.04882171237303929,0.11202936593459735
HALLMARK_UV_RESPONSE_UP,0.018194195992457182,-0.007730951811389049,-0.02292500657463753,0.0971652959665441
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.014334920409453895,-0.08574998047308094,0.015211979472474775,0.10035814999914008
HALLMARK_XENOBIOTIC_METABOLISM,0.005516103164350168,0.05623281598203526,0.05390918552261867,0.04657881179909968
