,UKF248,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec
HALLMARK_ADIPOGENESIS,-0.003990452191761612,-0.025325376384062015,0.019560357958979552,0.005265086486275465,0.13138174318947446,0.1390074024449286
HALLMARK_ALLOGRAFT_REJECTION,0.013918112505409868,0.05732373533848882,-0.03712226596126522,-0.0011665420603643713,0.11201757559578528,0.1308939880684738
HALLMARK_ANDROGEN_RESPONSE,0.03437219226169572,0.09202934284560253,0.03674374238348226,0.015824859705512288,0.09128828108427911,0.058967068778861265
HALLMARK_ANGIOGENESIS,0.023962872528098967,-0.020904663046704745,-0.025437743486708814,0.030861074027081683,0.06622874355884782,-0.09678080965232859
HALLMARK_APICAL_JUNCTION,0.042691753271593164,0.016279084243626746,0.04122734984146945,0.046804307596917644,0.11183228835452631,0.1427785515349525
HALLMARK_APICAL_SURFACE,0.005730196131987262,0.06936701807824941,0.06492648754827393,0.018309860374714163,0.11378073851858736,0.19021419356089034
HALLMARK_APOPTOSIS,0.05662266573616756,0.05009950496016694,0.009662143470163658,-0.04424066159659371,8.307127887530768e-05,-0.0894937406135944
HALLMARK_BILE_ACID_METABOLISM,0.00966223477651415,0.04200347971305088,0.07091248065575868,0.047802313846017144,0.02079881190937593,0.1555116699108638
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04800386088152975,-0.022275901262581534,-0.036515706455057195,0.0254078441572717,0.10971699504828192,0.07311675977657485
HALLMARK_COAGULATION,0.02103713652097559,-0.0019177601264780753,-0.03959966626241935,0.027721995860254655,0.10475098206637123,0.14048006441280603
HALLMARK_COMPLEMENT,0.016455556058097995,0.04210381517920518,0.02233653416047012,-0.003344847248663019,0.09830372549927778,0.06155837395086047
HALLMARK_DNA_REPAIR,0.06284184192939546,0.040221266018352624,0.07934928472744168,0.061934973808461774,0.09302031308694156,0.18061049882922245
HALLMARK_E2F_TARGETS,0.021215502829748305,0.05244642603836631,0.00826028625444875,0.014127228697860305,-0.019867235771747947,0.16994875095719703
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.01834655055774534,-0.00020407899070595402,-0.016258420488816216,0.055379393865578073,0.1113293589060582,-0.04452517038143371
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0048420166833301114,0.013187019667806886,0.021649020527165275,-0.00551321594470092,0.0597210702550306,0.013533612857759331
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05954382957390609,-0.004366583278320836,0.054332100777679804,0.032309662131952396,0.049258625574355765,0.16820826236181083
HALLMARK_FATTY_ACID_METABOLISM,0.04891600573615041,-0.02211677185598599,0.017461552402582133,0.0401323569741512,0.06444642207957832,0.07279763853741353
HALLMARK_G2M_CHECKPOINT,0.042205829548715434,0.042827394744050576,0.060753462930459315,0.023261314821197802,-0.008883244131541086,0.05369837938197499
HALLMARK_GLYCOLYSIS,0.034936057900609725,-0.038054766959738355,0.08107976391672403,0.016741634307021008,0.10632773403823019,0.05190865429207045
HALLMARK_HEDGEHOG_SIGNALING,0.025759886679447428,0.004507279852939332,0.06948186520484016,0.019090370001345888,0.026510045569807714,0.027043681760170187
HALLMARK_HEME_METABOLISM,0.0499053992197508,0.008657614214900002,0.11890346851582528,0.05591077728485313,0.06107734622496474,0.13239838122689296
HALLMARK_HYPOXIA,-0.038509969128038425,0.019721003350211434,0.028228674974091032,0.0419258492689547,0.08321781200542132,-0.136275127557572
HALLMARK_IL2_STAT5_SIGNALING,0.02049853238230202,0.009887194608918019,0.01495133395981692,0.024230893868271947,0.09934292111684483,0.08258267374360981
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.008179715610087507,0.03799287010756769,-0.023695047300265393,0.04382825939011645,0.04714631495431014,-0.11888102975616104
HALLMARK_INFLAMMATORY_RESPONSE,0.014935989511469456,-0.03833907908703196,0.06915266372877217,-0.02055788180604171,0.07881076829011784,0.04333318131064998
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.04699692371021006,0.07974726839129852,-0.04543875040265497,0.10329215504870407,0.06492769583894753,0.197031898809666
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.03271500940940351,0.11475781678612913,-0.03715368109682231,0.013013535641322611,0.09014624522117053,0.07324391070545969
HALLMARK_KRAS_SIGNALING_DN,0.019073221148669373,0.018728851024541894,0.07764176197055025,-0.012155172077035111,0.0470472412171545,0.16516136695298203
HALLMARK_KRAS_SIGNALING_UP,-0.010277447134937228,0.0629295488337464,0.1042737516660163,0.004969537351291947,0.0845870800015189,0.025278201742440054
HALLMARK_MITOTIC_SPINDLE,0.05700422978096579,0.02836717280324772,0.10495661572370253,0.02625425738962112,0.040091138384552125,0.11963814546148807
HALLMARK_MTORC1_SIGNALING,0.012550327646592117,0.009629643069201424,0.0658846593494754,0.02610619609940474,-0.003731562401997184,-0.051943054249885066
HALLMARK_MYC_TARGETS_V1,0.04796151279300222,0.0030547302685997946,0.10979397726370281,0.0435584523375885,0.08040841987480672,0.1541268737129468
HALLMARK_MYC_TARGETS_V2,0.05399934506830262,0.06939389635518796,-0.018273574350921185,0.0024497502412567772,-0.001186540315785937,0.08951355281809513
HALLMARK_MYOGENESIS,0.043854803412232905,0.026097150799543833,0.11801202761368038,0.003933593617361862,0.07374835211567132,0.11444026886402163
HALLMARK_NOTCH_SIGNALING,0.04741555628634072,0.05715214354465204,0.0897858604281883,0.011120985488451193,0.11701765362867764,0.159511021219395
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.030514482215071363,-0.023882112983655855,0.08776160058234633,0.03773180195929787,0.09350047700958562,0.2405845070701631
HALLMARK_P53_PATHWAY,0.00961978210739673,0.07240398148161853,0.04615248737133637,0.04817683281250362,0.07825161173856328,0.15493858606400987
HALLMARK_PANCREAS_BETA_CELLS,0.06080888926700988,0.008385996329937119,0.06518547772137843,0.041829885304070724,0.03130352055983928,0.11046532094436748
HALLMARK_PEROXISOME,0.043850918654590565,-0.01102407525074684,0.02912134943711433,0.035666930480270274,0.14324186074993042,0.11413865292883699
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.029189199378008953,0.012070729731158728,0.07508037447365598,0.018688162918776237,0.08510191938534348,0.12109922769340159
HALLMARK_PROTEIN_SECRETION,0.02227999457739027,0.0006681499897451314,0.05931896379611594,0.05654959551531279,0.11340766690343791,0.1157588886802387
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.04620398192705606,0.031406192599173405,-0.021227305374120722,0.027353980462596277,0.0642357611961913,0.09370566602041598
HALLMARK_SPERMATOGENESIS,0.01903422433926947,0.034082259108868675,0.08062836535781706,0.0079929616450478,0.07631759638840833,0.17740833996845584
HALLMARK_TGF_BETA_SIGNALING,0.04670834356044977,0.019544347390195296,0.03966174758585734,0.055407454914934824,0.07574020383216412,0.07589313717395017
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.06812863986151649,0.04747802940078019,-0.02483189226133482,0.027092397315244175,0.022200903326618962,-0.09852566326537304
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.013180633686780397,0.016413878027274155,0.05546158842922449,0.0716037493803282,0.10644139519184163,0.14363988486395463
HALLMARK_UV_RESPONSE_DN,0.004130690062549324,-0.02865939689737901,0.08449187802896893,-0.0013051385946946388,0.07652166067976043,0.06545063531839743
HALLMARK_UV_RESPONSE_UP,0.04876973861809627,0.07155139675836886,0.07546651291763061,0.004288723928253573,0.07120952430568216,-0.03632701133572751
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.01830198277557402,0.018599088284918193,-0.04286815525491835,0.04698379892850509,-0.013553763085388304,0.0501476297586858
HALLMARK_XENOBIOTIC_METABOLISM,0.02232344134964302,0.007212627052947131,0.023874743908994,0.020259665955987632,0.09103135388241358,0.15761685233909736
