,UKF313,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.008254001674630734,0.023446387073230372,0.04913054269246696,0.10262631595009136,0.003138567669873824,0.0827084763081853,0.096816648654136
HALLMARK_ALLOGRAFT_REJECTION,0.04966614551913227,0.05307255780406869,0.008197536863327283,0.013681250042709363,0.0007464590956083058,0.06297091087031036,0.07382139947770162
HALLMARK_ANDROGEN_RESPONSE,-0.029562524681649716,0.061126224831324336,0.05658447820063355,0.07952851203035106,-0.04556708811700314,0.08744492197179901,0.13974856689422713
HALLMARK_ANGIOGENESIS,0.02239920864855341,-0.011927454289577585,0.04221169590645161,-0.06847849097354874,0.007569195169205424,0.029187652180510892,0.0865203698407847
HALLMARK_APICAL_JUNCTION,0.05584146029509635,0.08361163075976964,0.06117800871975819,0.10674358606914787,0.005851626992224011,0.10500564792172577,0.14099219575734936
HALLMARK_APICAL_SURFACE,0.017865216018489706,0.0715647257374655,0.013989577465768363,0.06952480546315844,-0.02867384797762974,0.10697323450157442,0.0671606138515666
HALLMARK_APOPTOSIS,-0.06522225595119056,-0.0244921782382513,-0.033620742182064206,-0.06438150352197489,-0.022538026680469257,0.021980827483909626,0.029438852819503123
HALLMARK_BILE_ACID_METABOLISM,-0.009254338402190683,0.057026377057317404,0.02089746569419031,0.08869351755885824,0.009393511788745479,0.02890604701036156,0.06956164455910716
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.030535216024002894,0.03998463964605269,0.06202871854534746,0.09239048082753562,0.0244574538596131,0.05884548801351891,0.06283008263147649
HALLMARK_COAGULATION,0.07192812139196217,-0.021729581417118074,0.022731314941866428,0.0761681990503755,0.009970909269829673,0.08970058282220465,0.07989048809148123
HALLMARK_COMPLEMENT,-0.003267203602886964,0.06597532732635854,-0.010919661500546358,0.05200338189912946,-0.018368727920578323,0.06098113041235305,0.07418416160607291
HALLMARK_DNA_REPAIR,0.05749844197642183,0.08425636608966117,0.046758450744036305,0.11292702411495903,-0.01928158543559931,0.05650719528475711,0.1024004465068874
HALLMARK_E2F_TARGETS,0.02962317852601923,0.0590674914527823,0.011470671921026345,0.03167205035309311,0.0295988312654918,0.05590885835092199,0.08791558963249514
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03274620497973981,-0.013193930683310802,-0.05102787870763504,-0.045153157080885395,-0.0002495448002778372,0.07575548243600339,0.10528284301457193
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0003551438515974111,0.01404382264666019,0.028026459252751965,0.1386426466222045,-0.004134658577968975,0.06260469359689207,0.10948167433372863
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.008714896430647986,0.07930244557665943,0.04164237955126946,0.09575255796302409,-0.013206293560119627,0.036156906569913154,0.008324832265813608
HALLMARK_FATTY_ACID_METABOLISM,0.020169220079234704,0.005524895015434638,-0.04197398664705083,0.03708460748960674,0.014311951484829506,0.051379454984217095,0.02448008605885085
HALLMARK_G2M_CHECKPOINT,-0.00792651922139945,0.1211911299023733,0.031677943154820205,0.027012911802802887,0.005354753095419153,0.040735181082942704,0.07302684768859413
HALLMARK_GLYCOLYSIS,-0.01014636478869293,0.042193582320998374,0.009122847391203781,0.09136552439773865,-0.018531042981325404,0.046517154416657276,0.10918977154896257
HALLMARK_HEDGEHOG_SIGNALING,0.05290973771854148,0.03673886461104058,-0.028065883985293458,0.0718942442688267,0.07197397593755235,0.01917310991459789,0.02292139298964003
HALLMARK_HEME_METABOLISM,-0.0010708079730476787,0.07944847409741763,0.07294471528706369,0.13299921683494184,-0.0029850284119210036,0.09061734650448475,0.1019070225039522
HALLMARK_HYPOXIA,-0.02247458125523554,-0.0012306411739152557,-0.0400857768100611,-0.02134221313859895,0.07703320760296949,-0.05613584734549825,0.037213106129268834
HALLMARK_IL2_STAT5_SIGNALING,-0.023246284762299466,0.025667872075112345,0.02768140935009224,0.0784329279290473,0.0021135607401779,0.05622072274737057,0.09244551472730064
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.019976613798440967,-0.03416559720127893,-0.00436546179001871,0.017156179361407762,-0.011131294766426842,0.0388786096052005,0.10069470784337933
HALLMARK_INFLAMMATORY_RESPONSE,-0.02190963432412066,0.002339741227281249,0.018271712426967675,-0.0012135482387684768,0.05732256807232946,0.055036367231720285,0.09481307702227322
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.019405112147427662,0.04686171695595186,0.02129054679761882,0.10845704579530052,-0.042983415949448205,0.050287356373645974,0.1223757619028847
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.04027180006135879,0.014972850720440911,-0.016921111280311103,-0.007833225584420444,0.018455289530647054,0.05094569064826045,0.08344499568255587
HALLMARK_KRAS_SIGNALING_DN,-0.007115881051779275,0.15291843902187158,0.056820237208259246,0.14582889441695787,0.009190677006810598,0.009451606194992853,0.08592360725974608
HALLMARK_KRAS_SIGNALING_UP,0.0007791949967849654,-0.0175906135281432,0.04473812385089757,0.07574298764283385,-0.0036956975214168858,0.10774042994944279,0.10290721830772702
HALLMARK_MITOTIC_SPINDLE,0.017485169035226095,0.09081749621149862,0.011335106205373938,0.13313030203906243,0.0006090512796898339,0.08557896499592436,0.13644569154961156
HALLMARK_MTORC1_SIGNALING,0.04040186161054847,-0.06596338225308587,-0.05614089950659981,-0.0035125642095642224,0.014273824599389433,0.01049183132377595,0.06956345683102758
HALLMARK_MYC_TARGETS_V1,0.030978580373809732,0.04958190876696715,0.08039554146524817,0.12566973446319593,-0.021642192482624955,0.0374938143708133,0.12832761948211438
HALLMARK_MYC_TARGETS_V2,0.017025965001951374,0.003347606784661494,0.03601422082006154,0.0727446389188728,-0.03839765811177048,0.06058881549333868,0.09533553401215988
HALLMARK_MYOGENESIS,0.03761808728218949,-0.004137773381647605,0.03808861540755864,0.09416791999618304,-0.024104765408292678,0.0842152665621318,0.06518547681498342
HALLMARK_NOTCH_SIGNALING,0.028366819403306265,0.0950314194352594,0.027831576950830002,0.11118313846723898,0.007722109803800722,0.07189275661840709,0.10562070716456491
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.05081448787537581,0.09405102754640626,0.06576517234549617,0.12194986917857477,-0.0006694750436882681,0.03093073830327758,0.070410579160317
HALLMARK_P53_PATHWAY,0.04044860936044293,0.058002588170525116,0.0590708241848336,0.12635104287277174,0.007016574414636325,0.030612399321033736,0.0773051893852403
HALLMARK_PANCREAS_BETA_CELLS,0.013375794683077313,0.045210609202839154,0.09367035701327736,0.10897112685686239,-0.05642539450798221,0.023019035818529453,0.017352755206713456
HALLMARK_PEROXISOME,0.06759288009259698,0.15001757797760737,0.0607839292731591,0.12750179716106644,-0.02397632917263873,0.07521435260913695,0.06778064532018716
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.010797585284724924,0.10312032442866938,0.05321854366263604,0.11001940137701653,-0.011424771409517158,0.10253222998402438,0.1065216456656797
