,UKF248,UKF259,UKF260,UKF269,UKF296,ZH1019T1
HALLMARK_ADIPOGENESIS,-0.02841886048316696,-0.027025415227896032,-0.04148221832964384,0.03543259499080031,-0.030601375807117758,0.11577196028255282
HALLMARK_ALLOGRAFT_REJECTION,0.00656422179053062,0.036892354460277194,0.02276111930655113,0.08535297719272426,0.010865013660655037,0.09971078900528865
HALLMARK_ANDROGEN_RESPONSE,-0.009188273580738104,0.00512445756599942,0.025538620561360338,0.07143801526801141,-0.01751657931976089,0.07748459487165509
HALLMARK_ANGIOGENESIS,0.02415901137507901,0.003188304368805735,0.006385793239110275,0.07114492105327012,0.016471026594662628,-0.13275829504713207
HALLMARK_APICAL_JUNCTION,-0.019013983529068787,0.03635080258688183,-0.021653145423057508,0.07497004209846209,-0.01829013120713679,0.08139808350906712
HALLMARK_APICAL_SURFACE,-0.03950257226802081,0.03331180471064756,-0.0388469705157972,-0.007403779367792262,-0.011210551853574441,0.0664499392367092
HALLMARK_APOPTOSIS,0.026163824398480733,0.012729360263316069,0.019395276200483064,0.025281380715516714,-0.00890407507174924,0.007839703239435844
HALLMARK_BILE_ACID_METABOLISM,-0.06489800511844326,0.02355125339003234,0.01757915078371861,0.04723092350733311,0.017386424834745905,0.0412382903649967
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0034017126517846726,0.03724453625151243,-0.05091410532070299,0.030417533844183036,-0.03362542348707401,0.052833694420619304
HALLMARK_COAGULATION,0.001918236359036919,0.006406646852262237,-0.004030030899051935,0.06426174474673686,-0.001362957168003538,0.08198940252473345
HALLMARK_COMPLEMENT,0.018394704059129845,-0.010430887816396159,0.03961711251395491,0.08275161966417374,-0.05134042297239511,0.058031727785982895
HALLMARK_DNA_REPAIR,-0.0074371917886673754,0.025429026614060372,0.04094863583058491,0.0663418684570531,0.008015580998685231,0.057494890038815645
HALLMARK_E2F_TARGETS,-0.019392978102727956,0.013032006424531919,-0.019613225973942633,0.0660398872475635,-0.01139036614499963,0.04215299028140882
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.046609166608468214,0.02494450089161241,-0.008635709425103881,0.09648734420265427,0.007045495090172021,0.07632459491737074
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04063353742571064,0.019335166328440578,-0.0033677773396587167,0.03677618303900397,0.019388612313068425,0.06512831953185534
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.023299898043579344,0.026344644222514837,-0.09032441157393516,0.043557800051845334,-0.05141615340365344,0.030001390872448408
HALLMARK_FATTY_ACID_METABOLISM,0.06878461859617509,0.017312140416463225,0.019159049166335405,0.037877952220088176,0.019795114183845944,0.045235770368846434
HALLMARK_G2M_CHECKPOINT,-0.009107951997867304,-0.008118776951483138,-0.043208808560320715,0.05041556649914582,0.027281313601619152,0.02910942801280933
HALLMARK_GLYCOLYSIS,0.016045725143057382,0.003653297212657775,0.04316795811682607,0.06744253492653107,-0.0047276278029687166,0.0007664000088029316
HALLMARK_HEDGEHOG_SIGNALING,-0.02091858433848942,0.02205416059272878,0.02000615561330371,-0.028201718725074407,-0.013184895805548954,0.06224996085596483
HALLMARK_HEME_METABOLISM,0.02006671506461164,0.024446092744903017,0.013255205431999541,0.07858917127273102,0.010325841208004415,0.1292369357992908
HALLMARK_HYPOXIA,0.04977113340546663,-0.02659949639265553,0.010527602416854874,-0.005473799563739878,-0.006171025812777557,-0.11562045060386933
HALLMARK_IL2_STAT5_SIGNALING,-0.002822355254905434,0.0018138341515317334,0.0016018185092693548,0.0715241499564229,0.0019484719663520292,0.038995918840559814
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.042942856088877386,0.01687895443801378,0.004083501949566246,0.05842809907066136,-0.031841669230998466,0.04129919117564437
