,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.10678070919093675,0.04847609475968148,0.1050850523434068,0.06299492864681096,0.08123761332589156,0.07190846070314771,0.0172956372556672,-0.001264045231585971,0.03918348070335629,0.10482873146136003,0.06145844441267962,0.018530876303026585,0.09650473186131095,0.07444756785164218,0.04448765699138157,0.05468385031516477,0.05517148924675056,0.07448262254179047,0.11252213581086547,0.07419405726253214
HALLMARK_ALLOGRAFT_REJECTION,-0.007037635369931743,-0.01188132670200858,0.020057560982060626,0.06628296652737682,0.07100394542699891,-0.01077637080953226,-0.033300804696427044,-0.02865750266097541,-0.1168952139303966,0.025274913446560222,0.005677873483466303,-0.058458101584920485,0.13095616822257589,-0.025217454850914103,0.0522856007824945,0.0469454711454078,-0.03093558557935967,0.058164993823142816,0.1081342935768506,-0.04208639479584757
HALLMARK_ANDROGEN_RESPONSE,0.14546344819606538,0.03530222951932213,0.08038500791240694,0.024640421369754105,0.038599466254145995,-0.00299314333698607,0.007920298529346868,-0.033290224876225814,-0.011281576295507995,0.05276243908649313,0.013174728683620292,-0.013506603137607575,0.0009645219128557405,0.062237527479633376,0.07246406283788795,-0.0006346055682623532,-0.024041406380654395,0.033654812262564206,0.12961099715128055,-0.004867536294715703
HALLMARK_ANGIOGENESIS,0.13996442839627332,0.017089251819515344,0.07008902032108828,-0.03742924727218645,-0.0680493654517058,-0.09400829639496351,-0.040059838550559425,-0.015371212176681399,-0.09113802553501481,-0.0368632355590607,-0.02420799902091609,0.0821731610086743,0.016736331473191122,0.06349583650159668,-0.001003579464023145,0.003071781416462834,-0.049279768188706295,-0.0026224672666403954,-0.021219798677166373,-0.0445429152765181
HALLMARK_APICAL_JUNCTION,0.1414611405330031,0.03559324746819806,0.07475996233501786,0.0629118825386966,0.0653864072131228,0.019594789519725438,-0.0011192344668687984,-0.03835297362440051,0.06506109075919492,0.09490857872356821,0.015380625518375206,0.09714943372949904,0.08825615419176432,0.09212614394445111,0.05391362497442588,0.044077181870408946,0.026277344328016282,0.08331495040578626,0.1509212382152203,0.02566891350326084
HALLMARK_APICAL_SURFACE,0.008585440367935937,0.0847107984027886,0.07410714428942489,0.09976910363458177,0.11016972021098459,-0.03890085383858061,0.053324406705762516,0.030634602140626088,0.09829282391267508,0.05718586519139222,0.06926699185976491,-0.14344596747953156,0.014140354086252289,0.08052764528903739,0.012442702589417301,0.023017899828327255,0.004302817688008605,0.01946912522328715,0.11866788934839678,0.05290574784828234
HALLMARK_APOPTOSIS,-0.007181807232976584,-0.0331868875434177,-0.06300811661478471,-0.007113388107779498,-0.10239830651520752,0.08038535290230558,-0.059728821825795926,0.003412503440770833,-0.03499812121820868,0.007081627574203526,0.02135884668093893,0.018305929504439038,-0.0040805098046844835,0.03308143064090755,0.01802861382019412,0.05653759183809079,0.01961914912088813,0.06958076645952924,0.04747726049372338,0.03713785373997606
HALLMARK_BILE_ACID_METABOLISM,0.11066086072314525,0.09462818122796132,0.12021541217544406,0.04665020076592896,0.12049424019492432,-0.0343083381797008,-0.0612029497527119,-0.011506860115678348,0.0453779409254652,0.009865189184617094,0.014544201965000754,-0.02981385668000776,0.040608567365852166,0.06052138840117608,0.04901202185094387,0.059609464099259636,0.027478459052851973,-0.002453146779869456,0.054110974211809236,0.054027981139620054
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.13278312634711997,0.03419088028653724,0.052979621722820336,0.08291726701678268,0.0417993339843733,-0.0787451137821379,-0.050149968406433314,0.009635822197731432,-0.028540367484824806,0.09824164216683211,-0.01720862179311571,-0.03421245867644558,0.06662380328279845,0.04080642778000465,0.09087409451557102,0.0696405385118467,0.01922441137177009,0.021747735773627302,0.0639899180366841,0.037142587085913455
HALLMARK_COAGULATION,0.05792168360519243,-0.013576463568190797,0.09043108096623646,0.06699703606497408,-0.03396334351315876,0.0034534023061586583,-0.03244332396188992,-0.03630714045740724,-0.08364046567269498,0.038144338389705254,-0.018449775006827294,0.0721606413554562,0.07634427470417718,0.08070595984333966,0.06685580580619858,0.061269548407589795,0.001407777563843636,0.05637771443290688,0.1134413143623145,0.08152932346170648
HALLMARK_COMPLEMENT,0.012975270965290399,-0.003882998692004838,0.09155315363196315,0.04857484073586877,0.02178838219051826,0.05777123010982299,-0.007919465766316393,0.011874170638519838,-0.02161425907671368,0.04746098317764882,0.05070859580996615,-0.05764494792892077,0.11694799782205885,0.0910384726145774,0.05516318476224265,0.11689986429232711,0.058849670280407156,0.09633016742422315,0.08591136502190827,0.037391216838879304
HALLMARK_DNA_REPAIR,0.1981204345883675,0.05187851196481722,0.12422207532965053,0.025947317976400975,0.12386490688236951,0.015807354361176012,0.0332422623139032,-0.0011520564273464313,0.07981912127230079,0.10515513482391703,0.015454973714486106,-0.054634553168121755,0.13455239672096803,0.07144890929267644,0.07048284407716958,0.10921043856980044,0.03790216575451127,0.0746786361623117,0.11064439467545575,0.009485345560816436
HALLMARK_E2F_TARGETS,0.09135262770286348,0.06645185853608176,0.06520729084170392,0.10856113498141305,0.1170618381121493,-0.007219284103679227,0.013939503990167516,-0.0192340372096885,0.13225134442516967,0.05423006898678273,0.03282020410526999,-0.10350429075786576,0.1495771933981751,0.03517251505685709,0.035256201913581815,-0.004468874250661828,0.015293934433988287,-0.02505052977958997,0.06991108442580832,0.021257865393788856
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.11535715013377355,-0.038374151206426725,0.02609680197901028,-0.04187106815387853,-0.08168576995365648,0.011273495909624778,-0.020559939557343473,-0.012322049551179617,-0.0623529116880606,-0.009568363059558542,-0.011247102992406178,0.1552864923420852,0.14699930732593178,0.12331465350360882,0.017078030509924458,0.07509429181852921,-0.029227347983024676,0.028214137184299288,0.08815232314107234,0.0003922007413304303
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.07215950282850311,0.027143031000037135,-0.00046184439920768226,-0.01486064512467606,0.024639623616991842,0.10220209807263218,0.01818106753979532,-0.014704980506969936,0.130624520897387,-0.08294085969472292,0.03747631629424542,0.1877462499337379,0.03693637486048191,0.10294365973519032,0.012982832580085065,0.08276902044753129,0.07549199608631163,0.07418249887275474,0.07629523463703765,0.04243735088189628
HALLMARK_ESTROGEN_RESPONSE_LATE,0.10050948685806109,0.05582915723834868,0.11758109859746174,0.049966568262170004,0.012434955555965861,0.02834191686259371,0.056692020272604435,-0.063813266835523,0.03285379037428321,0.09698444609298043,0.07697217859879046,-0.047073553442296724,0.05715391838054763,0.030987215716995902,0.03296145269589934,0.0612209800629176,-0.00037658044288319464,0.028497889974886635,0.051326418697722594,0.049873222197448976
HALLMARK_FATTY_ACID_METABOLISM,0.09507047440222982,-0.011554098973277908,-0.007404211061824763,-0.058677993246524944,0.057895884520608835,0.014441904471474292,-0.001662890408885748,0.0238442421206902,0.03835371468321296,-0.055533424763219916,0.09116743846277466,0.15369705926801897,0.10899568838917234,0.1111647814689824,0.023891476184126004,-0.0001278382502061961,0.03197844277920816,0.046343430938644785,-0.002145630503401575,0.0054890246162950995
HALLMARK_G2M_CHECKPOINT,0.10112548029408126,0.09289559766935028,0.05693646473028702,0.01186222049570752,0.09310869859019616,-0.04342464425641208,-0.011755363066595649,-0.06276588106498457,-0.003862043876229333,0.07066569086448551,-0.03318030076980787,-0.09576549648126129,0.11375168954385671,0.03244819338838662,0.013078630167531163,0.055354254622250076,-0.013408575082960861,-0.01070740103940527,0.0669492924288513,-0.011043175769646934
HALLMARK_GLYCOLYSIS,0.15030025247533657,-0.010182880258938935,0.07412096052810964,-0.013302539022662875,-0.004362987870302725,0.027001628058501943,0.04800543476096955,0.0017530177770361513,0.11835121264244369,0.006394156717066106,0.0716555508145625,0.18529366787380036,0.08304036847289435,0.13384627863644977,0.02659473601942207,0.08875060914452478,0.01522088105496667,0.033405002761236806,0.062200133948640976,0.04503884083950381
HALLMARK_HEDGEHOG_SIGNALING,0.06286141797078741,0.03790191804368098,0.10229712331943924,0.09767255507623263,0.10153666595105044,0.07274945872255122,0.08900680778539069,0.02274691236077782,0.11529197042069557,-0.011910477525269785,0.07509852477913431,0.04715022010050756,0.07870741250886579,0.011429666680329756,0.05173746148016808,0.04463092577589721,0.03649369882477364,0.041465578196093505,0.07728672041312327,0.06072695655355625
HALLMARK_HEME_METABOLISM,0.11735856326319627,0.0257036943401906,0.15284044067474942,0.053669243294435134,0.0761258328176933,0.06715482350955702,0.033494740229845006,8.99542895330489e-05,0.08407059622141075,0.06474537381018501,0.0995319458992423,0.04722628595647101,0.06494688993676472,0.07574066129288297,0.04987390279633478,0.07061101275730995,0.053913846518606916,0.04409719349322632,0.06633093790030041,0.09970558701337473
HALLMARK_HYPOXIA,0.007857928720596725,-0.0256370448104889,-0.032836457794919116,-0.08555711174342287,-0.07588499702221395,0.04455323514159594,0.06792220462501855,0.02898261502275676,0.03112752916815883,-0.07118243203207286,0.0035847958042093155,0.23618465442430636,0.08621808034893487,0.1281420545249275,-0.01816825511303235,0.036886801665927525,-0.022679134358478466,-0.020406634503438187,0.04192509041428644,-0.05237307430865544
HALLMARK_IL2_STAT5_SIGNALING,0.056319209223271334,0.004612818062553034,0.1365162245407873,0.0018048676194205478,0.07529603300955676,-0.008961436381500017,0.018603437699140045,-0.029781891714946773,-0.036539188254226924,-0.010069422803914154,0.10296695688135318,0.1010982923293236,0.06449333287145113,0.06622207417944664,0.07570629902037793,-0.02155989956851791,0.034602293198887704,-0.01900658987856879,0.11712081089776112,-0.012948519631117131
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.11690701610295047,0.03765026400172373,0.14418937165208454,0.03256384079525092,-0.03586090821635253,0.0034987182064778336,-0.05267183528001859,-0.038048213785662005,-0.05476478072721351,0.09652214318764088,0.008048854582400577,-0.035303107870455826,0.015731643627518384,0.05634676946701275,0.009796941059318682,0.08789105825998551,-0.07836313295634781,0.026117613402088905,0.06955361133757187,0.018360369193423955
HALLMARK_INFLAMMATORY_RESPONSE,0.11246900974560187,-0.02983883013865799,0.03928945813543619,-0.02364227114796439,-0.03986059064459188,0.010450474272191356,-0.015322165346705274,0.0026991505697112417,0.05852957468241417,-0.02632468170140127,-0.00588409613826536,-0.07802574799470084,0.03614776113696244,0.10207484823172952,0.0008418182658524041,0.020485498979378423,0.01721827714909649,-0.009644427203739507,-0.010178541330170604,0.01822766338550657
