,ZH881T1,ZH881inf,ZH916T1,ZH916inf
HALLMARK_ADIPOGENESIS,0.026292081513410413,0.010796672845389524,0.08176395807365688,0.11650791599295293
HALLMARK_ALLOGRAFT_REJECTION,0.022648589919561587,-0.005753173576855471,0.042273246821880335,0.04660450935838058
HALLMARK_ANDROGEN_RESPONSE,0.014644160346075887,0.06371912952835944,0.05219563079803491,0.019541064219707895
HALLMARK_ANGIOGENESIS,-0.011159493589741668,0.04509893412599539,-0.03475692651680691,-0.09940043403889644
HALLMARK_APICAL_JUNCTION,-0.0024035831958847662,-0.004323239121978736,0.08727398410966129,0.10711975225103533
HALLMARK_APICAL_SURFACE,0.03334653266095594,-0.04424949949947345,0.07239531465407578,-0.0006904186288207123
HALLMARK_APOPTOSIS,-0.01532390006129123,0.0023614380156198726,0.05639033056295703,0.017186784950984225
HALLMARK_BILE_ACID_METABOLISM,0.02931998773336164,-0.00944874277693988,0.08320399648734879,0.02344958207517612
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0021789672850667085,0.057415449331478546,0.1147244226489842,0.046992488572683934
HALLMARK_COAGULATION,-0.013667098233260514,-0.030113618653298917,0.062082067363105634,0.05132991181595608
HALLMARK_COMPLEMENT,0.018073987116363346,0.018301465567030273,0.0869571878744422,0.04130591285125467
HALLMARK_DNA_REPAIR,-0.0004921566007368463,-0.01259106566173779,0.11240812150079625,0.08934138151068506
HALLMARK_E2F_TARGETS,-0.019186530760393016,0.01485744629256628,0.10074262461030233,0.09607401019618146
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.024217480184714944,-0.0045661683310970185,0.06520669730200114,0.060793486243528545
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.004409557879363247,0.0037462177025287076,0.054046040777998385,0.08563025618947549
HALLMARK_ESTROGEN_RESPONSE_LATE,0.08728182993037288,-0.05378982842427706,0.06052690771876713,0.0077736739976335505
HALLMARK_FATTY_ACID_METABOLISM,-0.006665915960487886,-0.03861429060234098,0.06621566628835882,0.08006552574432466
HALLMARK_G2M_CHECKPOINT,-0.016261934255739758,0.02068366645642192,0.10070310332255017,-0.0006475349186565879
HALLMARK_GLYCOLYSIS,0.005724176719693932,-0.03870378970486186,0.12519798287472422,0.11866521244439404
HALLMARK_HEDGEHOG_SIGNALING,0.04006333117379192,-0.00492907754550993,0.07856786742755624,0.13135783464669734
HALLMARK_HEME_METABOLISM,0.0482193950690987,0.04846097052996366,0.0917948573295165,0.03280398969067473
HALLMARK_HYPOXIA,-0.016044188328676642,0.06706999916394682,0.01430168860497114,0.046044084821251656
HALLMARK_IL2_STAT5_SIGNALING,0.02377537199612377,0.036975665957132295,0.07925507814371607,0.05417325658180627
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.03873011138552813,0.07432438230432978,0.127531803422098,-0.006876348295887206
HALLMARK_INFLAMMATORY_RESPONSE,0.005063655039490344,-0.004937712605966307,0.019205155081344003,0.05173896869247384
