,UKF259,UKF269,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.008661349399402423,0.009755578356500365,0.04806101855724237,0.04478780162832504,0.05038869900959664,-0.020290627803829116,0.06629977983643234,0.07425085939286806
HALLMARK_ALLOGRAFT_REJECTION,0.004739186676451182,0.032887295431682104,-0.01361820529302995,0.02690459618034201,0.023482646572478207,0.007301305798764707,0.003305357823469524,-0.02760820165703787
HALLMARK_ANDROGEN_RESPONSE,0.015133555958421344,0.034256366317121735,-0.0034626523224764623,0.04906198775185435,0.03519769392872905,-0.012942494171637769,0.03972831463655582,0.06380015061553765
HALLMARK_ANGIOGENESIS,-0.044934924509548134,0.055333383331686595,0.011515829010339738,0.0807181830579321,-0.0027225885918612395,0.062221398463881465,-0.0772657104646323,0.10828301499405005
HALLMARK_APICAL_JUNCTION,-0.009609905136143092,0.02079583742119182,0.0451394616697355,0.046104882504227986,0.0648228928939125,0.048466231392995156,0.03425225943473856,0.0816817093101899
HALLMARK_APICAL_SURFACE,-0.04482307843795158,-0.015075584966405669,-0.005973509230356225,0.05283235681033263,0.054739442486735936,-0.014784506837947691,0.00570226206252357,0.01575312117429095
HALLMARK_APOPTOSIS,-0.008808788997406804,0.009669370047181271,-0.005233973038868453,-0.00012638661747230775,-0.06339830957896071,-0.014331963378445993,-0.01953111484412953,0.04398183677925692
HALLMARK_BILE_ACID_METABOLISM,-0.05785850125914219,-0.007567533287887853,0.0716492927884518,0.07432643894956184,0.06301948127109584,0.006273715575263502,0.08620429012261893,0.09267411201061865
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.04391237230807505,-0.004936851523511537,0.044973631835565006,0.0532142887683676,0.05084429272076088,0.03430068287929744,0.06946559862794338,0.09688690483262848
HALLMARK_COAGULATION,-0.01898860694884284,0.025439476709179006,0.009093812160613193,0.052383129799915475,-0.03002550326855663,-0.07055451300144454,0.004054419214473036,0.03402535773715156
HALLMARK_COMPLEMENT,-0.029243483414421356,0.054919083817287426,0.024936569992217626,0.065685902458387,0.05437723907861977,0.007037657957377336,0.09904065736687567,0.04318052212390114
HALLMARK_DNA_REPAIR,0.015280469488777445,0.012626667270379867,0.02110810064840942,0.04707401451896716,0.09143797687575793,0.03962633203692667,0.08167736769538005,0.10638791214219526
HALLMARK_E2F_TARGETS,-0.0222298757913086,0.016151786002133715,0.0740177539627276,0.03399323596906231,0.06047183909425747,0.03256876035168404,0.08390560342998879,0.10242534475128287
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.01608701546355837,0.041165864190149816,0.007874607182765546,0.030872092100990272,-0.022581443148061573,0.038030525761058864,-0.05082084269742017,0.08628751027257571
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02982508682844237,-0.01086133711561077,0.03604387014331961,0.06772604380099968,-0.006000320680517509,0.021944249443303403,0.02264049573578381,0.08259676838789438
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.014080045698239833,0.012883451874593548,-0.014674292719588509,0.031065476134241588,0.09127391858749004,0.062014465360145536,0.11590116605078377,0.013817381683589047
HALLMARK_FATTY_ACID_METABOLISM,-0.0046107350843525114,0.002676954572923423,0.031043109315744548,-0.016031296885515304,0.060885753975429155,0.0734329859008293,0.04359711918788433,0.08501183786630355
HALLMARK_G2M_CHECKPOINT,0.033857014898416624,-0.016956424364516647,-0.010689550941795689,0.05515433472679058,-0.006931855195364595,0.06452130237586505,0.07606979562930477,0.08973637033032676
HALLMARK_GLYCOLYSIS,-0.005569885290645976,-0.004952464950621328,-0.0010699300101734187,0.0008972284583505637,0.10405623384955419,0.09498648558689983,0.060117799974756254,0.05972762151887994
HALLMARK_HEDGEHOG_SIGNALING,0.06216350738951018,0.002080910011607787,0.0175961131297002,0.012808880704201704,0.022781245557885826,0.0606066964565272,0.1145623673179845,-0.05511647725725621
HALLMARK_HEME_METABOLISM,0.005667271627683856,0.007784777086085927,-0.009609861183721969,0.06350755657435146,0.05891705116137667,-0.01341790398919447,0.06892346798711348,0.03229202751043828
HALLMARK_HYPOXIA,-0.005349230583980424,-0.012643119225707027,0.019960985573145504,-0.028105092993305474,0.03444673189224428,0.07046404022586666,0.0357653492937692,0.11972128845124386
HALLMARK_IL2_STAT5_SIGNALING,-0.04530215504707824,0.017418228325317163,0.046877398542568324,0.027689495028375297,0.08799348753165634,0.04669825923387524,0.06811532122142562,0.12003499312543046
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.03812740961924666,0.017867920387991187,0.024919009857570347,0.028768886814570283,0.014569013081924893,0.025385777902588873,0.03272419669917755,0.14762566791282525
HALLMARK_INFLAMMATORY_RESPONSE,0.009557061052222692,0.0005780185823214697,0.016261068202886194,0.08320831203783678,-0.04781174729050128,-0.03575786867639681,0.03514258666083288,0.05395713186796437
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.006390810447813269,0.02955387946756592,-0.011962332771017676,0.058693045241115925,0.05923459328851116,-0.006824969428226833,0.05723720527443166,0.042858238485938095
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.006077940233938944,0.03028743631605197,-0.002009122220906099,0.043975352913791683,-0.029531598984759877,0.014614497035770675,0.03360054566414771,0.1262733670778286
HALLMARK_KRAS_SIGNALING_DN,-0.009447564005896629,-0.006283665746002076,0.017748289787128054,0.030972350893511136,0.08665279865077094,0.03789729162893129,0.11394914342376157,0.005220350346521754
HALLMARK_KRAS_SIGNALING_UP,0.019923826963644378,0.008121259913817696,0.007684141514364072,0.06409206233892867,0.03831281030946089,0.045416109320641475,0.004441868311241911,-0.020470206945090542
HALLMARK_MITOTIC_SPINDLE,-0.008222265704554981,0.019554308421245382,0.04546627558089215,0.054633916153427754,0.042307177732103934,0.03889208782622843,0.06589915571022302,0.036851422343014174
HALLMARK_MTORC1_SIGNALING,-0.0024897703633334997,0.052527834353919625,0.02674280039510835,0.010062749229474553,0.025349675988440838,0.0755922135101885,0.03575907712722806,0.10477794851717258
HALLMARK_MYC_TARGETS_V1,0.007136582287127606,0.030536141566156146,0.03348714618491708,0.048118454430327605,0.08802936416931403,0.0458056064134991,0.10169418542961951,0.10679793826657263
HALLMARK_MYC_TARGETS_V2,0.021978191768243747,0.022623914531508228,0.06987863970187337,0.03653512453786456,0.0003577028929284177,0.014261242376764046,0.018828546648797472,0.11445895503928134
HALLMARK_MYOGENESIS,-0.05369703909980007,0.05564305861837463,-0.014707960673456002,0.05585554516521838,0.013587197932432704,-0.023161251995202137,0.006564023818161689,-0.03378472692075711
HALLMARK_NOTCH_SIGNALING,-0.002001831156358343,0.02991586211275101,0.026682521952133952,0.06834562983267163,0.0673749483601504,0.024226319689286676,0.0872342172754925,0.09925962230350661
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.024829838428178264,0.01370110406810048,0.05088233744571702,0.029603743869183723,0.0913709807607379,0.03994588594784636,0.11113977971511509,0.017365580459314807
HALLMARK_P53_PATHWAY,0.015174465928200511,0.009562558354555268,0.012792808378195799,0.04558938563417297,0.11043095780660402,0.025600334961889286,0.09442643786440749,0.10598824608134026
HALLMARK_PANCREAS_BETA_CELLS,0.00804409483318878,0.017838174035387903,0.02442970308487088,0.04868750449024848,0.08529506383796681,0.030057356674719617,0.10310016854826791,-0.03607454692060133
HALLMARK_PEROXISOME,0.035920695871557703,0.05419640247371512,-0.018208432019046133,0.018617838726146568,0.05071153003885077,0.03077622517387772,0.06163756071641654,0.0524166311330346
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.01633323557081339,0.03688969364594945,0.09679865257830862,0.05962452330754445,0.036488368884590984,0.00779367451054163,0.07421004895404963,0.054340850725022385
