,MGH258,UKF243,UKF248,UKF255,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.07721365060670567,0.007992956252726165,-0.024054253696421512,0.14743801695578546,-0.01059044740304372,0.12279095147132425,0.10185087015842992,-0.036796595002918084,-0.01997719851511574,0.04040110486073192,0.07536046137961565,0.08308577832352944,0.09467779059997333,-0.009068111581460585
HALLMARK_ALLOGRAFT_REJECTION,-0.04770381020498212,-0.037357073039722154,-0.01460064277151055,0.09491106451667666,0.018416933287824844,0.07386755571484464,0.1617569949868417,-0.025786923581752462,-0.02332081732309481,-0.1464096096821673,0.02471673944875523,0.022406063311507952,0.04633445298242069,-0.017971717501204226
HALLMARK_ANDROGEN_RESPONSE,0.06803435204841764,0.08425140982674943,0.010894366705369229,0.06713322308326679,0.06592534546019448,0.15232331061827253,0.10666212369770654,0.03803414956398648,0.021002472818944004,0.044052453397393755,0.09004988476526998,0.1391745610841076,0.09778115225777488,0.019921492644972904
HALLMARK_ANGIOGENESIS,-0.05652320140838251,-0.04235411401396396,0.012227584851042944,0.12406816606536183,0.0012862795390865306,0.11601388863347362,0.1431988693397311,-0.0016078338244310832,0.08269881555378514,0.05563115667198623,-0.10679289430486702,0.07408699246549613,-0.09613517301854113,0.03689084229091698
HALLMARK_APICAL_JUNCTION,0.12543680364141827,0.013774525999219842,-0.022338420896427295,0.10262970562196659,0.015535767192217631,0.15063249615827162,0.15360005368983648,0.034103957774075364,0.060775849960784355,0.10047945281238223,0.04894742404770368,0.09765528248302933,0.07729858154701473,0.08115567064273622
HALLMARK_APICAL_SURFACE,0.1285065208512575,-0.027318399740375116,-0.040208993573659195,0.12459401524134414,-0.019949506415792448,0.11573017287847343,-0.08866233403114263,0.01683303556249632,0.09066010772095467,0.0201148282272188,-0.011690198778710689,0.09828898302622792,0.10711556505255387,0.03266115138552767
HALLMARK_APOPTOSIS,0.06582043395388852,-0.012445388064102067,0.06460535483825594,-0.04772092090652278,0.0010674570531590372,0.003968309959701103,0.038925528432939865,0.0733141932968761,-0.01400869990893187,-0.02583220357209914,0.040492621650087074,-0.08851891269515844,-0.039568312925046756,0.002258931868159196
HALLMARK_BILE_ACID_METABOLISM,0.10784759285142538,0.02277195834534737,0.019500685539797804,0.10160573844284582,-0.029772743477272066,0.12746999105540854,0.08995711886761967,-0.0384553293690652,0.05642463104884411,0.032489900900611685,0.05177275639735134,0.08866061726568396,0.10918669047619832,0.029783211752917035
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08719019772529285,0.03454785723151585,0.06439945620004073,0.11609840719261379,-0.015122471715014662,0.16627044638877467,0.0897320067133995,0.048881919886286415,0.11756904620969136,0.06240561797975029,-0.0032479013234546173,0.1180608756252079,0.10488485318750206,0.035494733795113746
HALLMARK_COAGULATION,-0.038567088044204216,-0.04979817126982032,0.008825245278307197,0.08702803539563395,-0.026615209964308315,0.08648492640886979,0.1435567765205688,0.007790919431871945,0.0042698834502441375,0.009680767441954992,0.0028293437390009644,0.06111850925068188,0.034951667412994714,-0.014333170965527425
HALLMARK_COMPLEMENT,0.01466208880012656,-0.010867154859385412,0.009921895551972032,0.1521478597166056,0.029689243720485897,0.1126464393183867,0.1244748883256839,0.021925830031349233,-0.014574690477184753,0.07201818349584291,0.05659398543351842,0.0695505436094105,0.06552288497988472,0.0221825274998146
HALLMARK_DNA_REPAIR,0.09292671415745432,0.03203243610829257,0.023133649133375584,0.13660990950557297,0.017755716330914845,0.19809138558582506,0.12969334958743364,0.027318979552682705,0.047744710985919,0.08747397314858572,0.035549285529693546,0.14029792730662471,0.11411484780541366,0.061713904152645896
HALLMARK_E2F_TARGETS,0.0784900337229901,0.0201421918604843,-0.03633743691598828,0.11637991395931035,-0.02270905683674036,0.14974847712305692,0.1169380561033157,0.0633953547372851,0.07072535072047659,0.11798377991204617,0.037848292211234515,0.1707078804630133,0.06733331221527106,0.07815175927871373
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.10702075460841146,0.027528434597761407,0.03715554508657666,-0.05643400568072757,0.06478534218261213,0.1382880294409817,0.1426197246890136,0.031755362834586166,0.03439235451461822,0.02442515483133471,0.049307664465666534,0.06698398976874999,-0.08072079389328123,0.008688871411310695
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.1193317093892015,0.03289850774812541,0.011671854882595844,0.047986645416122825,-0.023883787264568367,0.07118223495634975,0.08704277435983275,0.08447178409833964,-0.02671175151062316,0.08914340619679431,-0.008171965120916022,0.07537389697054234,0.0334926124477576,0.05777762822043741
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.08359883600230426,-0.011748460321955761,-0.0029192712381272586,0.13945947401524475,-0.07424714592261174,0.1257605662617495,-0.03686507989305959,0.063889058934336,0.04462604149869198,0.03940258741140249,0.010274070451217627,0.1342102050062412,0.07874696829933531,0.017761072264521054
HALLMARK_FATTY_ACID_METABOLISM,-0.018046778335056364,-0.009818526222568352,0.029545300853819758,-0.041098192370899185,-0.012777248599955179,0.03306494107673394,0.12451601719502121,0.011446770028407764,-0.007322925967638379,-0.00031930702162918294,0.020967953885023923,0.08788077180639099,-0.009120638991629966,0.05363268626378785
HALLMARK_G2M_CHECKPOINT,0.04263132706629607,0.013453210882962963,0.01545777660769683,0.0775237418621926,0.049392490981265955,0.16637867964496295,0.12633858522108438,0.10365415801918494,0.0888439622167876,0.08317817346690254,0.055967276953599876,0.15744483395907902,0.04354838688835561,0.0124850712199234
HALLMARK_GLYCOLYSIS,0.12593834757699926,0.03466321447003137,0.06961855140200995,0.006387315518781453,0.058701612572813144,0.1278986379206509,0.09890776035218202,-0.014238947740476236,0.04619836345083788,0.1548432781380589,-0.06896873908433783,0.16182541887068913,0.052223763312346475,0.08529822669969668
HALLMARK_HEDGEHOG_SIGNALING,0.02206533250058784,0.006508451008971019,0.022798214122137988,0.14337081271934912,0.005095209232139349,-0.05083682592206251,-0.05367419229528775,-0.015439716901108904,0.02043728429188072,0.03836639212851265,0.028467820037202118,0.13023167100655053,0.006234830118707239,0.05548243279885121
HALLMARK_HEME_METABOLISM,0.06621675536418445,0.011018438639012968,0.000865749824810018,0.1264271177827591,-0.012078679207156788,0.1686841815691959,0.12209005417089451,0.028409601793788045,0.06889129767700315,0.05733844310568794,0.017254407739254515,0.12803180019251198,0.09950116030280018,0.04226632144266124
HALLMARK_HYPOXIA,0.12038688174597618,0.04926001650605494,0.03631031712170144,-0.10605152631283388,0.03357039310989702,0.05959601386044513,-0.08539090748875623,0.05003621108882814,0.02706958814711581,0.010565088359048968,-0.12524625630205424,0.03031385129008299,-0.03399700269050238,0.0226010112403945
HALLMARK_IL2_STAT5_SIGNALING,-0.0266551217790326,-0.023106090568696815,-0.013956655048832338,0.15233008714062546,-0.010905074410622002,0.12863118476978136,0.12346186757637129,0.04711002030219201,-0.011816719317495904,0.059476972862120524,0.05599004085259502,0.13677181691989737,0.06232860437248619,0.03199290968510015
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.10984117814816122,0.045036733873501024,0.015658474376141044,0.09625106759956704,-0.011751252299429835,0.09155314454847242,0.10103931061467387,0.0938144346658273,0.02320680423862336,0.0952902693450783,0.03361696298935531,0.08422112566407429,0.03342978741349077,-0.00024425530186897206
HALLMARK_INFLAMMATORY_RESPONSE,0.06724228108937622,-0.022381701339560665,0.03357193038220087,-0.03249957820955363,0.05979827310873252,0.009014520843301154,0.09235154534742863,0.02253408231252178,0.05316737813722641,0.06845728809251593,0.06692601016270344,0.043656559724888654,-0.04205701797779301,0.05191098969193077
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.10753268696668096,-0.0447814625528095,-0.028713930627538353,0.10714212968858436,-0.025609298108218475,0.13785364708694142,0.12189070059122477,-0.006514910570886649,0.06775518410912879,0.051448522154933764,0.030187401632644287,0.08760145630872684,0.080017611168667,-0.016472738299783404
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.10507958837188835,0.03303922085281817,0.036482652467585405,-0.02246635138809252,0.04913511324879603,0.06534904736218797,0.14206619752062424,0.033375939197408756,0.012233872657686017,0.010240383115488591,0.11730493135725625,0.05773418442638322,0.0251865996264104,0.013623168947715224
HALLMARK_KRAS_SIGNALING_DN,0.10786165210323655,-0.04336562739994119,-0.03473339458926633,0.07677914033324394,-0.031416993952974634,0.09490895103951733,-0.019327923839153344,0.005515560620898358,0.098666807136934,0.18375661562534823,0.08823263711804252,0.10015353741474303,0.09864061356180492,0.08224502128068419
HALLMARK_KRAS_SIGNALING_UP,0.05597632142805821,0.010589563303143838,0.020649706592935805,0.1380120986213364,0.004383987173665243,-0.018111811663813843,0.013957973317850791,0.0098577438979158,-0.02770598560826091,0.07198474085265942,0.08331052507236916,0.09646500700211465,0.07881838804688067,0.049435776724235804
HALLMARK_MITOTIC_SPINDLE,0.08883673187411364,-0.03762122529920647,0.002319876025933456,0.10910872422495363,0.02776180673405445,0.17639827216085943,0.10452111149886956,0.06443189660306403,0.06497088902827997,0.15516153184809178,0.019144801943442695,0.1464009059239276,0.09884624945166473,0.07447847456223726
HALLMARK_MTORC1_SIGNALING,0.07938866313284733,0.05011380153735143,0.010642739346692189,-0.09239850464319269,0.036691755624880355,0.13653848804915333,0.12581457551865852,0.02380640174545619,0.044015763912963406,0.03465270071174303,-0.056446525191643344,0.1063673001673957,-0.06745092604073255,0.050609049969183355
HALLMARK_MYC_TARGETS_V1,0.07942851547616687,0.022161600108336222,-0.016654109677895695,0.08182320718526312,0.05091961287160995,0.17248636147741786,0.11551581341842482,0.037729611999517416,0.04499574814276525,0.001287168714707098,0.09064514944502548,0.1150447201,0.12916821603755232,0.06378888834151275
HALLMARK_MYC_TARGETS_V2,0.0803126466533547,-0.01234036244870281,-0.009033821894007735,0.05184001250223261,-0.03783482114202518,0.10800115255851858,0.12348588828396238,-0.0021889611342769412,0.06165073750105256,0.08567234949503767,0.05867433706801166,0.046747489248565734,0.08961672022559175,0.04349748458278308
HALLMARK_MYOGENESIS,0.09256018175091152,-0.011390262457312693,0.014194554447325326,0.11659526894488045,-0.00795537779210379,0.04160415556230035,0.00461102226867894,0.015552808937367709,-0.016006251170173236,0.04833249729311517,0.0425016019390449,0.06672277667190099,0.07131304680053144,-0.02728828564268201
HALLMARK_NOTCH_SIGNALING,0.1127941335683175,0.0419487770955147,0.004652062182924372,0.10517936203469093,-0.013862580393080642,0.12529451506261874,0.1357711267045275,0.010348078613687996,0.07725609939299258,0.08896658151256039,-0.010022166969187736,0.10924178522393203,0.11330819057538333,0.07049466924491754
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.12422767951122453,0.031488904315951305,-0.005527342285254865,0.10871414842092063,-0.00832062971088232,0.12408715648256174,0.0033111269746037195,-0.002744872443913877,-0.01758252979151266,0.050964086596588236,0.035812271823384145,0.10960071718332899,0.13090674094985602,0.03686373804607912
HALLMARK_P53_PATHWAY,0.013000081169270213,0.026676866526480675,0.04381420016095824,0.057352596340703804,-7.643487683397741e-05,0.1441011837401714,0.11889558224572233,0.05814653200006694,0.014195859351920467,-0.0960321737567518,0.035658926902751166,0.11797378943654535,0.10122902273008684,0.04642995687622285
HALLMARK_PANCREAS_BETA_CELLS,0.10671266835062153,-0.01547312015722908,-0.011240804979078037,0.11425922685135112,-0.03122992186871462,0.032099556840812546,-0.05582758460684781,0.0014854017520652336,0.0032611722060958467,0.015689910099018798,0.07975277579671518,0.0934729117557924,0.11340379924273895,0.039570463442303465
HALLMARK_PEROXISOME,-0.03968096756537717,-0.02878884349770832,0.0056834845300614495,0.09453029455448683,0.020337633109743902,0.15006724682536618,0.08838542838167579,0.034730770537873504,-0.011716858118498411,0.060805001289168596,-0.013535565382602996,0.10615644840430588,0.09784370521681296,0.005679864076756554
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.1258700397825878,0.021534730922433732,-0.002087926318635759,0.0942574846607923,0.033778259688712106,0.1396407828439135,0.09623160578805158,-0.010991493803715115,0.014881291429522532,0.0691196455346749,0.0818767819397941,0.11620491348298236,0.11358077845113755,0.03757719042376782
HALLMARK_PROTEIN_SECRETION,0.12801077146300527,0.03470331950594416,0.024565543644015673,0.08542567610560958,-0.01206875987822896,0.13717377981136405,0.11177496040266237,0.05580045825899181,0.0360510474137627,0.07547822431382126,0.06473865545279571,0.1658710511098848,0.10889554850181861,0.03182136420473528
