,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.004676413549137489,0.02420699713617401,0.1151675912305118,0.022969844780189784,0.04444583498502669,0.013414771770119977,0.1026928854118706,-0.029115514477583246,0.00844989718566417,0.053252419076936154,0.06464683287866588,0.015223778577948738,0.0688968738918205,0.0599680207621537,0.1486451700012095,0.06002665095367673,0.013617831419809457,0.04330389543389745,0.047590228495990955,0.04316458847379052
HALLMARK_ALLOGRAFT_REJECTION,0.047259861423949896,-0.010004065583014954,0.10478998235874654,-0.0660072980298721,0.031916565583737545,0.02754225943503021,0.06867876230039224,-0.04849165460165398,-0.04291113688774186,-0.05962514625706307,0.07300025290103182,-0.03053344948090143,-0.008374567483698685,0.032134935251537655,0.11640333493898113,0.03316038910494986,0.0052012099693869215,0.0781163494886701,0.10048755248293297,0.05007992825195991
HALLMARK_ANDROGEN_RESPONSE,0.018065074875035357,0.08327025315036479,0.04546769981698027,0.056858497646646494,-0.0318270182035384,0.09734016895124581,0.03935963688176116,-0.031779439261038336,-0.012123109601236741,0.11793847331356096,0.08828852605040942,0.017147799937950504,-0.09657658720651355,0.08708435214117059,0.12562070379698176,0.014047222481221859,0.023420626421476236,-0.02414075061063772,0.07921500640346349,-0.0032533011492542376
HALLMARK_ANGIOGENESIS,0.023516736759801052,-0.008265010680259945,0.027905535799068123,0.07711615686287497,0.037308515850077585,0.05744600433712877,0.04310977564382246,0.017341808994253746,0.03875814979700463,-0.03040417993941078,-0.030561715279166908,0.08478979568852937,0.048296807864122236,-0.06377803520972758,0.0002935396854585245,-0.08359968795272148,-0.015042094939454657,0.017952861244988367,0.005114583444270568,-0.051615635323842494
HALLMARK_APICAL_JUNCTION,0.023000845134892704,0.014285964306049273,0.08911694633734982,0.03710326136257294,0.044620870733770586,0.08350048035612799,0.10962002915886294,0.0331920079908459,0.026672775253647207,0.16923325606107223,0.09621869650600601,-0.011233262462463804,0.08052828178969676,0.0928150227124454,0.1161631166914088,0.0477397117293581,0.020970680431471034,0.05738270734686978,0.029298874229782623,0.04233744050390159
HALLMARK_APICAL_SURFACE,-0.004394380937507377,0.05538756857644338,0.11754558294601344,-0.02311592202342543,0.03278818492846974,0.04648770878979134,0.055801026729143784,0.013857418279189359,-0.014459711119433425,0.020866585310914617,0.1007514516286523,0.008424760154652077,0.17535367892278805,0.03401776902517968,0.14556730269476312,0.08853462246011284,0.059436144581144656,0.024007505228873103,0.039773519117594816,-0.024401366877967786
HALLMARK_APOPTOSIS,-0.06362506996394376,0.021075758278899286,0.037846180730531774,0.052362690415054064,0.00048370833049318215,0.004570481484521384,0.04974311692604654,0.09669295984494954,-0.01851351011065965,0.007992306838712708,0.0491799852436484,-0.07519972835856847,-0.07222184589397185,-0.014422329006743425,0.03925558219101484,-0.06911248786740765,0.07959380877869043,0.051815380714364305,0.1200006169151592,0.0214761713277812
HALLMARK_BILE_ACID_METABOLISM,0.022799205716500532,0.025818689917668097,0.14788908590336974,0.026285193961768875,0.06263701066536272,0.09284609059434723,0.08399477653716181,0.043278189102557776,-0.0164809654838614,0.08774360347705909,0.0066789509448840646,0.004384522457410952,0.11862661523360252,0.08614109813696375,0.08984419319200644,0.08847982005589489,0.028136009000585844,0.025209718032710257,0.05381722264343041,-0.003047621300742763
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.02456099753174901,0.01341106171604676,0.14341249118099916,0.04397387849770329,0.03972152558906463,0.04484383697143787,0.05863031561332237,0.036589933910874624,-0.03496532265523005,-0.01630743412365309,0.09394316058241446,-0.00018398110041280914,0.053780079366730536,0.08505188793996259,0.11173581690153056,0.06151622105505626,0.05574248677014118,0.07637203119162152,0.0230643703118147,-0.017515035705188003
HALLMARK_COAGULATION,-0.03948885783981306,0.007391849091719143,0.11626781598257305,-0.027896108596101178,0.06428417561353172,0.07492569692584075,0.043969863321869536,-0.014301756109366131,-0.04242044595342474,-0.01137242943136455,-0.008692838544872421,-0.036359180029930216,0.01512006722145551,0.07546457354164768,0.11603564915197813,0.016084222141715548,0.010370499787147805,0.0019029844010352013,0.07883587553602127,-0.0038028668194076093
HALLMARK_COMPLEMENT,-0.06316993098817786,0.06067752938289821,0.11059540033542649,-0.004503156982032329,0.01501067898102693,0.0695163793269665,0.10548749530000469,0.06518089832549732,0.014381724045702962,0.002266426008046948,0.08843907591555836,-0.04244595613054685,0.09614578135766623,0.039056091290975196,0.11323697251831161,0.04261294475297572,0.024777923908387924,0.03961154938893708,0.08597376480035097,0.0736844199557073
HALLMARK_DNA_REPAIR,0.04449904510596165,0.05205553747145975,0.12061246206996845,0.07382063712031821,0.0772265339138621,0.06557559538207786,0.1106118405458096,-0.018123721166623082,0.01568077755282107,0.15396008290003318,0.09031075410206416,0.025911606455291506,0.06777960685451087,0.059239364336703224,0.1349774759083202,0.08360930620763783,0.05026106331696228,0.07048716171279906,0.04602363599172954,0.02736003088832175
HALLMARK_E2F_TARGETS,0.014216505008040626,0.04077679305812522,0.08909999675569276,0.021196605667043913,0.01072677337336265,0.06881113128451018,0.07460294483878896,-0.02625235175937889,0.026851299670855155,0.06252214846972085,0.09512467717652882,-0.025536483275242133,0.04709186056589593,-0.014495056587133417,0.11226096787907824,0.003543545174265793,0.03822923636656942,-0.03413001907970945,-0.0010890453486208308,0.02375727626704263
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.025308588060183913,0.017825522785268753,-0.013490666957990017,0.06687717632243947,0.00991061376479813,0.051879604116333376,0.08918149926562514,0.06527249239188289,-0.013386730004876356,0.0002883086586169699,-0.016341668520633016,0.014054044130568618,-0.08270089714912172,0.09057744713861884,0.0631977517412924,-0.047255395310265846,0.05698582536970884,0.02574896327893813,0.0626480609052456,-0.045274339588835186
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0605155902259073,0.039415408016068014,0.059046070881877376,0.03338661620485092,0.044711568178647326,0.04526419525882905,0.07207056376278655,0.035590243601374694,-0.0026860853167852547,0.08144402145419681,-0.07559757434473693,-0.0052027114416158945,0.045535719695650644,0.0140010056188779,0.11560268373537778,0.03525850712269342,-0.012970200876188987,0.018775237683901706,0.04601442782623143,-0.0030421344542745136
HALLMARK_ESTROGEN_RESPONSE_LATE,0.004875318695704599,-0.015052323319250976,0.11771946649573194,-0.024695408160692413,0.11596430509820886,0.027326982369222323,0.04864840227444598,-0.04079216699132814,0.014733072066871175,0.04199321096118721,0.08000087594483268,0.05068229921587341,0.05202197637852546,0.0017217909501942485,0.11761535038957124,0.068235152851926,0.05090979214239682,0.035063557132979546,0.01867017527157346,0.03567079953581706
HALLMARK_FATTY_ACID_METABOLISM,0.0064639691369347595,0.047727117670737985,0.01409297579690535,0.08631473376003072,0.04737927322047398,0.0157105358582456,0.04449439490289061,0.0690070328170117,-0.013862395150707993,0.0524396637764126,-0.04565583370442501,-0.028849537476246752,0.05893469864982698,-0.013544031019682193,0.01997371734655075,0.03609641038570446,0.07042244806564454,0.010432994769523423,-0.01381448159270263,0.07654467001107065
HALLMARK_G2M_CHECKPOINT,0.020514859895699553,0.037324400718755354,0.07845164159934842,0.07272981870490483,0.10915585736641481,0.06384948245196218,0.07399789703985288,0.04417495981282699,-0.001232856225012684,0.05080019525214034,0.09666542426050583,-0.007643468389848032,0.0554383738663113,0.06643083271488973,0.12434492494684375,-0.019527883852010697,0.01576577323728704,0.02201689527683802,0.009873971404939733,-0.021670509955873028
HALLMARK_GLYCOLYSIS,0.02982703351838863,0.04262791801478509,0.1289628743671017,0.09676943430011443,0.07030445910939086,0.05218718061799916,0.0835304894586721,-0.028351110932441918,0.006086724702198214,0.09986357603969738,0.04720635098614029,0.06270966157139257,0.08804969058289094,0.017491083290195452,0.07587309574458999,0.07418984058666345,-0.0022224616964578985,-0.030895789259947473,0.041364041159242755,0.024507769994205515
HALLMARK_HEDGEHOG_SIGNALING,-0.027094417660772797,0.05852373159330404,0.10056141562767588,0.07807586245453227,-0.003556927542701163,0.016143147698456997,0.017691606145918054,-0.03273460384475274,0.03340324510888685,0.04421966420290709,-0.012687964414997121,0.020906908757611413,-0.012203517225095108,0.07492129896149625,0.1006255799107405,-0.0018895438060042588,0.039472936524397984,-0.052679663097455226,0.04525789956504237,0.06867172303938483
HALLMARK_HEME_METABOLISM,0.025238925395939322,0.05690270953886826,0.12886115026871092,0.10566857692008935,0.1345568867950423,0.07326304800721835,0.10839373619062519,-0.0064081176100734575,0.0463039904402471,0.0998611604260483,0.055244717276042916,0.07013302797947082,0.07933280255956544,0.012895951676179416,0.12528787699706012,0.08700180972927013,0.020815325067114147,0.016614675847146466,0.07517114844331321,0.04893319297956308
HALLMARK_HYPOXIA,0.06952550252684439,-0.011360340975610858,-0.049043425604700853,0.10433372338174467,0.003526811546360435,0.011355326346193993,0.028983063390148646,0.07191603706416809,0.05347587292631055,0.04499497514205143,-0.0851171352003881,0.05867169838807702,-0.04504798293088275,-0.03983277998553198,-0.06862947220149337,-0.028443545692824347,0.0185801855051849,0.038737222882717894,0.026587174726766163,-0.04073923812041674
HALLMARK_IL2_STAT5_SIGNALING,0.00916981993936164,0.034189130982083926,0.06756158860158834,0.07294724359997244,0.08970934957507902,0.06102101122445916,0.10178722104144058,0.02868179161021866,0.03231907415278907,0.10016836162721242,-0.0021375023271279435,-0.01814124187252094,0.058725928623384833,0.021629596594448193,0.12916307083555925,0.05223563423809927,-0.048977815294519396,0.026556484171502803,0.05048680749961948,0.011902372328541098
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.07387946805596703,0.025217138116355498,0.12657681497003268,-0.028209087872829563,0.10644087886482585,0.03616787336096764,0.08769049321052938,0.006127879685986269,0.05275717327984691,-0.03320831966588437,-0.016790169479758314,0.03444165637004672,0.0078078834820056175,0.08300873505578238,0.07535476984570175,0.009323277917333336,-0.0578451230048925,0.01794313862249003,0.06478935986567483,-0.015434214998196116
HALLMARK_INFLAMMATORY_RESPONSE,-0.025445389176143186,0.03163948369690253,-0.011008934223705757,0.006693044419163341,0.0054184379280658845,0.04686288509349408,0.03500258879555442,0.05328750969265743,-0.01460396628482862,0.06771181006666893,0.05009713140543721,-0.02292339551536102,0.09525056764381187,-0.005915684993096682,0.04207919896990254,-0.01992484562364715,0.024976557407803707,-0.01615430911753855,0.021766746860139522,0.018729901710595347
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.03115654781115883,-0.010973847329000105,0.07418968924801862,0.031121485917251793,0.015893808527968574,0.07432745482369538,0.05937038492021965,-0.027301629868337,0.0740436005387033,0.06897467314392224,0.10752445750032456,-0.0005396616217876309,0.060094458236738535,0.014118113501692035,0.13717112157944594,0.05650065677511844,0.07168852595841733,0.019851655051605813,0.06751461437294994,0.05396724298199857
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.0054555829916082925,0.04357616720655487,0.033995499201688754,0.0034539274711584507,0.015556070365035138,-0.03829521094453799,0.0898488690796513,0.022940184604736423,-0.03171350693923428,-0.01413320090345378,0.03204530127493738,-0.0046486484302291345,0.09776636109431774,0.00979657876962995,0.10262930448582802,-0.019651651446312233,-0.01203287080408163,0.0556304956550449,0.14496654355978517,-0.038700977617288794
