,UKF243,UKF259,UKF269,UKF296,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.11124165185173211,0.03872952197657506,0.09638491079277223,0.04799937913257275,0.022465849202138524,0.1090842092102275,0.0002974634108123842,0.0928627541941629,0.07676169035177971
HALLMARK_ALLOGRAFT_REJECTION,-0.026632265307905387,0.004831227804711603,0.0766153544213163,0.004846398272732853,0.07084080954664837,0.09451932766021248,-0.005318455326248941,0.04215723579731475,-0.023321715766804366
HALLMARK_ANDROGEN_RESPONSE,0.08703031740551441,0.0018017805042677638,0.09221173522321018,0.024892783531708162,0.016007996134092026,0.07336643002828662,0.026634327523257995,0.023630888732735812,0.06951800982037142
HALLMARK_ANGIOGENESIS,0.06451991906706825,-0.014764477599070314,0.09226096544854719,0.04760331104254696,-0.04936154844279876,-0.08544305277956103,0.08167278375948592,-0.10750817781552678,-0.037226546544151674
HALLMARK_APICAL_JUNCTION,0.11205220526977314,-0.012977150427299066,0.11730625800849144,0.027464568552888948,0.0541778403647486,0.08226135849668822,0.02778137738409686,0.028839789635287705,0.04914450289494295
HALLMARK_APICAL_SURFACE,0.08696663679027168,0.021412316607861748,-0.05433179762824103,0.010833143840900328,0.081296503632165,0.10806868985661987,0.04638533324804055,0.0562169477869633,0.02479679008554861
HALLMARK_APOPTOSIS,-0.01423978635064554,-0.035259811895149075,0.05854256611312161,-0.01984367983057189,0.05955642581074026,0.024908846989010032,6.954761024503462e-05,0.06781002939299052,-0.003167980709688091
HALLMARK_BILE_ACID_METABOLISM,0.1325837230327723,-0.00865986733041124,0.09502710758723448,0.022597387635676314,0.012857505707142896,0.09123200641491985,-0.0014967717185079285,0.10400541626045859,0.09455930314066126
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09003450636157845,0.031840971913724765,0.06077971438644654,0.0397398460204899,0.08439745174018617,0.08568664227535794,0.04167112795080888,0.08928008073239345,0.1064463881946842
HALLMARK_COAGULATION,0.12524995480054685,-0.01855239486456878,0.10631910742782508,0.054951886629952096,0.013854285368182721,0.08161964450984409,0.01403027815691501,0.013789779939010295,0.08651810583735269
