,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8812bulk,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.009200178527813045,0.11204855263347864,0.029628824434715702,0.019145799769294532,0.04296553667622851,0.03155582513697485,0.12157636709803023,0.058546980791759275,0.012647019615255817,0.09656471078940485,0.042554783255217256,0.08657128467989551,0.11081160867815427
HALLMARK_ALLOGRAFT_REJECTION,-0.010465067538618866,0.06025063787680239,-0.009806166553752755,-0.08188703980114806,-0.014712182212813953,-0.03394754076343504,-0.23301911050501725,-0.05771398246727793,0.04096399332376489,0.08638052715454897,-0.006603581509982417,0.014053116678206712,-0.013168456336403695
HALLMARK_ANDROGEN_RESPONSE,-0.027106197460673706,0.10579243505190045,0.03928290991346832,-0.08534188227644908,-0.03230167110061707,0.035163588768404176,-0.1408707691626074,-0.050970081840584026,0.050962738093805866,0.13725717292401368,0.003958134778696525,0.007258683134065576,0.04844798658773107
HALLMARK_ANGIOGENESIS,0.003911891504701951,-0.18396831174039188,-0.020720044685549922,-0.07872696119616518,-0.0962501534736216,0.04486501827502063,-0.21773856411249765,-0.16279542657857637,0.014894340770544474,0.161501929578662,0.030496778210559253,-0.10514285296412196,-0.12769247828587454
HALLMARK_APICAL_JUNCTION,-0.011524031127630755,0.053973803195790565,0.025303662386412417,-0.04906445234307624,-0.06862260686562348,0.046340771336566014,0.012788417466953703,-0.1222585453429388,0.05657974852326768,0.11835560435515835,0.0415548028920099,0.015236145618407998,0.1692671294962145
HALLMARK_APICAL_SURFACE,0.009179437583754464,0.07771836129725129,0.0269388630842288,0.01306377791190851,0.04033120704204186,0.016887826181084392,0.14737731391220954,-0.0353880476509157,-0.015502172236205728,0.06301641788479365,-0.0028018575922411203,0.06416398670737776,0.11936536802376689
HALLMARK_APOPTOSIS,-0.04851496856455794,-0.03202894532594529,-0.027677642312114913,-0.0335184069915029,-0.06475905855440607,-0.0026365905858562215,-0.02129780659939768,0.061645931908905494,0.003201324468367485,0.0724944305680105,0.04762695239540752,-0.02478348045840436,0.1177511289781923
HALLMARK_BILE_ACID_METABOLISM,0.006619819321233035,-0.005088276265697362,0.001870647366887788,-0.0780591600014206,-0.017638320236181716,0.017647542554623544,-0.01598327620812919,-0.008745082019946634,-0.0759604936179915,0.05803186551903216,0.0820685718462257,0.004461754588327285,0.08298096088296444
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.04229869391910274,0.030210020682000526,0.04052371396992482,-0.09867740044214826,-0.12526506313782343,0.022602574428610408,-0.18443419360950053,-0.1095924055488523,-0.042727144853902506,0.05786849142490044,0.05526868431830235,0.056495719895838015,0.08933787936485525
HALLMARK_COAGULATION,-0.02821516845536324,0.06090446491516797,-0.0025036230446948186,-0.08826207053401143,-0.08195863737336069,0.022688748024716925,-0.2596930806347373,-0.08840906120434092,0.08021505308475481,0.11269283213423452,0.07448398910573178,0.07157835956601007,0.01244097061225879
