,MGH258,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.015602719050572885,0.0033080226299841437,-0.08381714171531374,0.010822600780136134,0.05520088050697559,-0.03923822189556716,0.046392242180463485,0.02186496467383122,0.030541065683278527,0.008522793157907268,0.16755009967109413,-0.1706478848252035,-0.032943791384854884,0.022221335911461134,-0.10784762284973291,-0.1449796148675616,-0.013039646997195384,-0.03490416408802376,-0.025178904174538545,-0.08652628904641495,-0.06591974515245891,0.007156504974333575
HALLMARK_ALLOGRAFT_REJECTION,0.01786865084912491,0.04324292348594514,0.028345893751520565,0.03848259786347261,0.019398997549686603,-0.13013932955263172,0.015671678845876783,0.004263916784740115,-0.13273821500147154,-0.03194982158379727,0.0037737800097771765,-0.0017575552401908451,-0.06547873110479874,-0.007486911719719324,0.0479869052945808,-0.05752071892183497,-0.004404160604086772,0.016847813539436034,0.02379971843935706,-0.06233433765402925,0.05326645250306663,-0.015929836336004918
HALLMARK_ANDROGEN_RESPONSE,0.042411992756840065,-0.011136781114207996,-0.10068663978206946,0.06828072615703627,-0.013348089702790437,-0.10638241543677772,-0.040216730957984816,-0.052902401521717754,-0.1068603660627584,-0.006692421421939696,0.13624578122291325,0.0017619944564330726,-0.06284664926095786,0.046678599102486944,-0.07002208310789915,-0.08446464525136915,0.005949302962961195,0.01946035055204604,0.019976707697472052,-0.04895839272516242,-0.09100765664269485,0.09270142144669824
HALLMARK_ANGIOGENESIS,0.11388779243286609,-0.05899681423699608,-0.03029307001661555,-0.09684721518248085,-0.08439463128054563,-0.14296640543312525,-0.07455035393628529,-0.03961953156652118,-0.12852053197754137,-0.0836320109871773,0.04117491258672628,-0.10236291123679757,0.15904186760491384,-0.048199161194765784,0.06706816365493902,0.09891596465902,-0.03584400662903092,0.020743274870378012,-0.01623487510125087,0.09202283810090676,-0.25486491421535223,0.05576023526893494
HALLMARK_APICAL_JUNCTION,0.008989080902852598,-0.02635761031263279,-0.08337892958816573,-0.06981215846372325,-0.0694003085920446,-0.09989341167444316,-0.04601189941855775,-0.007516459286021145,-0.009354358314923235,-0.05649645785730848,0.12744067759127467,-0.13150624552682222,-0.08395458610765172,0.06434609727715368,-0.15856295058179115,-0.14058148637116744,-0.0010811772424287752,-0.009634666997759691,0.01894537887693546,-0.0703957469723078,-0.10755381384342202,0.030332274354851557
HALLMARK_APICAL_SURFACE,0.05384215280187062,0.06026358573157969,-0.07665788750083594,-0.07174074436871689,0.007011189834394042,0.05300436797873599,0.015569793629268256,0.05398076713447544,0.08115462662442874,0.00014479955995202754,-0.017077368765480685,-0.12944520567503548,-0.045359263309240776,0.05649215499316709,-0.17522837016423012,-0.12646946220981198,0.020545592912149906,0.0483755847880072,0.07368050871098024,-0.05218172507188083,0.008299150082198349,-0.06508398693927321
HALLMARK_APOPTOSIS,-0.042499487904632254,-0.04126414219621384,0.03635375217911525,-0.01010358878836502,0.05397036937688103,-0.06519802205923264,-0.07411687164112711,-0.004557037727212999,0.0010166961248647716,0.06340413341997585,0.061470224272991925,-0.0294561653237691,-0.052535065231859045,-0.02508322583572636,-0.0904479733859435,0.014742877637990285,0.021633431036443992,-0.04308897858888732,0.0373252873443862,-0.04505328516257638,0.04390467566038283,-0.0125454807023232
HALLMARK_BILE_ACID_METABOLISM,0.012243773598970081,-0.016938996290092143,-0.033100092260053775,-0.02665924639752365,-0.09557749992273261,-0.10913133914897756,-0.059885316869200796,-0.020672725998992433,-0.10852790717179392,-0.030945932446659292,0.02987019021138828,-0.028968252671121856,-0.12015051707840614,0.08716505418120148,-0.09916991307419015,-0.11353880174472859,-0.038589477982242194,-0.011164722655097539,-0.04072565011643106,-0.08601967027203576,-0.10241194807974763,0.045027329063120174
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.017430954079586947,-0.08915317062035262,-0.06699472617228072,-0.04464704221633468,-0.1239025480338831,-0.0940795147773152,-0.065146527323373,-0.03380162234590338,-0.09365943835025221,-0.07534500948515073,0.03849479799614707,-0.12281833832018484,-0.0504422019894987,0.07591162112116373,-0.14055962810020922,-0.12987146488988316,0.004440714850900051,-0.1116552175669739,-0.0436897036418002,-0.060539969109116236,-0.10574909183416244,0.061654929099611566
HALLMARK_COAGULATION,0.05542545686859726,-0.09395260488165148,-0.059275919391646066,0.04069113166152619,-0.000791181367073581,-0.11662024590961101,-0.01182664407335039,-0.06324007837871536,-0.16199424527575113,-0.019537029507372305,0.08451293768384154,-0.15568550648077545,-0.10472563915952035,0.016301160162450385,-0.1172725281765021,-0.1794869452443033,0.01842973142943886,-0.009609713645045054,-0.05211745177317018,-0.04692355739751062,-0.08444241762837144,0.0901509825674403
