,UKF243,UKF260,UKF275,UKF296,ZH8811Bbulk
HALLMARK_ADIPOGENESIS,0.0555779622491346,0.03405440193871583,-0.022225506028163373,-0.0032754141123915344,0.09878872387562902
HALLMARK_ALLOGRAFT_REJECTION,0.004898310310995778,0.07474166597038759,0.05794712646649688,0.040600401432763576,0.04896164435733013
HALLMARK_ANDROGEN_RESPONSE,0.12727991579790593,0.08779884537142364,0.0855534081700932,0.010821482566381308,0.06186520303334628
HALLMARK_ANGIOGENESIS,0.06486646819093678,-0.012365427567142142,0.018087605226304142,0.018179907092392925,-0.08793554950558456
HALLMARK_APICAL_JUNCTION,0.05180382929672742,0.027484384298639676,0.04736093965641031,0.0827444201977905,0.09526618744688711
HALLMARK_APICAL_SURFACE,0.043194626512224596,-0.003940446484828124,0.0819836430827511,0.05758341899349406,0.09971191110050867
HALLMARK_APOPTOSIS,0.0310963567428501,0.009499554358277283,0.06563462716615295,-0.0023103577313421807,-0.05963491506441729
HALLMARK_BILE_ACID_METABOLISM,0.055250489153727184,0.0012013563899576736,0.07335832734165523,0.0022981898406269634,0.09496287787265578
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08114854344503085,0.03855788574859618,-0.008698442635990306,-0.015733052536777196,0.07992437621818634
HALLMARK_COAGULATION,0.06587141873615325,0.06083444247692281,0.07052663293708723,-0.047247160958112634,0.06205801613912319
HALLMARK_COMPLEMENT,0.05469481073628771,0.07357853221506619,0.05197989183912939,0.07638230952573022,0.07226816178374951
HALLMARK_DNA_REPAIR,0.06138977341715771,0.032170264942614255,0.05928964769421201,0.03887446435173315,0.10090243944164326
HALLMARK_E2F_TARGETS,0.024383849012998313,0.047312077401871,0.07107823620097793,0.07128383191334677,0.06492441301922382
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07736215390967212,0.014316700530681988,0.0028432628872377135,0.0035285293316782863,-0.06536090024907114
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.11297485658521672,0.07481840558807418,0.0046747931011166125,0.02979332878886755,0.08928561140238375
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.015125883100381113,0.05166138129917515,0.08448590016299597,0.014705043488117903,0.062124966492703215
HALLMARK_FATTY_ACID_METABOLISM,0.03056995050217178,-0.0022113511169496772,0.06289864496645933,0.0017444588311893324,-0.015942845427305934
HALLMARK_G2M_CHECKPOINT,0.06903408167878126,0.04650471382947975,0.06761332609907213,0.013033734174641112,0.05830671348989681
HALLMARK_GLYCOLYSIS,0.06851288073301418,0.0005468225667651198,-0.035088930813686754,0.04718212911192424,0.05461728065435606
HALLMARK_HEDGEHOG_SIGNALING,0.018866544748799452,0.009664988831771904,-0.02151674424577531,0.061416885325671765,0.07985856893813481
HALLMARK_HEME_METABOLISM,0.06421782880521897,0.11578617512649905,0.07328760103133955,0.01608014998827333,0.11865788494817613
HALLMARK_HYPOXIA,0.02799341269222981,-0.0449903445631722,0.019126355988374838,0.012289229698643893,-0.08949433931376417
HALLMARK_IL2_STAT5_SIGNALING,0.0756661690222492,0.053562852857312944,0.03467691542646766,0.010137959717381415,0.06640017272807988
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.08173142896120354,0.011789688468135735,0.04940736568062483,-0.08160195723674922,0.03270374791931365
HALLMARK_INFLAMMATORY_RESPONSE,0.0757154529816679,0.0015371215455299298,0.0005603562576134545,0.06506447843520854,-0.03955563367884259
