,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.07561308744710693,0.11001129729194,0.07532002483849454,0.031029179029405593,-0.011615679898730946,0.04604756976301977,0.028139513236803037,0.08999788505109768,0.10598028602648779,-0.013271275701053242,0.014101120396065026,0.13765100895212398,-0.018408019172336542,0.07392249125986265,0.12128401788105346,0.13416109346620678,0.09661064375705625,0.057344252093908345
HALLMARK_ALLOGRAFT_REJECTION,-0.08758952227138411,0.03652869187211428,0.0559122381348664,0.005970404263869134,0.044916351643636096,-0.002598819489484395,0.023144800197186337,0.07948732928078935,0.12801915368898822,0.02251783449472484,0.02973434940210847,0.11200962772989212,0.035471360399799,-0.0026830827303482175,0.01664346215813075,0.10231272541989216,0.07255275681938016,-0.08903583947573354
HALLMARK_ANDROGEN_RESPONSE,0.11592991938472681,0.06457539349082018,0.036506758414677126,-0.010705698335651319,-0.03392342108335769,0.12117473492015818,-0.03557659437088602,0.05719594037466955,0.09964193659262506,0.007468718265170278,0.05683107917771862,0.1382926601855531,0.01834533044117072,0.08860504793358788,0.036065694410178206,0.08421788374902953,0.13647094763184822,0.08770888277070871
HALLMARK_ANGIOGENESIS,-0.0903902635238817,0.05054848275650231,-0.061788758859968256,0.05499789129703626,-0.10160513316630548,-0.12621732208841582,-0.045835356120723335,0.0842846261814079,-0.017470157024853397,0.030685526602910948,0.00023658013701229288,-0.0769991774454564,0.00748716807560531,-0.02559470138875912,0.04375904996537468,-0.11074797882500623,0.023570053834774878,0.05529028059528062
HALLMARK_APICAL_JUNCTION,0.1346636477871581,0.06785565634383252,0.0378988348047092,0.0009876092596263779,0.024849580611662248,0.010935719668910033,0.0011497391856192798,0.10130062222197553,0.06145255541904562,-0.006356894530055654,0.054912728626093,0.19119207487070342,-0.0008223850564601696,0.07243142268533748,0.09779273988636702,0.03178406389302789,0.1348415525266695,0.07543114570598027
HALLMARK_APICAL_SURFACE,-0.0014132175207653272,0.10400660230562647,0.011897759597996866,-0.01741017748013032,0.06306877974165867,0.01732924595855519,-0.04465552944634916,0.005782777144570664,0.09279453763241438,-0.010262003699601636,0.005018952962260217,0.1779173968758613,0.012855864574490457,0.09127717829555296,0.05026397354605176,0.031427538313364825,0.08311616405229594,0.026139937468523486
HALLMARK_APOPTOSIS,0.04794786954325782,0.06024275389315326,-0.039928264061959096,-0.014036195916165062,0.02762270581988205,-0.025962683468822537,0.07621040944133198,0.013975447276087235,0.05548692564738444,0.04429441972151527,0.05847345942911754,0.016170881153571393,0.04368002822517634,0.08233336913112975,0.0775819229921418,0.012891219843335631,0.09922534140609052,0.0739759691553123
HALLMARK_BILE_ACID_METABOLISM,0.14606061176837326,0.12316674072540162,0.07548722367493185,-0.009468055130621796,-0.018147567855489453,0.03358629749973759,0.014159622919015478,0.07168270882721087,0.07621008887181498,0.0012186629717393536,0.0030697067755341063,0.05213052466659808,0.008759854531990576,0.05796279424229311,0.1397814722497326,0.2071582787230295,0.06249100254146398,0.06366562118460214
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09577007113831386,0.1276046748631112,0.0042643373073902365,-0.07783811240632317,0.08287286026474315,-0.010751502268333263,0.0019234543941138043,0.03203878832419891,-0.011723711955838528,-0.029352974485482207,0.031802029594860906,0.1473999260684942,-0.0027361959720745093,0.0853008191541783,0.10379888145634043,0.09747200282454821,0.03440690963694866,0.10003751300487486
HALLMARK_COAGULATION,-0.07804431585901571,0.11193171075836843,0.004703440816972266,0.026786438243366725,0.04154817275897851,0.008294938105810478,0.033956045806738354,0.05397126139931946,0.12941618338075983,-0.015448381040052642,0.055958671653492845,0.09007670482416248,-0.006917216036038467,0.0672530618662544,0.08475619480776635,0.025215925772495817,0.1820778522336132,0.06027495712830558
HALLMARK_COMPLEMENT,-0.06863231717612145,0.09029113082030193,0.0345858856120087,0.04647315218657645,-0.009103085655436584,0.11160533116043096,0.02733639525728284,0.127135138228563,0.019261838729556873,0.000702164703609648,0.034982953570601924,0.1218475609912256,-0.05936517627683659,0.06889922911992714,0.12849044355720746,0.1585680762339443,0.11557910492031706,0.07180724796332973
HALLMARK_DNA_REPAIR,0.10190328189960418,0.07152101568218272,0.027339760717304974,-0.00972978969308691,-0.01928953709585988,0.07644045146469375,-0.01888479772130406,0.09258046156179423,0.0886772112349692,-0.010282244944224648,0.026781289592927086,0.16994300345182362,-0.0366768099623473,0.09999588562307077,0.056886153975798714,0.14305918027181294,0.03400169819495119,0.09885955485565667
HALLMARK_E2F_TARGETS,0.10840048628108122,0.1018193238127115,0.04285250045727611,-0.031949834691999156,0.04674222105531484,0.10811205694388659,-0.030462964113809488,0.0779687412768263,0.11318270902937498,-0.006396222340061826,-0.0030140051696483823,0.1567196710447905,0.04335638949314003,0.058168000006793626,0.059823396796698854,0.12012932958775087,0.055686283920177215,0.01080442248721685
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08153843319362876,0.07114278035500964,-0.034303487611989994,0.05874510518284217,-0.07223956590424242,-0.07936797570690882,-0.0031905398500452846,0.09333291938516829,0.0029151386554929545,-0.0021728344169917426,0.052652316093821434,0.027623423668225993,-0.07625024018214363,0.07893311655715765,0.12801443997461737,-0.00904492489364296,0.1151211595435767,0.07080733588643687
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06748864424917085,0.06556901224646294,0.03672476411554319,0.018156787801786044,-0.0017643731532778868,0.1061328379733709,0.031989256904134525,0.051323822119204936,-0.049200514364847535,-0.016962826123127103,0.06614757467995076,-0.08927173043617724,-0.03674948733773966,0.054549195112209285,0.14251542219287042,0.16711495370237095,0.09140177810835068,0.11857302937206886
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03264162430967996,0.08850512520498767,0.001878526893756966,0.0011945011188648623,0.03302466332331577,0.021975576097085878,-0.01448698551582457,0.006408096418007047,0.11082398569858677,0.028989551104079886,0.00898825595237014,0.16210060550777167,-0.017050995263198452,0.054171397545779605,0.09040059959276703,0.14421313168234867,0.038355534172616924,-0.009224707043412262
HALLMARK_FATTY_ACID_METABOLISM,-0.05675554019789941,0.009433034403971457,-0.0009863872430955563,0.005568079753239418,0.02249625690401181,0.05940470921760126,-0.02046902037461226,0.06851022765849472,0.07429149263242486,-0.002206673811874263,-0.010369223522890882,-0.0009896503569894156,-0.08774671020926622,0.11344951427857436,0.028694588948423083,0.06718663034083804,-0.023100366655507742,0.05902028579496639
HALLMARK_G2M_CHECKPOINT,0.0724417676448856,0.057391525506076964,0.004335983236694662,-0.02589051453859792,0.02271359626473619,-0.03981970949676489,-0.011039863258520249,0.06928309797942203,0.08830266038397729,-0.017670912193879142,0.0237296458689637,0.16083380387713758,-0.08143718331068248,0.06093601835395323,0.02825076804613548,0.07120224063991626,0.03776772166361042,0.09812720534827622
HALLMARK_GLYCOLYSIS,0.12033518994584794,0.04486984426918539,0.0035611501251523866,-0.017051835231084948,-0.03668723756246006,0.010625730758380022,-0.00042646942166247204,0.09039800197112423,-0.05756042272060251,-0.05014537503817677,0.005053385031510322,0.04641132025857079,-0.0657439910708718,0.08792636252198874,0.057977095863079524,0.1280066897275368,0.019989460651011128,0.03552778005925286
