,UKF259,UKF266,UKF275,UKF296,UKF304,ZH8811Bbulk,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.0018977755663887946,0.02165665779571796,0.04131216373344243,0.01890137682560128,0.07576176729847658,0.02826362605906804,0.013816881035319141
HALLMARK_ALLOGRAFT_REJECTION,0.03211081248468239,-0.02149519274540614,-0.02830695071481271,0.021876182774746955,-0.054509659645023745,0.038081123413782614,0.07450343608749624
HALLMARK_ANDROGEN_RESPONSE,-0.01979225926737917,-0.041959043274210156,0.03887308259499015,0.030124641050011374,-0.053265604691739875,0.057108877070129654,0.0598606204859187
HALLMARK_ANGIOGENESIS,-0.039096745460891306,-0.03886499987336249,-0.05034484380926481,0.024072250890633685,-0.10950588553715614,-0.005718189029808902,0.04600337885058536
HALLMARK_APICAL_JUNCTION,-0.018704969910143514,0.01135401624722081,-0.023940932014768494,-0.021909896706188137,0.07527842103255877,0.011179167449174972,0.028031968974656277
HALLMARK_APICAL_SURFACE,-0.029127521179256977,0.022265082064571725,0.0824424334447793,-0.05661012734433814,0.053378572132460035,0.03431544462094822,0.0711253972284217
HALLMARK_APOPTOSIS,-0.0351692670745112,0.07057184603748534,0.03282329182556649,-0.04111067938571335,0.06293623312810026,0.012089307887843424,0.02290392369748835
HALLMARK_BILE_ACID_METABOLISM,-0.003902725506476647,-0.02697601796316983,-0.07057010428179382,0.018162748724795477,0.00145379218432797,0.003599722790073074,-0.03391338873655589
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.007113622375842295,-0.0380065636682768,-0.03816447436335338,0.050649028264210125,-0.07341957029499521,0.029072799424219625,-0.010083977102743695
HALLMARK_COAGULATION,-0.012628244030243646,-0.04166411474319582,-0.03550428036950102,0.033731805257094634,-0.08903680023083929,0.04810476615851073,0.0012931744930684485
HALLMARK_COMPLEMENT,0.00819293776085173,0.014283783949354076,0.014229537392912764,0.026076081694120533,-0.06636956250893523,0.06088351782841652,0.05644958422775585
HALLMARK_DNA_REPAIR,0.00917198670219352,0.010677514864909646,-0.007137311979941277,0.017683295198758997,0.12886464145770146,0.04317089039804057,0.014122027513940504
HALLMARK_E2F_TARGETS,-0.011476339534029675,-0.006562344737748666,0.003507683842943063,0.03975220215174357,0.05215148282161702,0.011431295208613848,-0.013327518624512615
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.06631939075322776,0.0021849097284652075,-0.02658084070114922,0.029328022270999336,-0.035401129496116325,0.026447791300136393,0.0023164643265372814
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.012821626306521283,0.03775534389380412,0.058981006989952255,0.032381338901396294,0.07629042509502858,0.04651430905001592,0.04709276212588712
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.016088735118848032,0.014474409036025803,-0.003608699123979558,0.02136449255106286,0.03002262707189939,0.027035748713795913,-0.01671671298507925
HALLMARK_FATTY_ACID_METABOLISM,-0.025481213614658237,0.036846621062750266,-0.008396312772042088,-0.012257578103139818,-0.015898594294019554,0.02838090229493984,0.022612670629842978
HALLMARK_G2M_CHECKPOINT,-0.043188698427521564,-0.04753781535696182,-0.020448580522726974,-0.0035627412643075675,0.06759985225208068,0.03310194238569956,0.04284272649720318
HALLMARK_GLYCOLYSIS,-0.020158043314248586,0.07531906645479632,0.0047225292954321,-0.011605390417550454,0.13420177843404452,0.036844854776943305,0.06917173330951802
HALLMARK_HEDGEHOG_SIGNALING,-0.0562843607336526,0.05861240043126758,0.08605245860218573,-0.012401079941473313,0.121616391186982,0.08514520977607201,0.03362954928770522
HALLMARK_HEME_METABOLISM,-0.027784592213748068,0.024999203775813474,-0.0074648508191147295,0.023113686749645874,0.07854115843503992,0.04545323729595813,0.019309129652122038
HALLMARK_HYPOXIA,-0.020622036571411363,0.009496158257171598,0.03097454374631383,0.03175250176312615,0.05728268622206072,0.002964388434149597,-0.041361254416658104
HALLMARK_IL2_STAT5_SIGNALING,-0.02412938205651425,0.04786750582519868,0.044780746755774564,0.018260376868801942,-0.05460608314075301,0.06141559140549643,0.011509099542621543
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.004125073956137501,-0.022047888063138326,0.01721348881346405,0.022061408404245295,-0.08576914488657406,0.06643804823071932,-0.011901637724521531
