,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.08057830416054695,0.09737567816194939,-0.056029989128625335,0.22078267705065985,0.0022742181014182073,0.17662723052763651,0.05950090839741432,-0.1697648906483948,0.09891972964300433,-0.014416250175629107,0.233563164400448,0.12203553177017692,0.2773304169473875,0.24241320837939537,0.11000642599056415,0.2436445502600737,0.23246334891844783,0.23538856760659904
HALLMARK_ALLOGRAFT_REJECTION,0.04871286042731501,-0.014160184328708981,-0.06778607960189521,0.18785364719506628,0.009787372752132947,0.12043395896580421,-0.26152522600246914,-0.40624296952766914,0.07252338467422904,-0.049011138539056046,-0.4118891484106482,0.01666115729212242,0.18157101977787854,-0.03429063260494056,0.030179358912378402,-0.03939534244534926,-0.051294583688253945,-0.05749743975639342
HALLMARK_ANDROGEN_RESPONSE,-0.07322617098113948,0.0914923842572759,0.011735361262869313,0.12850550267162975,0.10924803600025305,0.26481573760897764,-0.1730538786003484,-0.36164590820015613,-0.01524630553311949,0.017761969699075973,-0.1285998669441499,0.0635071642737224,0.2139921424154478,0.16802746227222715,0.0794781544495512,0.13698947342910892,0.22945575405067367,-0.0007589993774143261
HALLMARK_ANGIOGENESIS,-0.29093339268546453,-0.01030695025132102,0.08737065179117728,0.2242974199364426,-0.04724166793149937,-0.34306146208720195,-0.31817968338090785,-0.5026001991402077,-0.2581178312375065,-0.18739637465683198,-0.4284815552330829,-0.12783629371399102,0.3228765163848635,-0.0985986582356959,0.08506975038131005,-0.16240447113247328,0.23313807394874808,-0.26236245943196146
HALLMARK_APICAL_JUNCTION,0.012098516691979115,0.11202595089872594,-0.06970631992920723,0.19821415934295883,0.013476021691502355,0.06505333273068721,-0.2617540676236167,-0.34982571326189627,-0.088527987373576,0.04463893058633504,0.11166760531386788,0.038219636386190046,0.17536846144225082,0.2305917958559755,0.10271052813291914,0.19287796647860408,0.265530212765517,0.22832929897081566
HALLMARK_APICAL_SURFACE,0.18207568626748927,0.15126760128069064,0.053053604162138265,0.20056884088012197,-0.015682788499641942,0.06001534263182744,0.22238784370765133,0.366284126479697,-0.008656834638798626,0.1514659046059958,0.1834806744188558,0.024615872499395702,0.10036059855569604,0.28667685296105433,0.1261708439007267,0.15620014756866427,0.2117499157563856,0.12684382523596532
HALLMARK_APOPTOSIS,0.08186875539447976,0.03986280170216538,0.016362771452536864,-0.1531979070333592,0.010868810261412412,0.05589056512607428,0.10275959793750244,-0.06506450578813111,-0.25874028722749276,-0.05887809766279353,0.01520587670077193,0.09407692466636072,0.10163077691307139,-0.048696446374620145,0.07745425895012184,0.02993808644183348,-0.0034242612861854495,0.18476687574488979
HALLMARK_BILE_ACID_METABOLISM,-0.005692949345548258,0.07851027826450006,-0.020014881796739825,0.18187247073589102,0.040307047365148854,-0.048766785561496884,-0.17546789236201346,-0.4864094136951535,-0.09176144474609034,-0.051994033561843185,-0.13713157203133636,0.03369362639312284,0.14052830552996598,0.24852509723196914,0.018057422210622315,0.31907023708567267,0.22982213507737187,-0.009251506635085104
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0721527063562486,0.02887231384766887,-0.10587138509469625,0.13361147591375036,-0.010133579699656853,-0.031104964104346,-0.3276795786996681,-0.3063024973952914,-0.22831964144103373,-0.07332202960650264,-0.3115767700868498,-0.08218532396468986,0.1807696665490206,0.14171907250780233,0.06973886716539546,0.4223608274855772,0.294695070230554,-0.06680987985815387
HALLMARK_COAGULATION,-0.012343604797501054,0.08722359097630736,-0.03212992148838606,0.08514126859735367,-0.01744307789648744,0.1526458346482068,-0.3480666684082689,-0.4847060428647583,-0.045122854166049456,-0.23009796278859143,-0.42685938322297956,-0.01840517548713576,0.23675863808848158,0.2001333688062209,0.09401063873021832,0.04224416086318645,0.11229126983761081,-0.16776603219622274
HALLMARK_COMPLEMENT,0.12732169174236746,0.044882797447956625,-0.04067119170910519,0.2178306039687514,-0.03254798100991414,0.2889548201951057,0.06079884349231879,-0.2924642004147081,-0.21526849146588586,0.06972583110817347,-0.26679896010885545,0.1442374165493462,0.32149529466519633,0.12004898608194625,0.09872267837025091,0.3118684486606708,0.14390219043619537,0.17882149452189514
HALLMARK_DNA_REPAIR,-0.019064354097423623,0.09706550536056371,-0.05159819167803935,0.199025735834037,0.08242005817235666,0.19482668616513807,-0.09827671467574016,-0.25483353089584726,-0.006446127122867504,-0.03689431218584438,0.2838994483927464,0.047625502001366234,0.19521831250979896,0.2440478505552441,0.08184804910532259,0.3402087528309068,0.3198713873061901,0.2331306308073688
HALLMARK_E2F_TARGETS,0.11513708978928591,0.10137574859327686,-0.046546750488269915,0.23474262667058943,0.03291914508388686,0.13651267213495502,-0.29772020112327374,-0.3898256370761623,-0.07382261538585023,0.027223909574047342,0.3336057456170388,0.03272575229033747,-0.051913668235929994,0.22121272235115583,0.07995012672026358,0.3624885364908682,0.28609562957078366,0.14856748344421158
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.2507424087782422,0.04551305091072212,-0.007223185817044441,-0.09357625777972386,0.05838680807112563,-0.1785390029164037,-0.3164469316641349,-0.33757021956499633,-0.22762729781579202,-0.16106549154667693,-0.3247541713919743,-0.03895895067302559,0.148110894842665,0.011770855347302513,0.10716205009848576,-0.005944256014253313,0.23509537922172438,0.13537028087549405
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.006296896382765168,0.027597902306654345,-0.025642536333218783,0.06443256914882602,-0.016262566723443544,0.25855720787461395,0.1485508502769897,-0.18560287282893617,0.12845214174371966,-0.05718846586506591,0.3077857646043881,0.1819547305790408,0.1487009805664694,0.14378937616700138,0.09775251001802449,0.24595670383189694,0.2570381679098488,0.24279313820039863
HALLMARK_ESTROGEN_RESPONSE_LATE,0.19829584077424497,0.11467130844405579,-0.045205444371852165,0.18232701602950183,0.040955141196695535,0.09291312530803353,0.05874103181042871,0.3475393129010135,-0.03191609249188382,0.05184793466667309,-0.05011474289461668,-0.09515853112164237,0.06917659132275975,0.143170712052807,0.0941721495501181,0.3528189350035537,0.1352544396957317,0.08758108093513385
HALLMARK_FATTY_ACID_METABOLISM,-0.051828803265536044,0.04994248761248698,-0.0028578322594075374,-0.13156052915203337,0.04922105679243926,0.17318522858046445,0.016549533937951433,-0.36751936934533413,-0.19639679340460234,-0.01326831926935512,-0.055382288164429166,0.10896702116228613,0.22091657852690286,0.00908054257070172,0.055608045234905125,0.23924586008964466,0.16794077282480324,0.020484468389296434
HALLMARK_G2M_CHECKPOINT,-0.06781344653972421,0.10252514181425752,-0.045558299015651345,0.19092975544192622,0.03167367015676048,-0.1039940302334509,-0.3170186808255566,-0.3868616313750945,-0.15264040901680878,-0.07781074954345675,0.019339162397197684,-0.04681211213756774,0.13492131694931983,0.19495536798621102,0.11500672785623496,0.36758572366824427,0.32840774927729605,0.12353949144141584
HALLMARK_GLYCOLYSIS,-0.03396056339619731,0.05449711856408971,-0.07404321221312724,0.09446517050208521,0.02595368620638681,-0.012109840931391749,0.09166346300284228,-0.21133137165398333,0.033450616220561905,0.10144752367608409,0.4177314920107849,0.02271268644621752,0.18927767454620126,0.2351432344040676,0.07987387208737017,0.40040675055089187,0.2632514420320644,0.1906043166286148
HALLMARK_HEDGEHOG_SIGNALING,0.25626384807558245,0.13940226550990556,-0.008344603658900999,0.17998207279041334,0.08880689161518303,0.30381796381902665,0.40968059143081714,0.5118832825830122,0.25455337507681314,0.22570016236974938,0.45750231058863333,0.15964178802990664,0.10290094203997346,0.039534209803550206,0.06433417892975939,0.37699005117173356,-0.022223484688931604,0.24733485172607308
HALLMARK_HEME_METABOLISM,0.007830270370761885,0.10812436590323411,-0.04695801874800204,0.17533880180883427,0.015173539741692478,0.2835371295291734,0.036845925940249644,-0.2682699458164592,0.06933367825898855,-0.040440784337211454,0.18687397531522454,0.061319104183467144,0.27910072373307565,0.18831149300391845,0.09463619809785566,0.31839933112212165,0.13517448723554765,0.21829930680877319
HALLMARK_HYPOXIA,-0.33691766155285185,-0.12481701834544001,0.09091705075201031,-0.21146700959013878,0.03344276579740605,-0.1327955502788122,0.1329591898920996,0.37656769968224324,-0.26144042920471844,0.14475009837240485,0.0880087865335509,-0.13914536978036157,0.1600992879892044,-0.19108109371959425,0.08450053777262359,0.16470191625885658,0.22682692630595652,0.21722354206200994
HALLMARK_IL2_STAT5_SIGNALING,0.0652326255860544,0.1411436779238308,-0.001028910474533815,0.24143817543381818,0.06961219705365941,0.053441044124261886,-0.06903882641751931,-0.3582498930867599,0.005366533452912904,0.0325492179890039,-0.12357733487901898,0.1181704772352507,0.3116194674177877,0.052634055347824414,0.030042973590790403,0.32616566514207584,0.28150945350415413,-0.04709806038609385
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.215958056648825,0.040310829196036645,-0.07947767733266198,0.056884269686869895,-0.03122487015460232,-0.23537869394501926,-0.33806477835705684,-0.4996948828084198,-0.23787583007621704,-0.13670975632563864,-0.33029768716232877,-0.10273922953997781,0.23430525850511483,-0.06368329405764768,0.03641347021089,0.3505615175951554,0.28959799927010255,-0.2077771924017784
HALLMARK_INFLAMMATORY_RESPONSE,-0.06578504729108647,0.041638091213917025,-0.014302513076629853,-0.016560885737415862,0.005697201109225797,0.04157318452751766,0.24386381310261435,-0.2579092191930449,-0.19028171284221745,0.09183138727205573,0.21768147976563887,0.06279444062481937,0.0746458076774576,0.08745746613992814,0.07539088052477397,0.13245738398164186,0.11507084789942741,-0.005929145843422793
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.21704187775679942,0.10395185414368859,0.0859772012630478,0.229478810357227,-0.015956698889092607,0.1874025578906804,-0.42018859008367576,-0.5075368225459106,0.030555009626745545,-0.16231549404747853,-0.36516759451206243,0.0019025945012768842,0.15212095868242131,0.2386754071048874,-0.0007526615165252504,0.15165469075205543,0.09723602017238983,-0.15986616246863536
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.1620370285193288,0.0786329961483222,0.0569885487077508,-0.09952439315901776,-0.018317474922200226,-0.23827528080407404,0.04607444978392457,-0.38563867908091826,-0.10592699871677969,-0.08457146517719241,-0.3187563941780518,-0.05435773620777566,0.26662656383697575,0.10511251624127514,0.07743279705361199,0.13255364681027332,0.24332978395762034,0.14061909228074781
HALLMARK_KRAS_SIGNALING_DN,0.059176461524604075,0.10667023385279119,-0.026938472324808792,0.11386484561895915,-0.09075293169574004,0.24566208340160578,0.295454700224455,0.20997756719648158,0.03989357360601735,0.02790616086159282,0.3637428928932437,0.08080076854199199,0.12063589864509254,0.2495565727194685,0.10979912142822475,0.3416520501386219,0.1149922624193953,0.27643345419269993
