,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.12347869601904898,0.0812671919969396,0.009989732323267565,0.1463240958289175,0.005856679107875398,0.060251053360171246,-0.003566145007449771,0.04808601805255429,-0.02888180082149151,-0.013924121002679115,0.03402653401613733,0.00885663470972079,0.023261170426461388,0.11453297045568007,0.0236704277795819,0.06900583744413372,0.12959824822295887,-0.10047823641550559
HALLMARK_ALLOGRAFT_REJECTION,-0.11025254649305047,0.040669959267619495,-0.0381359873523869,0.0765128343391096,0.016856257309580205,-0.022953098184156348,0.013621012234515308,0.08348210390195894,-0.016866565032673697,-0.019033147120667424,0.012619286451335438,0.0022155671124428475,0.049639133673707043,0.11384959802657338,-0.004098172802291708,0.03652787242578061,0.03750132047062672,0.05996603895889666
HALLMARK_ANDROGEN_RESPONSE,0.058585546353081115,0.05965710146813861,0.016278842866030686,0.09095010730097208,0.008821447490580855,0.04400060697868041,0.007068689514850432,0.09676529898732851,0.03004898012788679,0.02833627430295433,0.020758046056832853,-0.04489704118433666,0.051770183180839605,0.10764946413088607,0.018450970036790783,0.006222149098934439,0.086067887454551,-0.057256001003820896
HALLMARK_ANGIOGENESIS,0.0022312236212539776,-0.02794692821705472,0.06380563287240984,0.04107615189368326,0.02068515198362258,-0.022791454108359477,0.0531156582721671,0.0657600036102129,0.013134702403878195,0.07024008941164811,0.05206768602187646,-0.04706638938991703,0.01898268597173193,-0.08899696707766477,0.018232349863381007,-0.016119352326033766,-0.05565308105945022,-0.008367595504391503
HALLMARK_APICAL_JUNCTION,0.08084613485247154,0.07414755493245527,0.03418490685373402,0.10107262111751476,0.022462086704808704,0.12157513914103658,0.03318903634257591,0.0918311452120866,0.01952580165472108,-0.0012503788257792036,0.03780031949679084,-0.0008112585672862719,0.02409638929420811,0.11348077141632577,0.07542946120195651,0.023124620391293673,0.11402537520754522,-0.0341028075636316
HALLMARK_APICAL_SURFACE,0.06770211546318858,0.09036548061523828,0.02897607497840538,0.12955000646467052,0.04442386875429482,0.04525603587664164,-0.02600247381147785,-0.09893721621780867,0.013128294489494452,0.03569235863880184,-0.012767824424132726,0.023788047304089566,0.02536503957692206,0.11317812096738884,0.04210807852009352,0.041079541857912585,0.10447674980400457,-0.0788621493769995
HALLMARK_APOPTOSIS,0.013384199294808916,-0.0032859465194350246,-0.007152767478803058,-0.0025309836771140177,0.05424657368283088,-0.03693892899298375,0.0016336160268313022,0.07906600064754425,0.06512855763020665,-0.08221980825760138,0.020451343036481724,0.02412677592463184,-0.04880924930770985,-0.020535028397077725,0.029087170684073606,0.013616205294903693,0.04779345674928356,0.07680447841906579
HALLMARK_BILE_ACID_METABOLISM,0.10531591689486278,0.057333630328230925,0.035837032740699465,0.09289411361045487,-0.012027305899719285,0.07486087443511473,0.03748327149832955,0.06789887108758892,0.058290854371807185,0.0383033149663177,0.02833199409001623,0.016933762413405395,0.007752554585843349,0.08095048169719986,0.007435798030513275,0.06363948800218008,0.10361760815221559,-0.10829608382818495
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09360284183585116,0.047606956282060124,-0.014983827221658088,0.12144519907786853,0.01937228974933508,0.06715920445168545,0.020462079613584233,0.06857724065057214,0.03856565535756916,0.055003355121562174,0.034131485825333055,0.02740013950504013,0.06453862160448134,0.13279760748157055,-0.02928606502327583,0.015754780788776093,0.1293078056736144,-0.07644678556247259
HALLMARK_COAGULATION,0.1062936376012342,0.06548430675793644,-0.007149635985708835,0.05859759049169126,0.017081981904105044,-0.015946578815387042,-0.022886207706264445,0.07918509071712285,0.0004931196159846413,-0.020186745711658117,-0.06148566405358753,-0.037265028363421764,0.007428111112796646,0.09877637913570615,0.036346160336594616,0.03716978744618994,0.06525922708901764,-0.04971072367367171
HALLMARK_COMPLEMENT,0.01600148495872997,0.06890413475842717,-0.021509998150378018,0.1397991579382077,0.004582084532123874,0.03266322310203479,-0.02583263175007612,0.08897857743086703,0.06422258885575081,-0.07302862055634245,0.04389335354043611,-0.01949287647669695,0.03603763368672398,0.1035877667588379,0.056786620215267536,0.0011654533516972177,0.09678880961453408,-0.05897136800631367
HALLMARK_DNA_REPAIR,0.09131893495832706,0.05677121856693894,0.04849804155855511,0.1031835902093624,0.06617055253427317,0.07262876580695948,0.059879451983320724,0.06456682351179073,0.021986929180681437,0.036144466307735636,0.06661459942580339,0.014395861358155244,0.06838957575318129,0.11836173780744955,0.06289137031303688,-0.002498199756219151,0.11479021250888131,-0.08542973309343159
HALLMARK_E2F_TARGETS,0.06431723621508681,0.09059709616812613,0.04171916635321191,0.06558290534488571,0.039834937775626064,0.07617538843928782,0.047283381002688876,0.07701320201880363,0.06173629099153558,0.019506851113892,-0.015604194368303449,0.058045931013880024,0.07212608993968327,0.04852319166051957,0.05127825811922955,0.014274777713475783,0.1043684405126749,-0.13354678158086247
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.04973195286767718,0.02338171952628768,-0.004352267417487727,0.02820586727107247,0.040775014958380505,0.007791835503869727,0.03647344106819141,0.07651239601903255,0.028606215364117834,0.017140906523274706,-0.0019165112983566756,0.037682233994493435,-0.023196188976156794,-0.03830164841118281,0.07614844170968753,-0.016493815972826415,0.051604701698103016,0.04149324864875925
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.08464556459547826,0.015657861532429058,-0.042930370439198985,0.028753203350827258,0.005196621070304622,0.010670748081861602,0.005316266196802442,0.0746585759254195,-0.0048294549460934045,-0.007458342799828773,-0.027952434146977134,0.01836071711100221,0.012071838955212624,0.08671805681165752,0.0794151323821651,0.028409020933066294,0.10889293842584986,-0.022958171178295163
