,MGH258,UKF248,UKF251,UKF259,UKF275,UKF296,UKF304,UKF313,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.013600547031111496,0.06947207722393567,0.02771855955140315,0.053100920273490566,0.07617236626196242,-0.030846803052246834,0.060500541472145425,0.25538195791044216,0.04682093148998175,0.06778996441441178,0.07266967995053394
HALLMARK_ALLOGRAFT_REJECTION,0.0024400394685409614,0.04341318663912961,0.06270118359983619,0.07041853053697009,0.0019731273872576854,0.07061108040355378,0.050016315960555426,0.11202398876000293,0.08020065289638817,0.09446669675705854,0.006817995242433448
HALLMARK_ANDROGEN_RESPONSE,0.036457830398494775,0.08469937520242951,0.048308197009571924,0.06302014363691164,-0.0013721395208376606,0.05695451262888766,0.01733887077560218,0.14471309459939216,0.026586849261125613,0.09949589214578576,0.0367171505592854
HALLMARK_ANGIOGENESIS,0.0009793668400376702,-0.01323730885569112,-0.0383132800966317,0.01632694745034616,0.01592607515711514,-0.030593188831820745,0.0685031357967935,-0.25718205568385893,0.01961407749767617,0.05493885888719878,-0.0384930011618184
HALLMARK_APICAL_JUNCTION,0.09887726468068284,0.09639240047495462,0.07103521628646714,0.03860320996090961,0.04106591346646392,0.07653413133821395,-0.03707723398463834,0.19050475970315792,0.07187592578959072,0.08468154716390906,0.08676021057620734
HALLMARK_APICAL_SURFACE,0.07033224578838446,0.08310474426605491,0.03823687466523877,0.033570991072810516,0.04929004099947012,-0.024554847891903108,-0.07246135412042289,0.10374877701854543,-0.0488188635998531,0.059277679092459734,0.01151116611708601
HALLMARK_APOPTOSIS,-0.044503570984915614,0.03532691547349565,-0.01934973217737738,0.014289766900511524,-0.0013869562340935772,0.01972557536155184,-0.048737882856192,0.19025690149721194,0.009193024416001401,0.060657569230607784,0.04042997472580277
HALLMARK_BILE_ACID_METABOLISM,0.07556234851050979,0.08310178152631975,0.017360552261456778,0.03712281855981229,0.0015418487755669752,-0.06734075224809102,-0.051133794038695154,0.18157635919087825,0.042210778423230684,0.013335425504670567,0.016141695729086112
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.015097410428987653,0.01510081698948478,0.012499947429302133,0.09492189521709933,-0.0006640172448312527,-0.03712414327521523,0.025112616456915184,0.19862572071235934,-0.0079324753041978,-0.0036779981630653993,0.03596782478610726
HALLMARK_COAGULATION,-0.048408186154867,0.07925572413125291,0.06919618983602138,0.08706618979526386,0.020447415523417847,0.03739331344571779,0.04581385696238247,-0.058601178191989026,0.028206361089717854,0.07313223466954143,0.09951512323804458
HALLMARK_COMPLEMENT,0.03040853156863692,0.04942290737234506,0.02609444806343346,0.03475979873173048,-0.001882192420920167,-0.0021266202552060747,0.03172742333343347,0.2525850272249879,0.07749824155618636,0.022705301824413302,0.011569464822166111
HALLMARK_DNA_REPAIR,0.05240579627930123,0.05637191605605181,0.07295492758297285,0.0644882014472144,0.056816519269225,-0.019643916592005248,-0.0484803362850143,0.224323810481437,0.11401332407914119,0.019606788775546013,0.028683455542496045
HALLMARK_E2F_TARGETS,0.01902690144979469,0.06920813096147778,0.06443032032207675,0.07527768519405974,0.04247701314569999,0.03996970122143418,-0.08298689979217282,0.08600361397698791,0.0393766342205443,-0.02139685908651976,0.015387274097532239
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07341840853073524,0.04932409059997153,0.04049387675817282,0.021284998022319465,0.00870176203379915,0.029789237687564002,0.013879689066961264,-0.19305277564366008,0.05804469794965672,0.08134186841672622,0.0713099954596476
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.012153654945186951,0.08801769886540135,0.07863500331818771,0.016212986689186526,-0.010054679159070767,0.024172215247871998,-0.05900427822084337,-0.2493401839358666,0.06757110435457722,0.07149738662236464,0.05635695626673417
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.027823649164335298,0.02378858449547437,-0.006035380117285174,0.03424916780062893,0.0230738503110235,-0.032608861961714246,-0.028237914403484523,0.2626881861768436,0.0027925578012564178,-0.021654694355321063,0.048243505201565985
HALLMARK_FATTY_ACID_METABOLISM,-0.013312757793483657,0.006236196068726881,-0.00475519006441689,0.022660776846009055,-0.0012792142497344216,0.010070854826340155,-0.046241140771031704,-0.19689900460051904,0.03051762267694025,0.003903812563577923,-0.022488241964583454
HALLMARK_G2M_CHECKPOINT,0.07768415277629058,0.029861093581530954,0.04633548033609517,0.03918573332834092,0.025017379471315382,-0.030382201955110714,-0.0370698925799648,0.21523528759443578,0.011739831141347145,0.021311327767378423,-0.0444950699776935
HALLMARK_GLYCOLYSIS,0.04644982681042852,-0.0169885778015222,0.07686178698883599,-0.021902474968811994,0.01707043688517987,-0.02519646371230134,-0.046010694781161925,-0.09986146340565019,0.015789891446217914,0.01055103995425366,-0.016368089989558802
HALLMARK_HEDGEHOG_SIGNALING,-0.028239501118908248,0.050050859432394894,-0.012070697130148713,0.07029646588614624,0.049180343909891275,-0.02377876029322079,-0.07390502952910917,-0.09302773543148861,0.06273917178762213,0.019652326283422183,0.02720067283797682
HALLMARK_HEME_METABOLISM,0.006513744541238715,0.06533313315694733,0.05552273466348993,0.0658822122750444,0.022716120385554227,-0.0448230061262991,-0.016937071033567733,0.08030367371227863,0.044794378033451744,0.0739668775439,0.05011528566384425
HALLMARK_HYPOXIA,0.05784674978782248,-0.08634618713121693,-0.04808844170423653,0.004276766104828337,-0.007503611955967255,-0.0067709598657316235,-0.05155512932884913,-0.2399099293769903,0.08217486298889075,-0.014292668979830727,0.010960503229823325
HALLMARK_IL2_STAT5_SIGNALING,0.04226165988225871,0.03852455659267211,0.0592363940395212,0.07364664383225647,0.02103706875341256,-0.025498662365322725,0.04263439299482106,-0.052727022421849,0.019971826362709194,0.06082215843005785,0.014697691073188756
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.01769195568386242,0.0352863439077855,0.07542890760762351,0.016312867753442196,0.0304408742546603,0.07352216034643154,0.005574972618737823,0.14821437174369212,0.07424612706682826,0.023855540668581605,-0.049973464406368476
HALLMARK_INFLAMMATORY_RESPONSE,0.011657505500933866,0.025618810489783518,-0.021371840136319546,-0.0037176116988304362,-0.01803146981242814,-0.09807700092820774,0.04155125786717762,-0.020892993462864613,-0.013109820568426153,0.060858737393724056,0.0028106017894499076
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07826956380094145,0.09534760806707974,-0.0172059721376644,0.06682897327703569,0.018700526331398053,0.0712517093568184,0.037294572148844275,0.21860877057534786,0.056437416476088964,0.07212840105445716,0.06385302649528661
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.013524027835792863,0.05638551540752437,0.024415184869090275,0.07307398843595478,0.008775744592685777,0.08548911987949112,0.006704156052283926,0.21478508012662645,0.04339085994455733,0.06824498323680823,0.03404943351079838
HALLMARK_KRAS_SIGNALING_DN,0.03263367243476193,0.0215936197493426,0.08013912837049093,0.09430995767614807,0.057758526841844245,-0.03230991432149934,-0.03836212356369506,0.2549018245820632,0.017132924579868817,0.024743579793146026,0.08837024116522091
HALLMARK_KRAS_SIGNALING_UP,0.06485170254290755,0.05164806448396957,0.05694407762154753,0.05631804363584355,-0.009768263896461333,0.0004138887530513876,-0.030898052260373548,0.107452524285242,0.06414425111347855,0.0908688587588049,0.02316654111633945
