,MGH258,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.056216556807454084,-0.013977635922451393,0.10770500171253825
HALLMARK_ALLOGRAFT_REJECTION,0.02705076597790083,0.016863330858230385,-0.01640276438270929
HALLMARK_ANDROGEN_RESPONSE,0.06257762503694035,-0.0005363679187153621,0.08438689314801492
HALLMARK_ANGIOGENESIS,0.05838129194264997,0.029911098940971697,-0.023878847228337087
HALLMARK_APICAL_JUNCTION,0.06184965411690099,0.0037502357947131336,0.11644624965489933
HALLMARK_APICAL_SURFACE,0.03289806711417328,0.03545399892526598,0.09086536732633746
HALLMARK_APOPTOSIS,0.0016611323943981392,0.03860529196589845,0.07384501940238772
HALLMARK_BILE_ACID_METABOLISM,0.04456333004947145,-0.004024649172153247,0.07831640017231976
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.12023032563803984,0.02067720352465551,0.13424504066167733
HALLMARK_COAGULATION,2.1759634445012222e-05,-0.006767549055664975,0.07537495814713453
HALLMARK_COMPLEMENT,0.024586454375858987,0.019651360486476647,0.11967480248466593
HALLMARK_DNA_REPAIR,0.08102599067440641,0.018228691709174304,0.12551851211437184
HALLMARK_E2F_TARGETS,0.07607706780649746,-0.010922259971197727,0.10146598525927267
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07571082638825974,0.008075985252971632,0.05195674333084229
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.01290770849308317,0.024075707470434818,0.0950712202652399
HALLMARK_ESTROGEN_RESPONSE_LATE,0.029472558905745034,0.032664960424308546,0.1385599741171905
HALLMARK_FATTY_ACID_METABOLISM,0.0468123738677985,-0.05076484406281061,0.0929423237345018
HALLMARK_G2M_CHECKPOINT,0.03671459928009372,-0.011167900694551432,0.09693708649074584
HALLMARK_GLYCOLYSIS,0.07155922172478314,0.018625660866477312,0.1507202250837198
HALLMARK_HEDGEHOG_SIGNALING,0.0473494265683655,0.014584228058228201,0.11668983229930961
HALLMARK_HEME_METABOLISM,0.0354446571689546,0.036670842833124835,0.12736193857337583
HALLMARK_HYPOXIA,0.005000784826054749,0.03111746590354316,-0.011884069146035584
HALLMARK_IL2_STAT5_SIGNALING,0.0356888524356364,0.0163664931934298,0.08760453341128334
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.008761534497897468,0.016164817560283755,0.11095410936431627
HALLMARK_INFLAMMATORY_RESPONSE,0.06446313881103778,-0.003266548093339115,0.07812486436481472
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.03906416194358691,-0.047921531671809986,0.07662874380216919
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.027660072703642683,0.029061103899987308,0.08483235981179055
HALLMARK_KRAS_SIGNALING_DN,0.02076381039803121,0.007543184243290273,0.05766939031774182
HALLMARK_KRAS_SIGNALING_UP,0.07078353907049359,0.0006930770071242718,0.0732304136014367
HALLMARK_MITOTIC_SPINDLE,0.09556187001905271,0.020910322357299903,0.09215699552509124
HALLMARK_MTORC1_SIGNALING,0.07968526242898681,-0.00792278990996121,0.054691670550333436
HALLMARK_MYC_TARGETS_V1,0.11400518780150073,0.010673335466078229,0.10400317390073864
HALLMARK_MYC_TARGETS_V2,0.010059619984817206,0.010373401070863467,0.10061130709975903
HALLMARK_MYOGENESIS,0.02379989454443845,-0.026394673106164657,0.056690729600879
HALLMARK_NOTCH_SIGNALING,0.057496887678789896,0.050579594756675235,0.10107238381281881
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0623222516226924,0.03466370046514736,0.1144355023067533
HALLMARK_P53_PATHWAY,0.1093564301408504,-0.01928059234693744,0.08735492243324101
HALLMARK_PANCREAS_BETA_CELLS,0.09475190577615984,0.01875602304621566,0.09757649106058527
HALLMARK_PEROXISOME,-0.0026525105272314432,0.03004540512064712,0.10023266105120934
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.030532460614411908,0.023046993595938123,0.15455078116232362
HALLMARK_PROTEIN_SECRETION,0.08677775745833388,0.03374761437067194,0.15427980063939262
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03467036056272177,0.002780820391997643,0.1260073602061127
HALLMARK_SPERMATOGENESIS,0.06324779907305951,0.015014067178643151,0.09748237107237541
HALLMARK_TGF_BETA_SIGNALING,0.0626648378207618,0.015616364187215752,0.039250069838513583
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.003048529537910978,0.008868669894870373,0.047827694953759825
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.08797590492022554,-0.007476289553448437,0.10997155665265068
HALLMARK_UV_RESPONSE_DN,0.036623795971782426,-0.004525744873249534,0.044885639321168284
HALLMARK_UV_RESPONSE_UP,0.05058261466871544,0.01701058671042648,0.09326889011096734
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.06232182656795499,-0.0006609364985461416,0.072272931574985
HALLMARK_XENOBIOTIC_METABOLISM,0.0229236904048912,-0.019639075977581726,0.10221592227629125
