,ZH1007nec
HALLMARK_ADIPOGENESIS,-0.016099872061095814
HALLMARK_ALLOGRAFT_REJECTION,-0.10195695446290115
HALLMARK_ANDROGEN_RESPONSE,-0.05661829961820432
HALLMARK_ANGIOGENESIS,-0.02460417926457293
HALLMARK_APICAL_JUNCTION,0.025576098206918516
HALLMARK_APICAL_SURFACE,-0.07267996728385583
HALLMARK_APOPTOSIS,0.0625617273542801
HALLMARK_BILE_ACID_METABOLISM,-0.07883857727250303
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.01749996111481949
HALLMARK_COAGULATION,-0.11041897569853151
HALLMARK_COMPLEMENT,0.02720528196968213
HALLMARK_DNA_REPAIR,-0.04064254246844279
HALLMARK_E2F_TARGETS,-0.02153431016343775
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.04913706267572912
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04756855390056085
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.019991585515005298
HALLMARK_FATTY_ACID_METABOLISM,0.04945211178853433
HALLMARK_G2M_CHECKPOINT,-0.05552893672156929
HALLMARK_GLYCOLYSIS,0.026965566394820808
HALLMARK_HEDGEHOG_SIGNALING,0.10829732608708263
HALLMARK_HEME_METABOLISM,-0.0028041060722862605
HALLMARK_HYPOXIA,0.07595154505984686
HALLMARK_IL2_STAT5_SIGNALING,-0.02854684654169992
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.023701537333380516
HALLMARK_INFLAMMATORY_RESPONSE,-0.0031188699139020532
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.07278196270604143
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.046052556968183056
HALLMARK_KRAS_SIGNALING_DN,-0.05850905511772618
HALLMARK_KRAS_SIGNALING_UP,-0.029164063675911258
HALLMARK_MITOTIC_SPINDLE,0.03343251065135309
HALLMARK_MTORC1_SIGNALING,0.050463771201959544
HALLMARK_MYC_TARGETS_V1,0.022078585648908786
HALLMARK_MYC_TARGETS_V2,-0.014492741955667937
HALLMARK_MYOGENESIS,-0.03213608475907622
HALLMARK_NOTCH_SIGNALING,-0.04377084827553328
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.07113493852197039
HALLMARK_P53_PATHWAY,0.021418051181781278
HALLMARK_PANCREAS_BETA_CELLS,-0.05752554977630271
HALLMARK_PEROXISOME,-0.07502623504106457
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.016831219615011814
HALLMARK_PROTEIN_SECRETION,0.017705268595449537
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.068240138155387
HALLMARK_SPERMATOGENESIS,-0.07071034527242884
HALLMARK_TGF_BETA_SIGNALING,-0.053390763325071824
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.010243649533231204
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.013161776305533893
HALLMARK_UV_RESPONSE_DN,0.025812127200255067
HALLMARK_UV_RESPONSE_UP,0.06972144172234408
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.049949120032312645
HALLMARK_XENOBIOTIC_METABOLISM,-0.045158626780236695
