,UKF248,UKF259,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.06396886883092878,-0.032790923156547525,0.09360183906461172,0.056010883065315216,0.01200749831215151,-0.004346801383984416,0.06304629279149035,0.020140634728428874,0.11264041318040083,0.14173170444453326,0.09414568474455573
HALLMARK_ALLOGRAFT_REJECTION,0.015144101927276214,-0.10130768266193156,0.14320271690550032,0.02802888469539202,0.033108350775277386,0.06800600104107776,0.006830510670266683,0.07367771192109221,0.06099742038639246,0.08592451457884365,0.029547886092996332
HALLMARK_ANDROGEN_RESPONSE,0.04915762460236959,0.0593777539057616,0.10366951048002021,0.043618242849054606,0.06305690753309318,0.024321999309374318,0.07187959751945147,0.05402011497800617,0.050261787113013066,0.061922869824386516,0.030221511996995864
HALLMARK_ANGIOGENESIS,-0.07633983494797142,0.11080413153040879,0.1633304825982697,-0.05167059917725938,0.013437441409277953,0.03707504370622798,0.006451788992629601,-0.0596087254442031,0.007705045083084577,-0.09078833013509756,-0.03263828502219953
HALLMARK_APICAL_JUNCTION,0.032344632741407774,-0.02384165662298093,0.1716140333240651,0.03395401225082939,0.007729275226603048,0.0265880807964087,0.08124621169534751,0.02164322678653596,0.0994298349265145,0.07851768871407787,0.0733995769674025
HALLMARK_APICAL_SURFACE,0.0508331146567829,-0.06455566935304459,-0.08726612269508216,0.009637961832719252,-0.024549897560866427,-0.09328785866376685,0.025493581940274044,0.02905222442033572,0.0673683522593236,0.06104987430095463,-0.04416686329859451
HALLMARK_APOPTOSIS,0.010560629443507228,0.01598111033628957,-0.019461335626876058,-0.012099704247170346,-0.036858013030731246,0.04580244355090929,-0.016147430506984962,-0.0782807659846269,0.07347937509061186,0.05944870863361375,-0.007865897826778231
HALLMARK_BILE_ACID_METABOLISM,0.008522302413190116,-0.0874237839224376,0.15103379173438858,0.026069062781534914,0.009607728589644359,-0.0803907095349489,0.029943987829437538,-0.05347033175950775,0.1401749084366871,0.13458937654053885,0.13139645929031676
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.024553869811044866,-0.039731727038025716,0.034409322265513714,-0.036708975181453385,0.006760181231765395,0.03352368013795594,0.08551945142152295,0.0899666223059484,0.07898650451725416,0.13894488754965925,0.11548247774653149
HALLMARK_COAGULATION,0.005004702815924656,-0.0613575099966083,0.11028948094052411,-0.007279059666687976,0.06467622472424803,0.059207394860850075,0.07971212163212357,0.032232054719300324,0.09487771671853035,0.04081117905400119,0.0441273564401649
