,UKF259,UKF260,UKF296,ZH8811Bbulk,ZH8812bulk
HALLMARK_ADIPOGENESIS,-0.03160262754724398,0.014150347266686406,0.04450268698225948,-0.04170981541192272,0.04383436329587968
HALLMARK_ALLOGRAFT_REJECTION,-0.02986732874506551,0.06069384423836837,0.041498971910281485,0.029365009242991968,0.0032264554459453297
HALLMARK_ANDROGEN_RESPONSE,0.06832668139924292,-0.06743266954860762,0.061756008464512395,-0.00461708773941433,-0.005012550473574809
HALLMARK_ANGIOGENESIS,0.012526478695770928,0.019817314494495673,0.09587306507586801,0.051721362649324795,0.05365833294915048
HALLMARK_APICAL_JUNCTION,0.0013280462481331887,0.036771778213186966,0.014165438962430369,-0.04255351449451749,0.05966456411605125
HALLMARK_APICAL_SURFACE,-0.0775661068023204,0.02753239993694918,-0.028576248926056095,0.017536934417129755,-0.0468615955110863
HALLMARK_APOPTOSIS,0.042329926473259005,0.028217683808194383,0.01631689428713594,0.022350347642382813,0.06270152530938124
HALLMARK_BILE_ACID_METABOLISM,-0.042946043363974985,-0.012592084922930069,0.0196635330901538,-0.04564123122360077,-0.011486700895273363
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.02362095485249802,-0.004987229201140473,0.02949341615418472,-0.023591952543741836,0.09302966366802343
HALLMARK_COAGULATION,-0.009468542413740785,-0.0035849667629852494,0.10633468935441608,-0.05389099396863642,0.06382656221461087
HALLMARK_COMPLEMENT,-0.025374877935606457,0.01951139741798072,0.07391805041771655,-0.0006086825268306038,0.02845943491650198
HALLMARK_DNA_REPAIR,0.06584573967870908,-0.0189978335463053,0.09633691385848155,0.016771542767340754,0.05970841740990615
HALLMARK_E2F_TARGETS,0.006510363795759609,0.05018057600978545,0.053195869294071794,-0.000291685643645139,0.016986386320190634
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06309328138430884,0.035264448925411425,0.06629326689744308,0.049332309652285064,0.041161807860051164
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.02053695374772046,-0.012416033444226534,0.038606938309705845,-0.03448832805703594,0.03192796783375633
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.015498633114942354,-0.0037176816354031173,-0.016301473521224928,-0.0023609768753251946,0.05132455090801096
HALLMARK_FATTY_ACID_METABOLISM,0.0180066273517327,0.0012098182379174896,0.050297365789367776,0.07727989890675346,0.013746891728157528
HALLMARK_G2M_CHECKPOINT,-0.007068390180530742,-0.03900708201364214,0.0425491408928631,-0.03799783698753059,0.058047607094390705
HALLMARK_GLYCOLYSIS,0.0420530029900073,-0.07636353476950994,-0.016779542096617486,0.037307624997587795,0.07023958386741748
HALLMARK_HEDGEHOG_SIGNALING,0.07566060126864337,0.014322302382918732,-0.07721952781503906,-0.06412618090003806,0.060394897793783944
HALLMARK_HEME_METABOLISM,0.026717417997334916,-0.007063437797251497,0.04657106822626386,-0.048989857001627425,0.06931039999600942
HALLMARK_HYPOXIA,0.05947036892428433,-0.026162827198479153,-0.010993005977642849,0.06622488513680214,0.04075098042707474
HALLMARK_IL2_STAT5_SIGNALING,0.04795611497098216,0.003767556666402447,0.0017177618035529095,-0.022403116047060048,0.022763261865977207
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.0014501242983703747,-0.014031518820657632,0.12298243744211747,-0.032827328232787036,-0.0012983126211540787
HALLMARK_INFLAMMATORY_RESPONSE,0.029330021617230737,-0.0311684173142465,0.05877794951968689,-0.06477453320224556,0.025796683494987743
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.02201759988227037,0.0035065614157330297,0.0900122484676837,-0.034158881349287594,0.021260091868093182
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.029230541548346176,0.042316408424152616,0.03132067871476874,-0.014582912308816084,0.055475074901035926
HALLMARK_KRAS_SIGNALING_DN,-0.043134063897664575,-0.01903236297327786,-0.0022868123710778287,-0.03200877386841982,0.010030404933900876
HALLMARK_KRAS_SIGNALING_UP,0.01585089642152017,-0.030174421629250076,0.01767822893680835,-0.055701463951605766,0.01845581575886232
HALLMARK_MITOTIC_SPINDLE,0.04475758665229215,-0.0025033804256569276,0.048986915227514055,-0.0224501127601986,0.01461200541199024
HALLMARK_MTORC1_SIGNALING,0.04927242290930607,-0.05534944979992668,-0.0018142271861695109,0.0716109541599646,-0.0015401907105844091
HALLMARK_MYC_TARGETS_V1,0.06821217835098095,0.002057567722983896,0.07112903036278674,0.03802577957800377,0.04886317089618642
HALLMARK_MYC_TARGETS_V2,-0.04680693914985815,-0.012335979856453353,0.01892948792752432,-0.023553192351762044,0.024853504302030687
HALLMARK_MYOGENESIS,-0.0006212257570788107,0.0058118657487250865,0.06003135385777085,-0.008534938347925129,0.00864122348556323
