,UKF259,ZH1007nec,ZH8812bulk
HALLMARK_ADIPOGENESIS,-0.06645829400516833,0.019970857199213814,0.029134934859195834
HALLMARK_ALLOGRAFT_REJECTION,0.019214186802952518,0.03549390961285536,0.011546560693127355
HALLMARK_ANDROGEN_RESPONSE,0.02710025125299435,0.05003680256335161,0.07536624465148531
HALLMARK_ANGIOGENESIS,0.033637617253840194,-0.0885819395174379,0.030516346461559003
HALLMARK_APICAL_JUNCTION,-0.02007512094533124,0.030380265403804868,-0.0007932874971013792
HALLMARK_APICAL_SURFACE,-0.06753801195831691,0.08226050213251888,-0.024014680423252267
HALLMARK_APOPTOSIS,-0.008869934367634669,0.018550585598977085,0.025959180015150272
HALLMARK_BILE_ACID_METABOLISM,-0.049935617566600664,0.10229864496713545,0.05377412355535646
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.011205347723913557,0.12126854823778663,0.031103149700511683
HALLMARK_COAGULATION,-0.04589829276446378,0.012410595144194129,-0.0076354621420479905
HALLMARK_COMPLEMENT,-0.024525406413936565,-0.015823530836882916,0.009970338072433546
HALLMARK_DNA_REPAIR,0.015388811188624594,0.09298431047872395,0.002097130052103778
HALLMARK_E2F_TARGETS,-0.03778913619089115,0.03967451032393186,-0.013456077442549362
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.042770048692146394,-0.0957340020510143,-0.017230409338942498
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.009234514314938973,0.06894824743314933,0.005390224088243483
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.013476645842065487,0.0880376628085873,0.05160664228625615
HALLMARK_FATTY_ACID_METABOLISM,0.039315522552381035,0.05765068486163152,0.0026891631170519134
HALLMARK_G2M_CHECKPOINT,0.006444503144762654,0.01340855325994239,0.03896627689598996
HALLMARK_GLYCOLYSIS,0.04135530630862101,0.07547618763719721,-0.00682422561393401
HALLMARK_HEDGEHOG_SIGNALING,0.025483247243027484,0.0163373527855191,-0.031386810769071495
HALLMARK_HEME_METABOLISM,-0.0012641740065559915,0.07174604823475267,0.05704298941683646
HALLMARK_HYPOXIA,0.05766116087354493,-0.012738884963401961,0.027936396191592914
HALLMARK_IL2_STAT5_SIGNALING,0.0476527335412874,0.032665750173373885,0.020869590462783895
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.01938934840504645,-0.09964667777007286,0.021240820944694497
HALLMARK_INFLAMMATORY_RESPONSE,0.03813950564332066,0.054233728051207956,0.016996424912434374
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.049452592981923435,0.07227268649489413,-0.06934355692040577
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.03690913187512083,0.013376416358842893,0.05468280246961394
HALLMARK_KRAS_SIGNALING_DN,-0.0618946786656647,0.13136937170210924,0.07457932346179763
HALLMARK_KRAS_SIGNALING_UP,0.07343616511352724,-0.049105825695607834,0.04600308487928147
HALLMARK_MITOTIC_SPINDLE,-0.010581904806050885,0.006982326508078316,0.02613766458950793
HALLMARK_MTORC1_SIGNALING,0.06654418421619446,-0.0867147951757907,0.0022420364616085723
HALLMARK_MYC_TARGETS_V1,0.043555058396945116,0.08799110755704434,-0.03511512690160976
HALLMARK_MYC_TARGETS_V2,0.015687439698082804,-0.040986548173506464,0.0434980820387733
HALLMARK_MYOGENESIS,-0.09145030832325501,0.011404386527914341,0.017535083580155833
HALLMARK_NOTCH_SIGNALING,-0.03791223600283736,-0.02201824694179343,0.013163934669009747
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.016776687679525754,0.10494439625311798,0.026563623859479926
HALLMARK_P53_PATHWAY,0.030361881035251725,0.055597303493423185,0.016215719169795133
HALLMARK_PANCREAS_BETA_CELLS,-0.018134033104652173,0.0804547639433714,-0.0501914211998134
HALLMARK_PEROXISOME,0.00819010111325763,-0.07555495989178655,-0.002859564928284543
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03798306952069231,0.0469645724916414,0.013243974473908115
HALLMARK_PROTEIN_SECRETION,0.02741877301001973,0.03989450231092004,0.03492617597035608
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.08110221439336537,0.025643484834567232,-0.03284400456158032
HALLMARK_SPERMATOGENESIS,-0.03258139629796336,0.0651316139484335,-0.045673143203114455
HALLMARK_TGF_BETA_SIGNALING,-0.030640434194691278,0.04015574680056585,0.0010672767400221603
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.019919129962028742,-0.007334598850190408,0.04702750051330884
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.038098836095822375,0.06032599376602311,0.014552708257197285
HALLMARK_UV_RESPONSE_DN,-0.08221945050992126,-0.012077322983888621,0.039454782873396044
HALLMARK_UV_RESPONSE_UP,0.017529275199043643,0.025906315342761825,0.03615876214617042
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.006321990107382344,0.0784228659173238,0.033624586263474796
HALLMARK_XENOBIOTIC_METABOLISM,-0.0163226831438532,0.07403398412389707,0.03353121375474059
