,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.0706791967914725,0.029847940390948763,0.04857837442721252,0.1318206344760558,0.015307225361326258,0.2640744658989388,0.09716710324649061,0.059784001888472146,0.07241944691199748,0.06407992990272497,0.01737347943318535,0.04707345502277948,0.2745209570506991,0.03038309635410636,0.15780204782906626,0.0022256617077395235,0.01325288418094392,0.26097123029901964,0.1293139959843545
HALLMARK_ALLOGRAFT_REJECTION,-0.052123923439090836,-0.02506544400207152,0.0842104505781206,0.08123160514585473,-0.019543009895952104,0.3436950574121073,0.08369667856456559,-0.009463058707976557,-0.07202702078609796,0.008537348871636352,0.008527256148488168,-0.037213192166097475,0.14917782449469147,-0.015523549220617388,0.13205853287329208,-0.038117385986536446,-0.03512206558255495,0.061191147722245265,0.031947268890127264
HALLMARK_ANDROGEN_RESPONSE,0.09551228535318128,-0.0030676096581155454,0.03377697234621649,0.006642346745630551,0.002992160572113216,0.2780779243252059,0.12016187919136345,0.006059014879525992,0.02323325573344112,0.012708267275019747,0.06120943727732539,-0.049451279226440784,0.1573089437854506,0.06538946747675813,0.1274548220277602,-0.038326344633156,0.018134508425670815,-0.05813713285327898,0.01002267356968511
HALLMARK_ANGIOGENESIS,-0.10877452137026306,-0.05481631991040173,-0.0291460929827064,-0.041205905321404876,-0.038986636779319364,0.34319748496090174,-0.04393079413872422,0.08453282579254885,-0.09464631935896559,0.08006903493084258,0.04147432967601793,-0.0133486685636854,0.053727490487536146,-0.012055565992442053,-0.12053396209280734,-0.017967010827589298,0.05049363867594197,-0.4369621692008234,-0.12526650571220618
HALLMARK_APICAL_JUNCTION,0.10605960694169976,0.02801931881314466,0.01755127106889832,0.07933352464474704,0.004167067551744801,0.34985674173214204,0.033191165503798165,0.0318546618203423,0.045296752482940905,0.035801706405750644,0.051726136310399295,0.041917833360635495,0.2730390564661202,0.045301546700126746,0.1375381754583224,-0.010790867783851429,0.01105291989449618,0.06927278203949849,0.03904026452940196
HALLMARK_APICAL_SURFACE,0.1431203721473857,0.02714344136496284,0.05796787347409988,0.0820467283795747,-0.0010631792665776226,-0.0823513281761359,0.06665506433980718,-0.08104933811154133,0.09136833379516351,0.09517077708223814,-0.04996835914190738,-0.0028749042640499986,0.19653283950534461,0.05908448384637582,0.13456166309907397,0.00712081120986726,0.02868296829981981,-0.02451409334860938,-0.03648316857428003
HALLMARK_APOPTOSIS,-0.0030936401467264825,-0.008393557564681799,0.012098485651127661,-0.0423601556774886,0.010740384335982307,0.0973947993237387,-0.015417596570398012,0.017210157239426722,0.016397271833321337,-0.05004052335104589,0.10963167817810111,-0.033037492742585835,0.1973241531988069,-0.022399206316317945,-0.1117553663991494,0.013475744103697488,0.00390245519231902,0.011731502259015411,-0.013998829505021562
HALLMARK_BILE_ACID_METABOLISM,0.11578678092570491,0.053529847733628,0.018524203357819298,0.08033335488726813,-0.023371525799574546,0.3101781789877425,0.021311737255992162,-0.01665643165325556,0.011315481870933876,0.022461871532487816,0.07700240862747094,-0.012909972718767718,0.16471029174226437,0.043529006574905715,0.1637966531022747,-0.014887901160859574,-0.0032562370116223523,0.42893928272524073,0.20359376881482252
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06321358853219321,0.09670287037468145,-0.011075966815146937,0.052602918650328234,0.012166408709338428,0.19378634466300287,-0.04461544229034228,-0.01619469733971343,-0.07591883928336576,0.005640929845863435,-0.03849121376710877,0.03170484477116283,0.16196360893145353,0.028923109862597888,0.172949360606715,0.04386462381889907,-0.06673591514079248,0.2598910298564469,0.15868333924135397
HALLMARK_COAGULATION,-0.11223773469912444,-0.022679183923053407,0.025665202413403487,0.12975683217958067,-0.0010652219688056552,0.2886119806433985,0.07618712291180346,0.06640812878805966,-0.0723583515332418,-0.004972641096483274,0.045644742704208915,0.12201417839812578,0.2970505476182646,0.034426453740479694,0.08154001818068593,-0.004339356301988934,0.016228705940281866,-0.07474823656555175,0.034816270386373145
