,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.052362096794382154,0.1095050920235186,0.09642879284910769,0.09416254595725566,0.13730902756392577,0.09875614215433558,0.21911694154698,0.13879842696395903,-0.2581919186372945,0.20695658666013741,-0.04406478937824557,0.32363350627253384,0.1949500002797674,0.08500894623510073,-0.0009962839428546008,-0.05033487448134924,0.008623166345400168,-0.026715711169867953,-0.029467481022534315,0.2543259663939688
HALLMARK_ALLOGRAFT_REJECTION,-0.10449119461921376,0.10176184085875672,-0.08981792860918023,0.025456142060404693,0.15135171529642077,0.05245789365105415,0.12289531063029453,-0.40852858635235406,-0.6233697748303613,0.1270220125248717,-0.15073788319190068,-0.6381379140625966,-0.18190783970917562,0.11024242657010055,-0.03071794237427525,-0.05486661667272284,-0.11277770702241083,-0.012674577391767767,0.009772035489724806,-0.04278153787971311
HALLMARK_ANDROGEN_RESPONSE,0.04698535497126706,0.0029860356006733407,0.07201590172807294,0.04128273306971591,0.05351151886847813,0.052100003398456135,0.300373384760876,-0.16822436762425882,-0.5886191705042723,0.04217921288109391,-0.07325779850487224,-0.26959332604994596,-0.17508407063783998,0.034405673136571384,-0.0006510845267264374,-0.003422173891187403,-0.14367024176315502,-0.0073114009979868885,-0.12550541710423688,0.01464739752135047
HALLMARK_ANGIOGENESIS,-0.04586638398762107,-0.25110473168997144,0.04168433958238862,0.022680510067846073,0.08933391144132759,-0.026729526569641403,-0.3383759449683772,-0.41138728394650403,-0.669155599421457,-0.4678011172969997,-0.17295135258743796,-0.6182404423150207,-0.5677844404343174,0.03841405343940091,0.06369367646378496,-0.07658787730273446,-0.24010173034776636,-0.0889403282845793,-0.3040030752300256,-0.35678362921834894
HALLMARK_APICAL_JUNCTION,0.07160114389698916,-0.010493035604741421,0.02332510037346086,0.14542597113684436,0.14375117677160326,0.10612853019914292,0.04836941761940538,-0.27050677089165864,-0.5199643608273894,-0.22426413027760597,0.006022660578018032,0.09402354449589775,-0.2963921725422019,0.09646248814724732,-0.006858451859040588,-0.01943265632076697,-0.20410370593476748,-0.01819214503358577,-0.06899420420987379,0.2795626687164126
HALLMARK_APICAL_SURFACE,0.05525896439877039,0.19868775230556066,0.10247358446821059,0.0638347584789291,0.0783004831659816,0.092110698447736,0.08688400070956513,0.28052484526289784,0.4209136677826558,0.22022663462000108,0.149775535214263,0.3768410993024003,-0.13805720194923232,0.13275289667490908,-0.07221472196112637,0.020537411137586645,-0.09128297094486193,0.0015162513750072773,0.2305266824837378,0.22723228704385526
HALLMARK_APOPTOSIS,0.02633759718823559,0.033759644560715035,-0.06221225083573128,0.003925672635058478,-0.10684518488296872,0.05643704330545676,-0.053196779973019276,0.09876993314105414,-0.09019500686976195,-0.31441881402883864,-0.061112130472439026,-0.13148836175005343,0.339358548824423,-0.04621536866235992,0.048501460848887165,0.007327642790616783,0.040649013465870604,-0.042748079575600395,0.15235295192922563,0.1740682305712668
HALLMARK_BILE_ACID_METABOLISM,0.07305676144602437,-0.04377992134005262,0.11582507870227413,0.008679260460291995,0.1264695176115929,-0.0010411607469730559,0.044529776937090905,-0.1597456693393141,-0.6647982346993965,-0.22453519067630795,-0.047219424885563674,-0.09222100394379631,-0.1771841257617608,0.13261723531875994,0.04710969619640398,-0.058794148808634546,0.06514786613268343,-0.005808956074623803,-0.1735209243134494,0.025843660420967474
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07193009162957666,-0.11235037049717886,0.14283189962138512,0.054782977925911296,0.12125581661984787,0.049366196702942435,0.0763163721135823,-0.23196882968282906,-0.4903148846908787,-0.4116418815737322,-0.10259082065571798,-0.4705483854601373,-0.4233154952611402,0.08735427490934274,-0.005278979646998238,-0.00438217340356377,0.11629087757963866,-0.03574983369054264,-0.1627289971960655,0.042628107140566175
HALLMARK_COAGULATION,-0.11874950764996259,-0.04628579019163859,-0.021596395506575692,-0.0047465296107904046,0.057778298214650026,0.07079734480720357,0.03513516866483299,-0.37725009594518033,-0.6770851479360073,-0.10048043643918822,-0.2621124622632232,-0.6753899120302013,-0.269035753948608,-0.004461505402792884,-0.0006352162858118532,-0.045375324610601044,0.06463418720216574,-0.11820044798728295,0.006837620197299217,-0.13282561568930631
