,UKF243,UKF255,UKF269,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.11196607309241592,-0.014523882263241332,0.14362545791213696,0.06109354359023811,0.1566673490004969,0.04250642075113603,0.12677849541048097,0.08902415981507862,0.1028893990031547,0.05213851713239999,0.13612053716550504,0.054742055719762706
HALLMARK_ALLOGRAFT_REJECTION,0.0056287891859513155,-0.08193433024329201,0.1806196816544474,0.06457734091395996,0.08692181220189152,0.016185499972572598,9.904477511900882e-05,0.0724319906707499,0.031341127132656514,0.04824482291075642,0.19117308420266305,-0.01094651061195577
HALLMARK_ANDROGEN_RESPONSE,0.09534576598905846,0.03763713085551971,0.13449656796204934,0.10738045506945638,0.06782479835413441,0.07210071034840582,0.17522229765662017,0.08114823642474617,0.10984939590221005,0.05420523575717164,0.1563539177114719,0.05063416907617678
HALLMARK_ANGIOGENESIS,0.10907719510610862,-0.0919973759319221,0.17327103691111134,0.08169705635761765,0.035784058936519626,-0.009398840345525171,0.02086498258244161,0.0011496949826569824,-0.011074430465900849,0.03282235855167979,0.002700278210548048,0.05927688189589156
HALLMARK_APICAL_JUNCTION,0.10817750928739506,-0.04309911598305627,0.18220307597237212,0.07663954881499346,0.22445142774423274,0.05161354842662843,0.16139902085273075,0.06738129092866686,0.12653085064426603,0.0058698887565993155,0.20481824122267242,0.09315316770796853
HALLMARK_APICAL_SURFACE,0.09312047157905441,-0.04977723189859227,-0.05829239601902105,0.1136348709369273,0.15535563036759809,0.005562987561639278,0.01415208603971488,0.045892773993750684,0.1165744939842751,-0.013792810611330064,0.18367265742641992,0.04043955186820832
HALLMARK_APOPTOSIS,0.003417395847084695,0.024256984084407202,0.08259791249343446,-0.06741986076550703,-0.05837211134059621,-0.027200236831696832,-0.021449587958266583,-0.03200672172267862,0.01107359034445045,0.05885511329709482,0.0669223693230932,0.017123225548430338
HALLMARK_BILE_ACID_METABOLISM,0.15019927391554805,-0.07625165462410768,0.14690321807715712,0.00409729043524208,0.08400497593247988,0.038631089723877875,0.0028440216426690794,0.04216924799854355,0.09943430177490328,-0.03018699331154913,0.06404284600858981,0.07667821131893963
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.17357021400145803,-0.02795050486287553,0.11727420415448161,0.05871527976405408,0.043857395045797797,-0.008431307898022572,0.016105872794486286,0.05964815608346831,0.07670858788634527,-0.006424454464287667,0.0704276587369693,0.010305341044130549
HALLMARK_COAGULATION,0.09576393194954291,-0.010368702915625775,0.14704766587037837,0.16450766596892705,0.1190070058530112,0.08308585984154697,0.0777575969267744,0.06801173024165899,0.09929848249853046,0.12224298586131144,0.18126037248713778,0.051783170237176504
HALLMARK_COMPLEMENT,0.018301674412413402,0.027889632280274503,0.15860179338195815,0.03511713501451528,0.07623383086272047,-0.09761064739400545,0.020780516154525752,0.015540118996194542,0.07564233625230593,0.054752047722273794,0.1246551880365493,0.05740967244770622
HALLMARK_DNA_REPAIR,0.11290854195917181,0.007031543285043895,0.1822487116782543,0.07898342283936498,0.16009169026933381,0.0038495806395725763,0.11307040423647037,0.07717741002831657,0.1038728159513738,-0.04449436775626055,0.1297923283149646,0.017902404318617955
HALLMARK_E2F_TARGETS,0.14167233816271485,-0.09751582633698423,0.1607548151965779,0.1417149494077668,0.09764737351809576,0.01493832854674675,0.10397468366987805,0.05100704326253775,0.07047796251431288,-0.07655484415983545,0.07709145084836594,0.028681388740589193
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0722374200884825,0.1296852571708861,0.19727155724078593,0.0766373321928502,0.17407910753100242,0.13513411232942907,0.10856451169254727,0.05391762735548865,0.056896095039180784,0.09832665020479206,0.16360118977741417,0.0856018329983842
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.047727351652993015,-0.019356538741041346,0.13941733832111403,0.024282960314196245,0.04481343199898174,0.023293408475925263,0.05933862131939622,-0.020696688010986345,0.10489920049218707,0.004578388375229636,0.08326229600980951,0.0505951831558467
HALLMARK_ESTROGEN_RESPONSE_LATE,0.11148995960623453,-0.032432355786686934,-0.07901674100980186,0.06761323071233785,0.03543379591337445,-0.04633676533951037,0.015773847523689877,0.08867005855057904,0.08006940565408198,-0.009034032312454424,0.0109800055785807,0.09239824728096951
HALLMARK_FATTY_ACID_METABOLISM,0.0796778082393218,0.04603106240949355,0.07959951983088677,-0.007490640557852601,0.017271064706396576,-0.08337656637060394,0.1090713254300187,-0.051786392562319206,0.016924335787149147,-0.051942212587979986,0.05564107521722045,0.0023570728351259406
HALLMARK_G2M_CHECKPOINT,0.05672458058335162,0.06355315997548758,0.19237160457479255,0.10163249061572106,0.02711708775040045,0.04895048084930713,0.0746042442978208,0.010049943709406976,0.05517494295077843,-0.007903458422059176,0.08738689790088768,0.056016516725884986
HALLMARK_GLYCOLYSIS,0.08401113781685345,0.03891390855086029,0.15393903362708386,0.09957428103492168,0.044200720063570446,-0.03331938160763395,0.01879634393726953,0.024193297913446925,0.11117896867177127,-0.06395883910448669,0.06410995369881138,0.03859015042169637
HALLMARK_HEDGEHOG_SIGNALING,0.0785789865170331,-0.06222984007654887,-0.05179847077611923,0.06569530553083416,0.06657958044960732,0.02149599730899819,0.03569076726866211,0.011328004493448174,0.09219829060102112,-0.08147220230983998,0.12836424163397364,0.04528107983830886
HALLMARK_HEME_METABOLISM,0.14238237262535383,-0.005910581081640848,0.17468938433945072,0.07274776040416368,0.07778910217120075,-0.05055234254895571,0.10020435293572223,0.06284543025607892,0.11350291434677812,0.013798987104184006,0.09607797977748676,0.057306458551643784
HALLMARK_HYPOXIA,-0.10656706911628915,0.12137827696704565,-0.04048638811173622,-0.043434457606447756,0.12436484597129979,-0.012789416061293109,-0.055499676782535035,-0.07145460304856274,-0.039656591235184745,-0.021600881756898886,0.0168106306886137,0.042020576948592375
HALLMARK_IL2_STAT5_SIGNALING,0.03291972334915358,-0.06897323587976137,0.14798511147296914,0.011898243505745714,0.08572186664176318,-0.023000092801625967,0.0879359228504456,0.07182356210653287,0.08599187189973088,-0.03424907497107133,0.15636193254601238,0.06546414222729645
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.056267583769570785,0.019158429050397704,0.15774493254461416,0.053506778679377545,0.10767195192088708,0.0005550487539007802,0.10405696562120988,0.04406051981917496,0.05705743166170429,0.007423619729124481,0.09585876437797311,0.043639390631012194
HALLMARK_INFLAMMATORY_RESPONSE,0.06357228350024756,0.006094161268052278,0.09175439754533257,-0.04291050794013661,-0.05310953864217419,-0.08333487120643755,0.027670491830345485,-0.0097756855982725,0.03709995985084464,-0.02655040575662598,0.029583351073221274,0.017644300718606887
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.16843171653038058,-0.09159369599204323,0.1383029969765943,0.0736391362429913,0.07737871862217424,-0.006793088697350381,0.09821590278515563,0.12320910477533652,0.09786473144614768,0.04480223600430291,0.1475850562957123,0.027797961771211636
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.05289315094296677,0.10814819760625119,0.19025653479180096,-0.044131646603894605,0.08236839290100413,0.01702093804721925,0.05578095848268156,0.05264736057174706,0.08626298188501669,0.1308477262740798,0.08512036379704736,-0.045199740891271656
HALLMARK_KRAS_SIGNALING_DN,0.13659183501016828,0.08019734095547053,-0.04773337627808224,-0.04251149075793046,0.07753381969786845,-0.03463234442133461,0.11739346822629108,0.0250249192826934,0.12960612058506493,-0.013490054533151583,0.06437818383423329,0.04832779676854235
HALLMARK_KRAS_SIGNALING_UP,0.019264642139896298,0.0031159846008761306,0.050850968814183,0.08832419760315957,0.07587618359189702,-0.04952462922851111,0.08084647715654657,0.05720941953883322,0.06011527713983823,-0.0068306849639251195,0.18358856785996427,0.06983776045645872
HALLMARK_MITOTIC_SPINDLE,0.08053941548953124,-0.0544539135842713,0.162384355279368,0.14620571911670763,0.08248229093713523,0.03681451071870009,0.06752811784309384,0.027886780881463666,0.11522399338114134,-0.04460169340267551,0.1535861926823793,0.09397907561891082
HALLMARK_MTORC1_SIGNALING,0.04502985275816837,0.0667330903250038,0.16308721655821082,0.07817299316105926,0.0971651608950707,0.0008666625513700242,0.09899008735452665,-0.03126567524567132,0.03913940623924051,0.008414921185845003,0.0969205018322289,0.001743562444142222
HALLMARK_MYC_TARGETS_V1,0.07513222996635752,-0.04677660718056489,0.18021789088781195,0.1280600365003534,0.1342710054784102,-0.0180932114756257,0.10782253298281441,0.10137147196901179,0.08498612297633351,-0.05323826946857617,0.1318904592371517,0.01295254433833767
HALLMARK_MYC_TARGETS_V2,0.02582464831575845,-0.05017787185997031,0.09797562703942604,0.00911427549935536,0.12554214473441194,-0.022616446131584617,-0.014369729689375228,0.05887298818029728,0.06365490111437583,-0.06634903925361366,0.11243011406542755,0.04879134444846467
HALLMARK_MYOGENESIS,0.07135066348973933,-0.09524525444718762,-0.05458696141560755,0.20955399245049053,0.12652169440718153,0.09997055957934894,0.12824484048748794,0.0857702246438402,0.0892038388396967,0.04506495708165562,0.17188075521931065,0.05735323828331231
HALLMARK_NOTCH_SIGNALING,0.11335096460489581,-0.08180792554772402,0.1633580833812366,0.06980178404057187,0.1591892608293308,0.06140766574974565,0.08334070948619772,0.08882474870327105,0.09670103002115872,-0.016796844084608742,0.16631620530316363,0.060694416816973365
