,UKF296,UKF304,UKF334,ZH8812bulk,ZH916bulk
HALLMARK_ADIPOGENESIS,0.011652155601838776,0.09087227112010836,0.07402628456701368,0.03989820248310085,0.05435119749608664
HALLMARK_ALLOGRAFT_REJECTION,-0.03505708734149347,-0.13952932371169216,-0.04183279302868277,0.03513221923732533,-0.01599978813723192
HALLMARK_ANDROGEN_RESPONSE,0.0040897076333227065,-0.07012687655529891,-0.006364947443383031,0.03900206045706338,0.004186235441777863
HALLMARK_ANGIOGENESIS,-0.1541276355885925,-0.14470388461962944,-0.07764721284349169,0.04593492808603963,-0.06935075259534258
HALLMARK_APICAL_JUNCTION,0.029804027833052176,0.07753323683240503,-0.012192798707461584,0.04958675131019033,0.05154629085567907
HALLMARK_APICAL_SURFACE,0.05571180476538992,0.05732107639918642,0.03485983811171799,-0.032967417503319725,0.07696995562790751
HALLMARK_APOPTOSIS,-0.009574763763522454,0.047854489504359374,0.02556143654193152,0.05978718342198877,0.04692003247356928
HALLMARK_BILE_ACID_METABOLISM,-0.08943694318053118,-0.036411649230813546,0.001246845944675349,0.05541210794948169,0.015851784406889564
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.08363348062305834,-0.12317803160511263,-0.008521400044137872,0.04067196146564608,0.011364485223242652
HALLMARK_COAGULATION,-0.09410293081887551,-0.16597854942402407,-0.034804772720435424,0.08748910822084335,0.031014408087598498
HALLMARK_COMPLEMENT,0.053240778804677626,-0.08547576664693261,0.01927285730371016,0.0623658319648952,0.05676046629480767
HALLMARK_DNA_REPAIR,-0.043651721515402565,0.07167096567027657,-0.027431042285066442,0.0415991763187299,-0.0075331900403002175
HALLMARK_E2F_TARGETS,0.014062734145109293,0.09743573539622312,0.009455662714466878,0.039639926579626956,0.026138871389312476
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.0648808278366115,-0.11764823970019932,-0.06633441293317426,0.08033487441384167,-0.0024486172904279084
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.044793236528273356,0.09950200788708194,0.07393819663010552,0.05789391081360782,0.000981351383169777
HALLMARK_ESTROGEN_RESPONSE_LATE,0.018534894317794738,-0.007821577964693908,-0.0021114468105835112,-0.004724992922980637,0.11685034900326262
HALLMARK_FATTY_ACID_METABOLISM,0.08799202403601195,0.00417553195251353,0.04834529556197396,0.03642719107543565,-0.05331096952689716
HALLMARK_G2M_CHECKPOINT,-0.007151301323865349,0.041259598567099154,-0.061265525743635856,0.03448767917075011,-0.03246940007605063
HALLMARK_GLYCOLYSIS,0.030506296956412576,0.16884136726384966,0.016980617655473523,0.06501506637179034,-0.0018879884124078255
HALLMARK_HEDGEHOG_SIGNALING,0.08625156314825354,0.1795296706906144,0.07922401194786373,0.0665584663714268,0.16337815571149766
HALLMARK_HEME_METABOLISM,-0.026578269539768773,0.10347107671064391,0.04007233648293581,0.031032100791510482,0.04623901688517198
HALLMARK_HYPOXIA,0.04433432332953118,0.016478911923012575,-0.045194235859862625,0.04065863848969452,-0.09056406692158993
HALLMARK_IL2_STAT5_SIGNALING,0.040254027991354316,-0.05069815374298747,0.06694966261685528,0.05984518370734858,-0.04050139408207976
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.060379392936890215,-0.13491927041769916,-0.059924982333338386,-0.009099674784754666,-0.013433212500486414
HALLMARK_INFLAMMATORY_RESPONSE,0.01715410355329671,0.07998710481072421,0.019310772403641763,0.04534503264876462,-0.07056813309540959
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.06545688846048225,-0.14549249280629153,0.012292800716805686,0.06438223248771258,0.014575979828457498
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.03873695143310726,-0.14017492230247047,-0.07564688279253051,0.06557129065293944,-0.09920932684511677
HALLMARK_KRAS_SIGNALING_DN,0.007698822358499102,0.14162496276524872,0.08655400694434774,0.07067175582955577,0.06522405142151723
HALLMARK_KRAS_SIGNALING_UP,0.09052833592873138,0.16663401085334942,0.06029541654884934,0.024388031336269635,0.06002094134037793
HALLMARK_MITOTIC_SPINDLE,-0.012850658560156904,0.06720894248522814,0.04721930976267308,0.045912791219116365,0.04873742407064185
HALLMARK_MTORC1_SIGNALING,0.010651532859526677,0.11924814841742634,-0.04162467940359775,0.08050285651339552,-0.06735228205004147
HALLMARK_MYC_TARGETS_V1,-0.024268347392855827,0.0932001135918706,-0.04228465818901092,0.005313889386179991,-0.03334467635739829
HALLMARK_MYC_TARGETS_V2,-0.07252746015762139,0.0074078107864835605,-0.037996290420991084,0.007879728141812127,-0.0010841605601802228
HALLMARK_MYOGENESIS,-0.04731281269786119,0.04065734644836331,0.08274059464569003,0.07332593777389292,0.10898769685250717
HALLMARK_NOTCH_SIGNALING,-0.016105306081386515,0.11128846257819305,-0.034660229362228664,0.06949455830167099,0.07640479324152148
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.03851566599056815,0.15095160364003224,0.04924699354016606,0.02440389534353582,0.043498214558968025
HALLMARK_P53_PATHWAY,-0.008729356349599662,0.038813523950585946,-0.03245422537551548,0.002067261008424543,-0.037669511240000564
HALLMARK_PANCREAS_BETA_CELLS,-0.006519967197146924,0.17752802401949688,-0.001253099981777469,0.011822544293216058,0.14154174677664552
HALLMARK_PEROXISOME,-0.026892894806340637,0.0051375854232035174,0.055668659917646926,0.07802742615721331,-0.03600544947268353
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.009295928738695449,0.1550969750010078,0.048368625228467264,0.052996107831575566,0.07566383584722183
HALLMARK_PROTEIN_SECRETION,0.010376370359542544,0.14612204513708182,0.03286624630262754,0.017462350839982294,0.047689143713685204
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.0016612247404053846,-0.15648064215537666,0.04433540482628797,0.02866098226200065,-0.0020140160101318853
HALLMARK_SPERMATOGENESIS,-0.0078106524275118674,0.15137819719750048,0.04901362660515323,0.015032399961917462,0.06771057817309818
HALLMARK_TGF_BETA_SIGNALING,-0.06551320402379654,0.01208444683743833,-0.02881589647052723,0.03123116568293935,0.06397999826528608
