,MGH258,UKF259,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.016471008356366498,-0.013914303119131105,0.00397566930736988,0.011307326133557904,0.06151184619614582,0.06007030424089276,0.031744304668855534,0.06398556362091391,0.050928112948249886
HALLMARK_ALLOGRAFT_REJECTION,0.1075108832958699,-0.04660999629814269,-0.12091258996845557,-0.10249654676227851,0.06379929082694757,0.042527755616979156,0.05550778211680437,0.019129058557922306,0.06850022828995223
HALLMARK_ANDROGEN_RESPONSE,0.0842406983594386,0.04869412372449235,0.05586362083952436,0.03807405007321867,0.08063393087237604,0.06628396368725477,0.046636579833207716,0.08756197967439594,0.05306044482410701
HALLMARK_ANGIOGENESIS,0.13193530227636624,0.0754839161631882,0.13282908429253149,0.012764163316122519,0.013622245761940743,-0.03626516700939753,-0.02824982429650975,0.008349310357619688,-0.03174268928247672
HALLMARK_APICAL_JUNCTION,0.06976626132569984,0.021002992563081753,-0.041075040920229136,0.05828399842974095,0.0477120961626233,0.06922537055373022,0.00484862190393585,0.05365551808158959,0.018707380429718153
HALLMARK_APICAL_SURFACE,0.021619471261905922,-0.01786349065572847,-0.011284913816741075,-0.01404208447816939,0.06984370753956903,0.08444768696407838,0.04691841936109088,0.035033270259053506,0.038897186052569886
HALLMARK_APOPTOSIS,-0.040869291644574784,0.04244428135479858,0.006719202272085947,0.035486434905526366,-0.013712361579365659,-0.0138082004803448,-0.02576750605657028,0.03787897574501741,-0.04975644106207631
HALLMARK_BILE_ACID_METABOLISM,-0.003022279633087673,-0.03342138678147253,-0.0921853111636456,-0.012414498194028666,0.05324642591196468,0.04547778543994912,0.03518163209981831,0.09260613359974301,-0.0010334489971949021
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.056609468605478545,-0.022792862014960842,0.03067760858696369,-0.035504797869875086,0.0713764623521694,0.06018103397560583,0.064350329134294,0.06835287110727614,0.03403332080590824
HALLMARK_COAGULATION,0.09209165736536827,0.010180079100895014,-0.05032425453878265,0.05737304667945902,0.07097009300657835,0.06297699091762413,-0.009793483652870586,0.055577998674133995,0.044506135095653085
HALLMARK_COMPLEMENT,0.08075953794074761,-0.02340142558494229,0.014235985206642808,-0.06477996323526616,0.09728500886504103,0.037645886962924126,0.046600065453990785,0.0733969132910839,0.043227194551336376
HALLMARK_DNA_REPAIR,0.03511398116627592,0.05719292026974401,-0.0005066789626942304,0.010495347862363462,0.06207100624487537,0.06302910530851705,0.053115162243202126,0.0839164759730009,0.02919877770820607
HALLMARK_E2F_TARGETS,0.015848825676625107,-0.021763886807413785,-0.005465235876787568,-0.04322733811558262,0.0935272508668445,0.07387332353293288,0.03411176545812041,0.03564402157753656,0.0007003106576487413
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0040245911910224775,0.0796135489319702,0.027742556097338795,0.09687817285142022,0.010771797095378264,0.0028578820775659996,-0.016653780239081043,0.027427968825415757,-0.04087347430363419
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03614667475836145,-0.018187517806640723,0.029853093997893657,0.1309755005472097,0.019650309966979234,0.09512123737957527,0.04242321678333131,0.12023367165039187,0.06307563073244976
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06995524078011528,0.023393774181828732,0.015817689126101472,-0.027968269285679352,0.05834059969286213,0.0462547397705305,-0.012096764117028485,0.049771058590303466,0.036590467304017424
HALLMARK_FATTY_ACID_METABOLISM,0.06755084329724914,0.04113246353795101,0.00998646534394366,0.1103847948015735,-0.021583189591582595,0.015731036737246205,0.007166301500690958,0.037363643553284434,0.005252565062805329
HALLMARK_G2M_CHECKPOINT,0.03293028262187818,0.045458943308249844,-0.033597425917256084,-0.054885299823022184,0.05889627369667273,0.05755682438031007,0.0407411331099131,0.04935940508743455,-0.008441530104578664
HALLMARK_GLYCOLYSIS,0.004570280603428243,0.004867889017387859,0.045241522474094666,0.11023248428396594,0.014542234803832437,0.06709007147005998,0.07968152686487097,0.07971594738995617,0.07758846238551273
HALLMARK_HEDGEHOG_SIGNALING,0.00986479894967053,-0.018499706005724446,0.03878558069677312,-0.035333645463659885,0.07816221997661178,0.11303778653717553,0.004587561018957441,0.028501334772539234,0.11987488314252905
HALLMARK_HEME_METABOLISM,0.05556953110885818,0.04609935640739997,-0.04162708127953068,0.05011847845106936,0.05523566974721628,0.0660153085451975,0.06319479144749605,0.10864870809795033,0.06800395860281444
HALLMARK_HYPOXIA,0.02006134951504932,0.05371628740519194,0.10172470008792985,0.14335735627201177,-0.03534662795409109,-0.053292962944070946,0.025594827362655212,0.007199247811452383,-0.09053093313456892
HALLMARK_IL2_STAT5_SIGNALING,0.07879181415634229,0.03935678611815913,0.024561083985436247,0.043451676321078235,0.07498451106193259,0.08197409513561009,0.09807210543839551,0.07925241322156518,0.025257026427108413
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.008782398034423607,-6.858345810770595e-05,-0.01540775438095027,-0.04386326130854287,0.08514483798142138,0.08583350803030335,0.05473370179153487,0.07321719332074508,0.033801260893058224
HALLMARK_INFLAMMATORY_RESPONSE,0.005231271498011859,0.014378065549470619,-0.0026076399312220154,-0.12769508362917503,0.004912397548019918,-0.020966497025549605,0.006100692729779312,0.07478806868408162,-0.03270989296766707
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.025524534333490508,-0.02060346068764726,-0.003541400361678809,-0.021679439222138434,0.05364960101327174,0.05077986714982222,-0.0029692228366865526,0.039767263426532994,0.03310227803083407
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.042104851509765805,0.024579184935197482,0.02802472195293109,-0.0009988721616042504,0.06140657230840368,0.011497138406583628,-0.012357518575391024,0.09400372111509725,-0.041276152854942204
HALLMARK_KRAS_SIGNALING_DN,0.08468013316534026,-0.002883448872524186,0.005792113197472368,-0.03188506311439328,0.04951967659457622,0.0518148310154662,0.0477962323917045,0.09924457972475824,0.08767904678820819
HALLMARK_KRAS_SIGNALING_UP,0.09493711528385144,0.0006125256353040747,0.04663050258377883,-0.029890595641377415,0.07948315865363462,0.10493093511994504,0.021935953488417762,0.06877530534073971,0.04556449255146094
HALLMARK_MITOTIC_SPINDLE,0.09647213584722207,0.027986783374857157,0.006972771141026524,0.07163069748722377,0.031267542987355304,0.057163681328070134,0.03895131859340085,0.09463410984513963,0.052517751474717246
HALLMARK_MTORC1_SIGNALING,0.003828946654773889,0.022428892628555627,0.068204921871061,0.13956539783236716,0.0007113710412732707,0.01061037965940657,0.05584127933542594,0.043793850008000734,0.008985243889341013
HALLMARK_MYC_TARGETS_V1,0.06941698000289383,0.05431300235977089,-0.03180594704357549,-0.04878589690715539,0.046866710816402216,0.0530854840823542,0.0536866887386835,0.0476851280611335,0.023659267448067574
HALLMARK_MYC_TARGETS_V2,0.06209061663227493,0.049878494569930217,0.04663763271480896,-0.09907891804406234,-0.017844429760059323,0.09109621775085827,-0.007578468645827125,0.13197403509273117,0.0028398593475264973
HALLMARK_MYOGENESIS,0.032002690917044024,0.023548837500148443,-0.014673255306681685,0.06099274362513091,0.053427739154501414,0.09036046528548747,-0.01709266486677243,0.06259762428909448,0.04442868958335415
HALLMARK_NOTCH_SIGNALING,-0.005947351535344981,-0.015462508597804002,-0.006767163394752505,-0.03615095491805234,0.08826739657609374,0.06343252028158886,0.04838034572522638,0.06042437705874878,0.0271183896811346
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.02008379059434784,0.03573436911374755,0.030267157719727197,-0.06175737141104182,0.06457198279898822,0.054024904403733975,0.048683600096035846,0.054442790768848705,0.11089530389894614
HALLMARK_P53_PATHWAY,0.10620486223481751,0.04040320622416058,-0.09761669325476459,0.10117970670255914,0.04178748890003995,0.030528998403472046,0.05010103623389559,0.054258157662703366,0.050711537834818916
HALLMARK_PANCREAS_BETA_CELLS,0.0707785483387064,0.010984433658505809,0.054466172504514854,-0.06463457191287304,0.05312776810176586,0.06479359798546351,0.011068072457457478,0.08540254649184743,0.09492545343464676
HALLMARK_PEROXISOME,0.12847362232043147,-0.029263664150656597,-0.029834360677760848,0.022512149872436264,0.06171791191387714,0.0570809409835262,0.02915255127016803,0.05528096056328911,0.0435150157248177
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.006307879260091172,0.03835579823138902,0.07974881428082181,0.020122557282538752,0.024816706350366053,0.0485695742950779,0.0007342434060319202,0.08700713404479887,0.060712154876697545
HALLMARK_PROTEIN_SECRETION,0.05256228362448732,0.05747055206522048,0.08573592604837053,0.09403627410877961,0.0401886509703097,0.058645041489914514,0.06111334926148508,0.09628573825819181,0.06066454173104438
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0944805399367536,0.04948954162365322,0.019118060473949015,-0.03611463229399401,0.10012593315887852,0.04147702278841817,0.015864267685766535,0.10916125606299548,0.07904235534502044
HALLMARK_SPERMATOGENESIS,0.07718693092441463,0.020629259208922796,0.0032701304167760017,-0.0016827003837268093,0.055156019845898484,0.06261115364713647,0.012934916788502235,0.0612034192832531,0.027759564264781215
HALLMARK_TGF_BETA_SIGNALING,0.09701116510394533,0.009547986875787626,-0.01850339730163207,-0.09388300574265422,0.06906183357421508,0.06455198615511562,-0.009537690387336433,0.04179492539885031,0.009860128909316812
