,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.041398775851500674,0.011881686457159127,0.014461531511467627,0.015381254202309949,0.03859007152902455,0.009151993717580223,0.09883689801698509,0.18342513546512823,0.0625866098628457,0.08462801110342127,-0.06309288819648061,0.1012627063987177,0.018992323456219314,0.11909910018538171,0.08711962318148812,0.0897805547569892,-0.010088746194349785,0.03626200614267051,0.20508669223419373,0.06586716117948418
HALLMARK_ALLOGRAFT_REJECTION,-0.038421723684143455,0.08377913864581586,0.03361078638176571,0.0004071770046003885,-0.027421524727616345,0.04717118198215075,0.08163683983217371,0.1586067671102786,0.12575307704540276,0.0568833840911793,-0.1284559328257122,0.06448574238200333,0.04470964433439609,0.11625363598946206,0.06565144765006517,0.055518870686953964,0.04276347174976468,-0.011851052329246221,0.096478361406547,-0.039928098576669624
HALLMARK_ANDROGEN_RESPONSE,0.01804110886499491,0.017006952442902318,-0.01824775960182694,-0.020010851411417906,0.05098462964341601,0.0035216407804772036,0.05970838354393769,0.13744446039547495,0.10373964346065259,0.06553077884607955,-0.1064125469675291,0.10305195581466654,0.00038606935469568987,0.12687431096163676,0.08449102421292336,0.08198116077996707,-0.013614866647589008,-0.014575003489444011,0.03784678931249382,0.0784417048497539
HALLMARK_ANGIOGENESIS,0.10868376064670789,0.057793187639009605,-0.007557827940127628,-0.07893956562386939,0.02204250460381519,-0.03066424790874314,0.027668742651211876,0.1440496095479455,0.009282415083095017,0.06364667616269715,0.012510953073055926,0.1465304619882453,0.00826875057491364,-0.11887988984074246,-0.02129093860884894,-0.03600741789927252,0.077664524057242,-0.002788753458756015,-0.18347313916684063,0.05245548493478872
HALLMARK_APICAL_JUNCTION,0.024787844877405728,0.047131966007322994,0.01898726424499571,0.06737820212298486,0.05961245661482042,0.048980737032007594,0.0851957846021878,0.15631863727732692,0.07367350700784729,0.05614444459933596,-0.04886632657441746,0.11386286028032498,-0.014507663701486997,0.19798800107932232,0.09759654482123012,0.07498965028187203,0.022375496728112544,0.10054681092906752,0.1109255803834867,0.06869780873768182
HALLMARK_APICAL_SURFACE,-0.011834789484375288,0.017054390731021184,0.005442382809692246,0.03250992834158342,0.020454762488582266,-0.008430740386513095,-0.08492780553689429,0.013887094833908311,0.006553282873843856,0.05274916573217319,-0.06829931961902887,0.1013125393545948,0.032019879876097314,0.09942572629154768,0.0708264316166998,0.094620369469335,0.004649227782072216,-0.015055787481755033,0.04937845026672722,0.06198630490442315
HALLMARK_APOPTOSIS,0.03356878399153167,0.09763565294446382,-0.010275556391914591,0.1034617730017612,0.030770889896216968,0.09522080655319949,0.04077777887771459,0.03446877113901158,0.05356201337847946,0.06555123639129086,-0.03171694023808598,-0.09223991286278303,0.07655042002510905,0.08248636940880957,-0.03856720551397185,-0.08537220633742,-0.011494627114599025,-0.08131290645840066,0.06285107647260273,0.015858913035634033
HALLMARK_BILE_ACID_METABOLISM,0.08144969585008727,-0.047332340122635874,-0.05629697389160595,0.009211468217743215,0.033874459217544194,0.003825091693011969,0.04969612392183955,0.1656995525615084,0.06260226858739439,0.028574355426746856,-0.01698688225225323,0.0894273265461938,0.133021608682327,0.11851110373811086,0.09496398443138264,0.06819812297943868,0.012659416600344985,0.04204313835597775,0.22643263808725,0.10250464513387698
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.038396298006695403,-0.026623461530277517,0.08836260176920632,0.058767443370150406,-0.0006969979906056974,0.08494329837234942,0.08392565276306932,0.13006709788807566,0.04302155792856598,0.05239517711550469,-0.0564122775998314,0.10405495920250571,0.017638519301745956,0.12151265044739087,0.10421868212179494,0.07822885498170692,0.017171761405060812,0.0675567565142426,0.15641990426959101,0.10248717657939664
HALLMARK_COAGULATION,0.0685436002142897,0.10603809772306722,0.00047985130770953114,0.04929533243155972,-0.025727519764546607,0.10517890014951956,0.05988513798429052,0.13515835970934287,0.11807048875418882,0.08085921530923904,-0.021350558874375005,0.040924122579962946,0.04609559347355081,0.21781994004167943,0.048550621321266973,0.02284504658828936,0.033434793556993865,-0.07630020355821399,0.043857306507734756,0.051409605513056504
