,MGH258,UKF243,UKF255,UKF259,UKF260,UKF269,UKF275,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.062422301006225506,0.042664944987314116,0.004035310947717376,0.01592022212128865,-0.016522669292951684,0.10941665557291223,0.036934041022175144,0.04664114626562215,-0.006139395472321526,0.007801951586199309,0.08120483326199203,0.04055748665713168,0.08846260952520738
HALLMARK_ALLOGRAFT_REJECTION,-0.10360961997304949,-0.1303111353878597,-0.043268192123955496,-0.004904334007702142,-0.02419601922313653,0.1111128359756006,0.004014042956073701,0.020564720840604213,-0.014161953797235624,0.010407384847780036,0.010729823160153638,-0.037235807002238344,-0.0037400707176134394
HALLMARK_ANDROGEN_RESPONSE,0.08208447800843682,0.019802118128055407,-0.012102185971618686,0.04207771419784664,0.02347567982071539,0.086658547382448,-0.07168980353554943,-0.0046248721555561,-0.059151112898656856,-0.03507532783306359,0.08481392195523815,0.009939625989089604,0.06479625935989711
HALLMARK_ANGIOGENESIS,-0.05259290456510599,0.0005295560690092824,-0.041850056007962634,0.02137901659599376,-0.08085139627044124,0.12496570454543818,-0.054119288189674014,-0.033755283339677776,0.024964617334502108,0.07069608510226809,-0.004313487784162379,-0.07097387838044181,0.032813156071740984
HALLMARK_APICAL_JUNCTION,0.08522799064787126,0.023075838782592558,-0.022067241380624047,0.00459163458800647,-0.06291348605644721,0.10491093909919107,-0.06447770022272435,0.04588182426584921,0.02406601433730615,-0.019889065121054428,0.07805426655312109,0.01455214776595904,0.07086108620765418
HALLMARK_APICAL_SURFACE,0.09288974894769511,-0.046769947037549754,0.004111970810915801,-0.04395123407953016,-0.03926622819506606,-0.047346657680984325,0.0444241180387013,0.03386363596807284,-0.04869102188067588,-0.034271132902572776,0.07214982973196528,-0.011190745204052012,0.07266393841036478
HALLMARK_APOPTOSIS,0.017858435522857163,0.0757624985662373,0.0786262572217033,0.031070137767513776,0.019959766687668058,-0.005612003030691788,-0.031745203477839226,0.02798599565461009,0.05470722824864311,0.04131640692765112,-0.07274960914067508,-0.0062004909797732715,0.017504144678042302
HALLMARK_BILE_ACID_METABOLISM,0.10126486479552677,0.01686907207768681,-0.03737032096134528,-0.04536004552032911,-0.03511131633496865,0.11503339745388788,-0.03483693225575267,0.02157659502109647,-0.004082762055731266,-0.020404487394826736,0.09758300601291424,0.07908677771619912,0.05732977707411114
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.1132823203144877,0.07404739914011965,-0.037433835246028224,0.029312260933947596,-0.09065035587904477,0.035573052687815354,-0.054675169434120006,0.03170272270590016,0.00541598028919927,0.008550109172981608,0.06137068998932535,0.10657086716931372,0.041609256512123965
HALLMARK_COAGULATION,-0.06148827005855349,0.09274572508377485,0.026946909330590154,0.008285712031198423,-0.04030185111590909,0.09280763153482617,-0.029684086717203323,-0.030260293904574544,-0.06169195422404414,0.009679161107052848,0.04807990950777183,-0.02256902331119551,0.08609680117583324
HALLMARK_COMPLEMENT,-0.051723387727943944,-0.02628621483368696,-0.05445631733529452,0.0013495218624690066,0.028000072230171928,0.11644050962109602,-0.0348718791437756,0.06554946514711948,0.038812974848625025,0.016680424485466177,0.06890669658057046,0.07051424595258932,0.08913856544944396
HALLMARK_DNA_REPAIR,0.13051646179673504,0.0011954569681386113,-0.019363798897313756,0.09184920018695084,-0.011459727235434083,0.1288605776693286,-0.017276681803462385,0.044627134426079115,0.0012501580553406358,-0.0036462468600186094,0.09702472157414184,0.10084137519620878,0.04626492989521573
HALLMARK_E2F_TARGETS,0.11197023916958536,0.015801178035101893,-0.006775475427057392,0.03371909609545862,0.030208069118952057,0.13011116743931647,-0.09230697719666571,0.019051836128800407,-0.007525820151826132,0.0053211984885546525,0.05636025899101604,0.10628823449406334,0.032400633009942434
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.09929669327101094,0.07994550924622448,0.021607182638859534,0.037764714423458044,-0.15234105948468327,0.10282926530149308,-0.09181568705639163,-0.016225360228784208,-0.007663341689507192,0.07085143206694564,-0.01768602785759543,-0.04023914174280219,0.05015661507803775
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02797441130763085,0.08712323193943221,-0.04098839503035928,0.017174068703902614,0.06400907109071813,0.1176727542964244,-0.02706966071674689,-0.04210359331869428,-0.014219623206381881,0.03843011666982638,0.0664938413965376,0.01630478494699836,0.07111914154640167
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.02990645880415151,-0.0016160561914216158,-0.01179232732893354,-0.042983338564642634,0.01779454634536686,-0.022824093090628963,-0.008819942799750633,0.058181836205538344,0.09284715429274906,-0.02978979875755567,0.07011107893960905,0.1406143504989628,0.07322605712286072
HALLMARK_FATTY_ACID_METABOLISM,-0.018993543518890276,-0.0277622318097538,0.044919019250307876,0.08650612981857436,0.05475021265257405,0.08090793298095317,-0.03867497917903332,-0.0760303295460676,0.038662168211454774,0.05265645659870349,0.03139522290380305,0.06740090196711757,0.023757609553725023
HALLMARK_G2M_CHECKPOINT,0.08126916519918727,0.02510985928194355,-0.12970990895779078,0.02115728121567112,-0.11438026486954585,0.11959179447296511,-0.03194722018080419,0.029015690375528935,-0.017222659559097242,0.07145550122656934,0.047222106714789165,0.08185100417583345,-0.02188331823484508
HALLMARK_GLYCOLYSIS,0.11510959567803175,0.029844169242363414,0.05506222197290379,0.0528734319121318,-0.027742502374456256,0.12540504361634885,2.0812425041225247e-07,0.01486759626802974,-0.012276630228888063,0.058469719779033535,0.07162092927569304,0.1061207384597292,0.11659881241349047
HALLMARK_HEDGEHOG_SIGNALING,0.04790079316936237,0.003888990588796869,-0.03515391867734325,0.0426219017159861,0.10007449829534154,-0.029216612830643685,0.02007356339678023,0.010142078364001357,-0.014344463512732351,-0.027160552550714184,0.04911213137320707,0.08354361475226992,0.06822319549722516
HALLMARK_HEME_METABOLISM,0.0727163152597289,0.057203087011147534,0.005854352361531346,0.02690072167801285,0.027541552803733053,0.14053231369974947,0.0007748549349491843,-0.012755626155699114,0.06960720329008711,-0.006585010286472621,0.08323733446400976,0.09023299215299062,0.07895728309744338
HALLMARK_HYPOXIA,0.1109805238144545,0.06773772626325661,0.03808901672024385,0.05399315546109093,-0.022068326757286108,0.012390776601057854,-0.06032342391755344,-0.04364177801584039,0.03749115462665059,0.08069761786574163,0.0005079428336407249,0.08664047958674147,0.004498460072305491
HALLMARK_IL2_STAT5_SIGNALING,0.026644203122713445,0.016132193576198647,-0.015452615929307512,0.05471798356194305,-0.059189288467700454,0.1005092635612648,-0.07235859475527928,-0.015496625358536685,0.05372764087011496,-0.002945615154069026,0.08650176530814693,0.0883088186220346,0.06221681856353061
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0699175179906188,0.09612579518738286,0.020618303922999747,-0.032121918237987705,-0.058594917145955085,0.0879865269508905,-0.06479281832389484,-0.0284616025593103,0.0756516688007888,0.03075108337474785,0.07176354858457523,0.09599815683497735,0.061786338520509555
HALLMARK_INFLAMMATORY_RESPONSE,0.02576545259107266,0.057461260558081706,-0.018665377397226346,0.054049879053821984,0.049366273406889066,0.05235743703210135,-0.08181777320412481,0.016415934930617628,-0.027834783821445625,0.060251254073566,-0.024762987922360466,0.014428662017954307,0.04500845862432271
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07584953995308243,-0.0498140860725932,-0.0289900495046307,0.022444077317858264,0.018742379147584812,0.10774471771837027,0.01801301640839777,0.0605563713967472,-0.029847863247096897,-0.03709450642681965,0.0920970767944617,0.027455387235690347,0.026394202241194254
