,UKF243,UKF248,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.07070991971907978,-0.034755190399817344,0.13497364027373632,0.021097777149822878,0.07298893021593851,-0.007787497700926723,0.03451236557444571,0.009183206601967605,0.10395260738666821,0.12042138097400211,0.11857285545895678,0.06340858785304099,0.14868030631844328,0.009509736226875488,0.05693275424765834,0.08300597865995196,-0.055586914490139284
HALLMARK_ALLOGRAFT_REJECTION,0.023990717484611908,-0.09926542541534822,0.13103494607306773,-0.008155868117987226,-0.008694965362495066,-0.019584975192984785,-0.031584890235889375,-0.025200965278550504,-0.17826126627759373,0.062428158455696874,0.05507455705284603,0.011950637631915152,0.10224225331930824,-0.000609324809906971,-0.02456169932762399,0.015722856047283334,0.1048504977351852
HALLMARK_ANDROGEN_RESPONSE,0.103781705262097,-0.048208236042824766,0.07015255308869066,0.03462964203140976,0.07203614158237767,-0.0023145216320985336,-0.007772827005682782,-0.030320323501028337,-0.07453010772536046,0.059138134386391816,0.062305036307869266,0.04600782775240387,0.14321017657574725,0.016698564486073684,-0.021975159668037487,0.06226477517489085,0.011303848240780994
HALLMARK_ANGIOGENESIS,0.04246062552751422,0.030585312448065907,0.1131003582230814,-0.05611821808514268,-0.011370332479167564,-0.01729834997369346,0.03820871684518227,-0.042894969729923994,-0.16232012409406982,0.019792114761237805,-0.1102961571631901,-0.0038952239536682457,-0.10484215845806921,-0.029807054576923203,-0.055633011471911804,-0.025242028209219582,0.015813200719696534
HALLMARK_APICAL_JUNCTION,0.052515709006847544,0.001620957577828175,0.09454674242719151,0.0985489850539444,0.06276501984829096,0.016411955645543538,0.07995446795484981,-0.03102299489936253,0.007281817144212587,0.12980040580686641,0.12277861542849254,0.08858542840082612,0.14548725033653587,0.03972202224112525,0.12048614208817782,0.07519789886711531,1.377771624054359e-05
HALLMARK_APICAL_SURFACE,0.06051782817117328,0.030373462177406645,0.11657345497356007,0.06752124676598678,0.03216365023676888,0.04105360599997943,-0.04388743797027122,0.0991252822571905,0.11799416675204864,0.07857062534057606,0.12407765839432545,0.046001717225988455,0.09506481133112306,-0.04755564211182095,0.10871020674105569,0.1155532129343786,-0.013819807174935023
HALLMARK_APOPTOSIS,0.05306777859989435,-0.029932710010630505,-0.06397125792010058,0.005124541677424115,0.015158489643139863,-0.03334504583204206,0.0005280072236717927,0.000904836829866596,0.0031747155599051503,0.01123400671483635,0.03514944005784922,-0.040398321253623345,-0.04391963525543274,0.021305345573348736,-0.03553282813778993,0.06745208023439159,-0.006544058874568239
HALLMARK_BILE_ACID_METABOLISM,0.037708983598029634,0.03240371251915266,0.15039869167939193,0.011345590609325388,0.07094455111516595,-0.028312383670779373,0.12546787719096386,-0.02145192993022961,-0.10198136443596129,0.05318741334910967,0.03174935277629581,0.06065696529101583,0.12732107618392027,0.022610488445477535,0.11901967278699152,0.08320151140852447,-0.05084053296859015
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.021580232640991716,0.0739818883684128,0.11901886451085254,0.057811835668759595,0.05177023904444008,-0.008327082307472849,0.05676879020961585,-0.05119263344205786,-0.16859802500687537,0.12385074148329975,0.12523275401986836,0.06182765071056044,0.15209408941950822,-0.007411383759899997,0.08878461822958987,0.10060745662320059,-0.060593058624416093
HALLMARK_COAGULATION,0.005131435204415762,-0.04786555311948617,0.08799005118024433,0.02932207933352765,-0.0019369592247990934,-0.08343294861138921,0.03876293163089271,-0.04128143290473208,-0.20461024692190793,0.05347029644279578,0.1131135476329424,0.06124845312674644,0.07383424451831393,0.0005419307394527491,-0.07228066736307542,0.024283131376149583,-0.015408150747300208
HALLMARK_COMPLEMENT,0.059144765514446966,0.013409250937015978,0.11792136658358848,0.09198622302360064,0.09630117865615526,0.027177773267528255,0.08490366475049874,-0.009420944096531866,-0.1427297349016891,0.04258011275276374,0.08585488014535878,0.03990003222948089,0.09530815853411993,0.017899469828565096,0.07952790043371238,0.12391264972823406,-0.036453151092916636
HALLMARK_DNA_REPAIR,0.07601089776819933,0.00013285336486142267,0.10223492464282315,0.06564551773726499,0.05119136208078968,0.006716932760670133,0.06776156274323294,0.006046484157290451,0.07878648449623592,0.07902239125538536,0.13018647015383902,0.06459080727735032,0.17579752086376302,0.011889020070122595,0.12116817267273053,0.09243232595616539,-0.04529445301269219
HALLMARK_E2F_TARGETS,0.012266064646218424,0.005477195117878576,0.12266165196638858,0.010370814042114818,0.03395373861006408,0.0026076082420412147,0.10302653635603541,0.0030336865849688918,0.1579299270911822,0.05553225276313012,0.1380885094499978,-0.00438505833236393,0.09720912163404997,0.004107958686704629,0.05821972046443459,0.08467289573748689,-0.018132746569929678
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06149254920252185,-0.07616015438435884,-0.058381540492960994,-0.0005865979437484367,0.025726770545415178,-0.007683937974744816,0.07217699219845114,-0.06418542255084261,-0.17427851582684056,0.09218675599036959,0.08916273470946019,0.006956378969252636,-0.03270021046725878,-0.01303384914566393,-0.060504816383246646,0.02415108988544137,0.00085458827849063
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05492873711585315,-0.00034583443800286905,-0.06291155085077882,0.05543768865616528,0.1183705726669647,0.027742627816790332,0.015546460199076585,-0.02158709563038548,0.12012621732939249,0.07279367962571388,0.104976725212657,0.07475410666502158,0.11954540877823386,0.05606742277963401,0.10690386050770358,0.06882772415478486,-0.034859618041902
HALLMARK_ESTROGEN_RESPONSE_LATE,0.01590948098491294,0.031292595556233246,0.17517476180337246,0.055970103850711335,0.002299562985713107,0.06233552917590081,0.04443252772504046,-0.026566120263216204,-0.013965141482595441,-0.053334321517299624,0.06795651727285662,0.06260709932738764,0.12667543778893076,0.048823624551686574,0.07403247941569834,0.07857816261306243,-0.08168738495331897
HALLMARK_FATTY_ACID_METABOLISM,0.04891387152915243,-0.039077814284039364,-0.07357429212135552,0.003282446420029611,0.04123004000733085,-0.029984657023657223,0.026918860163789284,0.02278222292036547,-0.06153575764363072,0.0021540734663487815,0.06903248608577155,-0.012754277507717994,0.03783759298626665,0.0134857937137632,0.050940864019183366,0.07466228896510035,-0.031966376567395115
HALLMARK_G2M_CHECKPOINT,0.04310969201041699,0.040174111363723924,0.08383123863422016,0.0038120742692669867,0.04164142699611323,-0.02447193381026538,0.11641758710726198,-0.026017863556337503,-0.05199284290761212,0.05514189273194348,0.0632439511916014,0.018399646432712514,0.053750217628153844,-0.009203795053074677,0.03900347121318317,0.09740425172215014,0.003991029336085216
HALLMARK_GLYCOLYSIS,0.02227500120404707,0.05152964780748852,0.08557927088322835,0.02679804876215778,0.1147067929392393,0.029733857661766335,0.06498450354192116,0.041224210737664475,0.18435817470017613,0.048678157987257664,0.07671508044850567,0.08289693855979673,0.10776332369319376,0.01910438705582418,0.09976937445185473,0.08899999423136479,-0.06804390277611158
HALLMARK_HEDGEHOG_SIGNALING,-0.0043686243217185864,0.08646889024722783,0.0956972450845366,0.10806132507362134,0.03748990105412779,0.09698700559905474,-0.03492873319630019,0.049387418210729186,0.20542399235040812,-0.0034336705699638233,0.09671896624801792,0.05174682551187688,0.07342280953549253,0.02289073926190088,0.14760295096769427,0.08221973634109589,-0.00954608769898163
HALLMARK_HEME_METABOLISM,0.06057370331286752,-0.006386117429925007,0.1054876931346181,0.06811787739426901,0.09754421477712362,0.0027626671398539413,0.07215677537653638,0.010101921656927724,0.04845588560960879,0.0666587326169833,0.05425230367541838,0.0698139320307008,0.15977364255047335,0.05484876383708241,0.11206932762328833,0.10355366084383656,-0.05675344433747826
HALLMARK_HYPOXIA,-0.0059247284572811676,-0.0043230220541101245,-0.12076441009428089,0.0017012556718129593,0.004876914199103133,0.04795317328102935,0.04178403210308004,-0.016101159836267174,0.04260407556661341,0.07838408624776623,0.06282023806081502,0.024045720941242566,-0.07921587372174049,-0.012031493254431846,-0.004468592674199978,0.031946448989299825,-0.02658171849105203
HALLMARK_IL2_STAT5_SIGNALING,0.04847400626446037,0.0005070653707887465,0.11890699362468089,0.06523095752061307,0.03619310813787539,0.0038319627994968463,0.08352137788575555,-0.029854929783865728,-0.11118983531651562,0.080077748716232,0.0843611299046978,0.04947841769457219,0.11728250653463806,0.037040405123546935,0.0764967642853814,0.07244765634544797,-0.04597221110300865
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.09439012260057399,-0.04448332886781383,0.00988491227719411,-0.0001766481310613677,0.0076324178131802105,-0.025550405921489605,0.05677039811173987,-0.001993930665563895,-0.1860564471454857,0.06894943833468274,0.05528962867148475,0.006164921839643844,0.05662419944094468,0.050388169491279555,-0.058794648864308595,0.07702855357001412,-0.02227950086115928
