,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.04936739160070019,0.17627896957736744,0.03927677961074693,-0.015511000096630779,0.04623691673381678,0.17838503731017344,0.02106665617863125,0.06053007605227535,0.08447408338642293,0.015117159925963764,0.1954284958734212,0.16363197955407668,0.008067588556381192,0.1849331095864297,0.11172098118750631,0.08890726252719282,0.19508857965192158,0.045859560085092795,0.15231800299761872
HALLMARK_ALLOGRAFT_REJECTION,-0.00624599583202024,0.11987224798558774,-0.0055000786365585015,-0.017868988681072874,0.014976770054883223,0.22774361836703735,0.03924598903702532,0.025027581595905807,0.043553135420391645,-0.04886174511090434,0.11354191050833005,0.02844615107897587,0.07911770226797364,0.16686618092246794,0.10651279388452514,0.03825146162167605,0.13642909239646162,0.07068834898418998,0.11235829527126492
HALLMARK_ANDROGEN_RESPONSE,0.06526503443906928,0.17596870266005513,0.02716037207543913,-0.04342917922504981,0.038060349476999766,0.1976594342848292,0.06774438990818203,0.07131192043979633,0.09201790039297467,0.06916636869163309,0.1548346882811589,0.05926543619950481,0.08804151446830973,0.058440819161706466,0.09518412896579832,0.10668655444865173,0.031427369393861045,0.06286074873484068,0.14353737577141368
HALLMARK_ANGIOGENESIS,0.004767598912088133,-0.015148458881483185,0.08119027120671804,-0.0703158794679405,-0.10079281034080434,0.1911879287308577,0.01144017652536688,0.04941224639047837,-0.05531831228671868,0.06664050879012641,0.09828090284381782,-0.11737730378635725,-0.06712119715523712,-0.0055603586508885285,0.011419502023535739,-0.08227997909883063,0.1712471366162495,0.06700355249764582,-0.019524876626830962
HALLMARK_APICAL_JUNCTION,0.1097025268618582,0.21521306653715513,0.03321623005434377,-0.011156573121544814,0.09858876350531193,0.20258671576415663,0.05988692609022053,0.05758011649225399,0.0661993484720793,0.07117310057642737,0.24788681177139316,0.14692113460138803,0.12616903707878968,0.20880291907245122,0.11820343207419622,0.11394582456370637,0.20939776216034825,0.08358490363736666,0.21386679524938995
HALLMARK_APICAL_SURFACE,0.0013313030555539064,0.1408911458137161,-0.01495875412094055,-0.036101368570242855,0.08700207388794223,-0.07282408010151192,0.017438600403641247,0.03607557709653271,0.13239646252707807,0.06752543014326286,0.03413405373997497,0.158498043645343,0.019351141485961766,0.10917739296388275,0.08087574044779604,0.09203856965146238,0.0664434288839783,0.048249305532721894,0.1716738305971964
HALLMARK_APOPTOSIS,0.06486739344847628,0.08901395791744579,0.006186532252321157,-0.026214224439716886,-0.03395375710150371,0.02617890531687253,0.05476595256478807,0.03254612312321696,0.011967700546754632,-0.09343445101212955,0.020035983554890294,-0.0048504530732222505,0.009707118186046304,0.08459732543764008,-0.05972669792436957,-0.008666532173555605,0.07408879830080475,0.07041339911981953,0.044070155661359973
HALLMARK_BILE_ACID_METABOLISM,0.12564193696198095,0.07502968788915602,-0.07652932502098733,0.062469316380397134,0.03803396104269695,0.1702544837901768,0.09070358211776589,0.041586287801180705,0.07040116348718874,0.08393915133998975,0.09417060472332438,0.180032784712989,0.016892371830675722,0.10116613378315772,0.07332460052204554,0.10513860046920663,0.0055890520368570545,-0.005420459529129994,0.11065426698411097
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0195164216143296,-0.0003647654569029167,0.012809408845333105,0.01587899185519725,0.09937495712784757,0.12127403900704248,0.01638007734001674,0.05757232608619712,0.09298574344741976,0.07574517292382392,0.04748184154433663,0.08261441073438845,-0.04871159962337721,0.08772297074859005,0.09984771704569177,0.12082652741392041,0.027678739731554977,-0.03474828129730443,0.10283486939144042
HALLMARK_COAGULATION,-0.07187346526925215,0.21604913434479478,0.013075917331199855,-0.03614854141829495,0.012626555131849942,0.1716418755989662,0.02809694523648558,0.050640862583298384,0.04929738544301024,0.012606662939687888,0.19203191645123655,0.16461764537012236,0.1627248760908116,0.1954913211465114,0.09944171325689694,0.07948129429091855,0.16342868082508558,0.10853241405153013,0.14679653550897684
HALLMARK_COMPLEMENT,-0.022345192138016147,0.12252496951319766,0.011393894296585497,-0.04544041124425275,0.024170864982348578,0.1989746179427865,0.056260212292045156,0.027565638031852118,0.10069506998147512,0.003851529343939705,0.0890749033522605,-0.010564107660949437,0.05719616725960521,0.13616212057831434,0.07102850971307353,0.05290396535993951,0.2224384293046353,0.01149983567049541,0.056143388993944734
HALLMARK_DNA_REPAIR,0.09296209424196226,0.14139308290617306,0.03132980046326626,-0.03451626253826471,0.045236321234767916,0.23237878763308922,0.07720177423329871,0.10399055542443696,0.09503221856258007,0.07911097454613782,0.12731175453799143,0.1539324077501328,0.03672861884940754,0.1638801639618819,0.14697372315460583,0.10166919496721474,0.17954744302287623,-0.023000890128080962,0.1741496666421666
HALLMARK_E2F_TARGETS,0.10177796123952099,0.11682693521796621,0.02834703206394559,0.012049845568080761,0.10123871723825524,0.22980502883768594,0.02118669540058144,0.05126575620752065,0.10164787359318928,0.09814701363527716,0.0236546840819981,0.1484123509084051,0.005085568002881423,0.08207392715150351,0.09826905417071004,0.07063054741304949,0.1471002255187504,0.009954985241891767,0.15395075412917333
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.10160859628217585,0.1982153416594541,0.017345147473486623,-0.012085539539774738,-0.00984275703259109,0.2125504894837615,0.028738246000243,0.08076409069761538,-0.02351191222599354,0.03313727151629281,0.2021744889580507,0.02064382537748625,0.17578316197748053,0.24084251007185822,0.025430937669058674,-0.031045228351388055,0.26333949944459306,0.09123041804024482,0.13476330338450265
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.020603258273620507,0.10270620888512301,0.004637707491436713,-0.023262604698982718,-0.003828416658273831,0.1483896329616972,-0.06814327033059261,-0.017016492191828783,-0.005948407904251798,-0.039487318453528625,0.20433994639635417,0.07758175496395535,0.0331479700403964,0.11085828961758754,0.03504440055781682,0.062277091984939255,0.16025642194676604,-0.0030884820701171426,0.14603459338693542
HALLMARK_ESTROGEN_RESPONSE_LATE,0.02135222083595897,0.1247968311304037,0.014306639836218606,-0.01239670470600732,0.040254297191966895,-0.035165306883187704,0.09306585711343639,0.056503186458793965,0.06933788358671913,0.08096214674331184,-0.04666503913473372,0.057535809493480125,-0.006008724304453722,0.034167258379454696,0.13491803003637357,0.0860480013697364,0.12188529736072487,0.022891166222101335,0.07863404947964946
