,UKF243,UKF251,UKF255,UKF259,UKF260,UKF296,UKF304,UKF313,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.047791626142560176,-0.007571766750341037,0.1390597954650697,-0.00019573593428809803,-0.004301100033215075,-0.009985360726063127,-0.09021772438555566,0.29218552209205584,-0.005994154547966137,0.23409079809861055,0.14049910900342333,0.004685544632503334,0.09880688888409692,0.0747827884752481
HALLMARK_ALLOGRAFT_REJECTION,-0.10348754948996294,0.04030575367705895,0.03050561634922982,-0.0006372024434323627,0.041395133129370425,-0.02387177060444074,0.25166488767017636,0.35533787378968007,0.07265501148066862,0.24131351245381255,0.1400933124243491,0.16650134387874868,0.2859670271556175,0.09737782345828097
HALLMARK_ANDROGEN_RESPONSE,-0.015750163004525926,0.03950903393293543,0.10151093836734348,0.045823566452585,-0.02208198007261038,0.059851774818720775,0.10832565518477813,0.2947807856553107,0.0090376505160071,0.24602380878109298,0.14561011870167087,0.19774113191605514,0.28099940785583816,0.13824612147339105
HALLMARK_ANGIOGENESIS,0.08345231451579321,-0.09019567635856904,-0.010032151020764407,0.05242519682543867,0.12057218962794118,0.04572349902151685,0.17233277079852638,-0.054031448537829055,0.10116707784124664,0.08027812240053352,0.03383354232140391,0.23007381445163919,0.11531435445732838,0.023237786012257587
HALLMARK_APICAL_JUNCTION,0.06451779030945169,0.03889220295190106,0.08030460750331937,-0.013192393152101408,0.16043135834724187,-0.002132915608279714,0.09311541412411797,0.36553476675543006,0.05451507901443029,0.23529791829271884,0.17345947003404757,0.0729014738997068,0.1858159791205108,0.12561016826581176
HALLMARK_APICAL_SURFACE,0.028121193456705478,0.0024556302121140064,-0.015297566601650513,-0.006074058390527487,0.03682884027724379,-0.016665690616590702,-0.1343701324962639,0.3363242176675858,0.02244880289951078,0.14731280122715962,0.1700502922717232,0.07226851056425043,0.17484024657868805,0.010229705380252743
HALLMARK_APOPTOSIS,0.02638168318660217,-0.0092128884424645,0.10142281049127114,0.04286873850576296,0.192606149545334,0.0010486866365062503,0.16568087278837798,-0.036400497962432304,0.11461227636848151,-0.022306953453703912,0.08521776368766865,0.14604247274992405,0.23170081752109517,0.13353678871954322
HALLMARK_BILE_ACID_METABOLISM,0.03896824034894828,0.025749354432738774,0.13407090132814,0.0002298428473006807,-0.033151268912848066,-0.020460807310886914,-0.02812055882063098,0.08748450717932682,-0.019081198025708644,0.21735662637568287,0.13432329222687195,-0.015708375526118486,0.028564725044193134,0.07137566909922428
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.039574314294319034,0.021884023730420903,0.11460289680137963,-0.048069869696079785,0.030242147958731678,0.020187336834204386,0.16223476105058918,0.3391967353391878,-0.05553347834044788,0.17430126100251184,0.12197652733479418,-0.14064552965775629,-0.007771014262069966,-0.01603413260225055
HALLMARK_COAGULATION,0.09316388593914568,0.02367876360571237,0.11524713813272772,-0.012660634721499519,0.1875296371146712,0.030468462042559718,0.28177747768740524,0.2813148861012855,0.12154391116768863,0.22869134233225621,0.2174688763792941,0.15895423812750129,0.24969865558386964,0.1697878736225136
