,UKF259,ZH8811Bbulk,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.07936973389688892,-0.01449742207922467,0.06009689605133385
HALLMARK_ALLOGRAFT_REJECTION,-0.056964311780157234,0.011106773241889302,-0.040269568208988284
HALLMARK_ANDROGEN_RESPONSE,0.007461311775854678,-0.01944102404937905,0.1057686735000699
HALLMARK_ANGIOGENESIS,-0.03194473289770246,0.04135776856966523,0.1399930749684077
HALLMARK_APICAL_JUNCTION,-0.0984054889866592,-0.01654061554502103,0.10943276410024735
HALLMARK_APICAL_SURFACE,-0.11079775803604824,-0.01084954046961253,0.07139466120576347
HALLMARK_APOPTOSIS,0.057921817803477944,0.06355243693068244,0.004656306505370321
HALLMARK_BILE_ACID_METABOLISM,-0.11196655589782706,-0.018782069669048114,0.09359023845356264
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.05763520078516948,-0.0051424828466484565,0.0877475237888943
HALLMARK_COAGULATION,-0.13766740200325828,-0.02647927558160458,-0.0031314737546625972
HALLMARK_COMPLEMENT,-0.07702774220396048,0.044251424401806884,0.05335114754663377
HALLMARK_DNA_REPAIR,0.07265414232488164,-0.006833201502472915,0.12399634757150185
HALLMARK_E2F_TARGETS,-0.05790326627720247,0.02708252041615053,0.08494295409501183
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.10308547620460244,0.0699370077727808,0.11186424916527998
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05515001461421836,-0.013788053862895815,0.1143550464745001
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.11975956530710435,0.010465339110015386,0.010673505104967613
HALLMARK_FATTY_ACID_METABOLISM,0.07994167157958931,0.012028883662408538,0.1091710309945209
HALLMARK_G2M_CHECKPOINT,-0.07366166969679751,0.05489642496201358,0.15947718320065513
HALLMARK_GLYCOLYSIS,-0.01295043805003589,0.00010587015657479239,0.11838203619061977
HALLMARK_HEDGEHOG_SIGNALING,-0.11109872174036448,0.0422364490320277,-0.03838748135432459
HALLMARK_HEME_METABOLISM,-0.0909076687821298,-0.021406631513367736,0.06476612533616401
HALLMARK_HYPOXIA,0.13147404623719036,0.06116645360164188,0.10004953441468063
HALLMARK_IL2_STAT5_SIGNALING,0.07606668598063333,-0.0016587645705049663,0.09976898140085196
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.08882209570922366,0.013768283947010197,0.11275537349469841
HALLMARK_INFLAMMATORY_RESPONSE,-0.015275149640722364,0.022065963896545568,0.09757675984470719
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.13603371537642417,-0.011094669810927583,0.05230331950932098
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.09203997114183993,0.05664684237813345,0.12310850796194611
HALLMARK_KRAS_SIGNALING_DN,-0.1400280255520852,-0.05236822815413811,-0.01254701519110092
HALLMARK_KRAS_SIGNALING_UP,-0.07253051872835084,0.006019996271095282,0.0145909729445541
HALLMARK_MITOTIC_SPINDLE,-0.09839488639974793,-0.026189086832967515,0.10326884801344939
HALLMARK_MTORC1_SIGNALING,0.11718174800084892,0.02250386734991556,0.1204641211858126
HALLMARK_MYC_TARGETS_V1,0.1340183236175073,-0.013354334130355533,0.1219873139777
HALLMARK_MYC_TARGETS_V2,0.0782158865782841,-0.05687447716050536,0.19245965321868239
HALLMARK_MYOGENESIS,-0.10857861803660628,-0.03301722383127816,-0.011040027497425064
HALLMARK_NOTCH_SIGNALING,-0.08866368569260384,-0.02111886491889524,0.07945306348448461
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.07313232333422627,-0.00755575944920699,0.01199691585631683
HALLMARK_P53_PATHWAY,0.13114650081428242,0.009187080279041327,0.125414249244457
HALLMARK_PANCREAS_BETA_CELLS,-0.072771704266525,-0.027705307630887847,-0.07541982367640397
HALLMARK_PEROXISOME,-0.11203519525238573,-0.043363987485146444,0.048258897727263286
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.056355331061290904,-0.01659557275504278,0.08874729599043799
HALLMARK_PROTEIN_SECRETION,-0.05282366503788522,-0.0032416680065618757,0.0976840078691132
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.1300896990669327,0.027900008456482772,-0.05862034724194123
HALLMARK_SPERMATOGENESIS,-0.06911374068580345,-0.024450185658920983,0.03823093852086795
HALLMARK_TGF_BETA_SIGNALING,-0.0003448107518859019,-0.02414227114571597,0.07140685404747604
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.12935629699527926,0.035109832911962194,0.10365965284155851
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.12006762387145944,-0.015971669881417537,0.15223832813212204
HALLMARK_UV_RESPONSE_DN,-0.07221611320044719,-0.0017746829969321493,0.06579541679647383
HALLMARK_UV_RESPONSE_UP,0.044283096153391786,-0.015832623552649312,0.10886464442732759
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.06270188649842953,-0.06651942164519102,0.09859466523660404
HALLMARK_XENOBIOTIC_METABOLISM,-0.016710402708757538,0.007773823052698309,0.11394421397945033
