,UKF259,ZH1019T1,ZH1019inf
HALLMARK_ADIPOGENESIS,-0.0006912004017990639,0.034893175087085414,0.08236259476958883
HALLMARK_ALLOGRAFT_REJECTION,0.059459638778428095,-0.03460250787495158,0.057851796509461366
HALLMARK_ANDROGEN_RESPONSE,0.04791708341466941,0.11599790090353936,0.029390647460875965
HALLMARK_ANGIOGENESIS,-0.00825168979677572,0.010288881048099635,0.05008062535344288
HALLMARK_APICAL_JUNCTION,0.03549349355369881,0.04564428043890117,0.09154508676738889
HALLMARK_APICAL_SURFACE,0.04927923499063018,-0.00033165170294413256,0.039139429414193204
HALLMARK_APOPTOSIS,0.005137140066990311,-0.08943593856803941,0.07906276014502982
HALLMARK_BILE_ACID_METABOLISM,-0.039230639450087416,0.013213291716573468,-0.03651354416690329
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.012546299311525533,0.04838469169201621,0.05500535963606141
HALLMARK_COAGULATION,0.07082729996683106,0.012766136730995354,0.13435306511548678
HALLMARK_COMPLEMENT,0.005409141711311312,-0.02938552514004462,0.13509845086598113
HALLMARK_DNA_REPAIR,-0.019526898714525134,0.12925173787070832,0.07405647954997595
HALLMARK_E2F_TARGETS,0.02587417713351825,0.06783641081605145,0.02349782299424587
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.050288907759060565,0.008625892254142828,0.15220945947445355
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.023633201997946773,0.04419920547304086,0.08898322690145345
HALLMARK_ESTROGEN_RESPONSE_LATE,0.02079872206468943,0.06342526493673041,0.042205903526092665
HALLMARK_FATTY_ACID_METABOLISM,0.0018241562738082653,0.06853967663455793,0.0387128179215695
HALLMARK_G2M_CHECKPOINT,0.02916988697098772,0.008471710491826162,0.08577179074033965
HALLMARK_GLYCOLYSIS,-0.04206062509752219,0.13957763335383078,0.09145942535406902
HALLMARK_HEDGEHOG_SIGNALING,0.03487754468202329,0.006043835545384904,0.12577631215760923
HALLMARK_HEME_METABOLISM,0.02599436106255563,0.09039628661610308,0.11490601915258124
HALLMARK_HYPOXIA,-0.003934779420151614,0.01660376159371558,0.06973058770301975
HALLMARK_IL2_STAT5_SIGNALING,0.029202997933884565,0.028726766180993936,0.07875726470806896
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.02109832985565271,0.06533076501081166,0.12956332265308773
HALLMARK_INFLAMMATORY_RESPONSE,-0.034094340150853025,0.06945581346561808,0.07086814002762294
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.011474641443141363,0.15180898667639844,-0.023092891986837814
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.03087100070538848,0.008145169179842508,0.1346998830238297
HALLMARK_KRAS_SIGNALING_DN,0.0016067071815662204,0.06325625881716476,-0.001751616823259627
HALLMARK_KRAS_SIGNALING_UP,0.029959587539345845,0.054754874270059005,0.06315818734772598
HALLMARK_MITOTIC_SPINDLE,0.015731254691823085,0.04410980319547774,0.0616762937958678
HALLMARK_MTORC1_SIGNALING,-0.02931893377320781,0.029130503960726018,0.09588529256094029
HALLMARK_MYC_TARGETS_V1,0.0022574823432731485,0.14616416707843669,0.08330876950120461
HALLMARK_MYC_TARGETS_V2,0.019897805220315458,0.05261603627880055,0.09859209542469709
HALLMARK_MYOGENESIS,0.029081027876217382,0.0552404796682852,0.05047944721416744
HALLMARK_NOTCH_SIGNALING,0.03463364479481122,0.0440056525830105,0.10724448241272065
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.009968083781148208,0.14270484629762709,0.07797999962664827
HALLMARK_P53_PATHWAY,0.02358265133947351,0.10590627249958691,0.12513230521964647
HALLMARK_PANCREAS_BETA_CELLS,0.0017977103062129123,0.08396218613988189,0.021691223850834766
HALLMARK_PEROXISOME,0.0014446071582245317,0.0373171982347201,0.04234742997410558
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0549587957719315,0.061739004858317216,0.08291091291105791
HALLMARK_PROTEIN_SECRETION,0.0014082988641678513,0.07803577132960707,0.10617817594741284
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.011935359645637926,0.09859651286748342,-0.013685530047184698
HALLMARK_SPERMATOGENESIS,-0.0010228378237319528,0.04188063376466335,0.004526769734578242
HALLMARK_TGF_BETA_SIGNALING,0.04570676854478469,0.06866358460976327,0.05872438841090907
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.011608060424413104,0.014429598552875775,0.06345705289992845
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.0058727804754863415,0.06836231650398415,0.08373820059998995
HALLMARK_UV_RESPONSE_DN,0.031726916763040715,0.015559096318267632,0.020421257994529277
HALLMARK_UV_RESPONSE_UP,-0.006375453391284619,0.09617664560803478,0.036641950555614644
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.015387906058928286,0.05964745276556579,0.030511929895870912
HALLMARK_XENOBIOTIC_METABOLISM,-0.023024540852905832,-0.04485547258856536,0.08257970444403313
