,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.08647795217464,0.1127108190611235,0.11025830068155051,0.17225732898704804,0.0731113245446471,0.0399234418666225,0.04697616398097151,0.3118068328042544,0.08201467934183089,0.01870952527723961,0.050300930334008356,0.1268906170896866,0.06208532280206835,0.20145454639122132,0.342534282833617,0.335068687333252,-0.022989050450751693,0.16157703162818748,0.05961956622360811
HALLMARK_ALLOGRAFT_REJECTION,0.03709823126669639,0.046793663066589566,0.059059967973333974,0.10970949287690114,0.043471940733908164,-0.01769480941793257,0.11128364694192558,0.36147977305279005,0.004014894059482683,-0.028461797738469297,0.056552295370394745,0.08645053300246304,0.040791106055726736,0.1329644363961939,0.1170395775132477,0.19348291401252352,0.0008723590737163652,0.14226836586187352,-0.060092494447723487
HALLMARK_ANDROGEN_RESPONSE,0.10516011711698824,0.11676165062217952,0.06600456237724225,0.009712157986755647,0.08344142263145894,0.06009896080730361,0.11029439405759557,0.3001245801078684,0.05412756611356872,0.03171049582583714,0.07515260319803395,0.16795327374267985,0.09534049118898495,0.12267447151657951,0.3488017593492566,0.30615171920186646,0.021765194920285422,0.1189123713868624,0.081204177422075
HALLMARK_ANGIOGENESIS,-0.008042936046899008,-0.014867133658734738,0.031628395759059756,0.030065098359789107,-0.004467811863503839,-0.05377249309604957,0.16511698973991432,0.3793629341892299,0.10263749120847995,0.0043564168302612505,0.04187268364750304,0.10627680304600638,-0.09420301398395883,-0.1297336047563746,-0.03463967722528861,-0.21470539948037684,0.1139304997734932,-0.10697067691093522,0.05529874931811405
HALLMARK_APICAL_JUNCTION,0.12320501517894443,0.14100768230749075,0.17060459249182713,0.16523425979945144,0.06945014403782981,0.07256809797710526,0.14911050664815845,0.3967193801754091,0.08695028355769564,-0.0057491670595091835,0.06995881638592338,0.20487249765919538,0.11113769357127505,0.2107300189175922,0.35219273477299934,0.3339679603481821,0.03005810018811361,0.14008975475668697,0.06988450053690802
HALLMARK_APICAL_SURFACE,0.10237229001436805,0.10687554093016673,-0.0205593349837858,0.1333497074000286,0.030095243793746434,0.04389354370945334,-0.07451489284203225,-0.0945290474659961,0.055009614839161364,0.05113523928475758,0.07437996786156086,0.2049714151227945,0.002411677217886855,0.1572281953256372,0.28747022971897845,0.29444526936342114,0.03250935353671013,0.11385991678518108,-0.012110752797003757
HALLMARK_APOPTOSIS,0.05201006093647922,0.03710758853866358,0.012316448703790294,-0.013376896239339344,0.0467305975683714,-0.06465342486932936,-0.07294027885602886,0.11123184667849947,0.09857834957026344,0.018863448619872297,0.004073243220610295,-0.06483569911973892,0.03178083566527066,0.11129366675156759,-0.07256218978120359,-0.1123232221178888,-0.018862854249799877,0.10450523283915221,-0.015241845796983056
HALLMARK_BILE_ACID_METABOLISM,0.11103089607515082,0.027939486478895315,0.0696044141237269,0.1286752078953682,0.04680352701956105,0.06217047151354409,0.13845070087957148,0.3370491019512892,0.10898237494956162,0.0037365518269693956,0.016037086267182258,0.14987700824797986,-0.02158987030708271,0.13998191717695432,0.3445824645674295,0.3422371040552984,-0.030868168673648985,0.14619685584092681,0.058073769887112166
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07206963572123026,0.018507517528803398,0.12767793699262014,0.16305298554136569,0.06768411637154849,0.06800322409265774,0.12369466408288353,0.20760692762132352,0.03512249629154536,0.035108525157716494,0.02689968377828447,0.2448468529123369,0.05396296137479363,0.16215742916894413,0.3450959969100111,0.33270664127895166,-0.03193165159290092,0.15990911223885176,0.0967975207623481
HALLMARK_COAGULATION,0.07171896754396002,0.12402542409013875,-0.00407390649264204,0.141180824771124,0.12330087007838089,-0.023486731352412023,0.12972733307966144,0.3040366500555222,0.04291612405827059,0.020771815410128968,0.08161628729094036,0.18103408163374157,0.08538592034915243,0.23499723579821233,0.23078857041055148,0.2205391850113048,0.003389931649275248,0.10676365646812148,0.032823547327148574
HALLMARK_COMPLEMENT,0.03217378010900782,0.07170237391532427,0.0071946808174722585,0.09233198554993108,0.05225320475393041,0.00746842802175531,0.08034567323284378,0.39476873322213973,0.1253446021439176,0.005282698166107915,0.036845970065518,0.066051721348885,0.06919501669772023,0.15480560865974086,0.2539423200576502,0.1822603166796562,-0.008410387296544072,0.12314645204164948,0.012678658979962752
HALLMARK_DNA_REPAIR,0.09397504997667262,0.11795538916064735,0.18660140673622067,0.18232251826700444,0.07555303111760386,0.07689678750315658,0.133096861280031,0.40031649333239017,0.10417373448506596,0.026407906456182465,0.06383695834429941,0.22492499484351716,0.10139633263212254,0.2083157052591387,0.38979458677365025,0.3674941675863982,-0.04028709639267805,0.16199421677245934,0.12398656553946545
