,ZH1007nec
HALLMARK_ADIPOGENESIS,-0.020031123341537914
HALLMARK_ALLOGRAFT_REJECTION,-0.042288115987669746
HALLMARK_ANDROGEN_RESPONSE,-0.03505521264490404
HALLMARK_ANGIOGENESIS,-0.02020872320790458
HALLMARK_APICAL_JUNCTION,0.04029212235433112
HALLMARK_APICAL_SURFACE,-0.015954253954747
HALLMARK_APOPTOSIS,0.02944986765829711
HALLMARK_BILE_ACID_METABOLISM,0.020657238124661085
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.02948320928154695
HALLMARK_COAGULATION,-0.07069747683411338
HALLMARK_COMPLEMENT,0.018230813556301052
HALLMARK_DNA_REPAIR,0.014218444470311174
HALLMARK_E2F_TARGETS,0.006699644176150195
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.10490745290450176
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06499559969087475
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.020685317699858402
HALLMARK_FATTY_ACID_METABOLISM,-0.03401914065957519
HALLMARK_G2M_CHECKPOINT,0.005523932601235336
HALLMARK_GLYCOLYSIS,0.07179214367766905
HALLMARK_HEDGEHOG_SIGNALING,0.019606505935587642
HALLMARK_HEME_METABOLISM,0.016055726462170364
HALLMARK_HYPOXIA,0.048807931395003085
HALLMARK_IL2_STAT5_SIGNALING,0.04368088130015733
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.019211117023623447
HALLMARK_INFLAMMATORY_RESPONSE,0.08347244271660106
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.037473181170978795
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.004108648480488045
HALLMARK_KRAS_SIGNALING_DN,0.07742901499583958
HALLMARK_KRAS_SIGNALING_UP,-0.06286334428918908
HALLMARK_MITOTIC_SPINDLE,-0.022960176901605088
HALLMARK_MTORC1_SIGNALING,0.0016919897218324806
HALLMARK_MYC_TARGETS_V1,0.016451483028146963
HALLMARK_MYC_TARGETS_V2,0.008235863488602465
HALLMARK_MYOGENESIS,-0.028505824067948004
HALLMARK_NOTCH_SIGNALING,0.014160194287720996
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.044141850496584
HALLMARK_P53_PATHWAY,0.04416122126736251
HALLMARK_PANCREAS_BETA_CELLS,-0.000988851423110777
HALLMARK_PEROXISOME,0.08858972700174236
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.010144815034504564
HALLMARK_PROTEIN_SECRETION,0.04041519453498319
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.035768760147851915
HALLMARK_SPERMATOGENESIS,-0.0036703359625757403
HALLMARK_TGF_BETA_SIGNALING,-0.04501852148916015
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.07390486745994579
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.00162792601017117
HALLMARK_UV_RESPONSE_DN,-0.08552857075934345
HALLMARK_UV_RESPONSE_UP,-0.013013757163543766
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.013030853075120528
HALLMARK_XENOBIOTIC_METABOLISM,0.016975298082318856
