,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HALLMARK_ADIPOGENESIS,-0.00690216694002387,0.040334163635861855,0.17626729224013507,0.011246588070154847,0.05325620935222514,0.07275189207935719,0.012558500832375372,-0.003974168721157998,0.09308484421363432,0.13946112853059012,0.028844389896806755
HALLMARK_ALLOGRAFT_REJECTION,-0.052105761809811794,0.057494946369338946,0.1036136532336413,-0.011398938770940751,0.035240735769799345,0.1111727330648522,0.0816053443104726,0.0233250115721008,0.1056296633551371,0.09544778671650221,0.028738573354004728
HALLMARK_ANDROGEN_RESPONSE,-0.004875169271102961,0.04976104190412409,0.1132166443164121,0.05223594703821073,0.05507982762192237,0.14071941505357807,0.0510825003650283,0.002518851103474481,0.09720190962080152,0.12649174463584797,0.023566365423560498
HALLMARK_ANGIOGENESIS,0.033010540192179985,0.0020719566380064825,0.03634647902630181,0.05005380530278882,0.023768079370259508,0.09435063233356064,-0.0018842448582022065,0.03045346793499811,0.07714556745556701,-0.06569682511616327,-0.06928176253853256
HALLMARK_APICAL_JUNCTION,-0.01901659110606812,0.041017218559705165,0.19151894807239667,0.016034831430008507,0.06207328833360669,0.11164830903227087,0.029618990790562297,0.008737198942767173,0.059542459482449836,0.1275796037950534,0.05645758266381831
HALLMARK_APICAL_SURFACE,0.0035458323198970946,-0.010115898424143004,0.15444492310988037,-0.040627456016172285,0.004221563559538457,-0.06511607676607092,0.02920450596842322,0.011766373405991624,0.09248742393406598,0.12477158240342269,0.01934889182458284
HALLMARK_APOPTOSIS,-0.07070509511694993,0.01170589696094939,-0.10938146074892767,0.017089401181096565,-0.045889579692530644,0.03237648346631997,0.0012463601519065548,-0.028572183700293723,-0.024418999116546464,-0.05757121961615355,-0.02302785209098416
HALLMARK_BILE_ACID_METABOLISM,0.04278626009384816,0.023866812235072716,0.1614168447813322,0.0013024831180891755,0.0058564594901911815,0.1452261558083586,0.013295440580655498,-0.002900365510048817,0.11849443079420813,0.1254043912464491,0.03210722875090879
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.000730966701631614,0.008828616070109178,0.16904102362328963,0.008051263210745485,0.04936472173207615,0.10654147334873103,0.009396688264446285,0.05892058163074175,0.07418531486591286,0.15465176260072094,0.058939771495335365
HALLMARK_COAGULATION,-0.07232318498417876,0.023288125282704072,0.08403166794041181,-0.023863639603127845,0.063160472694303,0.09040561889472797,0.006207183734038222,0.02074245638250253,0.09493914097080633,0.07642320514521805,-0.03208477081666604
HALLMARK_COMPLEMENT,0.019505229278233917,0.03588561590489472,0.13800487334749578,0.023056185215816018,0.07380727934315034,0.0848928423706619,0.05654425880618499,0.02396599977681925,0.05675439595810906,0.11539468843044323,0.02972353800574258
HALLMARK_DNA_REPAIR,-0.02968268674754608,0.08637803658505543,0.1815296499915856,0.06796756846183026,0.07099743145072976,0.12298003335024497,0.08915997999880465,0.018618205838206954,0.0751812285137105,0.14754956972989683,0.09921662560623742
HALLMARK_E2F_TARGETS,0.0028957898526842823,0.07136978641331757,0.1979920134334749,-0.0049511652756317375,0.003812476297370985,0.1297468265090898,0.052742140933345324,0.001278603100263217,0.1068645693246883,0.07248403377267959,0.03621526247635092
