,UKF251,ZH916T1
HALLMARK_ADIPOGENESIS,0.04295908908155979,0.03165655180855536
HALLMARK_ALLOGRAFT_REJECTION,0.0839284318273278,0.1449310070839387
HALLMARK_ANDROGEN_RESPONSE,0.09066507733937187,0.15879963568312916
HALLMARK_ANGIOGENESIS,0.000795609851646667,0.11353962705749082
HALLMARK_APICAL_JUNCTION,0.09565062911607346,0.09555083083560714
HALLMARK_APICAL_SURFACE,0.05942566421937512,0.08632240736151005
HALLMARK_APOPTOSIS,0.0006323472054233374,0.07347465347991299
HALLMARK_BILE_ACID_METABOLISM,0.037690735666600396,-0.007030721738955533
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.02601277827430047,-0.05757662758060639
HALLMARK_COAGULATION,0.10251032200252978,0.1478305337369972
HALLMARK_COMPLEMENT,0.0487593991677003,0.010818018245376424
HALLMARK_DNA_REPAIR,0.10500492848592348,0.00944573503368821
HALLMARK_E2F_TARGETS,0.05836466041837268,-0.03799500117676236
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.008207805851107988,0.20488253506010423
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.048060070561931074,0.061626420146653815
HALLMARK_ESTROGEN_RESPONSE_LATE,0.006472769314923542,-0.054858037341744076
HALLMARK_FATTY_ACID_METABOLISM,0.04270597137307267,-0.052295869632676684
HALLMARK_G2M_CHECKPOINT,0.09075914700342085,-0.008137619844755074
HALLMARK_GLYCOLYSIS,0.012689548549442676,-0.003085836303355598
HALLMARK_HEDGEHOG_SIGNALING,0.014027739337917074,-0.09186597676712983
HALLMARK_HEME_METABOLISM,0.09515145589317336,0.008072519390633935
HALLMARK_HYPOXIA,-0.0025218620095880154,-0.038783901192064645
HALLMARK_IL2_STAT5_SIGNALING,0.09199377753019575,0.03813800495258074
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.07758232977752176,-0.006046436637440243
HALLMARK_INFLAMMATORY_RESPONSE,0.03586654822259055,-0.013865222300104126
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.09219207857087815,0.10832448566960444
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.08401098102917219,0.10578890429694136
HALLMARK_KRAS_SIGNALING_DN,0.06300752026011111,0.02089503798644073
HALLMARK_KRAS_SIGNALING_UP,0.07959122663607483,0.12750290489520005
HALLMARK_MITOTIC_SPINDLE,0.10442194023516509,0.05489612137119241
HALLMARK_MTORC1_SIGNALING,0.09845911502158923,0.030632082699939497
HALLMARK_MYC_TARGETS_V1,0.09459564469978625,-0.003561744455605707
HALLMARK_MYC_TARGETS_V2,-0.019755174602107135,-0.023324741949522616
HALLMARK_MYOGENESIS,0.07125558887731781,0.1907313923729191
HALLMARK_NOTCH_SIGNALING,0.06810689106464092,0.026942426552581878
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.08324172844219287,-0.006816065257608495
HALLMARK_P53_PATHWAY,0.050696090254267835,-0.02671800190648113
HALLMARK_PANCREAS_BETA_CELLS,0.07086300109574252,-0.021282208033334075
HALLMARK_PEROXISOME,0.03942620997621868,0.03512561625646092
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.036014174923337444,0.0725293687825834
HALLMARK_PROTEIN_SECRETION,0.09228146695014172,0.00225258099819953
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.029692937165591855,-0.03305322503922352
HALLMARK_SPERMATOGENESIS,0.0677672036596128,-0.021191347012284093
HALLMARK_TGF_BETA_SIGNALING,0.12087759375179385,0.1586225735040554
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0683719628788284,-0.017651681568029043
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.10364959638955157,0.07401842956092915
HALLMARK_UV_RESPONSE_DN,0.006857435875309238,0.1905538725799277
HALLMARK_UV_RESPONSE_UP,0.08487112116292905,-0.022522169714890895
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.021737575843068013,0.020656252979780975
HALLMARK_XENOBIOTIC_METABOLISM,0.08780045318587375,0.049823085734819805
