,ZH8812bulk,ZH916T1
HALLMARK_ADIPOGENESIS,0.03158478163731114,-0.0010681073293163225
HALLMARK_ALLOGRAFT_REJECTION,0.037850659303182085,-0.03988438379749051
HALLMARK_ANDROGEN_RESPONSE,0.0722568899953738,0.02751697395570151
HALLMARK_ANGIOGENESIS,0.022305670651976122,0.013018916649277045
HALLMARK_APICAL_JUNCTION,0.07120400168562217,-0.008647961951128904
HALLMARK_APICAL_SURFACE,0.017833664965699526,0.001569246877985416
HALLMARK_APOPTOSIS,0.0585657216385654,0.04923249085574344
HALLMARK_BILE_ACID_METABOLISM,-0.002366912734248136,0.0077276503672138
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06934120048666906,0.0008738834184374035
HALLMARK_COAGULATION,0.0717771978192475,-0.0002724157784482768
HALLMARK_COMPLEMENT,-0.023618197223186883,0.019781133255464295
HALLMARK_DNA_REPAIR,0.11976387692070094,0.017262490041967
HALLMARK_E2F_TARGETS,0.035400472762921735,0.011584962352430018
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.052718587193440775,0.015631694276361678
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.01256312013093887,0.03539759518674648
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04520954723683817,0.045750211010509904
HALLMARK_FATTY_ACID_METABOLISM,-0.018843040948258456,0.05337330696294065
HALLMARK_G2M_CHECKPOINT,0.06784015571685678,0.037702414896864024
HALLMARK_GLYCOLYSIS,0.10293286002809225,0.01599191684313985
HALLMARK_HEDGEHOG_SIGNALING,-0.0062878575751863335,0.03748693379286556
HALLMARK_HEME_METABOLISM,0.03403192274972911,0.021548724326001228
HALLMARK_HYPOXIA,0.014379842142089283,0.03259766496186005
HALLMARK_IL2_STAT5_SIGNALING,0.04560638823775488,0.024220409562952218
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.020284336288351103,-0.0044414152820236785
HALLMARK_INFLAMMATORY_RESPONSE,0.07142898732884634,0.03808167475559645
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0636071291039821,0.027809686970008664
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.06628342933880005,0.05178554742080624
HALLMARK_KRAS_SIGNALING_DN,0.045956845508084654,0.03526916183510437
HALLMARK_KRAS_SIGNALING_UP,0.06649879702368532,0.024764765327078588
HALLMARK_MITOTIC_SPINDLE,0.04760667807347325,0.011200630626484631
HALLMARK_MTORC1_SIGNALING,-0.0007174126798586641,0.015956395633921778
HALLMARK_MYC_TARGETS_V1,0.11230785537677042,0.02618118226519115
HALLMARK_MYC_TARGETS_V2,0.08165765960785261,0.00154754179783001
HALLMARK_MYOGENESIS,0.08435229766889284,0.0017194606552656073
HALLMARK_NOTCH_SIGNALING,-0.03477506307969693,0.024237493453503955
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.09286603359343129,0.00933677872540505
HALLMARK_P53_PATHWAY,0.06130762287517154,0.023597190798346053
HALLMARK_PANCREAS_BETA_CELLS,0.07499324731027507,0.035964345302666
HALLMARK_PEROXISOME,0.02319676283865332,0.023339340417926978
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.08838383815420049,-0.0005598643759756446
HALLMARK_PROTEIN_SECRETION,0.09273324361676571,0.028148486304548078
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.01182969720185175,-0.000824137261148854
HALLMARK_SPERMATOGENESIS,0.014002311639756737,0.007354413961234711
HALLMARK_TGF_BETA_SIGNALING,0.034039424446475515,0.007347272883821793
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.03594449804842838,0.0045027144133214046
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07054359133526614,0.009155941195280244
HALLMARK_UV_RESPONSE_DN,-0.009587631471243594,0.02491665205313136
HALLMARK_UV_RESPONSE_UP,0.0569653555225593,-0.017354931972767725
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.07369178061425918,-0.026164809970864622
HALLMARK_XENOBIOTIC_METABOLISM,0.06987872471600606,0.05518470445521576
