,UKF248,UKF260,UKF269,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.041636310669225296,0.07088573079388369,0.07844887397817803,0.02269575929049549,-0.008398145447947597,-0.03837851715936444,0.036291547241036164,0.12157030829888375
HALLMARK_ALLOGRAFT_REJECTION,0.03030710624261119,0.020777007254804768,0.07874472582128214,-0.018968918050079844,-0.07395211464968923,-0.07225613508238513,0.03463247766564423,0.1301345126128446
HALLMARK_ANDROGEN_RESPONSE,0.06978321728079344,0.0858787084061228,0.10952151768385314,-0.0027206965494250123,0.011308787178243589,0.0007451668080779496,0.04811577698508342,0.16831047033186072
HALLMARK_ANGIOGENESIS,0.026619357070121242,-0.0011301453061562511,0.08896354062546047,-0.03110976737618814,0.032894015629777916,0.10432465853337826,0.02795058265519382,0.07189804936859642
HALLMARK_APICAL_JUNCTION,0.026168622137879488,0.0898626509738071,0.10867965056365392,0.04402314049074086,0.02966956424690852,0.02185944959035674,0.02042361265009971,0.17198014094174582
HALLMARK_APICAL_SURFACE,0.0274536858447553,-0.016526172312991593,0.0024020112439169777,0.08598025933370726,0.013765649247099387,-0.04024917057071061,0.01077942734035324,0.16570840160444764
HALLMARK_APOPTOSIS,0.01892089187204218,-0.01186010378702746,0.03764055699334175,0.03807689315124107,0.07975669210357206,0.09051852092961646,0.02584363993804495,0.11172527480160382
HALLMARK_BILE_ACID_METABOLISM,0.038418655716397646,0.019035163214270068,0.12287288807792365,0.04660332015943937,-0.006765775939495158,-0.03481603490301897,0.04769625268281762,0.050378942696818564
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.01578785184749669,0.12814624313567788,0.0846150746056958,0.03088410931761335,-0.018146473239448485,-0.056064783222542484,0.011786782952413465,0.07576120102359826
HALLMARK_COAGULATION,0.04279563956514699,0.06024297099849983,0.1251951615958723,-0.03472592794486113,0.01206299247808946,0.04096638411844283,0.008399330101119587,0.1907274051617723
HALLMARK_COMPLEMENT,0.06237220411589258,0.04531615367481974,0.08314450420896276,0.05636658407201021,0.01767829262734829,0.002007126361725919,0.029507337842720822,0.10280425315886123
HALLMARK_DNA_REPAIR,0.02919498597262613,0.10428060270485943,0.11042732276191784,0.04459070269203271,-0.033366228677552325,-0.030279785990770566,0.00996577128805683,0.08418582181275737
HALLMARK_E2F_TARGETS,0.009564529759158285,0.05657367123003816,0.1207254129947484,0.08059231255463746,-0.0316586341169077,-0.06793535154106915,0.0251964319051409,0.017814162476611856
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.01724723360927197,0.03139769547247708,0.09057330466110783,0.013422066556671216,0.14216075701697495,0.16454086424995498,0.052091209981956585,0.1503771464776898
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.03564724380214316,0.07913806857823669,0.09810412003809524,-0.016013104648967127,0.0937326070945665,0.04003829357265824,0.0024145031114985132,0.13671547629288455
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04491841177681582,0.032126613378089815,-0.026377820848835627,0.05213346337581705,-0.062364157218140225,-0.08052877414740432,0.039993519289208676,0.028415106225613863
HALLMARK_FATTY_ACID_METABOLISM,0.06531496462858731,0.13501242582409817,0.03942508917077598,0.003057301661028222,0.01888188781277605,0.01161878265434957,-0.009223728595063813,0.03624214917762012
HALLMARK_G2M_CHECKPOINT,0.008934068801533598,0.0027454981376192657,0.10497921737999943,0.021182492355478616,-0.015303644224245454,-0.006327338951665411,0.027219101466227826,0.030131900201789307
HALLMARK_GLYCOLYSIS,-0.006538539997490828,0.03312576630154172,0.07611725046408381,0.054120402891259925,0.06166816023318253,0.0024380869487763816,0.033010494465818836,0.07716867296514945
HALLMARK_HEDGEHOG_SIGNALING,0.027737000951461022,0.07887355277313976,-0.0830659136652233,0.06787225700459378,0.018610182155806274,0.03713974991015241,0.03585517822994364,0.05380508902682066
HALLMARK_HEME_METABOLISM,0.021559697896444525,0.06915748903417478,0.09440836646231585,0.03828746530016371,0.011032092882814502,-0.007118502381202599,0.0482487398712329,0.12298990425742912
