,MGH258,UKF243,UKF248,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.12671426839698835,-0.007991696881157277,-0.004356607684170848,0.08553129693057378,-0.00303833590732049,0.0549333715168609,0.0006323357804861379,0.03556633953233888,0.13292613833449143,0.06719648637292207,-0.04777238163794169,-0.12674351416755625,0.05361452662888586,-0.019952028459510013,0.06395090710229072,-0.050688538468874555,0.10326699176906658,0.09094890024966851
HALLMARK_ALLOGRAFT_REJECTION,0.02002918890886131,0.05144417861214028,-0.033462048081706344,0.11190869823551698,-0.00857615546557166,0.016501281521911666,-0.06730869469802223,0.05184109848732162,-0.02374708858730847,0.14299227933727426,0.024008779042584825,-0.15423382362028135,-0.016816414354421806,0.05625693365132837,-0.01496089769703024,-0.0842571605038293,-0.05363061162494699,0.03246466964830999
HALLMARK_ANDROGEN_RESPONSE,-0.08568228202594584,2.2195216814090305e-05,0.0010515646836066444,0.096333922140736,-0.020925257414771702,0.054416289969300896,0.04288537337083648,0.062076378549514324,0.02851950348095521,0.015835140664492205,0.019799839242875247,-0.0769731368948717,-0.023920341320780407,0.04270881786369347,0.057653874138038734,0.05089162143604815,0.09017779869339967,0.06138178337046447
HALLMARK_ANGIOGENESIS,0.009097182754548653,0.026835845140528693,-0.10141549104897002,0.11642208245376634,-0.02324172719601848,0.06735668036674808,-0.0179569993178632,-0.05189948474146892,-0.0802297412401405,0.018669869087825593,0.10521822711963597,0.1621029528906233,0.03090402337135711,0.08573948462723475,-0.037054826817002895,0.15986714602976237,0.04960430905924782,0.002323748916435215
HALLMARK_APICAL_JUNCTION,-0.12455834044924331,0.01905412755229189,-0.02046864179411679,0.11428908525642269,-0.002593811505604102,-0.02514942450417585,0.07729334480709257,0.0665231274716352,-0.00013652179661994,-0.009670595485044791,-0.012499700466333743,-0.11320544587609013,0.019133506617149836,-0.04824695682236776,0.04639312391849137,-0.009576399701254462,0.12918017954869623,0.10800819819549735
HALLMARK_APICAL_SURFACE,-0.08449346946000932,0.0053094144929473905,-0.011093678026010172,-0.038055308813803916,-0.017609543238790836,0.011334771348870499,0.013605008627227399,0.0017094131578202245,-0.0764954105125922,0.00384049892134101,0.027787548081699497,-0.08189792817790097,-0.00883169081992432,-0.04347231142801258,0.061857540501417875,-0.031038831123813594,0.20587807002281305,0.00334534738250092
HALLMARK_APOPTOSIS,0.016165904702093798,0.10171412444801092,0.03209505122190224,0.05012456116918641,-0.030753076285360278,0.004870683260765507,-0.08608638554274083,0.010876055058944822,0.08020494989532918,0.015323090341201672,-0.025875334183055047,0.12613788770277157,0.02055795574269957,0.015112502605704733,-0.016096030702155987,-0.032201672673735596,0.04940542212793364,0.042578780347196525
HALLMARK_BILE_ACID_METABOLISM,-0.1407066155582319,-0.005837228225313969,-0.03280780319348255,0.10865729305860024,-0.023839880343516806,0.023755839836673343,0.0440058741167399,-0.04569629507946476,0.09834001748586796,-0.05828269887802715,0.03384820537220138,-0.11032843312170207,0.024241625905209348,-0.01571536022564905,-0.0040571999079765195,-0.05039765883776942,0.06307976500158395,0.1011363514045733
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.03334239003392991,0.02666208228189481,0.0554687265836063,0.10973728463341102,0.009360913836590799,0.02872379320012593,0.0053651318212793895,-0.07235672112861263,0.008621864076156718,-0.006769440082371042,-0.016392875921757696,-0.127086080275005,-0.06079571229765351,-0.11277219196572127,0.024949773339747426,-0.004319811082697146,0.0978218061191187,0.04812054793838278
HALLMARK_COAGULATION,0.04570017262132497,-0.0039556902791214,-0.01788408322435968,0.09850198006684324,-0.040058688579295725,0.02291223888826862,-0.0338054657513488,-0.04140003739731709,-0.04513555249259404,0.09826688057444326,-0.021078515948347854,-0.08231566063800079,0.07160645055672404,0.031662071078449636,-0.026374369934876657,-0.03548131243949069,0.08522355654721055,0.07449257190757312
HALLMARK_COMPLEMENT,0.05853028600229108,-9.206886817634974e-05,0.005658394270552364,0.1106564124033516,0.010209680305315667,-0.017491022044256118,0.01309372653477084,0.0813866719064378,0.031060918298310092,0.09570097143951159,0.03159777746082787,-0.030446532971352067,-0.008294895960366377,-0.008589148636494083,0.02663136931053832,0.024985434859869655,0.05735284310502523,0.016409129855220046
HALLMARK_DNA_REPAIR,-0.10110594660050638,0.01378664354530353,0.022680917491054383,0.1504729411000855,-0.008040293834749412,0.039942386671358784,0.047790662059017816,0.0579569469578209,0.03646709600785846,0.029008664519166963,0.01272531981224917,-0.12242867392690897,0.02036255455450833,-0.07196113093149994,0.08590266597241318,-0.013080937179589967,0.06988893377265261,0.06848764339305403
HALLMARK_E2F_TARGETS,-0.10686512796635121,-0.03893281213058349,0.00015186796786734858,0.13622980040399352,0.019275847817765507,0.02780172530033398,0.04140157749299901,0.03484691726871777,0.022134016094789787,-0.02813841562394081,0.10710237626184237,-0.07268868443349018,0.07537040506481596,-0.049723498015984594,-0.028226519873372515,-0.032241580969971144,0.10905828330667633,0.048130773819057
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.1005337147793392,0.062288405145637785,-0.022986911050054577,0.11344810445754855,0.0024814207530852194,-0.009126391849243623,0.04637690226593664,0.029287718164632444,-0.000227025672152192,0.10839830761604426,0.0764477688796137,0.17773400170881537,0.02993962241026214,0.0703028195291056,0.0131320982648633,0.034210619758270666,0.09213813575914709,0.08508955309012423
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.07698918851892153,0.07531608946238288,-0.018744657757744306,0.05530990356816304,0.05077755918148845,0.027065528789143214,-0.006938609511346665,-0.022091188065547177,0.09414637664390381,0.04932215101564747,0.023446136007810457,-0.03307791211761901,0.015520931869104772,-0.06014512108741947,0.02300021278247067,0.02088790452863187,0.06902200744668094,0.11076588730634956
HALLMARK_ESTROGEN_RESPONSE_LATE,0.049212456636277754,-0.029091007008640396,-0.00911227516613552,-0.016920354356222786,-0.07215366266179762,-0.04459181451019596,0.007006088730767631,0.04039536806186625,0.07856682090992631,0.011269068960066094,0.02537071787893334,-0.10969597635083507,0.0023306364559909296,0.04155592503081737,-0.019578473805389827,0.05521517103463252,0.05020003390353952,-0.047873972267286846
HALLMARK_FATTY_ACID_METABOLISM,0.10082696861087809,0.10371080053540314,0.0034647967230652527,0.03584519626944873,0.010433110672354296,0.050142507448501926,0.037427136219134835,0.05206837613700716,0.02773435584590564,0.04378895003419781,0.07621712916249139,0.06576169276217918,-0.009142911260747398,-0.003283394732987187,-0.043530412960134886,0.07658062766458486,0.015278953911020693,0.12599923330652096
HALLMARK_G2M_CHECKPOINT,-0.10915384794738402,0.015878424696125173,-0.007952233078216565,0.128177513902312,0.009286389489923266,-0.009942151893544075,0.0676676517775334,0.07574924236748659,0.054658757981501896,-0.006046688134830097,0.07418736610762629,-0.017691364952184787,0.011452461015850932,-0.013089894383386213,0.025365031266386593,0.033519967921050955,0.06864196449857753,0.011634193358893569
HALLMARK_GLYCOLYSIS,-0.1339278780179338,-0.024741432136246064,0.030261938773450417,0.11940902240053868,0.04323418176385957,0.012335588605242196,0.07407322190038655,0.04636178225925729,0.03463210930881416,0.02411628447535217,0.07734420828534937,-0.05265753457716424,-0.013769630079674836,-0.04035542015182864,0.06332756183056801,0.06872658316249124,0.12554933822066533,0.07571932023243358
HALLMARK_HEDGEHOG_SIGNALING,-0.02315912069228284,-0.08420286832594444,0.002116113687264032,-0.06393821011128953,0.0263887298411948,-0.03293549063063542,0.09175780493287855,0.017976073662457195,0.13511521555437625,0.03278851547630863,0.05171235008685067,-0.06592875568306546,0.03564541262652386,-0.06384611897224948,0.0022612242052603864,0.0730317303135674,0.14278479417335774,0.04730594108919026
HALLMARK_HEME_METABOLISM,-0.06391617852183931,-0.014962203143741188,-0.00700468430532614,0.10161873512203673,-0.001736529713661247,0.005037444706910635,0.05059245977143223,0.079526276242355,0.08457221853366358,0.06785839490511174,0.009625776104202134,-0.12991483319927025,-0.0019887371774096833,-0.04120903471235674,0.04546424473139332,0.034646303368539036,0.0803779520910652,0.09339590951272513
HALLMARK_HYPOXIA,-0.13637812618117534,0.02296562835807698,0.030579730106234826,-0.0248860032731279,0.006106314751091872,-0.0028771810735937096,0.0926556333521537,0.04139588396414343,-0.015658923390450094,0.04374213155961384,0.04147051238203207,0.18647520661028935,0.021829951492882978,0.04431893466069331,-0.019451870559758923,0.1461627189456619,-0.002300739584271092,0.034931910761302705
HALLMARK_IL2_STAT5_SIGNALING,-0.008882370510667687,0.025561124954699192,0.03400085953767282,0.1353801029614198,-0.016993406289335846,0.024576621029563803,0.03112232765829793,0.02411556246227465,0.08342462821347875,0.01619006939148058,0.027940915569963955,-0.03442766797209495,-0.01200056483677712,-0.02774303265901305,0.048574230181713286,0.07164155812885341,0.05420775964578878,0.017296719804385786
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.009991162116330289,0.07748886003203632,-0.044837381532306965,0.09125518620676638,-0.04493971289760878,0.03944719506611653,0.03426536155395751,0.004325167958933498,-0.046532868106056585,0.03322990228447901,0.09340898750212669,-0.10618952443227161,-0.04663906069554542,0.009505904609134527,-0.013579640648289787,0.04520266190759357,0.08114651721721022,-0.0325811127411486
HALLMARK_INFLAMMATORY_RESPONSE,-0.011215131973469733,0.0500318248384634,-0.009221057170412226,0.08699496716809414,0.01571550157169322,0.0397466499804754,0.005240032157204203,0.0005172587421218138,0.05794840592998644,0.05813708248737138,0.041929623948944034,0.06904521087076046,0.02181031281265747,0.004947439258473007,-0.025604216668397795,0.07032905830288447,0.033413874064635536,0.0915155569814379
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.155668799400708,-0.06865373764831863,0.0053242560730122545,0.11676658403386414,-0.001373368449352007,0.03137220010853214,-0.007694804828338982,0.06309042660503472,0.05311117706297676,0.015095046389064627,-4.9175421814445646e-05,-0.16320514361464064,-0.029219744938287454,0.0012012162794239425,0.03648921967178402,-0.09721563819303371,0.04359842677687818,0.1311561834150236
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.17207712813690046,0.072656261360279,0.04776818863675055,0.10610177626309923,-0.0224045372616508,0.026127610799590955,-0.010728985209891113,0.0503120247182674,0.02046826751846522,0.10494533550435638,0.008484490550532317,0.033379525293842256,0.07698665372716475,0.06368818191098162,0.0065469678680219945,0.0007786845039881326,0.04335953095985587,-0.00923155122327827
HALLMARK_KRAS_SIGNALING_DN,-0.08512039254803827,-0.05921402017349009,-0.04721754755340881,-0.002815529524633304,0.011324536357306118,0.014349803128678272,0.04299949862414654,-0.011826357591706752,0.083724982058222,-0.04375549619243539,-0.023053048687875215,-0.13975113716675322,0.008477740169381326,-0.06921611159529913,0.09282137246313109,0.02520264118947514,0.057111080201730675,0.07581839032369665
HALLMARK_KRAS_SIGNALING_UP,-0.10364891043650597,0.0159794108746022,-0.03640751381058011,0.017413192463693113,-0.0032993908870820555,0.013173868693696612,0.034301306100909416,0.026424439587969195,0.01570617866921107,0.05374159209641317,0.05240909107373034,-0.11844396592741033,0.04042938648933292,-0.023599599185311067,0.03231325394755258,0.007039883791843593,0.06311763897429101,0.06643567749335522
HALLMARK_MITOTIC_SPINDLE,-0.04837869722391916,0.008793664033384165,-0.0241808115144076,0.1344891173740884,0.004280639965900986,0.006925324205506473,0.07027356679169254,0.05523494465649109,-0.013468284743025149,0.030688112878188935,0.04102568915303447,-0.1200774749042856,0.015285042103179599,-0.038011196053375045,0.11854471446289279,-0.004181343094069412,0.13537522791822146,0.06278237166678655
HALLMARK_MTORC1_SIGNALING,-0.1316265494081301,0.008838943050471577,0.03771292971549161,0.11829285153829804,0.06280600890053888,0.02419375746627072,0.03791506656582286,0.029839246452151264,-0.0016857525253761258,0.04003491975896595,0.13754545053919745,0.08989350688337104,-0.034236624524442205,0.0770490631454215,0.0005345090882912213,0.1373462274492986,0.07317561930558526,0.03077146172893147
HALLMARK_MYC_TARGETS_V1,-0.12845119880352782,0.09000416581955545,0.003872516715925121,0.14855811645233424,-0.012753537751075392,0.026988359013695975,-0.0038501986863714232,0.09902204495379686,0.08375799299329162,0.0052062270516516785,0.016158115030966903,-0.11734704542948579,-0.007707281175655883,-0.0587697725986915,0.026196374004415598,0.03440160451273817,0.07593501213066055,0.1017620268616318
HALLMARK_MYC_TARGETS_V2,-0.1286777992456884,0.06814297406505261,0.03563018067400041,0.02671122441694498,-0.054129958331057625,0.010835874650433983,-0.044927442120907504,0.0011337681615511202,0.07814579523114006,-0.0030754555704919986,0.01397653360042821,-0.0842232009061754,0.06622186172370408,-0.09170832106759985,-0.02972772913822756,-0.02295299141949973,0.0859698839835498,0.019274740491682364
HALLMARK_MYOGENESIS,-0.0804071810021212,-0.011291973327408184,-0.014444582234285035,-0.07481405165114355,-0.008813525732100468,0.03123386404297606,0.09074058430922803,0.01689248909670682,0.06677025057486483,0.027874862951714225,-0.05153600142427109,-0.13423402342299684,-0.0006023301946855588,-0.013671536982032656,0.04775647711480411,-0.05702383109997606,0.05372618630125613,0.08976154355654498
HALLMARK_NOTCH_SIGNALING,-0.16714898312717974,0.013170511396472722,0.034073226914833894,0.13336168992858616,-0.04917562163536046,-0.018110228074567268,0.049742258954199245,0.02965265458333889,-0.03830753297284464,0.03575697474727468,0.01987458570597429,-0.16542369567595122,0.06270127388822576,-0.037543204914206596,-0.04186974076868722,-0.04391045616043408,0.08889227895642686,-0.030551907672627877
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.13827713465160188,0.021206453438758037,0.04771497124035736,0.05225301313526583,0.020679135037965413,0.029480888482206674,0.005539051333592436,0.050242994361184026,0.01722737735448779,0.019885559405475883,-0.022159253457079163,-0.13628719426518585,0.011814808586210075,-0.07579587271461662,0.01843313057116876,-0.016560665491202803,0.009682301988904452,0.08175822506016053
HALLMARK_P53_PATHWAY,0.016637390469826905,0.03304300494504974,0.0013338850519102091,0.11110027155077873,-0.00028921361678028003,0.012934874449787288,-0.0003915355659186333,0.07781733946396689,0.03749651867024386,0.06577187990370661,0.00924360557655962,-0.0932670683714195,0.002921312084376785,-0.04271115364900461,0.037280350644872465,0.01877554995031185,0.05132659977113708,0.08796313551528419
HALLMARK_PANCREAS_BETA_CELLS,-0.09458095749462142,0.00018207002443394382,-0.004152515753781099,0.018389733299889462,-0.006163373423935052,0.05968074911879276,-0.016119283480987904,0.01721690348996989,-0.038033797048525664,0.02138426827359285,-0.018774565306664923,-0.156574031949122,-0.03747242109621694,-0.09470806984386848,0.0346928844539589,0.002286530445719269,0.05365512284308189,0.07856068563568447
HALLMARK_PEROXISOME,-0.02638694546892889,0.017806629011781552,0.017525160942135163,0.06673556740432711,0.0021677309635773174,-0.0023132344236683157,-0.07827446766339656,0.07059850885271624,-0.05359885802118742,0.04521807300976206,-0.006387253849093956,-0.12009015647403491,-0.05851197571087961,-0.006167950887656448,0.035562102108720024,0.0024328897340981505,0.03365434914860036,0.010170737887566315
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.14648438924932164,-0.00932062550041655,0.029548276983675813,0.07291510561015818,0.032961205724444234,0.00824861121946089,0.01937870741891562,0.03450341792445603,0.11459755684211877,0.02863691642818498,-0.03383660928513461,-0.12030776854125251,0.041090840727662996,-0.06423225590882796,0.04764542289763703,-0.018532591886078538,0.10885356268412061,0.10662435065544033
HALLMARK_PROTEIN_SECRETION,-0.1688363960737029,-0.008698680030371537,0.002469561133527257,0.11916022278736228,0.054006949706378045,0.024248992460692776,0.05165197880027432,0.06487513748684194,0.0453823906179674,0.04809864793438332,0.03250908745714136,-0.10124333044209946,0.00753637313695886,-0.0480814058037555,0.06921163776487838,0.02081203935980606,0.12503665817482523,0.1110206546775555
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.15274317413453373,0.17493983706040692,0.04601984854832337,-0.037002750904519606,-0.039452246382894206,0.019269458124415165,-0.04640143668162621,0.04261206576744861,0.0412918039936503,-0.028947689042226544,-0.00955390262175296,-0.12617041942243234,-0.06609501351369938,0.001398405506993289,0.005943108315206558,0.08159218399214054,-0.0362654164641964,-0.06525016255831013
HALLMARK_SPERMATOGENESIS,-0.09778379866951868,0.04937900896213719,-0.008385682809245065,0.09196541300341664,0.034164278222181294,0.02519048496053691,0.04226427056053139,-0.0026139534913856284,0.005875887520599305,0.035520579220240045,0.003071422863049642,-0.13264060288525234,-0.0329438844782572,-0.0832297514297786,0.04444014796767921,0.015309825195409417,0.10097843374721333,0.09781447956534062
HALLMARK_TGF_BETA_SIGNALING,-0.09616808291524426,0.037751526374431715,-0.02392631923958292,0.11589927074120747,-0.03942797545899194,0.011559039617281636,-0.006278459441098489,0.11045725037117418,0.023655362084551414,0.05064409280546095,0.011571132109345445,-0.11143581150399585,0.020747430446325443,0.04663496782162288,0.02982035820605889,0.0009880594367032071,0.1075650775269249,0.004703245375900815
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.1275944480124978,0.06140186276503379,0.00465985984349151,-0.07728621409235738,-0.03690168881450371,0.053049708430053,-0.05409942083315369,0.007071808009017443,-0.03404099114129565,0.08125604312395768,-0.0609539587326394,0.11216222339284536,-0.0320188888794397,0.008155681994703614,0.00224197217117396,0.147669221042493,0.03517941631311189,-0.007067457992208184
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.11390406143550158,0.048083514808786705,0.018451847603738906,0.1333587761701952,0.05584974524724529,0.033055498677861776,0.054733446826118054,0.02838465162993511,0.08761748834167286,0.06978053548773881,0.07144738834751924,-0.08812178149896918,-0.0003256462466657627,-0.030881426229114273,0.03662391200736721,0.03090775283869344,0.0728745764317461,0.05320036411900415
HALLMARK_UV_RESPONSE_DN,-0.0468401757218662,-0.036580530753707007,-0.05504014846115863,0.015219971314326201,0.019969080230880832,0.049637206681340466,0.045400462207943436,0.01847082347641208,0.024650742680472782,0.07954380123111902,-0.05181477402824007,-0.11542600214764487,0.01149069356139341,0.020133874493463894,0.0633869537265732,0.07539938005854857,0.08924198054939302,0.009734543601172745
HALLMARK_UV_RESPONSE_UP,-0.048494007236181545,0.00589905862258477,0.04610223587071832,-0.0613098087865301,0.007504772116006234,0.017055296791459673,0.050945225789373036,0.010928471683333557,0.08457235110769999,-0.005187442611211573,0.028640642604906712,-0.05404249043261549,0.023477920607852802,-0.0344623016229511,0.01729968728705527,0.04989016107984802,0.07355173718888704,0.04960437270427884
