,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.05837212548058396,0.08343737312434395,0.021308556203627378,0.10368659806593121,0.04275875356049897,0.03167600644840691,0.002253397840157007,0.032135306438081275,0.062391447323945054,0.07543775487177103,0.06226885996522948,0.01945948567150211,0.17978223348254538,0.11771053483714834
HALLMARK_ALLOGRAFT_REJECTION,-0.03148741389317218,0.017418405935186138,-0.060688126559717455,0.12557332430615376,0.048930395998481716,0.019509701575623203,-0.060846018113737056,-0.07478040900814098,0.06874422851257617,0.026175609743415977,0.07722290328278161,0.02456747238552345,0.10051144409815324,0.017064569607270177
HALLMARK_ANDROGEN_RESPONSE,0.017871937705767213,0.08617002566624038,-0.05462034178222148,0.10532173245584292,0.01799629449601395,0.0018554188914277504,0.024762602531189396,0.013163630481520479,0.06635678572510678,0.09529461261997683,0.10704822908759934,0.0003542798047158686,0.07494006873647731,0.09008076114770133
HALLMARK_ANGIOGENESIS,-0.03695211802841926,-0.018467028125091343,-0.009625516757747412,0.10861375574101789,0.016429336034249616,-0.011498506006096672,-0.003257450955277692,-0.029779276078101755,-0.07805051567510476,-0.06409702562062447,0.10877942133166381,-0.06517941938405236,-0.16274526791001254,0.053752468547548234
HALLMARK_APICAL_JUNCTION,0.08683058093906672,0.00556785789626898,-0.04835074000666514,0.1251877255106738,0.08564620156918926,0.026275317866505554,-0.0005262073820764096,-0.006266110160678063,0.14932351293618554,0.07303442652256688,0.09536484052669071,-0.010066382408954746,0.10742605620325221,0.11898115060532775
HALLMARK_APICAL_SURFACE,0.10707088887265344,-0.023030169732526536,0.06589465906827183,0.009634790493697037,-0.00685993100580504,0.08302433755180127,-0.003640705229888114,0.02202122045442894,0.0339374790924771,0.07112458953480488,0.06370396010252116,-0.06363611564428022,0.08703797128646462,0.05754052759507229
HALLMARK_APOPTOSIS,0.032329939592851784,0.00897051231285643,0.041525362521464444,0.06951892605876414,0.012594249701683621,0.03287685757555387,0.006733573575612258,-0.007386974554786397,-0.021076180909845674,-0.014444880696692678,0.05535307620643734,0.010578793779159004,0.0770126130335096,0.001099648924356015
HALLMARK_BILE_ACID_METABOLISM,0.03837581842615688,0.00287531675897543,0.00692116683543934,0.07039404562160495,0.08334922333366042,-0.0007011301120620953,0.0305669617829172,0.0007765723211045477,0.05583382030899772,0.029315623739996712,0.021380801987886618,0.0224583309768567,0.17773162085749578,0.07652070302276526
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.10697001200681945,0.045196042039654265,-0.02373295383833857,0.06375987790500957,0.021612319436148966,0.03518886689591564,-0.07846928862635637,0.013567326056695812,0.0702411747066277,0.11453906175063672,0.05760363822742138,-0.018560753469112498,0.15559402160902755,0.10682179622263548
HALLMARK_COAGULATION,0.03871367572090726,0.010530420592173618,-0.03162292423033973,0.0780969547710865,0.09784416297179098,-0.014375517054745181,-0.055580871485850177,-0.013395715939311343,0.010369348705494868,0.021297852523616732,0.07426601915507207,-0.032666620411418316,0.07086535698759024,0.0786846597538572
HALLMARK_COMPLEMENT,0.009182565181096045,-0.013517916163218376,-0.0018572334612150367,0.1433948927592496,0.035749045097854065,0.08697283678171952,-0.02980298033067452,-0.005765202105596768,0.08508207823200672,0.03666648804337441,0.07619249392263099,-0.0026774499948024407,0.13762006483840106,0.0487036297846042
HALLMARK_DNA_REPAIR,0.07424779311017154,0.07963521538675912,-0.010823890031215594,0.136006808399996,0.05967487499009147,0.08053727773661035,-0.00406918459522276,-0.0017963080817562222,0.07957352673464274,0.10328902742401834,0.06801741983231677,-0.006538256399511172,0.14936790734938526,0.10178029576640106
HALLMARK_E2F_TARGETS,0.04755333148927742,0.0336680671324478,-0.0306100648438342,0.10336208796825325,0.06129226056113332,0.037430909474868455,0.020297359873336685,-0.01784157101767022,0.025756201676252487,0.006195738651867921,0.05091039167711482,-0.01592626436184498,0.11226547771040199,0.04842519495692776
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.01807591648036612,0.015105300432027279,-0.026722569783354237,0.12903770256997849,0.010067368928365355,0.02780494377330725,-0.0415671650242115,-0.014216597867444766,0.01877470273293726,-0.0033846462705883285,0.1064017419789578,-0.0272273404419985,-0.02237493385961646,0.05212032026458686
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03605869520468844,0.056521351009822605,0.03456016381787866,0.07192715883107526,-0.003209399591956366,0.015936331654778594,0.012637721282384908,0.0609910500370993,0.05349882511671448,0.07860674650679404,0.04382729918200957,-0.03451499380103034,0.1471407719528981,0.09762460534890385
HALLMARK_ESTROGEN_RESPONSE_LATE,0.051774213821891804,-0.01094611302725858,-0.0033280713737692488,0.029377627162558703,0.0242305073563684,-0.017665320352676404,0.004922912415830164,-0.02438182120688172,0.02761584859674441,0.036953214150066596,-0.004232521574367385,-0.013426496752916087,0.11216587244570374,0.06453737797337536
HALLMARK_FATTY_ACID_METABOLISM,-0.028276774024786365,0.02120025076334739,0.03518183612253925,0.058902528037150965,-0.051955089475218375,0.003266962895139587,0.012604305461192336,0.06899302309907752,0.05174093006270824,-0.016326466302614966,0.04467508506514282,-0.009848659743070039,0.08839029837773468,0.03619084957003426
HALLMARK_G2M_CHECKPOINT,0.0465072928731821,0.04931827127007297,-0.07170153540311441,0.10122616275817364,0.08533809935858667,0.028541879334020668,-0.04374203160449012,-0.011527668935698118,0.037462787467764096,0.008267821364642698,0.08931656456258498,0.014194714083526759,0.11477104694631904,0.038549812642136444
HALLMARK_GLYCOLYSIS,0.05142790266710374,0.05892123506156697,0.03388956565454749,0.10759209238209616,0.03983594936702425,0.0602844428314127,0.015851451674907212,0.05399161460409544,0.09844923965090144,0.05386293713020055,0.07464816145066482,-0.05864666157842097,0.11802808925724309,0.08624637550600786
HALLMARK_HEDGEHOG_SIGNALING,0.06399669976485524,0.09427951768587643,0.06569619011167757,-0.012038880052363535,0.04245148147373388,0.09100007648874789,0.01009213136044308,0.06789633538515391,0.08535575931961437,-0.006441286009194742,0.044043969655794865,-0.004772112090160942,0.10474508408351658,0.05546870063529281
HALLMARK_HEME_METABOLISM,0.05831015526587065,0.08762569223183506,0.04932325846807189,0.13178189759551745,0.04067503523961469,0.07047211765823864,0.034274470604669004,0.06995839902925151,0.10860485999123207,0.06722126532379753,0.07858056821788847,-0.0350489677013235,0.16156740506842962,0.0863716480434297
HALLMARK_HYPOXIA,-0.0513690553310926,0.04713228914248003,0.017033457589396887,0.025428781858731826,-0.046283530925802285,0.06814417988799402,0.023867696545089193,0.015010734879622963,0.017580893043587776,0.029628800112154276,0.05909687884476469,-0.06783058985942507,0.00022301040696782207,0.0562679668092229
HALLMARK_IL2_STAT5_SIGNALING,0.04529671640453194,0.019202805696972212,-0.00011240974858290664,0.12485906918938855,-0.014249784060468763,0.07503568199864286,0.004899421379137097,-0.02797749512535851,0.05886613894865805,0.01477538555138741,0.04773200271535117,-0.02480685989198465,0.12377417178069558,0.08633958979739896
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.004940175186065908,0.007827509306222356,-0.05336244244673404,0.11125761968016663,0.04302220261990444,0.0067408301197064615,-0.0785662057280234,-0.03882888981477654,-0.013920368763809135,-0.05205377383268592,0.013826505322958187,-0.02228182040296315,0.0804919226121029,0.1074149156475662
HALLMARK_INFLAMMATORY_RESPONSE,0.0487999113026646,-0.020774410539310305,0.01406012905637039,0.10600248518287225,0.01712628359662503,0.0368870672114686,-0.002450842910616282,-0.0108825777580643,-0.009197259737384085,0.10123176034593585,0.10967928160508575,-0.00022043151449228774,0.05984589456264282,0.05013060487423524
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.04738671063167128,0.06024656012033421,-0.038108453197469985,0.0883424411101721,0.06853648969199597,0.022531779649764407,-0.04955769521636342,-0.014422420968485703,0.04021144761534536,0.08124697975975448,0.02888802237873946,0.04894767732007397,0.11796963759687268,0.05836982534430703
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.035475229005609024,-0.012599046208482985,0.0031756710380889544,0.13257073206286715,0.04975530468982383,0.015971678554358895,-0.038097881631016614,-0.07821668990911362,0.004786134436263197,0.043340524768558805,0.07061893932123912,0.004540081421551866,0.13613616066191253,0.08739687544130918
HALLMARK_KRAS_SIGNALING_DN,0.05456132540141269,0.003571395932671751,0.04928052962593533,-0.04163600121928096,0.009524968797283009,0.10397618147309078,0.0350877087725829,0.05924280995618247,0.11968507669141303,0.0659494738116519,0.04944417791040537,-0.003380635924321815,0.1626021786390048,0.05172506503763032
HALLMARK_KRAS_SIGNALING_UP,-0.0012227428600554637,0.034118983114925706,0.06593790928606612,0.04855059511997705,0.03603802888305541,0.080217267497154,0.011333241982409287,0.07120157362193372,-0.019853480895336423,0.04325662760583063,0.06162346218960875,0.04877353416327707,0.1022808872507801,0.017472118853341947
HALLMARK_MITOTIC_SPINDLE,0.06564706590493839,0.03730627828471414,-0.020432130333135005,0.10084947646222275,0.06630134176062799,0.038384571388025084,0.007864494099169417,0.05389429772436141,0.0643066321861408,0.06029040973881453,0.10063845119670684,-0.022794395945810297,0.15837260649976717,0.06778336750538401
HALLMARK_MTORC1_SIGNALING,-0.04135440162827023,0.05147778743012048,-0.009991942214060114,0.10853387509364328,-0.033920579496644225,0.0801814595963686,0.02371530826222543,0.030546060335325743,0.029814374086805973,0.022127992870611263,0.10315550109766292,-0.04781614117213416,0.008160327189712676,0.07568991039450322
HALLMARK_MYC_TARGETS_V1,0.033826455253497506,0.056286778114433104,-0.03347462664773093,0.1299525288081527,0.05501193244378995,0.05889645647970787,0.027371091922418156,-0.02010795672528072,0.07852213787195189,0.08673193107469321,0.09538623559680523,0.0002892745760748864,0.10130264405360824,0.10131342871556552
