,MGH258,UKF243,UKF259,UKF260,UKF266,UKF275,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.016155739166891368,0.0197718771721667,0.034155440995261944,0.0628490078403221,0.03108050258126046,0.059813378311424886,0.018726833865584377,0.006052465313257858,0.043361851334826514,0.04805743442912643,0.08644965449364721,0.07680673737292161,0.10605383493591045,0.019212987200979956,0.098992431791916,0.07252507155999648
HALLMARK_ALLOGRAFT_REJECTION,0.05245887669328698,-0.022222856366678725,0.009564453838096901,0.008173965838270944,0.025017456708523844,0.05246280662446362,0.008465824904238353,-0.008563651221186406,0.11990928749615588,-0.08166630764471738,0.023975022746584102,0.051866936833604466,0.025250444530352467,-0.01637623488676214,0.10563602428079871,-0.05313845907943786
HALLMARK_ANDROGEN_RESPONSE,0.04808544618669179,0.03457329145227895,-0.023133887073434212,-0.035610071626991875,0.0424311202143676,0.05158002027865612,0.020560727311115332,0.03264003371464038,0.011155767564293937,0.05281561850646042,0.09873224803176683,0.08411788866240515,0.009541263766668607,0.03606621352757186,0.12484796801561007,0.0031035652702312375
HALLMARK_ANGIOGENESIS,-0.036767649936300016,-0.05809771129459046,-0.013662011115471993,-0.027880069592082498,-0.014491381714743068,0.0739345048594761,-0.0028733990551639355,0.05313866656686648,-0.03610712727141498,-0.0964526860950722,-0.03641956662814421,-0.0053870353162578525,-0.04227388171854262,0.008908678445667086,0.037469712822804264,-0.025172004900031388
HALLMARK_APICAL_JUNCTION,0.07786733058247063,0.06845301108885625,0.029469968877806778,0.029897159342355654,0.0031200207409557484,0.10086474751630388,0.002228380513983829,0.04494899995603112,0.040676034628829516,0.09917024413906493,0.1047394779883508,0.08450152463741438,0.07619110070694164,0.035414505765488706,0.15893308180822796,0.04593023914491842
HALLMARK_APICAL_SURFACE,-0.051139664227790996,-0.023849270492204054,0.0237768507737077,0.040254437728489925,0.02187540592144048,0.00913126005824833,0.02793708805225296,0.03192334663719679,0.04343948717841615,0.04604166433918598,0.08540283608420475,0.0840938888090632,0.07511309255258561,0.05352351033758025,0.10350511685565557,0.037241453953453824
HALLMARK_APOPTOSIS,-0.0023253644466774592,0.0233514109565038,0.012780214010826536,0.002081520649812102,0.02904126141684786,0.059568499369188774,-0.011147035499560412,-0.03126721441088255,-0.029120943699306016,0.04243719340635971,-0.04059053545321785,-0.00501023224067069,0.02688654029495202,0.003400211369856861,0.09204101229128102,-0.00851949758604499
HALLMARK_BILE_ACID_METABOLISM,0.018110585761353486,-0.00953804069456527,0.058258156401212936,0.060547929780275005,0.0029001472185580073,0.0980667701319021,-0.003948867050028693,0.013125653032769937,0.04142719648230444,0.12072571678547227,0.10948137606660673,0.08814821025244762,0.06858328971048358,0.017975007055314275,0.06804874137148348,0.14324011290243444
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07795439683929926,0.04832927073873247,0.07072240788490257,0.02218770485932693,0.05743108477093831,0.04118740403662073,-0.007321409642704093,0.10019567341207233,0.06275298931770325,0.08929977002400663,0.11132295565244137,0.08087622914377146,0.08291617746263798,0.01579334243789652,0.09140042064158387,0.13217719087974772
HALLMARK_COAGULATION,0.0017320404822006763,0.022734958757010697,0.0478725389942505,-0.04394928500736344,0.05466341668636091,0.06437404536550317,0.03693976908992676,-0.04093631182718742,0.041634778745348426,0.07231441968414541,0.032083164894827355,0.07744896807023406,0.09046240285108809,0.009734568596859788,0.11389163775010856,-0.028726699239578418
HALLMARK_COMPLEMENT,-0.01310841286569819,-0.006273878096517548,-0.031304110610272495,-0.01636919308604677,0.026073939046274544,0.06802837261129623,-0.021487102489378566,-0.051892424376302225,0.04029681190800357,0.010722573622433245,0.03694368666474147,0.024470717019232962,0.06718504114163375,0.015082850803931356,0.09949412078906437,0.05812363338358206
HALLMARK_DNA_REPAIR,0.0386310100545455,0.04133997547361746,-0.0005289798774386449,0.029499811491646263,0.042632327674559246,0.06364357231289082,0.03974267909912491,0.08131363321141116,0.07829651393770258,0.039884057630703504,0.11279554019540304,0.09637451292442405,0.0739866548622592,0.03357525089703801,0.11533700889386886,0.133976813685598
HALLMARK_E2F_TARGETS,-0.005750996083375009,0.018201396613745462,0.034112509098747947,0.06236956216366496,0.025622044854285868,0.08751263503945061,-0.0038062086332258972,0.03037569591440021,0.01830091609179205,0.0841044202397374,0.08614855497504888,0.13059819084957225,0.04177267788245928,0.006730591771383053,0.0750986488592736,0.12103365609409737
