,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1
HALLMARK_ADIPOGENESIS,-0.0782936361227488,0.036632342854424384,0.10919251236964665,-0.003941035083548372,-0.03314330350427619,-0.05334601392680364,0.008550581453152064,0.10888346063215282,0.04704475637519404
HALLMARK_ALLOGRAFT_REJECTION,-0.04125121126976327,-0.0032921586644755743,0.150425509685402,0.016343791680209812,0.02252192614188309,-0.07836567352629788,-0.07577981365419809,0.022584632306960003,0.035883312806749675
HALLMARK_ANDROGEN_RESPONSE,0.02742000129117151,0.08397845789863621,0.11804859723462899,0.10615396569675463,-0.032783218187164426,-0.009879610638037684,0.008678514692870815,0.09662700529703476,0.04803055375868156
HALLMARK_ANGIOGENESIS,0.04211319979726227,0.024264281762393074,0.14431752605811068,0.040982226116548476,0.013125081735930485,0.132369974195765,0.03635362052197142,-0.10755359001017013,-0.09389148502117864
HALLMARK_APICAL_JUNCTION,-0.06405598426880446,0.0950502287096638,0.13587288105469347,-0.010799290818907476,0.02836784921345619,-0.0129807519399624,0.001055814393837338,0.11958698517786401,0.045095313758204365
HALLMARK_APICAL_SURFACE,-0.0956074594222343,0.0042372996661917735,-0.08682161856740317,0.024389134684873658,-0.012782139690388779,-0.07710219502182827,-0.0013172289778800629,0.04029747135582157,0.01373655806774097
HALLMARK_APOPTOSIS,-0.024302647853688134,0.006390814601407118,-0.0046690450629297674,0.015636574732736344,-0.023898452405226738,-0.024369200574008598,-0.008297953049311434,-0.032601755204872705,-0.006479807943998323
HALLMARK_BILE_ACID_METABOLISM,-0.03450179370860372,0.05282410963754545,0.15223414059036,0.07805802155987153,-0.021806412961308495,-0.14300863068013878,0.009476844578218511,0.12080126585630765,0.06426934530026654
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.02770040714995106,0.11133188223114297,0.10718605679634925,0.007387550339277426,0.025856267305377312,-0.10574268959587857,-0.006258086472839621,0.11120672069365914,0.05037084971539574
HALLMARK_COAGULATION,-0.03979461036653852,0.04588763784781529,0.10108795559713829,0.0411507178690723,0.02799158573424643,-0.04783973067202089,-0.031088073823065977,0.048948081217792365,-0.01305188569469682
HALLMARK_COMPLEMENT,-0.04086120715145469,0.010175645045269199,0.15776643472019145,0.05992358478435261,0.027146751314899662,-0.03350014164196914,0.02492270727438889,0.045607747824881445,0.03360779473325637
HALLMARK_DNA_REPAIR,0.00206143029427642,0.06610297214511117,0.16851274244319417,0.039424365046192324,0.007102927845167747,-0.05140856290532586,-0.008187354105871993,0.12271173221536215,0.09388751768658192
HALLMARK_E2F_TARGETS,-0.06129071355545553,0.07288771560956364,0.14927272070045605,0.025392538386287775,-0.00807793998076842,-0.06262486244143813,-0.03284615115789209,0.03851010178168562,0.06156118230080762
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08777090878022295,0.006413371814597231,0.1404174709222338,0.0165619853720206,0.06795789645797527,-0.05332708177362938,-0.005206030667685749,-0.06580080983224314,-0.035804927643863345
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.022874494139938535,0.03487735240149451,0.08742391836011149,-0.012681594652490278,-0.06462599551203244,-0.013138701923015634,-0.012558130738942831,0.0667467177201814,0.012012552921470137
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.06917377270445993,-0.007992409656129528,0.028446520373970156,0.07918163197156844,0.036355647512136324,0.06563510513613513,0.00322556714284894,0.08021264429075713,0.059226256935826116
HALLMARK_FATTY_ACID_METABOLISM,0.09202698139580277,0.036604956067471564,0.12358722098125002,0.06103403801622967,-0.015171025767611495,-0.0011155103778175582,0.02213047131111907,-0.009077261219298673,0.05886410153998911
HALLMARK_G2M_CHECKPOINT,0.009779766232036687,0.05020293489514455,0.14935800862253953,0.07692945883614989,0.01919682555853545,-0.03352641607249625,0.03295551741336288,0.0180366828280988,0.05823622101724124
HALLMARK_GLYCOLYSIS,0.01569913770816524,0.044909169495314004,0.0676404153368855,0.01233826924891622,0.0030284586355828536,0.06983415962222184,-0.0035093113348082603,0.07030461005576566,0.05040469019604946
HALLMARK_HEDGEHOG_SIGNALING,-0.034245950544024885,0.027564478351848103,-0.06122995419571736,0.006983911549471631,0.013000351628118403,0.014738893626087783,0.011490177092229258,0.05339992074042438,0.06413747611137223
HALLMARK_HEME_METABOLISM,-0.04106759514191086,0.054086648157800996,0.11953669911762316,0.0331456995332505,0.0054258374474607735,0.02467560412353887,0.030711339362937917,0.11300121360151184,0.05680726557928924
HALLMARK_HYPOXIA,0.08656625465499054,0.01103958854418723,-0.025302712990977225,-0.005129739527223581,0.03594002723457422,0.0654267907712401,0.05726187666844064,-0.052326161673528396,0.02806167669473331
HALLMARK_IL2_STAT5_SIGNALING,0.005198222063214781,0.09175867080278141,0.13117765403353368,-0.030479194229448607,-0.03160153426169199,-0.05506865782572727,-0.004594684012489656,0.07330644930972928,0.03391579426548148
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.014866897279681258,-0.0017340720970487166,0.0944867708655225,0.0428915394281474,0.010678233059147026,0.05787965781225859,-0.008237845892764713,0.025418876877336606,0.00979818234267758
HALLMARK_INFLAMMATORY_RESPONSE,0.05858850088447709,0.02932799462486735,0.04738661644618268,-0.02554756083848596,0.013670007243339869,-0.049816775379223695,0.025809590961713733,0.030619020588450837,-0.04712377228469932
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.06017202806717146,0.00068716087800817,0.1529814773426192,0.047218880209415046,0.06010215463723459,-0.041471973767831016,-0.025096772499526944,0.09159271672278846,0.06807297135839079
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.034314509507356455,-0.012678551661725495,0.1331903506021686,0.05692396561952343,0.04312070356697459,-0.07573343675531588,-0.00870692704092732,0.008816681524696175,-0.008318997284725444
HALLMARK_KRAS_SIGNALING_DN,-0.08912756003452792,0.023243802701801132,-0.035041836774816204,-0.013177505367313387,-0.010450974935358789,-0.03077852326321248,-0.017624974593277852,0.10715186481595618,0.06710494171679468
