,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.10005256944324772,0.02028317389632932,-0.05956999135432389,0.05586432208683975,0.048725876455756316,0.03950620950087796,0.059854253441693386,-0.039989438865239556,0.01975475343249479,-0.019328803830571634,-0.03846963519191335,0.00680593837236924,0.16878237924279801,0.06093642768733446,0.04447742031233663,0.05653352556840013,0.08430349622809725,0.05153711614876277,0.016153069640505568,0.12261664756018342,0.1417658781483218
HALLMARK_ALLOGRAFT_REJECTION,-0.006483642054626069,0.009240141358728002,0.027653269756894597,0.012614849804460915,0.03436303719029585,0.03948772307494811,0.10308878496231509,-0.05196748906256803,0.0095617152323943,0.017547557083690463,0.029934406824245873,-0.02131732625382062,0.13883494629475782,0.05556354235145702,-0.017967262564401017,0.04278906465760973,0.053015611696671835,0.024199705321141077,0.03354768099000695,0.05908554927741378,0.04735636885399109
HALLMARK_ANDROGEN_RESPONSE,0.08118547056423348,-0.012777947705937327,0.016935662426106054,0.038106999345110755,0.06478892338070798,-0.04607993750639488,0.0700283853305732,-0.01270183146523763,0.04586925268266516,0.018268509051897044,-0.0037630219165439888,-0.025968764493962338,0.14401639261601248,0.08496815690457665,0.04243167364491996,0.10558299366252183,0.08363499737634976,0.009716056716884464,0.02955193779637928,0.03864225137189667,0.12727885644900744
HALLMARK_ANGIOGENESIS,0.005658850410095258,-0.04420325714078911,0.057447533561168225,-0.037247131752943634,0.10647256913751028,-0.035687430241147504,0.09085636334763048,0.01530830372673461,0.032405037865647184,0.0425006472814292,0.08275493514495574,0.027213363774719983,0.13503857985784407,0.019773141718785775,0.06485078461926422,0.03352021852181726,-0.07329206872400208,0.017890683985730352,0.00588560014984114,-0.12287389029924012,-0.042086354708077894
HALLMARK_APICAL_JUNCTION,0.08141729532235478,-0.011099983173704467,-0.07530436798808794,0.08591388617081325,0.014611982710926254,0.03439940205866743,0.0876117414770768,0.07466935215122125,0.10269197923979975,-0.013725098401542292,-0.03247761385036322,-0.017337896179803896,0.13566517766955405,0.05037656927279288,0.02407495013601526,0.09189073681436016,0.08911449219922175,0.06439366970027358,0.041925072351078486,0.06426918503740968,0.10301840714944183
HALLMARK_APICAL_SURFACE,0.11503882931286648,0.09449458127842274,-0.08095157368203114,0.008006726743617484,-0.038730505761284256,0.023127710173396453,-0.027911980986564784,-0.005314399799477507,0.06092395435811493,-0.021174141376523032,-0.04303932890368705,0.00974718390206248,0.1289234490467563,0.03155855290592687,0.08927701967538562,0.06360278491819807,0.06926020608476963,0.08850138069900942,0.03679620290090727,0.042323943854376385,0.0620300428630035
HALLMARK_APOPTOSIS,0.03617824816111224,-0.06835877624510864,-0.031671548498445605,0.04994639562183636,-0.0025341513933577354,-0.018291890019178882,0.0014614715784361397,0.053420565422164216,0.05223752888256746,0.005329759894010481,-0.017823576777973603,-0.007906474390151788,0.0379212713778816,0.01979707788421911,0.05835328877773585,-0.06426156274044628,-0.05652129221287128,0.056549892495858914,0.00631149389368089,0.04876120778564371,0.022376225800528216
HALLMARK_BILE_ACID_METABOLISM,0.0759036396156678,-0.01784182341397531,-0.03964967726009594,-0.017273108674554245,0.014478985039454485,0.04111226750766977,0.06227718619924942,0.06979078795741278,0.00475451152915959,0.055863550029658614,-0.04069003757072297,0.026483083132153116,0.16969144185606566,-0.013722492101604908,0.03587944924229142,0.07308767496470658,0.10877878915925153,-0.023291693957890283,0.020971039928547677,0.12034026151448983,0.11666142960212955
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0992909747287678,0.01576232803869388,-0.004710015344188806,0.07909123214260537,0.03372638199058078,0.023718548839930773,0.03822320603351578,0.10250366666593243,0.030223854023123584,0.03440008447447572,-0.009868474690498846,-0.013713086251027604,0.17340420288915062,0.020444288886345346,0.03225681544078544,0.08486637978669372,0.1258625468511268,0.04832516814254315,0.0079403787226455,0.11842397904231189,0.1686831147667224
HALLMARK_COAGULATION,-0.0347432377241067,-0.015806987783237306,-0.03614700463405498,0.040581492848764195,0.0397600912868465,0.025130478643568925,0.04351294980204452,0.003997781388677454,0.02523276258120152,0.05771110963483278,0.022393920171470325,-0.023073865336128183,0.06062266995053797,0.07342483561228742,0.02679825921409347,0.03377598020755977,0.07239262312315232,0.040314921932114035,0.006750119124868643,0.05574735577722315,0.10330065994702259
