,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.038374964133817815,-0.00914479857979022,0.20366541483983377,0.01605685786232549,0.19301331097708943,0.1508646689476011,0.00561968888578349,0.033027552546204375,0.0668648286353767,0.1371202898885695,0.09427492123666284,-0.038459861210062306,0.029267063500331203,0.16298014639804584,-0.03539677266463821,-0.04901677275169191,0.020191573932263385,0.05342349359645288,-0.007124040191318397,0.06328172743187657,0.1953421888921862
HALLMARK_ALLOGRAFT_REJECTION,0.006863217934583995,0.004678135919335935,0.1637578726600434,0.010089611136564385,0.12413336624335053,0.11346249141924097,-0.09264942273208136,0.001782734157643874,0.008971156073316899,-0.25751626489831647,0.018853021565598038,0.01707906669250448,-0.0738002482231009,0.126378488931474,-0.04470971145067935,0.09690078802211649,-0.013376312716968848,0.009569002869555969,-0.025245485966764993,0.0076382164298917895,0.030050541094316343
HALLMARK_ANDROGEN_RESPONSE,0.04729262757020279,-0.007193269479107604,0.07343811427674753,-0.009246755917592787,0.10236119786592009,0.20027758738568732,-0.10185492410091146,-0.054959421949842914,0.06668343200244418,-0.1328400475763032,0.0022062027696603806,0.02349636176136625,-0.027594340639265576,0.09895556067942986,-0.03694600962044685,0.003573704772678228,0.00885435778187498,0.00027155216779351887,-0.04224516977290633,0.02509174950195814,0.09827299856937145
HALLMARK_ANGIOGENESIS,-0.05682762545800721,-0.004883163550832065,0.07316331660453003,-0.04456866211020988,-0.15647811881691545,0.2259232291689719,-0.0953571171858216,-0.1694935257009877,0.11497847221998965,-0.2753446198800296,-0.09737511024421493,0.007125528799634283,-0.03632071977173215,-0.05409972030004344,0.0298310058268031,0.056876307166323664,-0.04832512646607934,0.01187658571905691,0.0011985869994975322,-0.0397187754747532,-0.1585723877803681
HALLMARK_APICAL_JUNCTION,0.006029203101205227,-0.0001393824158225561,0.1592162989439958,0.04214803618455435,0.1090034334978233,0.28100992013733456,-0.05817867312938313,-0.09963644860964507,0.01961953389506471,-0.09478166570665465,0.0003272995033716989,-0.026049137811145394,0.009050409204636177,0.19334169940532103,-0.035679324492213706,0.003471794261944221,-0.015117225716671973,0.09872833213701125,-0.0409342660568186,0.0230434977325915,0.23204672160740433
HALLMARK_APICAL_SURFACE,0.0017868802058217043,0.01654145735813339,0.06811884829121075,0.030429833280633183,0.16104507330781018,-0.01258272257159356,0.09008096524781956,0.14611162143228845,-0.0748296759861968,0.18233172067978443,-0.024599033661761652,-0.10054802649074715,0.09737885059479033,0.1969181298682404,-0.021294474801330718,-0.07163750705193321,-0.033145335437887585,0.0757248018135648,-0.07297017797900315,0.08113472939455416,0.09946547498607879
HALLMARK_APOPTOSIS,-0.0016839024133532689,0.02251783665012396,-0.020096984145793827,-0.01009386987124398,-0.09383818537229778,-0.04948201659085714,-0.07511144235350442,0.0033226551730510907,0.05594165549807029,-0.16919505259513684,0.08960108744836705,0.03392941048097203,0.049623375171625995,0.1355022664811793,-0.03913808703896854,-0.04610038767472232,0.03330709971836826,0.05897234148217766,-0.06554613402647992,0.058455875704659904,0.09794156462127057
HALLMARK_BILE_ACID_METABOLISM,0.03268972890363292,0.005892059031400005,0.1733545719202658,0.013446555411025183,0.15367616641590204,0.18837787078457036,-0.08287760508675487,-0.059276754139628254,0.03431344014269333,-0.0641584089886155,-0.018005397680426045,-0.19522038449665713,0.0319490900007767,0.11630449171972433,-0.02199116249499133,-0.026396783646884824,0.01149001489834673,-0.005501899683556002,0.02258033831110297,0.018122613237577426,0.039887982203135566
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.019813134786995156,-0.021140942347616973,0.15216544146533376,0.04368338397847534,0.147843641739142,0.2764540207089387,-0.11522802589141846,-0.13275628864314007,0.04575529047626586,-0.16841213406515584,-0.06779188015694604,-0.017831197357817793,0.07319407937008916,0.17962123318208512,-0.038925772167164745,-0.02634327985411804,-0.019664643191568278,-0.024909000570792955,-0.0025228515076160664,-0.006051988286979962,0.14645879412135032
HALLMARK_COAGULATION,0.009730074742508598,-0.033370168550259156,0.12678247761480788,0.019569031334145805,0.016572991974248014,0.07144832018602901,-0.11168619152809026,-0.1187174813563371,0.15730077974615225,-0.2842155718425019,0.02207313572105231,0.03656000605444941,0.025563020672227592,0.15714085784761767,-0.037931017990798434,-0.019929852178423562,0.04830521635857559,0.041418024689994386,-0.059940622012616726,0.0492837837177932,-0.01815601966794497
HALLMARK_COMPLEMENT,-0.0005160581497024643,-0.05443483616222278,0.1396320302762258,0.011379009394995391,0.10484551799688416,0.0756612618997104,-0.08278075095487097,-0.05902728220044824,0.012657496188287359,-0.19069532056478497,0.0714731096750678,-0.05730162660773282,0.0012426231464971486,0.12566841243221574,-0.04776236337289601,-0.03204277002299452,-0.002291702315443093,0.04492027818070645,-0.018216306066023046,0.07089095739995659,0.21770760071595657
HALLMARK_DNA_REPAIR,0.008177196517518564,0.0006344962237032568,0.22082854288636306,-0.0016260203500840886,0.14228080757146927,0.28698002947007806,-0.028392214256017945,-0.024717017176050318,0.08569832493449682,0.08502209338275414,-0.005523492332891571,-0.09289459349984511,0.053720008223803184,0.23891939842174711,-0.03281725857405287,-0.005011575630267647,-0.030441390670604387,0.09623157348572839,-1.319133065262181e-05,0.0038069743797164613,0.2974419611183522
HALLMARK_E2F_TARGETS,0.06049469994669092,-0.04107664191434262,0.20130127748444077,0.039795524921565996,0.16033274580699644,0.25418826813470086,-0.049110896008418184,-0.06067131834791365,0.043420958080596796,0.16954129282591596,0.0015616505463499988,-0.12028291293152384,0.046622861895906136,0.14877101652348493,-0.06559334190055899,-0.04409564463627927,-0.02667024405148891,-0.015410030118135574,0.03305022204929591,-0.044872458801580195,0.12527083300224023
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.0012721616275672067,-0.02904984245377647,-0.03583209992097269,-0.020324306744854383,-0.10704901753938174,0.20653021969543991,-0.09263604437837708,-0.1431320068088424,0.12198530172400575,-0.2581506611885747,-0.05102301680179577,0.07122158624140051,-0.01843316114934155,0.1821865884202642,-0.001029830031573241,-0.04476224131797567,-0.014704704360900003,-0.006233650163990442,-0.032937168461319666,-0.0047743391867782975,0.08590289348921791
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.011134801065604202,0.00017841898689304126,0.07403934460730217,-0.016376393496155692,0.10009296724376378,0.043112490375179106,0.012484697431779851,0.03484011709106898,0.08948569862055747,0.24657914588029717,0.1008429357400327,0.04681971218374581,-0.02629352426258472,0.19822027675159073,0.010333769343406188,-0.030887895265180525,0.006143651998588338,0.03716208409414288,0.005058981932664492,0.052168891328756004,0.16647717795004613
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03789928936302085,0.02709992423199094,0.19027590865874885,0.021484977980707087,0.04561043797067192,0.10282458942794315,0.039994780152380165,0.015814120837360657,-0.041244683691344965,-0.09872366240051392,-0.0724922388291878,-0.08937321404537166,0.06320503103554947,0.03487304953778399,-0.05567771321535608,-0.0639109241786385,-0.03537585520689838,0.034554229900842955,0.0016795088704916515,0.09113320111484462,0.03810907623339225
HALLMARK_FATTY_ACID_METABOLISM,-0.01925716680864467,-0.006462622284591925,-0.056652097398405106,-0.028444269108408228,0.012879822743019112,0.014040555470626846,-0.03608104353552672,-0.08905643873502726,0.026868584240946434,0.024974221953367938,0.08685060622018889,0.04323789776573184,-0.01325136737767495,0.17212795006669393,0.009561783903238981,-0.0012999477317442542,0.020175877304465913,0.007287329071768977,-0.01666832397779051,0.014317344108290627,0.13535900188397337
HALLMARK_G2M_CHECKPOINT,0.021332630656489323,-0.02473993849878944,0.09188152547482399,0.012842550501719096,0.034483575902139955,0.24813900539318737,-0.06101913021062666,-0.09684203187736112,0.10228632363964954,-0.06623715596216115,-0.044609253188710785,-0.07536217256653041,0.011083815309700476,0.17325959463735893,-0.07235419820423335,-0.022976675892376112,-0.0033387888890631314,-0.009615289000556585,0.017816902734178856,-0.05229148485718628,0.22944157807502047
HALLMARK_GLYCOLYSIS,-0.022524829269114303,0.027264680313419453,0.11075975599821447,-0.013643065825759356,-0.07063568702036566,0.19383014986754737,-0.014533583867989336,-0.05662746952418176,-0.013783129346823865,0.229236431202689,-0.014606630232771919,-0.10003640268856145,0.08851780624235027,0.23122952654009407,-0.004918469260696898,-0.027640009766908287,-0.057619225986317676,0.06854259493060683,-0.004597007367000083,0.047519675591127394,0.2833912279382399
HALLMARK_HEDGEHOG_SIGNALING,0.019266358148878,-0.007326433496922361,0.15725757606821203,-0.014741907195816913,0.0988854199944597,-0.09347584451050917,0.09716450081236211,0.10574624042026198,-0.07288156457231403,0.2925316267346393,0.13969427226322564,0.08722636195441984,0.01957171424862225,0.13784524926351346,-0.012574621024232279,0.022580021221621987,-0.020856166738177955,0.03169723097061853,-0.05050171273841039,0.14741819378255874,0.2231121771543235
HALLMARK_HEME_METABOLISM,0.022312254556136734,-0.04125226952770897,0.20416673419775103,0.013468261771135871,0.16779178863153893,0.18701195283088973,-0.0392578823203011,0.025533248341796176,0.0781891514883162,0.09270905306300821,0.021014378304336865,0.0643358711308297,0.05240435658172561,0.16879550632980034,-0.03501241352396336,-0.00561670530811224,0.03044780652963468,0.07306801320459162,-0.00208734528597621,0.16488319116939895,0.11807678403071202
HALLMARK_HYPOXIA,-0.04286517590071026,0.0241251850446628,-0.13129458188900453,-0.04423204348875554,-0.18020341784223246,0.040436281572242556,0.02774951530327272,-0.04555389053116195,-0.05258897906380624,-0.05844061886197463,-0.0999764336791808,-0.00724278563358445,-0.06724890939204822,0.2362561606107842,0.06498871919338536,0.017436711770622924,-0.05078284180542489,0.036828929882325334,-0.016755859347896314,-0.04740875324391655,0.15255801172948363
HALLMARK_IL2_STAT5_SIGNALING,0.018421583266596573,-0.04557572699706605,0.15164188856720445,-0.004214244329192511,0.11600003562384884,0.14577666564350034,-0.08741408143098306,-0.08990586546207996,0.017923730452631716,-0.06456912084496676,0.023177154944249184,0.028575659126459107,0.011920028706421375,0.10670231883650795,-0.03848897843290113,-0.022953337796698142,-0.03481762845297539,0.031125113205173503,-0.006239369922580939,0.03346624694175229,0.1282346951743363
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.00785302845254932,-0.044906757796021456,0.07810784448030308,-0.04672327754834828,-0.09059450529845027,0.1776527228039013,-0.09045091179376613,-0.08136041445704759,0.06140821590617057,-0.2327446247995538,-0.0846065076884566,0.041085561625104315,-0.03530452914393354,0.09071343444462811,-0.02193721088197292,-0.015484888452849564,-0.06782344460329263,0.00970874402411537,-0.034657216682406726,-0.027758074880541363,0.00924263777502441
HALLMARK_INFLAMMATORY_RESPONSE,0.011601755696299967,-0.027037497817595464,-0.0035309454768687252,-0.04798377065283387,-0.1296299056578833,-0.03381196277146042,-0.025242199647456474,-0.13784441437823952,0.00025844910299790914,0.058389137724556214,-0.03618900708343959,-0.02037805995805847,0.061635494573715366,0.07775003471876209,-0.03957159447770166,-0.04174933716501445,-0.05661994632497234,0.032843908808484444,-0.0424353282879579,0.015218408219548642,0.04704841831833136
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.040254612012536564,-0.032308833344210655,0.15032300071881635,-0.016809100853204542,0.17359071167570733,0.2494032719650879,-0.06290359428289252,0.055277874453847575,0.07896224667602908,-0.23077162931343292,-0.030756287706018008,0.10802690230315663,0.04188380764890192,0.024480064800903877,-0.04709115882213149,0.03479787683654955,0.0063999112820986494,0.0033932912891257412,-0.01638301385091684,0.07293891144937116,-0.06435332926461576
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0024418554398663445,-0.04815479986274063,-0.02641396480760028,-0.025600013865630114,-0.11474841424455913,0.019162341209830933,-0.1041746098995832,-0.0481651199294393,0.07586512018406086,-0.2948272879734568,-0.058757249815148294,-0.005914627320956325,-0.008258924793544896,0.14869756033390652,-0.07317139847808907,-0.034848076051642335,-0.011943843956762783,0.036660675529457225,-0.04434219720616438,-0.060124661730053756,0.18093548908818224
HALLMARK_KRAS_SIGNALING_DN,0.0020661185744010736,-0.01097375517028842,0.11905646348270764,0.06401002750177934,0.15065579150201944,0.06805591270157572,0.048301289886685,0.008169816442461092,0.08727884830541074,0.20836940169123908,0.020438050121493922,0.002628509917001158,0.06426521275736141,0.14382057891309416,-0.02158614962189824,0.008428502748130918,-0.05407913898588033,0.032791266794269504,0.014504521145284851,0.19103524582007436,0.27030568704471325
HALLMARK_KRAS_SIGNALING_UP,0.015811558732190086,-0.0191089617987972,0.15358708251679162,0.00916647286954456,0.12703453324263853,-0.08874294124743923,0.1404995638157972,0.07042413385446657,-0.10534157516570708,0.24891775832850163,0.12650733562323638,0.05209347247811171,0.01738546437148183,0.09593489714514325,-0.053428502270356316,0.005007330650039445,-0.01986724819761172,0.005132213855948712,-0.022552559973503215,0.12475614379812794,0.24217009274498122
HALLMARK_MITOTIC_SPINDLE,0.011561816491085104,-0.012889589830134586,0.2288253667286029,0.04112049164941641,0.2007703550305899,0.27310495011085606,-0.060244559928793455,-0.0863254792012115,0.0799495958476383,0.14740564029094586,0.035119094967323586,0.02629131319945398,0.09193534215343872,0.14704639840834038,-0.02131862011401879,-0.027868592656619867,-0.022609677433102285,0.028928361069222353,-0.0010190302929150347,0.1160647800780847,0.19609160547844529
HALLMARK_MTORC1_SIGNALING,0.019823176872604212,0.00998813549599717,-0.03792663562748639,-0.05443829975054753,-0.13921112288404086,0.2243196408997839,-0.08231653539754395,-0.05099938648731642,-0.002156464292233866,0.10412008872996481,-0.10203964466245495,-0.006322005105033262,0.024086317352564276,0.15194326988404855,0.031857776839126904,-0.01373413621497303,-0.042929308876793616,0.05289754426046748,-0.0256610338269873,-0.01204682692287988,0.17628942413327817
