,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.040137968744197214,0.04713478489546063,-0.04564251033010635,0.04221667046918908,0.15136114717278887,0.019428081700741586,-0.1293701191258456,0.04784545766868316,0.0029734117136670235,0.18344261079066798,0.11292693048637181,0.050016791424588064,0.04509044052066382,-0.08638939337434907,0.10541964816816349
HALLMARK_ALLOGRAFT_REJECTION,0.06247538235330155,0.030820614275766316,-0.02112136613638279,-0.0185867770116242,0.052900792081438885,-0.14165655446776232,-0.23799957332068555,0.06310595122061462,-0.0765406383150766,-0.3013889621436918,-0.07792936524129784,-0.04822282203820773,-0.012770597922549679,0.02394501627730936,-0.020331901502947922
HALLMARK_ANDROGEN_RESPONSE,-0.021291415890335754,0.09986697998542268,0.023214137692688815,0.015540048952551032,0.2018645631508475,-0.09441141028480278,-0.225148294038039,-0.028746329705642008,0.032740654852955006,-0.07165483293095483,-0.054047506239125374,-0.054279079634995744,0.006544351666090642,-0.09870816071794895,0.020982281842436837
HALLMARK_ANGIOGENESIS,-0.1354383212610056,-0.014412100620543104,0.07948464464621252,-0.06474978927557973,-0.25527631243683147,-0.13160525892066813,-0.344032894867021,-0.14673689658079242,-0.1414246040154033,-0.310405903505483,-0.23798189796098157,-0.036780996932098346,-0.02629374531884049,-0.17475413322083136,-0.16536649285393343
HALLMARK_APICAL_JUNCTION,0.009248889362201798,0.07460116648438384,-0.08749576088691068,0.03615772272747992,0.07907744014350862,-0.06936759241660959,-0.22964385715234828,-0.07435437468625439,0.02356825934339716,0.09488021678248035,-0.10954304337184098,0.07486644104096336,-0.001623966361697045,-0.08737279690832574,0.13033921143414334
HALLMARK_APICAL_SURFACE,0.05187188365049724,0.0772490695401891,0.022483619771305984,0.028532596078577797,0.09053508638582297,0.13700757722046167,0.27131156732851325,0.05936794785536634,0.1498724365250981,0.2433678691689213,-0.09662533036349127,0.09202307152108055,-0.014506709281272826,0.07524911294108454,0.06547991366900566
HALLMARK_APOPTOSIS,0.029735699385086578,-0.032908575197155315,0.014788824350408167,0.005023871495046901,0.018795037098358648,0.04527186974227417,-0.03993921222397143,-0.11234510072351281,-0.057991766857146784,-0.06426686414400867,0.11443995214755275,-0.09703735769574524,-0.014889117438498951,0.03717596567428201,0.04071906913133268
HALLMARK_BILE_ACID_METABOLISM,-0.011172855116870111,0.04705768295560949,-0.04281367876096409,0.018573359388412026,-0.01426317003107723,-0.06361421522183813,-0.33220291029505616,-0.14876896968618955,-0.10743592039820149,-0.043523149572319536,-0.08419524257179865,0.008236835226646892,-0.04239746846672678,-0.1720950583238928,-0.03449909979337802
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.03359173885969402,0.01694484433191407,-0.0862985565533432,0.041516803491446715,0.031935241665204485,-0.17439093019561186,-0.17903197566983733,-0.10535959059107265,-0.04078628366348913,-0.22869534094567398,-0.1719781454424879,0.032798554372120266,0.00012711336987846668,-0.15370989800523296,-0.05222055559335163
HALLMARK_COAGULATION,-0.003213974618729983,-0.002726576928724994,0.004977927699338439,-0.005190516499844378,0.06464068749423389,-0.17963141129914326,-0.3014357331479602,-0.005435721595944711,-0.1511113580516751,-0.3249580362967554,-0.12299261204344294,-0.08980934943211695,-0.008026770308852219,-0.12882476358863837,-0.16677220183606375
HALLMARK_COMPLEMENT,0.009893863082242972,0.029301098485943047,0.02793813786848293,-0.023189823548671284,0.21516457498298264,0.05545188958187732,-0.1631695937198183,-0.12810976987967038,0.026261394601898764,-0.19012123329338115,0.08993095022149969,0.0030142845573176325,-0.016575941542226594,-0.0939642060132142,0.18119354453282155
HALLMARK_DNA_REPAIR,-0.0015941233731236347,0.07982019871601706,-0.061506142283228725,0.029366170414013976,0.18210496576007795,-0.028876313474496353,-0.14609326109654158,-0.05960505844085041,-0.011840018281451785,0.21102952770848202,-0.07283064250452585,0.12351841051739798,0.04527802423207598,-0.20015579840993644,0.12422807922007557
HALLMARK_E2F_TARGETS,0.018391642475558207,0.09133662156042911,-0.06840652063941657,0.04207110684012805,0.19126270786129945,-0.13616867002222588,-0.2497724563305202,-0.01674907562817873,0.001841935389313478,0.24140959575924953,-0.10661848808232134,0.0802763441303018,-0.05464520997387002,-0.15409488854258582,0.1083425207318053
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.10241815885348725,-0.03980822963544942,0.04162632401215276,-0.05031914566983358,-0.1587978213875555,-0.14904876179040916,-0.19750442373337185,-0.13568132089124532,-0.10606096669508264,-0.2503972737066339,-0.1964931380577679,-0.04464643665716996,-0.06745389635829481,-0.19785872448063976,0.10701680678644845
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0218589471347302,0.03569054210910456,-0.028896263856874667,-0.015860742650640046,0.24889083841225168,0.11470831471609656,-0.1192774028957069,0.05610788020816283,-0.019419225582590037,0.28808817888277916,0.21516844790045936,0.09527262255150763,0.06967841959762353,-0.16912472017925687,0.12186400028196014
HALLMARK_ESTROGEN_RESPONSE_LATE,0.09825588135510406,0.010830238647215303,0.0005604229367652786,0.0237641400208508,0.05151527322855352,-0.022491495886236806,0.2721920886716993,0.02013404006410893,0.027977224865847534,-0.08592672589876992,-0.18098200243101986,0.00010301761767965404,-0.04939698117887056,0.003950923871767266,0.022236426529278052
HALLMARK_FATTY_ACID_METABOLISM,0.022628479909986975,0.011261449005086013,0.018177913386918522,-0.046596647652783374,0.1165520090431966,0.024577797386667998,-0.2145165637852368,-0.11516052142077424,0.024405200393536094,0.038595409556353315,0.1548952686300576,0.02142270572739049,-0.006289213944565149,-0.1522218478666745,0.03647482015315316
HALLMARK_G2M_CHECKPOINT,-0.015233449604908926,0.0427723548663644,-0.03630777642537374,0.008527927167790467,-0.09341980322035177,-0.1202294665317436,-0.24672978933464773,-0.0807106826046958,-0.06495517499587918,-0.02595050419011213,-0.18656724412466935,0.013861836301606542,0.025927216516235287,-0.1785943801744714,0.10462263934431758
HALLMARK_GLYCOLYSIS,-0.015237130656241294,0.053837495203804084,-0.019246327373016705,0.01889146177382943,0.05119207591216203,0.05253802923070707,-0.15212784479272257,-0.024277046855580128,0.13283333008065357,0.32443602138813626,0.020091830947512313,0.08867112177784835,0.06905449132565364,-0.12985312551334982,0.10805749011464483
HALLMARK_HEDGEHOG_SIGNALING,0.08864875418320135,0.09790568214518297,0.01906559247949027,0.034663340998518845,0.27765641944329555,0.18417783356626793,0.31922252322314687,0.13047439516657458,0.1903637579229748,0.3663775808801846,0.2094081166631889,0.13148509226412577,-0.025477694133197882,0.16393217283575517,0.1308268097262247
