,ZH8812bulk,ZH916bulk
HALLMARK_ADIPOGENESIS,0.07132938488972276,0.049423004060314184
HALLMARK_ALLOGRAFT_REJECTION,0.03889221520490164,0.07115154616824315
HALLMARK_ANDROGEN_RESPONSE,0.056935636169498885,0.07774573994965726
HALLMARK_ANGIOGENESIS,0.0265180307181121,-0.006836462959711765
HALLMARK_APICAL_JUNCTION,0.06747211419126094,0.05231907331947485
HALLMARK_APICAL_SURFACE,0.003555787675620441,0.09641175258752187
HALLMARK_APOPTOSIS,-0.005541495886033286,0.01967428162864585
HALLMARK_BILE_ACID_METABOLISM,0.023696196454643374,0.038576175875959344
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.020597522668083606,0.04109343646315764
HALLMARK_COAGULATION,0.04552835398190921,0.08737187566505217
HALLMARK_COMPLEMENT,0.10084643420342602,0.040560573189212745
HALLMARK_DNA_REPAIR,0.06744469094056524,0.052769990114243735
HALLMARK_E2F_TARGETS,0.07609743186887206,0.05586549655458479
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0815534112281237,-0.003111985201037891
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06917171917462675,0.05862544308185861
HALLMARK_ESTROGEN_RESPONSE_LATE,0.08089962596118788,0.06174617472340799
HALLMARK_FATTY_ACID_METABOLISM,0.05214788782547909,-0.04236381804968671
HALLMARK_G2M_CHECKPOINT,0.08225478813437494,-0.007379600800687011
HALLMARK_GLYCOLYSIS,0.0961048732286813,0.04892141459018041
HALLMARK_HEDGEHOG_SIGNALING,0.04615350365567721,0.058301149628853056
HALLMARK_HEME_METABOLISM,0.07129818706352013,0.05763175797489085
HALLMARK_HYPOXIA,0.06009808108936899,-0.06536021338935903
HALLMARK_IL2_STAT5_SIGNALING,0.0012461473144783739,0.05019425507119888
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.022263581911329756,0.02650258161433513
HALLMARK_INFLAMMATORY_RESPONSE,0.049521375049322885,-0.01740312998492529
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.03980859896937186,0.09521615473441322
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.08046250452714272,-4.701906377892971e-05
HALLMARK_KRAS_SIGNALING_DN,0.09625287817285948,0.11865192812443122
HALLMARK_KRAS_SIGNALING_UP,0.06669001254984623,0.06566577201124353
HALLMARK_MITOTIC_SPINDLE,0.05749824944397831,0.08563476812031379
HALLMARK_MTORC1_SIGNALING,0.11139825043667599,-0.04530866788574076
HALLMARK_MYC_TARGETS_V1,0.07939679471706693,0.04539417073208791
HALLMARK_MYC_TARGETS_V2,0.007306468200317869,0.025547555329882298
HALLMARK_MYOGENESIS,0.011047705888662364,0.09327458108304157
HALLMARK_NOTCH_SIGNALING,0.0700237656194606,0.026390017036545164
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.03027122229515948,0.07745945239238132
HALLMARK_P53_PATHWAY,0.0651986873634358,0.02797743486432119
HALLMARK_PANCREAS_BETA_CELLS,0.07048020776203275,0.09217475230807484
HALLMARK_PEROXISOME,0.033770551277816065,0.05878110082748
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06179813390372715,0.05760916392970677
HALLMARK_PROTEIN_SECRETION,0.07258913986878292,0.0439677313086307
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.09051668456411015,0.05106342842941116
HALLMARK_SPERMATOGENESIS,0.018183189017309018,0.06865682127958005
HALLMARK_TGF_BETA_SIGNALING,0.08634550673156208,0.060119736879576224
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.016544716163191496,-0.06410493524965984
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06964931813279454,0.02084939425116642
HALLMARK_UV_RESPONSE_DN,0.12542067689080183,0.023987007523131265
HALLMARK_UV_RESPONSE_UP,0.06320074696934626,0.04031295001127541
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0866432951487166,-0.06905432588489753
HALLMARK_XENOBIOTIC_METABOLISM,0.08100655840578214,0.034230072919890504
