,MGH258,UKF248,UKF259,UKF269,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.032486837178758686,0.08324471039987286,0.006485072643069546,0.07178377401405032,0.15964705357175146,0.1450042248580377,0.17509995813599125,0.033843596383567494,0.09648276002986785,0.16181452610934843,0.0759003116211185,0.02367026373689026,0.050296747745896674
HALLMARK_ALLOGRAFT_REJECTION,0.05633655375791434,0.12357441374505979,0.012717359312010313,0.12636191613596845,0.21019412151840933,0.20382994593158665,0.02615638566488941,0.020306679911354934,0.09132309956332398,0.10240950075482014,0.056679129677158054,0.06173066667579645,0.03742647052380326
HALLMARK_ANDROGEN_RESPONSE,0.011888032800106058,0.09926211346978321,-0.0078702921574955,0.04095923117781981,0.14057274030300632,0.17555602649224247,0.09623832694367958,0.019568482541519664,0.0499066254052537,0.16323466004210316,-0.011737069649581593,0.0356194898471479,0.06191272673885366
HALLMARK_ANGIOGENESIS,0.10060897098559136,0.009782788816085686,-0.007063387502091822,0.11834822195625545,-0.06113596654178925,0.21123700254504782,-0.15116745452738747,-0.04743400707972745,0.06615598976391021,0.01705266922093633,0.07615979905056935,0.019567658130787965,-0.019869584816969058
HALLMARK_APICAL_JUNCTION,-0.00513733851740047,0.1365000242367246,-0.006927899013436402,0.1592878063751352,0.21123594707205828,0.1987552513605722,0.175329598345836,0.08242629673824611,0.11942111485156796,0.12645277403465605,0.13329214161156197,0.040434892461803054,0.08772808475029303
HALLMARK_APICAL_SURFACE,0.006283477216677655,0.06103303583270131,-0.02037032956632812,0.047217128988039606,0.1746023292945393,0.06409384124509802,0.19353011228608133,-0.003009836402284251,0.05949448068071445,0.12744093134703469,0.06492812650589012,0.036792158610783526,0.012833949348485543
HALLMARK_APOPTOSIS,-0.006399012589434165,0.03241338856988387,-0.02411042214421523,0.06990856799570987,-0.024829232590312878,0.004344240184694446,0.07268275752368455,-0.05436643065138682,-0.04550355068760542,-0.03099002235950747,0.04321983841892377,0.024774078400208743,0.0356385823772963
HALLMARK_BILE_ACID_METABOLISM,-0.003274717903973233,0.03616414317460708,-0.004840157927407199,0.09522162849404446,0.06122529309002408,0.09570021583949159,0.22681175026140923,-0.022772851497777788,0.1498013657918364,0.13169373068157897,-0.04396664914952551,-0.03244458501945118,0.009259624919258629
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.02690910853546155,-0.04130922391056188,-0.07703733026693414,0.0020078700514052465,0.14629596853605178,0.09237650230466084,0.08687934661703271,0.02841574720347001,0.1360437260863387,0.16720238843073187,0.005588494966270839,-0.011726981436862018,0.032700487076106274
HALLMARK_COAGULATION,-0.022585341860089623,0.14199886653592367,0.026507145954480605,0.13974932829785355,0.20336325263304525,0.12562729643456003,0.17811254507829732,0.11420665362974144,0.07260648380042707,0.14155874793241688,0.156976206375558,0.06101774844885315,0.02928535938079631
HALLMARK_COMPLEMENT,0.05701299018036177,0.03982410972376199,0.0031542693070562827,0.14625859645070535,0.11485187053265941,0.11592419000895504,0.03602749430454608,0.012001628424816089,0.11082937167527154,0.1117322013025903,0.08225954441980789,0.019636945740942106,0.02984890930241804
HALLMARK_DNA_REPAIR,0.028756302375954796,0.09349261188375607,-0.027432613657853887,0.09241344292070938,0.18319013834913145,0.18240107744056988,0.19952074622694846,0.03270838808437453,0.1146472989869095,0.15010641318620285,0.0756146095334705,0.001157458937459292,0.08561572980987722
HALLMARK_E2F_TARGETS,0.030336645103652873,0.07726142874201473,0.002395072859277516,0.07557290866188561,0.16345544495636752,0.013885258568035392,0.13389724540281456,0.02171865492263941,0.08850873873793431,0.11317483812767569,0.08685950668404431,-0.03707189778312807,0.0033755989442686104
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03562502493636981,0.13378624984004206,0.035566483777873074,0.17792365532281104,-0.011951913846988313,0.1867951736158401,0.06629178052563736,0.09201774360346551,0.11832442818698703,0.043868288542991254,0.170329168429045,0.04468419697492189,0.04052387464175196
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.068381672911376,0.06050677130116832,-0.021651175437305742,0.1101813578422525,-0.07455029242025918,0.11567001589896701,0.11506459315612352,0.030534085364197355,0.1034788561687155,0.11307510118026239,0.07815270604611531,0.0025397122436113537,0.06125522793666593
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07306599776565935,0.04789771028528197,0.005147875089147127,0.03978351833106744,0.14108551879931525,0.06443445387606352,0.08594941745043365,0.01748968248251968,0.07793965501738587,0.15807156789150031,-0.0011819656232865345,-0.05604777800454799,0.05356581064581565
HALLMARK_FATTY_ACID_METABOLISM,0.03421789550271046,0.022944165521259174,-0.01648786259590081,0.05623747862521168,-0.05703447942586304,0.11602376396452414,0.11899301253927583,0.03349921378736252,0.08701457686921062,-0.02730521912927201,0.022816509006757153,-0.007457546452734691,0.1052845169126049
HALLMARK_G2M_CHECKPOINT,0.029466723863763526,0.04982738487700673,0.0006117575839942828,0.07309554739937812,0.16270372147688728,0.09245103036809044,0.07751639231860978,0.032119658746125664,0.06921162278591178,0.08949981972736418,0.08859184045148884,-0.007855196191641501,0.020586967135571167
HALLMARK_GLYCOLYSIS,0.05896150316711557,-0.024446423559442088,-0.02431909724018407,0.10764648412617853,-0.03863997547096363,0.11708572704443723,0.09905004048675857,0.009304760610053593,0.11377132372423715,0.09916620653083591,0.08587011483065045,-0.009259211280700475,0.07042165727631806
HALLMARK_HEDGEHOG_SIGNALING,0.005039756163852261,0.0005036925691305076,-0.007082670809543344,-0.009398572560779549,0.1330610024254233,-0.0017905713740685172,0.07285660396063376,-0.03617634438548173,0.1128693491671018,0.11180455051026215,0.08051505866795126,-0.012900909639028806,-0.03109280467989565
HALLMARK_HEME_METABOLISM,-0.0019834803387375234,0.10140795995374345,-0.01782628184244795,0.11509398684681042,0.15003430282166147,0.12572470223827228,0.19785940854351797,0.042253688063713095,0.16244584005288099,0.1456715249815212,0.08202738643697452,-0.0017253835330481293,0.07284248504978615
HALLMARK_HYPOXIA,-0.031984906667732994,-0.10698775472234912,-0.030645434805209117,0.05540932333203205,-0.12599765772244098,0.18878653770590376,-0.10683008867406733,-0.011859482263919948,0.13679426417326138,-0.07130965581767301,0.08424548332886815,-0.05851284231968911,0.03141383600437669
HALLMARK_IL2_STAT5_SIGNALING,0.0012909400580602573,0.07650804441425267,-0.0033566476881743534,0.10845220267374865,-0.001337119525951835,0.13325134651675044,0.06912016102497112,0.10725751072553197,0.03410115189938149,0.10330179240067176,0.026384419653626975,0.009512356370912547,0.06700431920310615
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.021389570756852574,0.09159318626986968,0.07029779959678442,0.13014982105294223,0.04690608405185398,0.0916323086218262,-0.1274517399761189,0.010526061374875755,0.13845144915429536,0.08374948371549042,0.06528261868183222,0.011232231658117264,0.03153798990749905
HALLMARK_INFLAMMATORY_RESPONSE,0.039921420951600166,0.0767296639673362,0.04352463784767901,0.10601604462881206,0.03982492465661601,0.08432256579502236,0.014448234430490115,0.055399285565174136,0.014316235175037165,0.051135982247515276,0.08236817699353721,-0.006597497863486848,0.0012840340677041655
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0009669829558805138,0.07217083607478454,0.031026467407302888,0.09958341597415706,0.17821744967450526,0.14529999642792127,0.19526193359827607,0.010765887657623936,0.04449362881826617,0.15203104163649758,0.003053800798426725,0.019562571067487596,0.07360464837352446
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.016840388537018244,0.0707980673372664,-0.04047371540695146,0.1753231073014618,0.05993778978279485,0.21114111502274197,0.07923868400694355,0.10918904568099672,0.028629543859441543,0.13370473958840046,0.09414108590488847,0.044110133386949565,0.05665088565117447
HALLMARK_KRAS_SIGNALING_DN,-0.028358373705202788,-0.003298543475511212,-0.025809893209978868,-0.05486943587172217,-0.004520634613635329,0.06258807990924421,0.17505660032452422,0.07750155557723011,0.058539094529519296,0.10981740687785577,0.05286328797725181,-0.029356651305069457,0.10662687315667241
HALLMARK_KRAS_SIGNALING_UP,-0.0006358625990366577,0.05698919896192379,-0.01653902874896851,-0.0086929006871616,0.211322570520125,0.15884152528725534,0.0010076489827764061,0.032358950213971255,0.09919144063129057,0.13573654018990824,0.11046150140974571,0.03505717622485199,0.03230752202643643
HALLMARK_MITOTIC_SPINDLE,0.08796025593804442,0.1188234150825561,-0.0029707144327109753,0.08242417331390753,0.15168751743825737,0.09933448693472044,0.13782418196067728,0.051994220949874166,0.1211626782191731,0.14166680212953353,0.055568713441163556,0.0013991910080293816,0.08156345807775255
HALLMARK_MTORC1_SIGNALING,0.04937896888185229,-0.0014315072086245049,-0.00018081717223627881,0.09537323594676922,0.011853106069734892,0.10990783315522021,-0.07176989073341747,0.012160417516133375,0.0753309523792121,0.001014288458361237,0.009713088256247115,-0.0070268266932775,0.07204242990581124
HALLMARK_MYC_TARGETS_V1,0.05708655652364332,0.09785412200838822,0.005659429444062005,0.08886486811271105,0.1721169588489818,0.16962276103911192,0.178970310080804,0.018396079139220225,0.107013422570821,0.11056475422198542,0.028525907125682214,-0.03894397611409476,0.10087756293770418
HALLMARK_MYC_TARGETS_V2,0.0377030150976539,0.060990183956761986,-0.015992654488304666,0.05446086697424038,0.1025636034632468,0.05190512412312174,0.007751202292675651,-0.006941744631390267,0.0010673652380476745,0.06847492754353524,0.03491252998596231,-0.004596695874621111,0.026909059774426116
HALLMARK_MYOGENESIS,0.0057645964908022915,0.13514418160594724,-0.009044645858950569,0.01262054643226644,0.08057059083588333,0.0781499639820117,0.19673394414873424,0.10315908405639738,0.10821175140469742,0.15913090502168187,0.05699021889684715,0.04026979506857697,0.023198627676677852
