,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk
HALLMARK_ADIPOGENESIS,0.06774244683615571,0.00582523704062503,0.013259002507750564,0.09909952283183909,0.08300342696039494,0.0002656396588731434,0.0226611178676111,-0.034204677570151686,0.0028304622484855695,0.022067503579703617,0.07381978711303366,0.13024923466016297,0.012728096100447374,0.08157948325843285,0.0112114422573704,-0.03489648586595564,-0.011871476859042803,0.03897228090257648
HALLMARK_ALLOGRAFT_REJECTION,0.07866250216903886,0.020422294500603337,-0.007267811847264222,0.053084822856356004,-0.015367182766962147,-0.0374503032217487,0.03401349585254753,-0.044456853182413526,0.07816566222403162,0.04086145726330122,-0.07391214519650736,0.14617638019830012,-0.09145828559494074,0.0331719760443848,-0.017270049493969868,0.0005541870304100605,0.0017861507958308151,0.03989832655828538
HALLMARK_ANDROGEN_RESPONSE,-0.006967894301667114,0.007353664892777936,0.0077841257354148005,0.09273399655337565,0.023680207486770053,-0.02324863104862012,0.05406844038962169,-0.036895489946259,0.05657322174851951,0.0436799420249349,-0.06969931595028883,0.1447382643724758,-0.04989709439584229,0.07202319619132835,-0.02241554342427228,-0.07364830525501045,0.009816055231614019,0.056920434836011356
HALLMARK_ANGIOGENESIS,-0.17410478608550176,0.013466712849463318,-0.02348254523662981,-0.1555474451991609,-0.03714203255441173,-0.0977558112236266,0.06510321235371648,-0.005943514235576659,-0.010642798530585104,-0.011055877744006726,-0.2099519388302752,0.11666815151122871,0.0016697427970870484,0.012792902542374978,-0.07097684867119482,-0.011288084809482573,-0.08951546473729799,-0.09020154516162483
HALLMARK_APICAL_JUNCTION,0.022993953157798366,-0.027645660742785644,0.0037383648232008912,0.040460674116542195,-0.0016761821103107493,-0.026258643449723052,0.07477105529069557,-0.03997550154435949,0.10706268850402084,0.028773261047044665,-0.1055513298763949,0.09469786318282954,0.010172501266212967,0.07927287069662237,-0.002306761622454939,-0.07050577244705286,0.036215001894216614,0.056342292303963586
HALLMARK_APICAL_SURFACE,0.1395556641996675,0.007375939193929602,0.0635595053458241,0.018466894669320486,0.02723067851490893,0.10615291701970894,0.06921090909852892,0.011907680258409582,0.03717805191078148,0.022174887376546246,-0.04156786654607545,0.06649014226727538,0.005952641472132502,0.051757985051539813,-0.017412555702989815,0.013169568710508782,0.031527682713825916,0.10511300618380165
HALLMARK_APOPTOSIS,0.08881451272117172,0.015107728429889394,-0.023989393571531625,-0.011527754981620699,0.024261073142753508,-0.012377630259386662,0.030559906214974758,-0.05276336839760806,0.07882548635568237,0.042445943554706246,0.11536531199832348,0.09602090602601543,0.11212658553104968,0.013582376956717636,0.02834528493615253,0.046970000322639524,-0.0028014274361733223,0.12397867494119377
HALLMARK_BILE_ACID_METABOLISM,-0.007690512796693793,0.015417082132513516,-0.01944047562921086,-0.003680145716538374,-0.010356659845568219,-0.07714975789330687,0.08632591787523186,-0.05540890263068318,-0.04397143681090386,0.0518333446088026,-0.03643403305697473,0.04148656058453361,0.044692553980269854,0.10772900446058638,0.0772305590087313,-0.03307673816227173,-0.02312308825032591,0.02262463426183999
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.09034361387140132,0.0364513000356869,0.014559697883721436,0.007807987256940712,0.016503671426523352,-0.0243584447766297,0.05306297020226342,-0.05455145377973251,0.04793516829442626,0.044797208885968165,-0.15249620065073385,0.1150786953894218,0.055016107045930025,0.09684484754823457,0.05493545047982134,0.021529380001380077,-0.01567547176851385,-0.02011484764779376
HALLMARK_COAGULATION,0.018837090047474987,-0.026663573784048992,0.022124304555010167,0.025274257598174938,0.005251453745136436,-0.06183258271928804,0.06503436882651174,-0.07227558048793618,0.07173632091668043,0.03241772436803991,-0.09829004168072795,0.10534981114332279,0.02051898074332903,0.05273541681643403,0.01889990281535276,0.017301688592663227,-0.041647464741026,0.006304949492170594
HALLMARK_COMPLEMENT,0.13361601125769698,0.05433896964068322,-0.011849677028795712,0.14524919095617303,0.02868026865948362,-0.016401891861151485,0.10429473451658558,0.007629131875061882,0.06411699637896373,0.07024839009297366,0.0711349096495721,0.17716843104726127,0.0475452996084811,0.038237596789476795,0.02185792989389761,0.044622880831131286,0.00992539866176774,0.035098959638953854
HALLMARK_DNA_REPAIR,0.03178258175212525,0.02940654230358464,0.015529030269999583,0.11570086286582996,0.026168614280018786,0.004560115624888854,0.07742741592118435,-0.06183778785304545,0.06728803872912803,0.07255124399456366,-0.0536764919980786,0.10152296473709502,0.02518266786147171,0.0965961889955622,0.0775472558778915,-0.06795502666792447,0.008504261089272267,0.026562116118741118
HALLMARK_E2F_TARGETS,0.06554216151086294,0.018119660233103296,-0.02687963786438833,0.06032766004525313,-0.012712639620489975,-0.04670106815277789,0.07174630713145776,-0.012947148106315204,-0.014357200587287107,0.03713893419495523,-0.07643017232156461,-0.015744787600777667,0.02301853712757735,0.04993061364148256,-0.020473918150447325,-0.05551685876491401,0.008613128854694488,-0.01889627240832036
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.10935888744427746,-0.04783028042888421,0.0017640396685798625,-0.10088681704821405,0.002962870872604777,-0.016317564551121006,0.03811298478146567,-0.08390258026515587,0.08849776765408716,-0.0176438303896759,-0.1636353541201681,0.06962096353405378,0.00601758797053924,0.01518719155180633,-0.013711133361796819,-0.009696513997788668,-0.012334045945904367,-0.05826615129400784
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.003213566260491874,-0.006235538484179762,0.0017805939962109855,0.11133459521245971,0.05402418888357744,-0.03165360145141997,-0.08001362705798394,-0.033789247375460525,-0.028319277222134155,0.004169316895004872,0.18671584676073458,0.10819455774669227,0.06520001901463861,0.10143892311784472,-0.00344005960055552,0.0030076015190016016,0.034521100327251204,0.02755069603464404
HALLMARK_ESTROGEN_RESPONSE_LATE,0.10921460432463567,0.005022086183283882,0.00522978727920979,0.0964431722560772,0.008781984995080669,0.126665656638755,0.08543604712546386,-0.007087086199669102,0.08925109658224459,0.009817820160331706,-0.11403514215637056,0.04697493466019618,0.02082946735832066,0.04955885396719549,0.06232460194860556,0.000976565404455579,-0.012822241470175529,0.054717100079995196
HALLMARK_FATTY_ACID_METABOLISM,-0.09567884179923186,0.028409423674216158,0.008698408482182063,0.08811848403200981,0.01817518275451274,-0.059096868753271733,0.10052677999247442,0.04565767281537115,0.06019878194663446,0.03281908937393391,0.12084746820581986,0.1181247731881103,0.04147566343361374,0.04740771061368118,0.028733112460668047,0.027777044066554853,0.022638831824612484,0.010132042979560768
HALLMARK_G2M_CHECKPOINT,-0.05039358847142662,0.02304615717883783,0.0400733480625803,-0.023685638623958054,-0.007815944308917668,-0.04044860222503785,0.09969900414393638,-0.07323419324521453,0.06290050732992157,0.06443127395457637,-0.14811644997155102,0.10448246406281797,-0.06664223030383397,0.024948045037133732,0.0033252491639719547,-0.09682233644461713,-0.01804550102226176,-0.03965772635629332
HALLMARK_GLYCOLYSIS,-0.017783133140258863,0.03188981169462304,-0.03660871876555283,0.017523267604340722,0.05238922502492965,-0.009685963390805028,-0.0128634172200399,0.005496760212782701,0.0032935280793144287,0.0014894263316965913,-0.040264395445797845,0.07149383269663163,0.0689248083298913,0.06921920166656427,0.01738334952901889,-0.03824261869639945,-0.002657702364645816,0.04496511603868899
HALLMARK_HEDGEHOG_SIGNALING,0.17544398433489927,0.017888245275172014,0.034674518548337696,0.14502809524091206,0.05972905176908444,0.10911361623282653,-0.031177428594089875,0.0481820128773908,-0.00605377370181314,0.00953188475279122,0.17490730597755724,0.054905695897508294,0.1260856374148267,0.06832882675213364,0.08382499554379798,-0.0452623726390787,0.024365004270705634,0.13306962066186456
HALLMARK_HEME_METABOLISM,0.012847728120118728,0.019121448469941134,-0.008076550727290055,0.13759555915496313,0.06276893822450415,0.006298854580533944,0.0059331939556366,-0.043954718326670195,0.0434819579781721,0.07353257335196026,-0.0044955973115085235,0.16041371129373067,0.08114757832012684,0.10446155402211257,0.036532469769333754,0.004568798162459971,0.009212436687339641,0.11023358737266896
HALLMARK_HYPOXIA,-0.2220012671857744,0.01085798361780333,0.017606146519417543,-0.08850584358160384,0.03546086654606208,0.10296979253153579,0.06889518320737639,0.009792594634745253,0.057460575151415165,-0.01670395304116809,-0.1370024663201232,0.12102950367727344,0.04862842379061383,0.03827655827307864,0.003938804967474809,0.025183964728200416,-0.006703721435313556,-0.08373457189877816
HALLMARK_IL2_STAT5_SIGNALING,0.0694474740646754,0.01583836647248098,0.01233858305133596,0.08637352201774232,0.020958634134924596,-0.010957185444101347,-0.0023673408026667776,-0.0009494414438217212,0.01405111296667436,0.03520414114582847,0.02269884610501687,0.13128624611835682,0.08446233489186798,0.0564714331202283,0.06313668122704026,-0.02199798938869455,0.008044605448891148,0.028077409491365776
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.1663378619290227,-0.032511135377697384,-0.006123657178120353,-0.09510485351879715,-0.010290860335662289,-0.06399746146323866,0.031052471315488293,-0.028630070072846646,0.005677793577280613,0.02535171811328692,-0.1598297982639626,0.1051647612884335,-0.0026159035471176235,0.04309895608510257,-0.03003842982346784,-0.028208994622749922,-0.025839906822383546,-0.10874403887974252
HALLMARK_INFLAMMATORY_RESPONSE,-0.022625789333378485,-0.00379539601274562,-0.014326394662046032,0.06818781466200038,0.023585983097607104,-0.02691806269819756,0.02740041078488361,-0.00436335354452636,-0.01378583231430718,0.03763622497307703,-0.0048807501370048325,0.06120252378398736,0.06849904211775465,0.09108352131180868,0.0436624543799287,0.015150048819729254,-0.01791209192959868,-0.027080912327088848
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.13616639760559665,-0.0016970814028411266,0.08113189464608375,0.045960093196431344,-0.011234531666592365,-0.09008361515284737,0.0488980653985499,-0.030366576797431315,0.08962718867621847,0.04393708011303332,-0.1339459994669418,0.09343956485129393,0.004953977489760182,0.04955581255932348,0.0877646957376284,0.006577484107191248,-0.048897650630219544,0.12336321035736629
