,UKF243,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03194860507009659,0.017909560224475582,0.006667800750741691,0.02770429393017188,0.07865323113909015,0.10310848344807755,0.0036614285892552266,0.06347255938319107,0.20074869555729513,0.1666242680085323,0.07214488027956488,0.06259468691485899,0.025238822498718363,0.14058221842910323,0.01681987184410882
HALLMARK_ALLOGRAFT_REJECTION,0.015972594406975873,-0.03253917811522363,-0.011591684593371522,-0.018524000031961384,0.034030832536903595,0.03020789419305285,-0.036151511011306106,-0.10273682222385122,0.19441594351839173,0.11108945720689631,-0.026491159180138613,0.0472909184114411,0.01520480849729421,0.13728104955254564,0.014813835933271829
HALLMARK_ANDROGEN_RESPONSE,0.012231648752937085,0.046504875046235974,0.0574897293811143,-0.06911048360470297,0.028319403403480648,-0.013565231725011059,-0.005752417267285171,-0.010013202301584688,0.13815385358773535,0.19698978895939193,0.015299724616003381,0.056162579582608195,0.020171848696696228,0.21389991123525676,0.09251883663290046
HALLMARK_ANGIOGENESIS,0.02493111764549111,0.06974857933918349,-0.03799662874936204,-0.10284897721011711,0.06633892318669399,-0.10155461365903828,-0.017567264387690386,-0.12799274295315644,-0.16960154510189537,0.11536567391550162,-0.23060681150931717,0.004075712817832314,-0.0026641785766573513,0.08181788841054576,0.10398986337172927
HALLMARK_APICAL_JUNCTION,0.05197400977999326,0.003877835367135828,-0.010392675032865681,-0.02975663036806958,0.03698658828968397,-0.09026213857546596,0.05078023110826719,0.04121860105195459,0.27694949767012306,0.19587303235274536,0.0893025029711059,0.047825785705001,0.014195916609492246,0.17292736880503418,0.05411697751088248
HALLMARK_APICAL_SURFACE,0.029060009146516325,-0.02422143664207241,-0.02466399836301783,0.04762447529623556,0.0062759781580981255,0.16945074281539824,0.012445623042634836,0.07359974535453498,0.189577612278279,0.16779772049826538,0.10789082282669003,0.06522454186228993,-0.008782569228191905,0.1667758695762652,0.030714541229318534
HALLMARK_APOPTOSIS,0.03472337726950212,-0.010467922659208343,-0.018457725323805733,0.019593915706508296,-0.015160263499261053,-0.03655617282726479,-0.026651317762060842,-0.011177641816028702,0.03820093911223134,-0.011680602058906541,-0.022680872530080748,0.014568748005666066,0.026422189219974433,0.15403149369592747,0.020207910191455274
HALLMARK_BILE_ACID_METABOLISM,-0.01957658093130211,0.02787582190481111,0.018370940465407198,-0.01590266842328483,0.025857029688268075,-0.02650199751344035,-0.04842493599985583,0.01940661818433411,0.040331119809479746,0.11841907642405604,0.09906713497468893,-0.00873415848957564,0.005577804861519411,0.0717056073851209,0.011123905515991904
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.027268275463724883,0.027877811155190405,0.017713019627637445,-0.08163789413822999,-0.014401742659388907,-0.1586362569687043,-0.008645125262619876,-0.07206352460184294,0.23455672833017033,0.10901989457680634,0.04535142568560556,0.047096385791791186,0.04495571047137946,0.0616986832494987,-0.01194019705115063
HALLMARK_COAGULATION,0.025887060864724993,-0.022301894227127025,0.0030785335467747267,-0.0614308633929677,-0.00871928515862622,-0.10383600050456636,-0.06705093784028952,-0.09288696711210996,0.0903317149084914,0.10370708195152577,0.07471686847681239,0.08703827984069917,0.09305686985856035,0.20842677125224934,0.05454404196096317
HALLMARK_COMPLEMENT,0.07612985658818884,0.054626397944558786,-0.022582931317600884,0.00495297887305404,0.05597845370001798,-0.031288196215890615,0.009863948590138005,-0.06282819760600489,0.2198094308826823,0.1310254662625083,-0.03720926695061793,0.04635064624511381,0.020617082508748715,0.12068576084954498,0.02498991382923335
HALLMARK_DNA_REPAIR,0.035409192234997805,-0.0033634043931977434,-0.010165644567889588,-0.016866300306853262,0.06228634568557571,0.055145423487681276,0.0018205560473912937,0.08112572231687386,0.24855721275326714,0.22068291743135932,0.1378398335348576,0.04163379519937212,-0.02420007370936508,0.10005110310902599,0.02985005341512719
HALLMARK_E2F_TARGETS,-0.01722307697607152,-0.007291081533725905,-0.023421317205815907,-0.0609919462696653,0.041941580553744674,-0.053515275209722546,0.014018531946827879,0.10859571465027935,0.12603088780457775,0.11183426215077617,0.027471830936718244,0.041905901626749655,0.0003200019727557161,0.05288463003429628,-0.00015246213230906205
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07791150829986206,0.01258501733385474,-0.008501109230813217,-0.04609048671767449,0.030183414057014066,-0.12699743726202947,-0.04238057039539615,-0.04949798436338035,-0.07791941870643065,0.1989506649072854,0.052984265662022696,0.031048837640499805,0.04944651196803774,0.2040555435884411,0.10017893472213515
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.027934627653480402,0.034003319771851455,0.029423694449176245,0.06882766322572882,0.006323850918638794,-0.05666909595280882,-0.003207846445189134,0.10493745975636135,-0.1744207535146041,0.11434913332456874,-0.008568048198367817,0.06307252427036046,0.007467668207260845,0.10784733234486511,0.04169234831772581
HALLMARK_ESTROGEN_RESPONSE_LATE,0.008487317731145366,0.005817980732438204,-0.004552722201219372,-0.040052390026697894,0.08500067110958096,0.028687262842306164,0.010326473731004171,-0.02068323597209983,0.2172530008629047,0.025063376213242502,0.0363095075686052,0.056625618338393476,0.010221459964170334,0.07025044643170922,-0.023211827708613776
HALLMARK_FATTY_ACID_METABOLISM,0.0176241905445276,0.007057989654531171,0.004091598920229049,0.05317695242222753,0.02664873957592637,-0.014678427367725486,0.017153176508084626,-0.01482360559845863,-0.10411648334062067,0.07551944663496406,0.026119383510161475,-0.04083989786091163,-0.04027739642860489,0.05223233298431667,0.007878923641262107
HALLMARK_G2M_CHECKPOINT,0.01706610525724287,0.029965922617205445,0.019400658576885478,-0.06458369577148375,0.003416903895712395,-0.03990135046906515,-0.03020016247153454,0.023013944423613705,0.20857577466418722,0.14442232536227492,0.014825536770555259,0.017375161391469714,-0.002261373295227565,0.0793287038257399,0.025624569745240473
HALLMARK_GLYCOLYSIS,0.003350945728990597,0.04896160001646057,0.005975109929066811,0.05855399746200951,0.0716857059453166,0.03477293329238312,0.06055809991741027,0.11174811874274465,-0.041083984356012036,0.1530387206457179,0.01881033874846913,0.07932894775998402,-0.04453566698502448,0.10642099084057031,0.057120263863052974
HALLMARK_HEDGEHOG_SIGNALING,-0.003993584900279646,0.05358296094108798,0.009541325282449907,0.07603280768574396,0.042968631696377914,0.13506941064972505,0.09943832793456371,0.09462017171831012,0.08770542143668066,0.06490623189576143,0.04037461256135612,0.0569408055234756,-0.06276256952106711,0.06436170177317879,0.024266688222241733
