,UKF243,UKF248,UKF255,UKF259,UKF275,UKF313,UKF334
HALLMARK_ADIPOGENESIS,0.025751489904404252,-0.072277526500944,-0.022060456589100687,-0.06870594738978963,-0.12199353223908128,-0.10686360011435751,-0.037473542697066105
HALLMARK_ALLOGRAFT_REJECTION,-0.002426158176429269,-0.061725663307266705,-0.08801572540542994,-0.06931095821901524,-0.12720776625121713,-0.09678211542168073,-0.007894367243227913
HALLMARK_ANDROGEN_RESPONSE,0.06807260441793042,-0.0165128297830617,0.06578803331368067,0.1068723979159394,0.014659958699746666,-0.06987525233548061,-0.007186322066994471
HALLMARK_ANGIOGENESIS,0.1554279950624253,0.14865429371883832,-0.05925452752345404,0.06574232319361793,0.019238579394891667,0.016748444332267038,0.14702676667301157
HALLMARK_APICAL_JUNCTION,0.010176105119047771,-0.06847652621094319,-0.05812488091141025,-0.06726073391020845,-0.06312256686737461,-0.09519754269238526,-0.0039709358496778395
HALLMARK_APICAL_SURFACE,0.02453993644574266,-0.09239549988350715,-0.08925772771219051,-0.11194481837404943,-0.10836576691879485,-0.09321505017045761,0.010731011331505232
HALLMARK_APOPTOSIS,0.03814859965218523,-0.004139496359035092,0.025249929393168034,0.030610966295236287,0.0804379933818695,-0.041871317272692436,-0.05757004494081847
HALLMARK_BILE_ACID_METABOLISM,0.060232454958497245,-0.060387935233388194,-0.0785591214281383,-0.06672582891207147,-0.11415560786887334,-0.03928066514397283,-0.03069139038696429
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06261280458725497,-0.029977655490567745,-0.077170321589018,-0.020635033352674814,0.06909995633944314,-0.08116749532593709,0.005996655123975541
HALLMARK_COAGULATION,0.02464298122033747,-0.04996905430976306,-0.10299120528565107,-0.11820974902738571,-0.08273681210457248,-0.00834127327503416,-0.04881541992781681
HALLMARK_COMPLEMENT,0.08314603592775953,0.03235253277870241,-0.04943404146709537,-0.03869187463469357,-0.015361548196115874,-0.07394999200286533,-0.022009333845736046
HALLMARK_DNA_REPAIR,0.034114700266265924,-0.0734238006231797,-0.0042729351929959815,0.08901250477212835,-0.07394789234473904,-0.07341912168639941,0.029690213749229907
HALLMARK_E2F_TARGETS,0.03059040081214333,-0.12560007629315134,-0.09032366509269735,-0.08033149369811902,-0.0929491596349079,-0.029160004822366425,-0.021568362705929253
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.04924019091001162,0.06983913711397424,0.05861500249128201,0.10954742513362635,0.1005933067356977,0.06270054388620633,0.09125580360516944
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03217428984797997,0.05549453503378832,-0.014342461775030528,-0.011524174497817863,0.08314068473702015,0.12181946742851943,-0.03778865181987575
HALLMARK_ESTROGEN_RESPONSE_LATE,0.019670674235335674,-0.055971034567834914,-0.03610718975166588,-0.05304166207114087,-0.09491186871329092,-0.10610399389420926,0.11718306594774316
HALLMARK_FATTY_ACID_METABOLISM,0.07435954665319684,0.056075201797967655,0.05028560256814429,0.10468920196270187,0.06293619651779278,0.06991770685891284,0.03783281852470957
HALLMARK_G2M_CHECKPOINT,0.05564242790552145,-0.08478213809773187,0.010868473293468529,-0.008531218076838475,-0.04685331761336555,-0.08662456335228436,0.03665445226635564
HALLMARK_GLYCOLYSIS,0.08755594615095567,0.09098713325782665,0.10624164362609143,0.10339284423076395,-0.04637161330335533,0.0414013826904769,0.09585665758991237
HALLMARK_HEDGEHOG_SIGNALING,0.0011086646843157086,0.026826362559696778,-0.013245635189428038,0.038088607508714026,-0.0414794607900527,0.005284754029939745,0.02981964403722204
HALLMARK_HEME_METABOLISM,0.06723949963094412,0.013751541957141072,-0.04354487890542628,0.016313356269846608,-0.08510368743632896,-0.03648340546482781,0.021477871979814125
HALLMARK_HYPOXIA,0.03508892975301676,0.17146872568413662,0.1055001452463977,0.13274273008584278,0.1210295533452527,0.10731299836469683,0.16703583409898753
