,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03885973420726784,0.02192026524835736,0.08713074096268227,0.08210498656543808,0.1400896979941381,0.02509955949109054,-0.011604210623372106,0.01064441688576064,0.24869816868959865,0.01397614213956187,0.004909653040419586,-0.016994021411532858,0.00780627323775796,0.17880366540291384,0.09737930546236001,0.2034451845289633,0.2165234564186852,0.08026642303302894,0.025645009876436725,0.20344332706508617,0.16373342981845015
HALLMARK_ALLOGRAFT_REJECTION,0.03491258728391941,0.10639450141407311,0.014457901357195503,0.08888611340374025,0.08529717748810502,0.04667633399154297,0.07563960672513272,0.10692025262063484,0.33513946061519606,0.031947871374244693,0.06001764042761262,0.1357236763283494,-0.04979971190302528,0.13931944075392488,-0.06589858990444689,0.06805879173908423,0.17143644475749836,-0.006515928642906431,0.040690318598382735,0.14331803710762175,-0.053515362248978945
HALLMARK_ANDROGEN_RESPONSE,0.05093706557837461,0.024150365067270124,0.10955033373407898,0.044428229151922405,0.0398693978582037,0.0025727646272890874,-0.019936006956175315,0.0563865450286244,0.2836806434215616,0.05457665231091157,0.05017396523440212,0.0485149933324387,0.06726707289346578,0.1766006998233605,0.07097130835713106,0.2577093865380595,0.24686233409481043,-0.002607551906717162,0.11561301065434296,0.23768822110853263,0.15960186270243595
HALLMARK_ANGIOGENESIS,0.03340494051400663,0.08129910968336712,0.09517534001374153,-0.04098448346178699,0.059236259472018965,0.04023417293971463,0.0930736557282307,0.09265885412821472,0.3235650326279879,0.03177701797099807,0.02207209823061166,0.12645427580676122,-0.014046457436496611,0.15179945238879977,0.04602432788876137,0.055203858434361125,-0.05650782873804009,-0.058841825472897624,0.08928774507443042,-0.009192616134892126,0.1385147777899905
HALLMARK_APICAL_JUNCTION,0.04488322465225015,0.0361317078635911,0.08493584319870778,0.10291610379138934,0.17035460175357756,0.0015806103353074336,0.02462351222791719,0.08752555440110749,0.34906765617722396,0.007416852970122081,0.06260150219900773,0.04918131870118826,0.0013033567395079704,0.13047701121220678,0.09570758606108531,0.24962837857202355,0.2342665295715814,0.05741550235011094,0.08030849790404146,0.20889615859912833,0.22420668301062427
HALLMARK_APICAL_SURFACE,-0.01540764042966831,0.016607816192958057,-0.001043275881565427,-0.04924748038726726,0.06979273655838435,-0.011882276518224365,-0.012215165985991486,-0.04072136807580224,-0.0687658697213136,0.05454648722887553,-0.0661418503552149,-0.035983994867613917,-0.010518067766075204,0.11137928546367465,0.00208751599575702,0.23806237619915468,0.2168803320760607,0.06282016521413333,0.07816052733893068,0.18012715598181842,0.17732006571043327
HALLMARK_APOPTOSIS,-0.01991074513373079,-0.024744014731366084,0.09880719395049971,0.019331522454613368,-0.03013123779991639,0.026657675622697347,0.040098807428574065,-0.02415156353864095,0.12861980887228408,0.04026894375832104,0.0284608472887292,0.02644817023087798,0.049321656416550376,0.04127207966606365,0.04453285642195568,-0.009201483111875998,0.02733834128620937,-0.021362469217937056,0.029313806894872067,0.07600386095987784,0.002437102658161746
HALLMARK_BILE_ACID_METABOLISM,0.059498417495112275,0.06581032261495592,-0.043248900830436476,-0.008749999515948697,0.14657267766877344,-0.014446463906118754,-0.09180649036933383,0.05680062204139278,0.3202322922920063,0.04021221769672734,0.008077615195266447,0.011985899456272413,0.09528387139017547,0.17168706353252683,0.047004509103146845,0.24519782151752567,0.1895342706323559,0.04364504065174492,0.02721869920212466,0.13432099335955808,0.10514057440168761
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.016664145657668848,-0.0035427239110367163,0.0668113512893984,0.05441026547311816,0.1486136010032517,0.019244379622547228,-0.02092495730379628,0.085599425381993,0.21035120676610564,-0.0015478045002094204,-0.031031250271966637,0.10581639318090258,-0.0054170151203347125,0.20915472491808698,0.17161266547829365,0.24004572806290692,0.23463424049565723,0.07580946515660952,0.056599682432732154,0.13807464437645747,0.16566661952037476
HALLMARK_COAGULATION,-0.0033023063522902747,0.003144482423868355,0.0845975799593582,0.08595895278750579,0.06310937870230861,0.0118537952247467,0.03306291112732622,0.03087690730014174,0.3247294728154937,0.004906462312628289,0.04597175231278477,0.1295802640774672,-0.0564065572376,0.06481272878592301,-0.000412721870597698,0.1701285556984619,0.18518029266292563,0.06470537152191906,0.009770815622516572,0.20547448913705332,0.16639854333957108
