,MGH258,UKF248,UKF259,UKF269,UKF296,ZH1019T1,ZH1019inf
HALLMARK_ADIPOGENESIS,0.02004776832268358,0.007247617775653331,0.025326867326245228,0.21650643170002065,0.038626375532924376,0.10550204496053242,0.15076533102154963
HALLMARK_ALLOGRAFT_REJECTION,-0.04761788321790177,-0.001703608973064625,-0.00690494362478283,0.3117343250092594,0.041099039268014594,0.00431487946671825,0.08657821798723456
HALLMARK_ANDROGEN_RESPONSE,0.07833503197844874,-0.033303696134876055,0.054587973979288267,0.28741842861653005,0.07929454894662356,-0.025195361933116625,0.05712168955868515
HALLMARK_ANGIOGENESIS,-0.0059167790269264555,-0.11197644431444957,-0.013960111254427253,0.29310471191902954,0.005073946215025839,-0.04143595050608168,-0.004143880724209698
HALLMARK_APICAL_JUNCTION,0.056286207512621145,0.012958504390639804,0.01810874232333305,0.277427855254499,0.022415391306311035,0.04542238301208751,0.12891744371132025
HALLMARK_APICAL_SURFACE,0.02546776822315801,0.0034363200130292063,0.020548585201835952,-0.17058285383820698,0.025835103963495268,0.10799962069340002,0.1075176491823614
HALLMARK_APOPTOSIS,-0.03151568302523567,0.0695522905294213,0.05532326936546738,0.06022898029616175,-0.01892266421041393,0.10388208284225818,0.0754470859117229
HALLMARK_BILE_ACID_METABOLISM,0.07519756805620623,-0.0024195106556842484,0.019751211557701986,0.28824934962883175,-0.029390153816891192,0.04437790364167387,0.13431420541415195
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06304701369888699,0.07671171144917871,0.007295181799467748,0.21392575733318211,0.037189921243517304,0.10738239484141912,0.1255502721168155
HALLMARK_COAGULATION,0.003808622381250712,0.014185891392640902,0.028454179492980767,0.2647648891936342,0.012789261373185862,0.051781191027871196,0.10054359499285331
HALLMARK_COMPLEMENT,-0.009025574159078105,-0.019847334732191146,-0.007299360221185648,0.3058076431187142,0.06530883460898769,0.04911414120120227,0.10057088082683885
HALLMARK_DNA_REPAIR,0.08696601258469867,0.07918316049768484,0.07004506024548353,0.31106736315700506,0.04481032114630198,0.1511666252443312,0.1300752700261918
HALLMARK_E2F_TARGETS,0.07989273417465706,0.032771474676516435,0.02302210133833579,0.3129655506716743,-0.008181948979716303,0.062007437037752605,0.1124719409372188
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06139419443715017,-0.006551482773989811,0.012513430846716342,0.2749125567772667,0.028350976239481903,0.04089862318556448,0.09977223492553504
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.052462310743957324,0.01725429933736819,-0.01985332224174429,0.20117822349373876,-0.017255184180116855,0.06760843075401991,0.11716247197013839
HALLMARK_ESTROGEN_RESPONSE_LATE,0.007859948446738381,0.055502180987518315,0.04084048818051751,-0.07259276078322607,0.020912883071778805,0.015103547141707654,0.053949555168053304
HALLMARK_FATTY_ACID_METABOLISM,0.029079449500782402,0.05178719310661922,0.010824375136108058,0.1901669352769176,-0.033856242137988296,0.10577075225469777,0.04425574844676691
HALLMARK_G2M_CHECKPOINT,0.0011853596893225222,0.031712472820038126,0.056678636521692895,0.27840598294121016,0.015126367226509582,0.011149413423117562,0.08133798304699852
HALLMARK_GLYCOLYSIS,0.04126039824748701,0.025897379547113023,0.048296427816599,0.21525676321431134,-0.004313897600428177,0.07734396015221254,0.10175051053773793
HALLMARK_HEDGEHOG_SIGNALING,0.021496110907884027,-0.005218677749678502,-0.00858750111921824,-0.1609663319011552,0.01803952377831341,-0.04245392955046494,0.11785829934548744
HALLMARK_HEME_METABOLISM,0.077117296294209,0.025046404322877452,0.05730471366567434,0.27157544523179733,0.03522205435839673,0.12634125944757285,0.13358943553982622
HALLMARK_HYPOXIA,0.02100891931273302,-0.033697845878984445,0.009840560025014173,-0.10157631893590276,0.02321168529863407,0.001544349406095357,0.038822301442055014
HALLMARK_IL2_STAT5_SIGNALING,0.058732528855373584,-0.0037815148759601045,0.0565678189581156,0.2816035239710141,0.07052976229775551,0.06519944154827031,0.08370135605220688
