,MGH258,UKF248,UKF269,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.06207966598443368,0.08508811458844727,0.13430411289305488,0.24113660921028574,0.04910847334779256,0.13573265287594216,0.02762759168106789,0.07645961782159741,0.01539166504075442,0.06462765213634296
HALLMARK_ALLOGRAFT_REJECTION,-0.04438553437366732,0.05675080960158394,0.1786856683425177,0.18737923742478274,0.17623665471666464,0.1049998027317849,0.045929835710863225,0.041855258577453605,0.07780929372213136,0.014017089758044563
HALLMARK_ANDROGEN_RESPONSE,0.042272411450057265,0.10148543275701206,0.1375224453981638,0.17707031937248952,0.06595638813949574,0.07476531168530688,0.008970544395118477,0.025520755841425383,0.025935155520044252,0.09134851372783444
HALLMARK_ANGIOGENESIS,-0.06164048228670035,0.010690191137779524,0.1995498464623573,0.12047716544711642,-0.014941846264634866,-0.009535033571399011,0.004888996869757047,-0.032498809579572185,0.010224998246699531,0.12089409956101994
HALLMARK_APICAL_JUNCTION,0.10468623992075916,0.12082144433358209,0.19259130178494951,0.19642801689412204,-0.02417182254045146,0.12066750847073496,0.06949768100430438,0.098506907434712,0.04429319099191377,0.0648518494851582
HALLMARK_APICAL_SURFACE,0.025358323226338426,0.08308065271503816,-0.012336713618909817,0.12808968354121955,0.012578559153661514,0.05100424198279478,0.07330954239473102,0.030575943035093825,0.004873043498212724,0.003957818402558166
HALLMARK_APOPTOSIS,-0.014228214711046712,0.028331531539286584,0.053951519470360726,0.08983258622083329,-0.1103535890177141,-0.057009913755810625,0.036140749782956755,0.014623122614632932,0.012315097096868562,0.08902276129099032
HALLMARK_BILE_ACID_METABOLISM,0.059765445224511854,0.002866545717965475,0.128497161475107,0.1591997941934721,0.0105396284377124,0.11525643468531797,-0.06339184579043376,0.07437446899288302,-0.007975007803659466,0.055808510148194365
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.051562104335656125,0.0195277177435116,0.0616804004348739,0.14982681830463207,-0.07305658649157301,0.111918113516664,-0.0021424911143842953,0.04979893574826002,-0.02342778938462841,0.05722385162623958
HALLMARK_COAGULATION,-0.030389163660450434,0.1157653282875043,0.18193011834752185,0.15960108043435034,0.04720249744634393,0.06030853771033488,0.0636506707676092,-0.005673875022266991,0.04075037951356314,0.08728203082781304
HALLMARK_COMPLEMENT,0.00603958343623449,0.07654506924881876,0.20301458452111137,0.19284203098232233,0.06253459397184925,0.08074329839927143,0.04578601506479744,0.054586679401483845,0.01334447800648715,0.07382252417115207
HALLMARK_DNA_REPAIR,0.08982719050365807,0.08602431090134458,0.1735614868272186,0.18578704161493917,0.0093517233903348,0.12536976329609553,0.06567400171749695,0.14193473891856878,0.02652133393367822,0.08044552871430473
HALLMARK_E2F_TARGETS,0.02800509421909604,0.07992186380104908,0.16036605011023863,0.06158909583736778,0.03189644724509495,0.053247738066130215,0.0292165035006556,0.11606532826465693,0.011627885414592837,0.0444202065580186
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0834453754970069,0.0949759049799867,0.2073554125511311,0.17198776005451433,-0.012833890936894087,-0.051995698497154616,0.06478102483275752,0.0038430099153057905,0.08572496909044829,0.10359316517773741
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06447359264556161,0.08076160724058135,0.11843063254201207,0.10806175454844133,-0.04794048280864793,0.09079934167547521,-0.014122084476238856,0.1156452811896995,-0.012279258866451781,0.05957498761069105
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.07070442256107409,0.06977395360707155,-0.01646939290162666,0.06435131424230986,0.06800656360567502,0.12710346652794968,0.011945460624331519,0.006547419095271831,0.0068707478031169444,0.024362189416561864
HALLMARK_FATTY_ACID_METABOLISM,0.018932400874269152,0.01724813597405902,0.11115198360991442,0.14194204342949304,0.028748491459494735,-0.06784747158922157,0.00864534024006537,0.0012678407523003992,0.032897738074581434,0.04738380338842012
HALLMARK_G2M_CHECKPOINT,0.05473789574164859,0.0867680020433946,0.15594984716294646,0.10315989478394337,0.00426211231458205,0.035839192036719675,0.023146537831066842,0.06770644857489501,0.01976527722657417,0.11046996489647996
HALLMARK_GLYCOLYSIS,0.11610770315087987,0.019718954603051567,0.13932042865638355,0.13995745635816093,-0.03395910864480819,0.04976385601912681,0.052329066238631344,0.13911662001378267,4.102679581289715e-05,0.03514330288835269
HALLMARK_HEDGEHOG_SIGNALING,0.00752296798612423,0.06555549435457333,-0.09144538132084988,0.10992078323723159,-0.12707223549458038,0.07446977519233551,0.06448283495372302,0.10164842043544003,-0.03019017709354607,-0.004420928534002275
HALLMARK_HEME_METABOLISM,0.05525258175618421,0.08564944060652865,0.185493354443505,0.2387583656670386,0.07814727202451414,0.13314946408382927,0.062268563980663286,0.07513158426858202,0.013548448604466488,0.021392127237109974
HALLMARK_HYPOXIA,0.07754503603842987,-0.09867925586505698,-0.03272069999350302,0.14171447058017184,-0.03133646979870779,-0.08259841130516055,-0.00934910847237674,-0.043508336535262045,-0.039826224614238515,0.09681568312281313
HALLMARK_IL2_STAT5_SIGNALING,0.01318386729039645,0.08498811237649567,0.17259543461391338,0.18379221184006736,-0.03084058928114489,0.10812104045813947,0.0013508469832946579,0.08111323861064854,-0.019307662895182865,0.0794570528397013
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.060332069250530695,0.06540550070201578,0.16556554112086885,0.1095092267882392,-0.0038352193585629393,0.03163182590138023,0.06880010711096538,-0.005305011308451703,-0.013536769096158311,0.07488112576624349
HALLMARK_INFLAMMATORY_RESPONSE,0.04405583538659869,0.0534089585830687,0.09992464753258845,0.07267071640352256,-0.04533659138797243,-0.06463801291308938,0.03345251810725385,-0.03972583685085284,-0.03451030421442016,0.08612088753019612
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.10584853198553958,0.04448850417814967,0.17810511403471296,0.11746754889556155,0.04342118619843954,0.15816189757015228,0.0281692171791113,0.030005656337208517,0.026590948296778206,-0.012444642600960157
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.11447845559015009,0.06242500779129812,0.20596928605222586,0.16619117648189224,-0.010659745341324096,0.007100111749321312,0.02011724514486336,0.03588677061594275,0.022720918275668314,0.12138820940035516
HALLMARK_KRAS_SIGNALING_DN,0.1047359833133277,0.005539963385694799,-0.04970166860655229,0.14933736890068708,-0.008564498248604542,0.10726514526741016,0.04608668648463132,0.09781875161032472,0.008996896234439989,0.0059948380229288825
HALLMARK_KRAS_SIGNALING_UP,0.0017612823227360758,0.061922191626430347,0.03469557622449127,0.2402829167263842,0.03194633540385903,0.1376767658027158,0.04152827542467301,0.0691563055978374,0.05768425945956701,0.03146395507191859
HALLMARK_MITOTIC_SPINDLE,0.05716064167716201,0.09023326157779285,0.1524807337908425,0.13083425501116952,-0.004028158524373521,0.09794667723308609,0.019970442844627886,0.0913230055553124,0.014132248846291374,0.03304141963924111
HALLMARK_MTORC1_SIGNALING,0.07248960727378838,-0.03454967204248304,0.16648249416716854,0.11215577195471073,-0.03159339474259901,-0.06171519781030474,-0.03777192933635724,0.03341870091978968,-0.016428089070886855,0.08074969373748293
HALLMARK_MYC_TARGETS_V1,0.06950836697804874,0.0808354259656712,0.16926180124160423,0.16275426536382243,0.08888310004985016,0.13578124891174959,0.053148781950636576,0.14782463215139516,0.012179482277869268,0.07093644532141724
HALLMARK_MYC_TARGETS_V2,0.08072447602279607,0.0961248210477598,0.06620040236480752,0.042511961478266774,-0.11021000078207341,-0.008152688457737652,0.06757445426870025,-0.022760297677998722,-0.030019201963364647,0.07799329608753403
HALLMARK_MYOGENESIS,0.02946037474885032,0.10462385566284536,-0.010220689549394556,0.12443548628468734,-0.013870056694098428,0.11005760613356486,0.07069503395302834,0.08962958443605179,0.06782875402004715,-0.000838592617989598
